outcome,short_label,channel,channel_slug,pseudo_treated_state,pre_rmspe,crisis_rmspe,post_rmspe,mean_gap_crisis,mean_gap_post,post_pre_rmspe_ratio,abs_post_mean_gap
formal_hiring_balance_construction_per_100k_wap_ma6_clean,"Construcao civil, MM6",Mercado de trabalho,labor_market,RS,0.7078662660015267,,9.778107846902877,,-8.230185851272182,13.813496018302683,8.230185851272182
formal_hiring_balance_construction_per_100k_wap_ma6_clean,"Construcao civil, MM6",Mercado de trabalho,labor_market,SC,0.7497420882886948,,8.302803519950972,,7.071265266784237,11.074212918874982,7.071265266784237
formal_hiring_balance_construction_per_100k_wap_ma6_clean,"Construcao civil, MM6",Mercado de trabalho,labor_market,SE,1.585871158256243,,8.963232371265532,,-8.40996104979328,5.651929745113168,8.40996104979328
formal_hiring_balance_construction_per_100k_wap_ma6_clean,"Construcao civil, MM6",Mercado de trabalho,labor_market,SP,0.8931701105323202,,2.8554003006002007,,2.396214460625337,3.1969277374255296,2.396214460625337
formal_hiring_balance_per_100k_wap_ma6_clean,"Emprego formal, MM6",Mercado de trabalho,labor_market,AC,8.444583605547136,,15.120455261618243,,-5.295985518696978,1.790550720782232,5.295985518696978
formal_hiring_balance_per_100k_wap_ma6_clean,"Emprego formal, MM6",Mercado de trabalho,labor_market,AL,10.136979853185718,,24.221989118756134,,-11.917859649533689,2.3894680140992848,11.917859649533689
formal_hiring_balance_per_100k_wap_ma6_clean,"Emprego formal, MM6",Mercado de trabalho,labor_market,AP,7.5467890377189875,,27.31153430216911,,-13.041733856308447,3.6189608806693245,13.041733856308447
formal_hiring_balance_per_100k_wap_ma6_clean,"Emprego formal, MM6",Mercado de trabalho,labor_market,BA,5.996671301553101,,18.287440246775848,,7.824608067997393,3.049598573468503,7.824608067997393
formal_hiring_balance_per_100k_wap_ma6_clean,"Emprego formal, MM6",Mercado de trabalho,labor_market,CE,2.9657034421208004,,17.962105714615745,,-12.820573891873321,6.056608850199428,12.820573891873321
formal_hiring_balance_per_100k_wap_ma6_clean,"Emprego formal, MM6",Mercado de trabalho,labor_market,DF,12.167525236457712,,32.61378617883255,,27.115878558073454,2.6803960168589946,27.115878558073454
formal_hiring_balance_per_100k_wap_ma6_clean,"Emprego formal, MM6",Mercado de trabalho,labor_market,ES,10.305961621036351,,21.822753405938997,,7.460661705895391,2.117488324563015,7.460661705895391
formal_hiring_balance_per_100k_wap_ma6_clean,"Emprego formal, MM6",Mercado de trabalho,labor_market,GO,5.265681983419333,,29.2226276446924,,-24.63828334871891,5.5496377746907415,24.63828334871891
formal_hiring_balance_per_100k_wap_ma6_clean,"Emprego formal, MM6",Mercado de trabalho,labor_market,MA,2.6855267948098107,,14.436569298424605,,4.517224036613748,5.375693635351348,4.517224036613748
formal_hiring_balance_per_100k_wap_ma6_clean,"Emprego formal, MM6",Mercado de trabalho,labor_market,MG,5.0383097528791065,,14.22319531763,,6.339132582811968,2.823009305750258,6.339132582811968
formal_hiring_balance_per_100k_wap_ma6_clean,"Emprego formal, MM6",Mercado de trabalho,labor_market,MS,8.030671345996998,,50.56100694276494,,44.66394655505953,6.295987566216091,44.66394655505953
formal_hiring_balance_per_100k_wap_ma6_clean,"Emprego formal, MM6",Mercado de trabalho,labor_market,MT,9.853429555450212,,24.050300558846523,,14.43555276991802,2.440805043919314,14.43555276991802
formal_hiring_balance_per_100k_wap_ma6_clean,"Emprego formal, MM6",Mercado de trabalho,labor_market,PA,4.950708949923642,,11.770185046960707,,-0.6319738220309971,2.3774746538356384,0.6319738220309971
formal_hiring_balance_per_100k_wap_ma6_clean,"Emprego formal, MM6",Mercado de trabalho,labor_market,PB,5.461700646604159,,17.350485006736466,,15.30054737265606,3.176755030967181,15.30054737265606
formal_hiring_balance_per_100k_wap_ma6_clean,"Emprego formal, MM6",Mercado de trabalho,labor_market,PE,4.1461926496104065,,9.158729566984654,,-4.542123359777997,2.208949352086967,4.542123359777997
formal_hiring_balance_per_100k_wap_ma6_clean,"Emprego formal, MM6",Mercado de trabalho,labor_market,PI,3.103784599509436,,13.391851322437388,,-5.351860758127456,4.3146845063133625,5.351860758127456
formal_hiring_balance_per_100k_wap_ma6_clean,"Emprego formal, MM6",Mercado de trabalho,labor_market,PR,3.6070624918078003,,17.163423434971246,,-16.934897899983728,4.758282806009613,16.934897899983728
formal_hiring_balance_per_100k_wap_ma6_clean,"Emprego formal, MM6",Mercado de trabalho,labor_market,RJ,8.987435022658968,,19.666777832414873,,-5.688293641645718,2.1882525751598014,5.688293641645718
formal_hiring_balance_per_100k_wap_ma6_clean,"Emprego formal, MM6",Mercado de trabalho,labor_market,RN,4.738366127929705,,10.997335180448339,,-1.4754092156109426,2.320912923048712,1.4754092156109426
formal_hiring_balance_per_100k_wap_ma6_clean,"Emprego formal, MM6",Mercado de trabalho,labor_market,RO,6.831858747998861,,9.478340589196385,,-0.004959854902534541,1.3873736180468768,0.004959854902534541
formal_hiring_balance_per_100k_wap_ma6_clean,"Emprego formal, MM6",Mercado de trabalho,labor_market,RR,4.544834112876091,,40.676241226732216,,24.418216557028543,8.949994700904762,24.418216557028543
formal_hiring_balance_per_100k_wap_ma6_clean,"Emprego formal, MM6",Mercado de trabalho,labor_market,RS,4.358305322112272,,51.21179879928661,,-49.31864989735551,11.750392644466357,49.31864989735551
formal_hiring_balance_per_100k_wap_ma6_clean,"Emprego formal, MM6",Mercado de trabalho,labor_market,SC,4.740114339255426,,55.4488999070693,,54.539238550039215,11.697797972480803,54.539238550039215
formal_hiring_balance_per_100k_wap_ma6_clean,"Emprego formal, MM6",Mercado de trabalho,labor_market,SE,4.70260740184906,,9.791115548985283,,8.745320816580362,2.0820610168595888,8.745320816580362
formal_hiring_balance_per_100k_wap_ma6_clean,"Emprego formal, MM6",Mercado de trabalho,labor_market,SP,6.682555449050605,,12.179770750014336,,4.670011306870949,1.8226217265050488,4.670011306870949
icms_revenue_real_pc_ma4_clean,"ICMS, MM4",Setor publico estadual,public_sector,AC,4.02041231735375,,44.77004752357201,,43.30210304194262,11.135685593819845,43.30210304194262
icms_revenue_real_pc_ma4_clean,"ICMS, MM4",Setor publico estadual,public_sector,AL,1.9013163429328677,,68.5080898173962,,-68.49265966384867,36.031926024324456,68.49265966384867
icms_revenue_real_pc_ma4_clean,"ICMS, MM4",Setor publico estadual,public_sector,AP,3.5407415729156977,,14.618670811705249,,-11.331205474359024,4.128703129177315,11.331205474359024
icms_revenue_real_pc_ma4_clean,"ICMS, MM4",Setor publico estadual,public_sector,BA,1.4670999015747288,,21.71701898140146,,21.64555042071032,14.802685868965872,21.64555042071032
icms_revenue_real_pc_ma4_clean,"ICMS, MM4",Setor publico estadual,public_sector,CE,0.45545658273078415,,19.82704860638762,,19.223931095320285,43.53224732752889,19.223931095320285
icms_revenue_real_pc_ma4_clean,"ICMS, MM4",Setor publico estadual,public_sector,DF,3.346374480536901,,164.33861405764392,,-164.10885102867826,49.10945114286104,164.10885102867826
icms_revenue_real_pc_ma4_clean,"ICMS, MM4",Setor publico estadual,public_sector,ES,1.592985652218211,,43.271057310453664,,42.77213571219181,27.163494693250563,42.77213571219181
icms_revenue_real_pc_ma4_clean,"ICMS, MM4",Setor publico estadual,public_sector,GO,1.9947472490274745,,20.873721688904656,,-20.44467616599718,10.464344141385078,20.44467616599718
icms_revenue_real_pc_ma4_clean,"ICMS, MM4",Setor publico estadual,public_sector,MA,0.6055662578172158,,23.624094828266085,,-23.200533887060278,39.01157721934498,23.200533887060278
icms_revenue_real_pc_ma4_clean,"ICMS, MM4",Setor publico estadual,public_sector,MG,2.774689606005895,,8.727313004593562,,-1.2696748940448213,3.1453294760260904,1.2696748940448213
icms_revenue_real_pc_ma4_clean,"ICMS, MM4",Setor publico estadual,public_sector,MS,4.8755200128309335,,97.10445796041397,,-89.45298278186239,19.91673866682192,89.45298278186239
icms_revenue_real_pc_ma4_clean,"ICMS, MM4",Setor publico estadual,public_sector,MT,15.135857245470037,,51.09959775483676,,45.18228696049937,3.3760623482446093,45.18228696049937
icms_revenue_real_pc_ma4_clean,"ICMS, MM4",Setor publico estadual,public_sector,PA,3.596266315167342,,15.14179246789727,,14.079804183680702,4.210420236131119,14.079804183680702
icms_revenue_real_pc_ma4_clean,"ICMS, MM4",Setor publico estadual,public_sector,PB,0.9990019865930112,,8.033866966702332,,-7.703198731009735,8.04189288361775,7.703198731009735
icms_revenue_real_pc_ma4_clean,"ICMS, MM4",Setor publico estadual,public_sector,PE,2.098807020166126,,2.9669667208792894,,-2.0869727722184925,1.4136443667147855,2.0869727722184925
icms_revenue_real_pc_ma4_clean,"ICMS, MM4",Setor publico estadual,public_sector,PI,0.5120104024543115,,23.11927625666853,,22.84676112763351,45.15391903337657,22.84676112763351
icms_revenue_real_pc_ma4_clean,"ICMS, MM4",Setor publico estadual,public_sector,PR,5.760264197623003,,40.64168373857101,,-39.9517314594929,7.055524251012995,39.9517314594929
icms_revenue_real_pc_ma4_clean,"ICMS, MM4",Setor publico estadual,public_sector,RJ,3.5778656200032137,,20.518950593539532,,19.1523040621647,5.734969608366986,19.1523040621647
icms_revenue_real_pc_ma4_clean,"ICMS, MM4",Setor publico estadual,public_sector,RN,7.617722901459843,,30.644793483542365,,-30.273099564845854,4.02282859063693,30.273099564845854
icms_revenue_real_pc_ma4_clean,"ICMS, MM4",Setor publico estadual,public_sector,RO,3.3885465105729704,,79.71746492789902,,-79.61245208838295,23.525563151977973,79.61245208838295
icms_revenue_real_pc_ma4_clean,"ICMS, MM4",Setor publico estadual,public_sector,RR,5.529739107063219,,118.829053904123,,16.455377774777144,21.489088653810242,16.455377774777144
icms_revenue_real_pc_ma4_clean,"ICMS, MM4",Setor publico estadual,public_sector,RS,2.6277410246515074,,28.303846507728334,,27.818615154900197,10.771170462462909,27.818615154900197
icms_revenue_real_pc_ma4_clean,"ICMS, MM4",Setor publico estadual,public_sector,SC,2.120393404482445,,18.361968159149722,,16.74991072735664,8.659698771149307,16.74991072735664
icms_revenue_real_pc_ma4_clean,"ICMS, MM4",Setor publico estadual,public_sector,SE,1.2640642437916356,,13.998749551498182,,13.898988893980382,11.074397223283608,13.898988893980382
icms_revenue_real_pc_ma4_clean,"ICMS, MM4",Setor publico estadual,public_sector,SP,2.073716846344768,,16.57062653657519,,16.49523588118397,7.990785514320995,16.49523588118397
liquidated_expenditure_total_real_pc_ma4_clean,"Despesa total, MM4",Setor publico estadual,public_sector,AC,19.733107726228095,,91.16366087428734,,59.36324468474709,4.619832929463914,59.36324468474709
liquidated_expenditure_total_real_pc_ma4_clean,"Despesa total, MM4",Setor publico estadual,public_sector,AL,9.160088727713356,,65.88354367979426,,-60.19921614910228,7.192456933355584,60.19921614910228
liquidated_expenditure_total_real_pc_ma4_clean,"Despesa total, MM4",Setor publico estadual,public_sector,AP,16.71229740249406,,199.1825661240446,,24.60283674150628,11.918323455297031,24.60283674150628
liquidated_expenditure_total_real_pc_ma4_clean,"Despesa total, MM4",Setor publico estadual,public_sector,BA,4.049377020711468,,94.09382874998336,,86.72842237571611,23.23661844000173,86.72842237571611
liquidated_expenditure_total_real_pc_ma4_clean,"Despesa total, MM4",Setor publico estadual,public_sector,CE,2.3438507790849403,,130.39795018515116,,125.01821860569669,55.634066532196066,125.01821860569669
liquidated_expenditure_total_real_pc_ma4_clean,"Despesa total, MM4",Setor publico estadual,public_sector,DF,47.35225511146842,,218.16116512433166,,-189.23083662731028,4.607196945758437,189.23083662731028
liquidated_expenditure_total_real_pc_ma4_clean,"Despesa total, MM4",Setor publico estadual,public_sector,ES,5.09307158207717,,35.91856006715414,,30.391573881760525,7.052435743010907,30.391573881760525
liquidated_expenditure_total_real_pc_ma4_clean,"Despesa total, MM4",Setor publico estadual,public_sector,GO,6.302827471365474,,53.58048992379018,,-0.5116096517413476,8.501024368382758,0.5116096517413476
liquidated_expenditure_total_real_pc_ma4_clean,"Despesa total, MM4",Setor publico estadual,public_sector,MA,3.52425258916561,,190.86625770840845,,-168.51844893903805,54.15793927347225,168.51844893903805
liquidated_expenditure_total_real_pc_ma4_clean,"Despesa total, MM4",Setor publico estadual,public_sector,MG,13.322060737368647,,149.18599003459775,,139.93281631884759,11.198416894777253,139.93281631884759
liquidated_expenditure_total_real_pc_ma4_clean,"Despesa total, MM4",Setor publico estadual,public_sector,MS,13.214247805145053,,94.9933512871104,,-81.27095811593433,7.188706666309384,81.27095811593433
liquidated_expenditure_total_real_pc_ma4_clean,"Despesa total, MM4",Setor publico estadual,public_sector,MT,7.157466122374092,,116.34319913338571,,-11.201916461139641,16.254802627664457,11.201916461139641
liquidated_expenditure_total_real_pc_ma4_clean,"Despesa total, MM4",Setor publico estadual,public_sector,PA,4.902208983098278,,53.7907383626117,,52.823551373112274,10.972755047381732,52.823551373112274
liquidated_expenditure_total_real_pc_ma4_clean,"Despesa total, MM4",Setor publico estadual,public_sector,PB,5.021693073736555,,143.12759247852168,,131.97605073052844,28.501859905990415,131.97605073052844
liquidated_expenditure_total_real_pc_ma4_clean,"Despesa total, MM4",Setor publico estadual,public_sector,PE,4.187484313226188,,49.73828729049149,,-39.429175741337566,11.87784444550464,39.429175741337566
liquidated_expenditure_total_real_pc_ma4_clean,"Despesa total, MM4",Setor publico estadual,public_sector,PI,8.47331622607771,,219.98157373724362,,219.31667865912593,25.961685822632504,219.31667865912593
liquidated_expenditure_total_real_pc_ma4_clean,"Despesa total, MM4",Setor publico estadual,public_sector,PR,11.003560475187124,,133.33536012812795,,-71.34493925585734,12.117474196538232,71.34493925585734
liquidated_expenditure_total_real_pc_ma4_clean,"Despesa total, MM4",Setor publico estadual,public_sector,RJ,8.691476872478214,,168.27968901316956,,-152.40914676659565,19.361460829060196,152.40914676659565
liquidated_expenditure_total_real_pc_ma4_clean,"Despesa total, MM4",Setor publico estadual,public_sector,RN,18.8365727144037,,95.92451036252055,,94.89487384162173,5.092460917222498,94.89487384162173
liquidated_expenditure_total_real_pc_ma4_clean,"Despesa total, MM4",Setor publico estadual,public_sector,RO,6.997653202049704,,55.4670936321758,,-35.4002848183247,7.926527941671755,35.4002848183247
liquidated_expenditure_total_real_pc_ma4_clean,"Despesa total, MM4",Setor publico estadual,public_sector,RR,31.831901593071038,,232.27533675000768,,-209.68032435971926,7.296935625126708,209.68032435971926
liquidated_expenditure_total_real_pc_ma4_clean,"Despesa total, MM4",Setor publico estadual,public_sector,RS,10.912454316693896,,85.11736830331014,,73.09672781268962,7.800020585020677,73.09672781268962
liquidated_expenditure_total_real_pc_ma4_clean,"Despesa total, MM4",Setor publico estadual,public_sector,SC,8.100631224966103,,84.14426588246756,,-49.652523302310556,10.387371495586095,49.652523302310556
liquidated_expenditure_total_real_pc_ma4_clean,"Despesa total, MM4",Setor publico estadual,public_sector,SE,5.064961701562242,,75.0575133336379,,14.639895666525149,14.818969570981569,14.639895666525149
liquidated_expenditure_total_real_pc_ma4_clean,"Despesa total, MM4",Setor publico estadual,public_sector,SP,9.67942678388042,,89.45376336183341,,81.5090337412884,9.241638514256314,81.5090337412884
public_investment_liquidated_real_pc_ma4_clean,"Investimento publico, MM4",Setor publico estadual,public_sector,AC,1.4131316302950174,,48.180987118754864,,-47.834189694921804,34.095186949213065,47.834189694921804
public_investment_liquidated_real_pc_ma4_clean,"Investimento publico, MM4",Setor publico estadual,public_sector,AL,1.7898742016054419,,8.540914015579578,,6.940405467922933,4.771795698222108,6.940405467922933
public_investment_liquidated_real_pc_ma4_clean,"Investimento publico, MM4",Setor publico estadual,public_sector,AP,1.4817582220643157,,21.972716703724693,,21.350370350681,14.828813754185443,21.350370350681
public_investment_liquidated_real_pc_ma4_clean,"Investimento publico, MM4",Setor publico estadual,public_sector,BA,1.381196521590508,,8.267273990793713,,8.171266450396354,5.985588481842965,8.171266450396354
public_investment_liquidated_real_pc_ma4_clean,"Investimento publico, MM4",Setor publico estadual,public_sector,CE,5.396727718794163,,8.688964689340258,,8.22244911221616,1.6100431858144044,8.22244911221616
public_investment_liquidated_real_pc_ma4_clean,"Investimento publico, MM4",Setor publico estadual,public_sector,DF,3.02486281201147,,21.666444330490876,,20.41005931653887,7.162785778070758,20.41005931653887
public_investment_liquidated_real_pc_ma4_clean,"Investimento publico, MM4",Setor publico estadual,public_sector,ES,1.1529952001348551,,28.49324372987543,,27.09423077778313,24.71236977096075,27.09423077778313
public_investment_liquidated_real_pc_ma4_clean,"Investimento publico, MM4",Setor publico estadual,public_sector,GO,2.0608379068404785,,19.593849795848154,,-19.20362014094323,9.507710301140554,19.20362014094323
public_investment_liquidated_real_pc_ma4_clean,"Investimento publico, MM4",Setor publico estadual,public_sector,MA,1.6013696545127214,,9.997698091332763,,-9.52222477604536,6.2432169007067575,9.52222477604536
public_investment_liquidated_real_pc_ma4_clean,"Investimento publico, MM4",Setor publico estadual,public_sector,MG,2.2145066463605927,,6.5859433896590565,,-5.472512356652999,2.9740002814995634,5.472512356652999
public_investment_liquidated_real_pc_ma4_clean,"Investimento publico, MM4",Setor publico estadual,public_sector,MS,1.786176633655183,,46.97383454063577,,46.68745560461183,26.29853826074849,46.68745560461183
public_investment_liquidated_real_pc_ma4_clean,"Investimento publico, MM4",Setor publico estadual,public_sector,MT,13.265976698015884,,10.98225572347677,,6.5512542851434405,0.8278512749927658,6.5512542851434405
public_investment_liquidated_real_pc_ma4_clean,"Investimento publico, MM4",Setor publico estadual,public_sector,PA,1.40566427139033,,12.981945267878947,,11.665786147402688,9.235452257058949,11.665786147402688
public_investment_liquidated_real_pc_ma4_clean,"Investimento publico, MM4",Setor publico estadual,public_sector,PB,0.9838338805633392,,3.58799348740557,,-1.658691796381131,3.646950525175144,1.658691796381131
public_investment_liquidated_real_pc_ma4_clean,"Investimento publico, MM4",Setor publico estadual,public_sector,PE,1.1828266345416059,,13.759236820353326,,-13.515186951587019,11.632505067562668,13.515186951587019
public_investment_liquidated_real_pc_ma4_clean,"Investimento publico, MM4",Setor publico estadual,public_sector,PI,1.3733704406661662,,1.808258267166657,,-0.9530496518154526,1.3166573370324939,0.9530496518154526
public_investment_liquidated_real_pc_ma4_clean,"Investimento publico, MM4",Setor publico estadual,public_sector,PR,1.3574010189090997,,4.553531551604546,,2.4801916689827674,3.354595648722936,2.4801916689827674
public_investment_liquidated_real_pc_ma4_clean,"Investimento publico, MM4",Setor publico estadual,public_sector,RJ,1.9147659339373915,,14.691100391889693,,-14.391693306007147,7.672530689785114,14.391693306007147
public_investment_liquidated_real_pc_ma4_clean,"Investimento publico, MM4",Setor publico estadual,public_sector,RN,0.8246690487098379,,15.721236398808433,,15.69688944421107,19.063691578341256,15.69688944421107
public_investment_liquidated_real_pc_ma4_clean,"Investimento publico, MM4",Setor publico estadual,public_sector,RO,2.061707230423168,,5.047378914582636,,-3.764070554984914,2.448155024196455,3.764070554984914
public_investment_liquidated_real_pc_ma4_clean,"Investimento publico, MM4",Setor publico estadual,public_sector,RR,1.9792384526656037,,15.679765606345725,,-10.042745918834683,7.922120543499188,10.042745918834683
public_investment_liquidated_real_pc_ma4_clean,"Investimento publico, MM4",Setor publico estadual,public_sector,RS,2.706920304680697,,15.00448528345244,,-14.650177257273329,5.543009617796021,14.650177257273329
public_investment_liquidated_real_pc_ma4_clean,"Investimento publico, MM4",Setor publico estadual,public_sector,SC,3.3147394594174506,,24.084131205642034,,-23.959303191551296,7.265768999496179,23.959303191551296
public_investment_liquidated_real_pc_ma4_clean,"Investimento publico, MM4",Setor publico estadual,public_sector,SE,1.1404655358208253,,15.531300507868934,,-12.720872513751546,13.618386544833744,12.720872513751546
public_investment_liquidated_real_pc_ma4_clean,"Investimento publico, MM4",Setor publico estadual,public_sector,SP,0.4320218479575711,,3.668427627985257,,1.6073853929594837,8.49130118147528,1.6073853929594837
retail_volume_index_ma6_clean,"Comercio, MM6",Consumo das familias,consumption,AC,0.41745531289637755,,5.115446561687255,,4.478274986408607,12.25387820841325,4.478274986408607
retail_volume_index_ma6_clean,"Comercio, MM6",Consumo das familias,consumption,AL,0.2007956781853552,,10.246482299989301,,-10.17236236788786,51.029396611468584,10.17236236788786
retail_volume_index_ma6_clean,"Comercio, MM6",Consumo das familias,consumption,AP,0.31921447174815704,,14.642905291158087,,13.818267166895044,45.87168373340714,13.818267166895044
retail_volume_index_ma6_clean,"Comercio, MM6",Consumo das familias,consumption,BA,0.15759697190052055,,1.074909654184332,,0.43835170400583123,6.820623779896252,0.43835170400583123
retail_volume_index_ma6_clean,"Comercio, MM6",Consumo das familias,consumption,CE,0.12408827736008123,,3.9369818598056288,,3.7326404002727958,31.72726661666223,3.7326404002727958
retail_volume_index_ma6_clean,"Comercio, MM6",Consumo das familias,consumption,DF,0.388856531248573,,16.73011801025647,,-16.390103305783953,43.02388327267646,16.390103305783953
retail_volume_index_ma6_clean,"Comercio, MM6",Consumo das familias,consumption,ES,0.441458289628485,,4.525071681358662,,4.511373581955417,10.250281368975527,4.511373581955417
retail_volume_index_ma6_clean,"Comercio, MM6",Consumo das familias,consumption,GO,0.17728777838309254,,2.9297796708121604,,2.886120119597042,16.525559164497746,2.886120119597042
retail_volume_index_ma6_clean,"Comercio, MM6",Consumo das familias,consumption,MA,0.14924796229886483,,5.8514703801943435,,5.806486051899577,39.20636697522837,5.806486051899577
retail_volume_index_ma6_clean,"Comercio, MM6",Consumo das familias,consumption,MG,0.22180782316286704,,2.6502432079076215,,-2.576548049947192,11.948375716043275,2.576548049947192
retail_volume_index_ma6_clean,"Comercio, MM6",Consumo das familias,consumption,MS,0.2288418922631045,,0.43365106128056485,,-0.13695761452423078,1.8949811024197738,0.13695761452423078
retail_volume_index_ma6_clean,"Comercio, MM6",Consumo das familias,consumption,MT,0.23425241574821992,,3.3085799389305692,,3.2411720037183227,14.123994958014476,3.2411720037183227
retail_volume_index_ma6_clean,"Comercio, MM6",Consumo das familias,consumption,PA,0.3101178967115982,,6.657057474097595,,6.330758132721566,21.46621509009037,6.330758132721566
retail_volume_index_ma6_clean,"Comercio, MM6",Consumo das familias,consumption,PB,0.26295512122937825,,3.2235202582663547,,-2.4828510166980373,12.258822886565678,2.4828510166980373
retail_volume_index_ma6_clean,"Comercio, MM6",Consumo das familias,consumption,PE,0.15707461101597553,,0.9806696424097775,,-0.7830827068587476,6.243336437803031,0.7830827068587476
retail_volume_index_ma6_clean,"Comercio, MM6",Consumo das familias,consumption,PI,0.25870892444387217,,10.090334913175734,,-10.02056804604558,39.0026549523415,10.02056804604558
retail_volume_index_ma6_clean,"Comercio, MM6",Consumo das familias,consumption,PR,0.22259281609422868,,3.3679866116653234,,-3.1520903621146323,15.130706690190653,3.1520903621146323
retail_volume_index_ma6_clean,"Comercio, MM6",Consumo das familias,consumption,RJ,0.2255874684947156,,1.6344801332704617,,-1.5224798629721903,7.245438517382669,1.5224798629721903
retail_volume_index_ma6_clean,"Comercio, MM6",Consumo das familias,consumption,RN,0.2316435662688138,,6.587760196622501,,-5.430628605733588,28.439210735417742,5.430628605733588
retail_volume_index_ma6_clean,"Comercio, MM6",Consumo das familias,consumption,RO,0.43699209593965294,,8.053378387785646,,-7.930405068642918,18.429116825256695,7.930405068642918
retail_volume_index_ma6_clean,"Comercio, MM6",Consumo das familias,consumption,RR,0.5395177504301116,,8.380808935488956,,8.103964964481136,15.533889160843456,8.103964964481136
