donor_state,scm_weight
AC,0.8015936743593554
PR,0.1266959295637676
DF,0.07171039607687532
PE,8.0169591013392e-16
RS,4.4302417664840866e-16
BA,1.8655711189873056e-16
MA,1.7930693874185714e-16
PA,1.4002934721664634e-16
ES,7.413167782572893e-18
AL,0
AP,0
CE,0
GO,0
MG,0
MS,0
MT,0
PB,0
PI,0
RN,0
RO,0
SE,0
SP,0
