donor_state,scm_weight
AC,0.3624173378448863
AP,0.18916142911156256
GO,0.14888004869376226
PR,0.09399048466416977
DF,0.09290997440930367
MT,0.057683964847965154
MG,0.02791900043075282
PB,0.027037759997596743
PI,4.933413536111245e-16
RN,1.4168376105831556e-16
AL,6.205923335929977e-17
SE,3.2405525870558105e-17
RO,1.2396623823815081e-18
BA,0
CE,0
ES,0
MA,0
MS,0
PA,0
PE,0
RS,0
SP,0
