donor_state,scm_weight
AC,0.8929330950064082
RO,0.09568710077688455
DF,0.011379804213967459
GO,1.9185114343622104e-12
PE,5.930996196286771e-13
PA,2.282272892109828e-13
ES,7.330908049257422e-18
MS,3.4521727181793614e-19
AL,0
AP,0
BA,0
CE,0
MA,0
MG,0
PB,0
PI,0
PR,0
SE,0
SP,0
