period_date,event_time,treated_value,scm_synthetic_value,augmentation_correction,augmentation_lambda,augmented_synthetic_value,scm_gap,augmented_gap,outcome
2016-05-01,-31,6.499626175790818,6.507633909078816,0.08136311441758415,0.007847599703514606,6.5889970234964,-0.00800773328799842,-0.08937084770558279,icms_conf6m_pc_log
2016-06-01,-30,6.496391334831944,6.4763226012856805,0.027461450724356334,2.9763514416313193e-4,6.503784052010037,0.020068733546263928,-0.007392717178092312,icms_conf6m_pc_log
2016-07-01,-29,6.482718112002133,6.454379314063945,0.011469889563695908,2.9763514416313193e-4,6.4658492036276405,0.028338797938188165,0.01686890837449262,icms_conf6m_pc_log
2016-08-01,-28,6.509309869654489,6.488152001298888,0.03676872306983726,1e-4,6.524920724368725,0.021157868355601295,-0.015610854714235955,icms_conf6m_pc_log
2016-09-01,-27,6.525952898878899,6.500839184088728,0.026850019831495042,8.858667904100823e-4,6.5276892039202234,0.025113714790170327,-0.001736305041324826,icms_conf6m_pc_log
2016-10-01,-26,6.54872132548284,6.496689303024951,0.03561343102269663,1e-4,6.532302734047647,0.052032022457889404,0.016418591435193086,icms_conf6m_pc_log
2016-11-01,-25,6.558694000770342,6.518014044984785,0.04756025313498427,0.023357214690901212,6.565574298119769,0.040679955785557276,-0.006880297349426634,icms_conf6m_pc_log
2016-12-01,-24,6.584788230967015,6.529293035225495,0.050174902547319045,0.023357214690901212,6.579467937772814,0.05549519574151951,0.005320293194200687,icms_conf6m_pc_log
2017-01-01,-23,6.627599405830363,6.552138485970409,0.0931415274205764,0.0026366508987303583,6.645280013390986,0.07546091985995407,-0.01768060756062262,icms_conf6m_pc_log
2017-02-01,-22,6.6129409141100055,6.536528640324272,0.08327313212208375,0.0026366508987303583,6.6198017724463565,0.07641227378573312,-0.006860858336350972,icms_conf6m_pc_log
2017-03-01,-21,6.618537286179086,6.516364222694243,0.08390799922596594,8.858667904100823e-4,6.600272221920209,0.10217306348484279,0.018265064258876862,icms_conf6m_pc_log
2017-04-01,-20,6.600231530269208,6.537838745347312,0.06927962294528509,8.858667904100823e-4,6.607118368292597,0.06239278492189637,-0.006886838023389075,icms_conf6m_pc_log
2017-05-01,-19,6.615720802315171,6.538189895690598,0.07645010990289147,0.0026366508987303583,6.61464000559349,0.07753090662457307,0.0010807967216814873,icms_conf6m_pc_log
2017-06-01,-18,6.609923854605877,6.538002296009075,0.08800890117051738,0.06951927961775606,6.626011197179592,0.07192155859680227,-0.016087342573714913,icms_conf6m_pc_log
2017-07-01,-17,6.59099536053595,6.541702740677968,0.059276388770415134,0.007847599703514606,6.600979129448383,0.04929261985798217,-0.009983768912433355,icms_conf6m_pc_log
2017-08-01,-16,6.597403491715548,6.549493872283139,0.03057668436340655,0.06951927961775606,6.580070556646546,0.04790961943240912,0.017332935069002353,icms_conf6m_pc_log
2017-09-01,-15,6.605950627918761,6.587851885066972,0.029912860947464023,1e-4,6.617764746014436,0.01809874285178914,-0.011814118095674786,icms_conf6m_pc_log
2017-10-01,-14,6.597597598019958,6.574922003247659,0.0453178495129585,8.858667904100823e-4,6.620239852760617,0.022675594772299412,-0.022642254740659062,icms_conf6m_pc_log
2017-11-01,-13,6.601043903237309,6.581645949938842,0.016036122613519877,0.0026366508987303583,6.597682072552362,0.019397953298466497,0.003361830684946554,icms_conf6m_pc_log
2017-12-01,-12,6.616128578163427,6.599911450248937,0.01071371690242508,0.0026366508987303583,6.610625167151363,0.016217127914489815,0.005503411012064419,icms_conf6m_pc_log
2018-01-01,-11,6.630455314626931,6.594701990631992,0.0376260742029301,8.858667904100823e-4,6.6323280648349225,0.035753323994939024,-0.0018727502079913805,icms_conf6m_pc_log
2018-02-01,-10,6.6108806550495025,6.595600688319371,0.01515865796070709,0.0026366508987303583,6.610759346280078,0.0152799667301311,1.213087694242887e-4,icms_conf6m_pc_log
2018-03-01,-9,6.578247016501928,6.586443084950501,0.001353005798128354,8.858667904100823e-4,6.587796090748629,-0.008196068448572902,-0.00954907424670104,icms_conf6m_pc_log
2018-04-01,-8,6.598259515103332,6.5776450691605035,0.0038204516966432677,8.858667904100823e-4,6.581465520857146,0.020614445942828574,0.01679399424618566,icms_conf6m_pc_log
2018-05-01,-7,6.584595403558039,6.570659504989887,0.017211876645667385,0.0026366508987303583,6.587871381635555,0.013935898568151472,-0.0032759780775162284,icms_conf6m_pc_log
2018-06-01,-6,6.5663928619126155,6.555694760558072,0.02118170287953473,0.0026366508987303583,6.576876463437607,0.010698101354543077,-0.010483601524991393,icms_conf6m_pc_log
2018-07-01,-5,6.567473489855945,6.55767735842057,-0.01451689948158342,0.0026366508987303583,6.543160458938986,0.009796131435375166,0.024313030916959022,icms_conf6m_pc_log
2018-08-01,-4,6.588613694925349,6.589664564612731,0.001581174816704044,1e-4,6.591245739429435,-0.0010508696873818835,-0.0026320445040859397,icms_conf6m_pc_log
2018-09-01,-3,6.616105614196565,6.603184190810831,-0.0172461019711321,0.007847599703514606,6.585938088839699,0.012921423385733988,0.030167525356866065,icms_conf6m_pc_log
2018-10-01,-2,6.633096487505764,6.644980936569953,0.012131173410690095,2.9763514416313193e-4,6.657112109980643,-0.011884449064188729,-0.024015622474879095,icms_conf6m_pc_log
2018-11-01,-1,6.679177443607721,6.663170522669032,0.008878114344754318,8.858667904100823e-4,6.672048637013786,0.016006920938689717,0.007128806593935444,icms_conf6m_pc_log
2018-12-01,0,6.7028054482424375,6.687001254528233,0.048308090362501895,0.615848211066026,6.735309344890735,0.01580419371420483,-0.032503896648297115,icms_conf6m_pc_log
2019-01-01,1,6.709121664339918,6.6893119919280535,0.036976849222040024,1.8329807108324339,6.726288841150094,0.019809672411864376,-0.017167176810175988,icms_conf6m_pc_log
2019-02-01,2,6.72222972543748,6.66909424842295,0.04078890798303979,1.8329807108324339,6.70988315640599,0.05313547701453025,0.01234656903149034,icms_conf6m_pc_log
2019-03-01,3,6.724315061730881,6.6518637881172324,0.042043734708622216,1.8329807108324339,6.693907522825855,0.07245127361364823,0.030407538905025788,icms_conf6m_pc_log
2019-04-01,4,6.73349664422396,6.636601419446767,0.08567702683884477,2.9763514416313193e-4,6.722278446285611,0.09689522477719326,0.011218197938348773,icms_conf6m_pc_log
2019-05-01,5,6.743427280162839,6.616914073394689,0.03619825365381582,1.8329807108324339,6.653112327048505,0.12651320676815025,0.09031495311433435,icms_conf6m_pc_log
2019-06-01,6,6.771430887687356,6.598885191643807,0.008456767886607307,1.8329807108324339,6.607341959530414,0.1725456960435494,0.16408892815694198,icms_conf6m_pc_log
2019-07-01,7,6.804110842191905,6.598031472377524,0.02258182013631331,1.8329807108324339,6.620613292513838,0.2060793698143808,0.18349754967806753,icms_conf6m_pc_log
2019-08-01,8,6.813759946395759,6.626660946698624,0.008220508927775736,5.455594781168514,6.6348814556264,0.1870989996971355,0.17887849076935947,icms_conf6m_pc_log
2019-09-01,9,6.8946531693725115,6.655075121264771,0.011206601374932975,5.455594781168514,6.666281722639703,0.23957804810774075,0.22837144673280818,icms_conf6m_pc_log
2019-10-01,10,6.886343217275169,6.673291927929185,0.017925584889805387,5.455594781168514,6.69121751281899,0.21305128934598372,0.19512570445617872,icms_conf6m_pc_log
2019-11-01,11,6.8772011993282405,6.721705835216778,0.017965563129594825,5.455594781168514,6.739671398346372,0.15549536411146292,0.13752980098186818,icms_conf6m_pc_log
2019-12-01,12,6.878916895883178,6.769011328801058,0.1825943918383044,2.9763514416313193e-4,6.951605720639362,0.1099055670821194,-0.07268882475618454,icms_conf6m_pc_log
2020-01-01,13,6.872724705755098,6.78987596792279,0.0313552298519994,5.455594781168514,6.8212311977747895,0.0828487378323075,0.05149350798030827,icms_conf6m_pc_log
2020-02-01,14,6.876006538171453,6.794340899003182,0.056668565867216414,1.8329807108324339,6.8510094648703985,0.08166563916827041,0.02499707330105405,icms_conf6m_pc_log
2020-03-01,15,6.821040268768509,6.777207887166545,0.04994545133144444,1.8329807108324339,6.82715333849799,0.043832381601963455,-0.006113069729480891,icms_conf6m_pc_log
2020-04-01,16,6.8241117029601694,6.742921105202851,0.04317151740733436,1.8329807108324339,6.786092622610185,0.08119059775731863,0.03801908034998469,icms_conf6m_pc_log
2020-05-01,17,6.81473632823059,6.661806804444026,0.0379235820086716,1.8329807108324339,6.699730386452698,0.15292952378656377,0.11500594177789214,icms_conf6m_pc_log
2020-06-01,18,6.792377165698111,6.586010701697337,0.013705410471472048,1.8329807108324339,6.599716112168808,0.20636646400077474,0.19266105352930296,icms_conf6m_pc_log
2020-07-01,19,6.784352152643488,6.562952065006245,0.013351156195990095,1.8329807108324339,6.576303221202235,0.22140008763724328,0.2080489314412528,icms_conf6m_pc_log
2020-08-01,20,6.846342049420125,6.591429064008065,0.024476069137537835,1.8329807108324339,6.615905133145603,0.25491298541205953,0.23043691627452212,icms_conf6m_pc_log
2020-09-01,21,6.88151402592274,6.652294471633455,0.11097824771937259,0.007847599703514606,6.763272719352828,0.2292195542892843,0.11824130656991194,icms_conf6m_pc_log
2020-10-01,22,6.8974943487872915,6.714780997777766,0.13656680687226658,0.007847599703514606,6.851347804650033,0.18271335100952513,0.04614654413725816,icms_conf6m_pc_log
2020-11-01,23,6.935340783682092,6.817030646659542,0.18825729700146912,0.0026366508987303583,7.005287943661011,0.11831013702254989,-0.06994715997891898,icms_conf6m_pc_log
