period_date,analysis_period,treated_value,synthetic_value,gap,outcome,period_variance,period_se,gap_lower,gap_upper,a_star,b_star
2016-01-01,pre,-24.137931034482758,-39.73797425405604,15.600043219573283,formal_hiring_balance_per_100k,759.8822004753997,27.56596090244996,-38.42824734846786,69.62833378761444,0,0
2016-02-01,pre,-23.850574712643677,-45.510922954787915,21.660348242144238,formal_hiring_balance_per_100k,1456.4590694580718,38.163583026991475,-53.13890001176313,96.4595964960516,0,0
2016-03-01,pre,63.2183908045977,5.839285990072334,57.37910481452537,formal_hiring_balance_per_100k,2008.6780200561516,44.81827774531448,-30.46310541540401,145.22131504445474,0,0
2016-04-01,pre,-18.285714285714285,-22.853581417561863,4.567867131847578,formal_hiring_balance_per_100k,793.8973860469292,28.176184731913743,-50.65644016445071,59.79217442814586,0,0
2016-05-01,pre,-12.285714285714286,-33.5765796017902,21.290865316075916,formal_hiring_balance_per_100k,488.66521442463284,22.105773327903115,-22.035654257020312,64.61738488917214,0,0
2016-06-01,pre,-66.28571428571429,-50.64143711941535,-15.644277166298941,formal_hiring_balance_per_100k,768.956602719375,27.730066763702084,-69.9942093120462,38.705654979448305,0,0
2016-07-01,pre,-25.35211267605634,-27.91550320018202,2.56339052412568,formal_hiring_balance_per_100k,301.28713087762424,17.357624574740182,-31.456928499532438,36.5837095477838,0,0
2016-08-01,pre,17.746478873239436,65.55074633845979,-47.80426746522035,formal_hiring_balance_per_100k,391.54735622814206,19.78755559002026,-86.58716376374427,-9.021371166696426,0,0
2016-09-01,pre,97.1830985915493,92.78074767490926,4.402350916640032,formal_hiring_balance_per_100k,2307.486148401508,48.03630031966979,-89.74706766046262,98.55176949374268,0,0
2016-10-01,pre,-57.5,-101.19486574794533,43.69486574794533,formal_hiring_balance_per_100k,742.9681954564697,27.25744293686533,-9.728740718966385,97.11847221485704,0,0
2016-11-01,pre,-6.388888888888889,-57.83628947201153,51.44740058312264,formal_hiring_balance_per_100k,722.5740355821624,26.880737258902748,-1.237876322210667,104.13267748845595,0,0
2016-12-01,pre,-136.11111111111111,-127.56288669830792,-8.548224412803194,formal_hiring_balance_per_100k,1988.780974619099,44.59575063410301,-95.95428951917435,78.85784069356797,0,0
2017-01-01,pre,70.49180327868852,55.10564134142421,15.386161937264312,formal_hiring_balance_per_100k,1246.0179648023811,35.298979656675364,-53.79856688083142,84.57089075536004,0,0
2017-02-01,pre,44.80874316939891,98.1790821564411,-53.37033898704219,formal_hiring_balance_per_100k,2004.365523168558,44.77014097776059,-141.11820288623375,34.37752491214938,0,0
2017-03-01,pre,-23.497267759562842,-11.077149721718012,-12.42011803784483,formal_hiring_balance_per_100k,2498.9009553392552,49.98900834522781,-110.39677401736351,85.55653794167385,0,0
2017-04-01,pre,66.4850136239782,29.074178188857168,37.41083543512104,formal_hiring_balance_per_100k,263.0073287948152,16.217500695076758,5.625118153517306,69.19655271672477,0,0
2017-05-01,pre,72.75204359673025,70.14601423372979,2.6060293630004594,formal_hiring_balance_per_100k,741.8077882494212,27.236148557558963,-50.775840887397635,55.987899613398554,0,0
2017-06-01,pre,6.267029972752043,-1.5259983470941911,7.7930283198462345,formal_hiring_balance_per_100k,648.4204530252126,25.46410126089693,-42.11569305019271,57.70174968988518,0,0
2017-07-01,pre,4.076086956521739,-41.638337430938606,45.71442438746035,formal_hiring_balance_per_100k,1795.760341498804,42.376412560513,-37.341818025155895,128.77066680007658,0,0
2017-08-01,pre,112.77173913043478,104.04329235967768,8.728446770757103,formal_hiring_balance_per_100k,226.84841364025058,15.061487763174346,-20.791526798655347,38.24842034016955,0,0
2017-09-01,pre,145.3804347826087,138.29473535309404,7.085699429514648,formal_hiring_balance_per_100k,1206.9346721277086,34.74096533097071,-61.00534140734257,75.17674026637187,0,0
2017-10-01,pre,13.008130081300813,44.41146332124724,-31.403333239946427,formal_hiring_balance_per_100k,5062.848089198908,71.15369343329205,-170.86200973620294,108.0553432563101,0,0
2017-11-01,pre,38.75338753387534,52.47401922593427,-13.72063169205893,formal_hiring_balance_per_100k,900.6795868348798,30.011324309914748,-72.54174646784321,45.10048308372535,0,0
2017-12-01,pre,-62.05962059620596,-105.45836842583878,43.398747829632825,formal_hiring_balance_per_100k,1481.8052445482683,38.49422352182556,-32.04854388597985,118.8460395452455,0,0
2018-01-01,pre,24.146981627296586,62.75549007750366,-38.60850845020707,formal_hiring_balance_per_100k,4237.762574589252,65.09809962348557,-166.19843917423918,88.98142227382506,0,0
2018-02-01,pre,-12.860892388451443,31.10502289311283,-43.96591528156428,formal_hiring_balance_per_100k,1793.3787438052175,42.34830272638111,-126.96706343167061,39.03523286854205,0,0
2018-03-01,pre,-0.5249343832020997,25.05441736257209,-25.57935174577419,formal_hiring_balance_per_100k,1283.6063978267373,35.8274531306195,-95.7998695395852,44.64116604803682,0,0
2018-04-01,pre,28.31168831168831,35.15280375164534,-6.841115439957026,formal_hiring_balance_per_100k,882.6966139962373,29.710210601680988,-65.07205819235183,51.38982731243779,0,0
2018-05-01,pre,-92.98701298701299,-61.77259430989544,-31.21441867711755,formal_hiring_balance_per_100k,435.19673690323685,20.861369487721483,-72.10195154123444,9.673114186999342,0,0
2018-06-01,pre,-70.12987012987013,-69.33698544635044,-0.7928846835196879,formal_hiring_balance_per_100k,498.12464011897674,22.31870605834883,-44.5367447394193,42.95097537237992,0,0
2018-07-01,pre,-29.487179487179485,-38.424827485531374,8.937647998351888,formal_hiring_balance_per_100k,627.1772239753714,25.04350662298256,-40.14672302928423,58.022019025988,0,0
2018-08-01,pre,34.61538461538461,37.43669003625307,-2.8213054208684554,formal_hiring_balance_per_100k,509.3034862898774,22.56775323974182,-47.053288982749535,41.410678141012625,0,0
2018-09-01,pre,160.25641025641025,142.65503627791122,17.601373978499026,formal_hiring_balance_per_100k,2350.4095400652914,48.48102247338944,-77.41968400302122,112.62243196001927,0,0
2018-10-01,pre,36.80203045685279,54.06872792990846,-17.26669747305567,formal_hiring_balance_per_100k,180.77804781879775,13.4453727288907,-43.61914378039846,9.085748834287116,0,0
2018-11-01,pre,56.85279187817259,34.61827142688802,22.234520451284567,formal_hiring_balance_per_100k,398.8971606343659,19.972409985636833,-16.91068380503176,61.37972470760089,0,0
2019-01-01,post,-76.33587786259542,47.153862737126836,-123.48974059972227,formal_hiring_balance_per_100k,15945.1605685983,126.27414845722896,-370.98252375435504,124.00304255491048,0,0
2019-02-01,post,-62.595419847328245,120.32431071465597,-182.9197305619842,formal_hiring_balance_per_100k,12483.347998834024,111.72890404382397,-401.90435852001076,36.06489739604234,0,0
2019-03-01,post,19.338422391857506,0.349743734531625,18.98867865732588,formal_hiring_balance_per_100k,4108.034215706066,64.0939483547867,-106.63315174502628,144.61050905967804,0,0
2019-04-01,post,38.67684478371501,56.29258425238821,-17.615739468673198,formal_hiring_balance_per_100k,12681.753305900844,112.61329098246283,-238.33373397482956,203.10225503748313,0,0
2019-05-01,post,31.552162849872772,-31.99859176766197,63.55075461753474,formal_hiring_balance_per_100k,8374.582027268969,91.51274243114436,-115.81092467399858,242.91243390906808,0,0
2019-06-01,post,49.36386768447837,18.19316212077638,31.170705563701993,formal_hiring_balance_per_100k,4026.262703383858,63.45283841865435,-93.19457245369998,155.53598358110398,0,0
2019-07-01,post,64.54081632653062,-0.22376366205109122,64.76457998858172,formal_hiring_balance_per_100k,6762.576201078775,82.23488433188665,-96.41283157473327,225.9419915518967,0,0
2019-08-01,post,70.40816326530613,99.03588855448551,-28.62772528917938,formal_hiring_balance_per_100k,513.6388398809132,22.66360165289077,-73.04756828880772,15.792117710448956,0,0
2019-09-01,post,154.33673469387756,163.71419613442185,-9.377461440544295,formal_hiring_balance_per_100k,10108.706560326478,100.54206363670123,-206.43628509981286,187.68136221872427,0,0
2019-10-01,post,60.957178841309826,60.75361969805749,0.2035591432523347,formal_hiring_balance_per_100k,5438.632905607416,73.74708743813153,-144.33807620021167,144.74519448671634,0,0
2019-11-01,post,158.18639798488664,27.13203758041429,131.05436040447233,formal_hiring_balance_per_100k,1134.6316835482276,33.68429431572268,65.03435670100863,197.07436410793605,0,0
2019-12-01,post,-43.07304785894207,-194.79548222975546,151.7224343708134,formal_hiring_balance_per_100k,5394.967194734931,73.45044039850906,7.762216541129874,295.68265220049693,0,0
2020-01-01,post,94.77611940298507,266.90441352868726,-172.12829412570218,formal_hiring_balance_per_100k,6833.337215247959,82.6640019309975,-334.1467607284067,-10.109827522997648,0,0
2020-02-01,post,188.3084577114428,214.26280547387506,-25.954347762432263,formal_hiring_balance_per_100k,12109.586893836198,110.04356816205207,-241.63577809033282,189.7270825654683,0,0
2020-03-01,post,101.24378109452736,-87.90052017651661,189.14430127104396,formal_hiring_balance_per_100k,22840.51177890989,151.1307770737314,-107.06657874902123,485.35518129110915,0,0
2020-04-01,post,-350.1246882793017,-619.6768401054276,269.55215182612585,formal_hiring_balance_per_100k,41470.08122495489,203.6420418895737,-129.5789160156355,668.6832196678872,0,0
2020-05-01,post,-109.72568578553616,-257.2878909686847,147.56220518314854,formal_hiring_balance_per_100k,8968.905261378857,94.70430434451677,-38.05482051302445,333.1792308793215,0,0
2020-06-01,post,-6.234413965087282,-17.339253431634774,11.104839466547492,formal_hiring_balance_per_100k,20087.36924470841,141.72991654801893,-266.680692499437,288.890371432532,0,0
2020-07-01,post,42.997542997543,99.93411854355037,-56.93657554600737,formal_hiring_balance_per_100k,6767.154711056526,82.26271762503671,-218.16853936146762,104.2953882694529,0,0
2020-08-01,post,157.002457002457,110.50862808029005,46.49382892216694,formal_hiring_balance_per_100k,7806.294834558656,88.35323895907074,-126.67533735507284,219.66299519940674,0,0
2020-09-01,post,290.17199017199016,258.4567866671856,31.71520350480455,formal_hiring_balance_per_100k,14953.360123506785,122.28393240122263,-207.95689988952233,271.38730689913143,0,0
2020-10-01,post,151.92307692307693,245.3225153918877,-93.39943846881076,formal_hiring_balance_per_100k,3202.8722014749596,56.593923715138885,-204.32149069429022,17.52261375666869,0,0
2020-11-01,post,242.78846153846155,132.78540608168493,110.00305545677662,formal_hiring_balance_per_100k,24811.567219714267,157.51687915812155,-198.7243546502894,418.73046556384264,0,0
2020-12-01,post,35.09615384615385,-98.50124506186526,133.5973989080191,formal_hiring_balance_per_100k,12687.193794289167,112.63744401525261,-87.16793467252262,354.3627324885608,0,0
