pseudo_treated_state,period_date,event_time,augmented_gap
AC,2006-09-01,-31,-0.16424128047354714
AC,2006-10-01,-30,0.08210683570720434
AC,2006-11-01,-29,0.06078647576503737
AC,2006-12-01,-28,-0.2786268457032941
AC,2007-01-01,-27,-0.07137774889512549
AC,2007-02-01,-26,-0.017593600610569027
AC,2007-03-01,-25,0.08260885716000654
AC,2007-04-01,-24,-0.04867786328373658
AC,2007-05-01,-23,-0.0250834062927483
AC,2007-06-01,-22,0.23688839053518596
AC,2007-07-01,-21,-0.10128156376475239
AC,2007-08-01,-20,-0.04581973641846737
AC,2007-09-01,-19,-0.05327286535368447
AC,2007-10-01,-18,-0.06241006818882244
AC,2007-11-01,-17,-0.039712291683474454
AC,2007-12-01,-16,-0.047777342730613626
AC,2008-01-01,-15,0.1602346443123217
AC,2008-02-01,-14,0.03837294517157641
AC,2008-03-01,-13,-0.16595370550062682
AC,2008-04-01,-12,0.13570696349802436
AC,2008-05-01,-11,-0.0497615173776369
AC,2008-06-01,-10,0.051985594871865715
AC,2008-07-01,-9,-0.10026080908154178
AC,2008-08-01,-8,0.08943169527506178
AC,2008-09-01,-7,0.03852444600574856
AC,2008-10-01,-6,0.0018093690895772951
AC,2008-11-01,-5,0.059274305933131544
AC,2008-12-01,-4,-0.1847526532457815
AC,2009-01-01,-3,-0.04375852710897821
AC,2009-02-01,-2,-0.1778806579617882
AC,2009-03-01,-1,0.1799644516001342
AC,2009-04-01,0,0.03456613356326255
AC,2009-05-01,1,-0.4974600657364565
AC,2009-06-01,2,-0.21131183181368396
AC,2009-07-01,3,-0.3494475105355761
AC,2009-08-01,4,-0.23160856129450114
AC,2009-09-01,5,-0.42593442190639763
AC,2009-10-01,6,-0.4392979984792982
AC,2009-11-01,7,-0.44957157672918946
AC,2009-12-01,8,-0.42139850026043213
AC,2010-01-01,9,-0.4215694915679542
AC,2010-02-01,10,-0.4385211881930333
AC,2010-03-01,11,-0.3625808830887456
AC,2010-04-01,12,-0.37002433418467806
AC,2010-05-01,13,-0.3935419617595075
AC,2010-06-01,14,-0.40890579693946805
AC,2010-07-01,15,-0.416084926747323
AC,2010-08-01,16,-0.3290000957686363
AC,2010-09-01,17,-0.3989118880805469
AC,2010-10-01,18,-0.39918295693697914
AC,2010-11-01,19,-0.38023608332917025
AC,2010-12-01,20,-0.36754453640839824
AC,2011-01-01,21,-0.3678680054256338
AC,2011-02-01,22,-0.3917307986708565
AC,2011-03-01,23,-0.37284211151625435
AL,2006-09-01,-31,0.0074163701894987
AL,2006-10-01,-30,0.05745727718626448
AL,2006-11-01,-29,-0.014562482406442534
AL,2006-12-01,-28,-0.034413123881682495
AL,2007-01-01,-27,-0.02239647928898414
AL,2007-02-01,-26,0.0018583387567083776
AL,2007-03-01,-25,0.039052294900468354
AL,2007-04-01,-24,-0.016874121618688065
AL,2007-05-01,-23,-0.033801646232334726
AL,2007-06-01,-22,-0.05037204472113466
AL,2007-07-01,-21,-0.03366121084172935
AL,2007-08-01,-20,-0.006075886568743805
AL,2007-09-01,-19,-0.02736106781836689
AL,2007-10-01,-18,0.001283536151785114
AL,2007-11-01,-17,-0.013142488877375236
AL,2007-12-01,-16,0.011208467623261775
AL,2008-01-01,-15,-0.0019364389997154063
AL,2008-02-01,-14,-0.019758481096495473
AL,2008-03-01,-13,0.0036936885964786725
AL,2008-04-01,-12,0.014165383786688857
AL,2008-05-01,-11,0.02242424591039338
AL,2008-06-01,-10,-0.024093642136572946
AL,2008-07-01,-9,0.04421825109838462
AL,2008-08-01,-8,0.029398381800101347
AL,2008-09-01,-7,-0.004656472738028938
AL,2008-10-01,-6,-0.002789171245798805
AL,2008-11-01,-5,-0.0035628119851596196
AL,2008-12-01,-4,0.02653321968801059
AL,2009-01-01,-3,0.0036210461991057485
AL,2009-02-01,-2,-0.02256886025702176
AL,2009-03-01,-1,0.008424237348191532
AL,2009-04-01,0,0.008449022874103207
AL,2009-05-01,1,0.00450213922341014
AL,2009-06-01,2,-0.026553626663299745
AL,2009-07-01,3,-0.05246406455747188
AL,2009-08-01,4,-0.04954071537878679
AL,2009-09-01,5,-0.06153244099461741
AL,2009-10-01,6,-0.06563832990203622
AL,2009-11-01,7,-0.08437648632623773
AL,2009-12-01,8,-0.07846044695403354
AL,2010-01-01,9,-0.0499698809682485
AL,2010-02-01,10,-0.03928931587841955
AL,2010-03-01,11,-0.04199967496093926
AL,2010-04-01,12,-0.04557716984206728
AL,2010-05-01,13,-0.044410969683896795
AL,2010-06-01,14,-0.04659816019262575
AL,2010-07-01,15,-0.04893366424350809
AL,2010-08-01,16,0.02227752268506844
AL,2010-09-01,17,6.024330508758169e-5
AL,2010-10-01,18,-0.025279739176929716
AL,2010-11-01,19,-0.0435025438859471
AL,2010-12-01,20,-0.045148692603855345
AL,2011-01-01,21,-0.04988770946561161
AL,2011-02-01,22,-0.12853170915635648
AL,2011-03-01,23,-0.10989247445432682
AM,2006-09-01,-31,0.005717544523337281
AM,2006-10-01,-30,0.007449468381253155
AM,2006-11-01,-29,-0.029811052045124242
AM,2006-12-01,-28,-0.0506774262997407
AM,2007-01-01,-27,-0.030883735143170554
AM,2007-02-01,-26,0.0019934690999807714
AM,2007-03-01,-25,-0.003703710143791561
AM,2007-04-01,-24,-0.01741285156707395
AM,2007-05-01,-23,0.00304221996797871
AM,2007-06-01,-22,0.02239782169385407
AM,2007-07-01,-21,0.02377554892179745
AM,2007-08-01,-20,-0.004432498173497557
AM,2007-09-01,-19,-0.020088709567398944
AM,2007-10-01,-18,0.00427525557152908
AM,2007-11-01,-17,-0.006139395658460778
AM,2007-12-01,-16,0.018947129763865256
AM,2008-01-01,-15,-0.027029621163853434
AM,2008-02-01,-14,-0.015668798423816632
AM,2008-03-01,-13,0.01479158240636913
AM,2008-04-01,-12,0.00477211188839366
AM,2008-05-01,-11,0.005908780568803174
AM,2008-06-01,-10,-0.025879789024933153
AM,2008-07-01,-9,0.025309570128511538
AM,2008-08-01,-8,0.02654182189637755
AM,2008-09-01,-7,-0.013663338288520954
AM,2008-10-01,-6,0.0033039554818001804
AM,2008-11-01,-5,-0.01368910392493028
AM,2008-12-01,-4,0.05159696124259572
AM,2009-01-01,-3,0.04882937451989733
AM,2009-02-01,-2,-0.006714997607184969
AM,2009-03-01,-1,0.018529156006820813
AM,2009-04-01,0,-0.04819297293337499
AM,2009-05-01,1,-0.03350928813899401
AM,2009-06-01,2,-0.05604397461762556
AM,2009-07-01,3,-0.09362302211798568
