dropped_donor,period_date,event_time,loo_gap
AC,2015-08-01,-31,0.012971869364905686
AC,2015-09-01,-30,0.01566934879107773
AC,2015-10-01,-29,0.012274487036811443
AC,2015-11-01,-28,0.009792139954014623
AC,2015-12-01,-27,0.010140263681153172
AC,2016-01-01,-26,0.013630914074924227
AC,2016-02-01,-25,0.017987617852742943
AC,2016-03-01,-24,0.021313967566622516
AC,2016-04-01,-23,0.02412520925979944
AC,2016-05-01,-22,0.020969450689223734
AC,2016-06-01,-21,0.01849771865875649
AC,2016-07-01,-20,0.012747298837695098
AC,2016-08-01,-19,0.012673577228225597
AC,2016-09-01,-18,0.005405903953441538
AC,2016-10-01,-17,0.001971920628551338
AC,2016-11-01,-16,0.0075639941932754695
AC,2016-12-01,-15,0.018987115153850098
AC,2017-01-01,-14,0.01770275376503161
AC,2017-02-01,-13,0.004470484229393001
AC,2017-03-01,-12,0.018701330378462444
AC,2017-04-01,-11,0.022323274120343406
AC,2017-05-01,-10,0.019567689978866376
AC,2017-06-01,-9,0.012200811787081989
AC,2017-07-01,-8,0.007818716170921114
AC,2017-08-01,-7,0.026992435507688484
AC,2017-09-01,-6,0.023761003373792278
AC,2017-10-01,-5,0.03653473424671194
AC,2017-11-01,-4,0.04158148938990536
AC,2017-12-01,-3,0.04913322593991065
AC,2018-01-01,-2,0.04708145069927383
AC,2018-02-01,-1,0.047851746359790504
AC,2018-03-01,0,0.04825387886049182
AC,2018-04-01,1,0.044257580568401345
AC,2018-05-01,2,0.04172194176942856
AC,2018-06-01,3,0.03626984213989992
AC,2018-07-01,4,0.04925473367050248
AC,2018-08-01,5,0.045718411099753276
AC,2018-09-01,6,0.04729910813312621
AC,2018-10-01,7,0.051650315543064096
AC,2018-11-01,8,0.058861461060671694
AC,2018-12-01,9,0.06404338971617474
AC,2019-01-01,10,0.04731282578248841
AC,2019-02-01,11,0.05246108032252739
AC,2019-03-01,12,0.05867937588419814
AC,2019-04-01,13,0.06378213906105046
AC,2019-05-01,14,0.07013498431632481
AC,2019-06-01,15,0.07517587760767519
AC,2019-07-01,16,0.09655792557345322
AC,2019-08-01,17,0.10321939101291733
AC,2019-09-01,18,0.10814754359158663
AC,2019-10-01,19,0.11381204324603189
AC,2019-11-01,20,0.11523676200260002
AC,2019-12-01,21,0.12167040469262957
AC,2020-01-01,22,0.10744670638181386
AC,2020-02-01,23,0.11792869559572772
AL,2015-08-01,-31,0.015307463142756106
AL,2015-09-01,-30,0.017536266704330394
AL,2015-10-01,-29,0.013802101109484433
AL,2015-11-01,-28,0.010676420298159961
AL,2015-12-01,-27,0.010527032917043933
AL,2016-01-01,-26,0.014235277024020832
AL,2016-02-01,-25,0.018881184077800484
AL,2016-03-01,-24,0.022479068943443536
AL,2016-04-01,-23,0.025342299950177782
AL,2016-05-01,-22,0.022035091067158064
AL,2016-06-01,-21,0.01976820060370521
AL,2016-07-01,-20,0.013779662454311392
AL,2016-08-01,-19,0.013372395287993832
AL,2016-09-01,-18,0.006006565589460777
AL,2016-10-01,-17,0.0023416234312580997
AL,2016-11-01,-16,0.008262497462278695
AL,2016-12-01,-15,0.019832478625001926
AL,2017-01-01,-14,0.018349714176632226
AL,2017-02-01,-13,0.0050542620311126996
AL,2017-03-01,-12,0.019018485675470487
AL,2017-04-01,-11,0.02247143565672527
AL,2017-05-01,-10,0.019453008747221112
AL,2017-06-01,-9,0.011774890232548074
AL,2017-07-01,-8,0.0075067446304943886
AL,2017-08-01,-7,0.026333998572791728
AL,2017-09-01,-6,0.02308385093449772
AL,2017-10-01,-5,0.03560619431331968
AL,2017-11-01,-4,0.04052702492049143
AL,2017-12-01,-3,0.04666449273736539
AL,2018-01-01,-2,0.04410913350823353
AL,2018-02-01,-1,0.04533486492725469
AL,2018-03-01,0,0.04576785329690214
AL,2018-04-01,1,0.042072976330435274
AL,2018-05-01,2,0.03957051284034119
AL,2018-06-01,3,0.035115614390357486
AL,2018-07-01,4,0.04814012850268945
AL,2018-08-01,5,0.043916098352120514
AL,2018-09-01,6,0.04488935228191693
AL,2018-10-01,7,0.04850695972165475
AL,2018-11-01,8,0.05527377246840626
AL,2018-12-01,9,0.058660676781872034
AL,2019-01-01,10,0.04192834316619454
AL,2019-02-01,11,0.047416927409108744
AL,2019-03-01,12,0.05435179182840155
AL,2019-04-01,13,0.06074327037269711
AL,2019-05-01,14,0.0683508222270861
AL,2019-06-01,15,0.07567996627571194
AL,2019-07-01,16,0.09756970524761055
AL,2019-08-01,17,0.1047248835149075
AL,2019-09-01,18,0.10940940254024767
AL,2019-10-01,19,0.11468467240946012
AL,2019-11-01,20,0.1149749770021522
AL,2019-12-01,21,0.12015046411888797
AL,2020-01-01,22,0.1057300284300462
AL,2020-02-01,23,0.11541754168795482
AP,2015-08-01,-31,0.011979151596147375
AP,2015-09-01,-30,0.014367846923612149
AP,2015-10-01,-29,0.012112314426984128
AP,2015-11-01,-28,0.009464160885999995
AP,2015-12-01,-27,0.009350621108881185
AP,2016-01-01,-26,0.012011390416988732
AP,2016-02-01,-25,0.015426717576488613
AP,2016-03-01,-24,0.017924147162444726
AP,2016-04-01,-23,0.019038935845769878
AP,2016-05-01,-22,0.014667861072653388
AP,2016-06-01,-21,0.011623293729231321
AP,2016-07-01,-20,0.005510728231823414
AP,2016-08-01,-19,0.0052034598706800494
AP,2016-09-01,-18,-0.0018842965884413587
AP,2016-10-01,-17,-0.0052615074626700675
AP,2016-11-01,-16,9.81798762623498e-4
AP,2016-12-01,-15,0.011958589122278873
AP,2017-01-01,-14,0.011567708228991336
AP,2017-02-01,-13,-8.14179127830883e-4
AP,2017-03-01,-12,0.013623934084754374
AP,2017-04-01,-11,0.017457799689003295
AP,2017-05-01,-10,0.013836644453751212
AP,2017-06-01,-9,0.007308017839495307
AP,2017-07-01,-8,0.00226617819987851
AP,2017-08-01,-7,0.01967575841982594
AP,2017-09-01,-6,0.014930631509014525
AP,2017-10-01,-5,0.026119986624623337
AP,2017-11-01,-4,0.030968379288691672
AP,2017-12-01,-3,0.03428349230929317
AP,2018-01-01,-2,0.03082340913272219
AP,2018-02-01,-1,0.032123983777720966
AP,2018-03-01,0,0.03291327396961918
AP,2018-04-01,1,0.029819280602681353
AP,2018-05-01,2,0.02637413417800971
AP,2018-06-01,3,0.023358491647170077
AP,2018-07-01,4,0.036200993928616754
