event_id,outcome,short,channel,family,gap_post,pct_effect,effect_display,effect_for_plot,effect_label,mag_sd,persistence,pre_trend_p,treated_pre_rmspe,median_donor_pre_rmspe,prefit_class,rank,n_units,classic_p,loo_frac_same_sign,C1_prefit,C2_magnitude,C3_persistence,C4_placebo,C5_robust,robustness_score,tier,considerable,direction
MA_2009_01,retail,Retail volume,consumption,monthly,0.252553293414123,0.3875060412705676,pct,0.3875060412705676,+0.4%,0.05384964529149836,0.5416666666666666,0.10210709467346385,1.4456076528588608,1.675032208984102,B,22,24,0.9166666666666666,0,TRUE,FALSE,FALSE,FALSE,FALSE,1,weak,FALSE,positive
MA_2009_01,formal_hiring,Formal hiring,labor_market,monthly,-20.394273733804237,,absolute,-20.394273733804237,-20.4,1.0204089836358576,0.7916666666666666,0.4765319225122965,15.754258930207664,43.38419574837517,A,3,24,0.125,1,TRUE,TRUE,TRUE,TRUE,TRUE,5,strong,TRUE,negative
MA_2009_01,construction,Construction,labor_market,monthly,-9.19392128907685,,absolute,-9.19392128907685,-9.2,1.0144648574156307,0.75,0.530644346091051,8.965415417863268,9.653030132752388,B,5,24,0.20833333333333334,1,TRUE,TRUE,TRUE,FALSE,TRUE,4,suggestive,TRUE,negative
MA_2009_01,icms_confaz,ICMS,public_sector,monthly,-0.12700983501555227,-11.9274989389615,pct,-11.9274989389615,-11.9%,1.7603284548920635,1,0.7964088877167005,0.05085833494477634,0.07453978614708331,A,1,24,0.041666666666666664,1,TRUE,TRUE,TRUE,TRUE,TRUE,5,strong,TRUE,negative
MA_2009_01,tax_confaz,Tax revenue,public_sector,monthly,-0.11609614292958259,-10.961038548381053,pct,-10.961038548381053,-11.0%,1.4707000765251477,0.9166666666666666,0.8648635694995717,0.05304988005689863,0.07846459610089965,A,6,24,0.25,1,TRUE,TRUE,TRUE,FALSE,TRUE,4,suggestive,TRUE,negative
