period_date,analysis_period,treated_value,scm_synthetic_value,augmentation_correction,augmentation_lambda,augmentation_cv_rmse,augmented_synthetic_value,scm_gap,augmented_gap,outcome
2016-01-01,pre,75.68497,79.83567039672748,-3.9437828354964637,1e-4,0.012481936706661928,75.89188756123102,-4.150700396727473,-0.20691756123100902,retail_volume_index_ma6
2016-02-01,pre,73.181065,76.93528107681398,-3.312046760618119,1e-4,0.02042934732460341,73.62323431619586,-3.754216076813975,-0.44216931619585864,retail_volume_index_ma6
2016-03-01,pre,74.30825333333334,77.35449090341424,-3.5366329377740326,0.004763938010401341,0.014837062876135274,73.81785796564021,-3.046237570080905,0.4903953676931252,retail_volume_index_ma6
2016-04-01,pre,74.4330175,76.89002870267979,-3.2460924740005086,0.0011689518164985776,0.02123701102919146,73.64393622867928,-2.45701120267978,0.7890812713207254,retail_volume_index_ma6
2016-05-01,pre,74.34267,76.63816533914293,-2.399906037457051,1e-4,0.011541956902564047,74.23825930168587,-2.2954953391429314,0.1044106983141262,retail_volume_index_ma6
2016-06-01,pre,74.40290166666666,76.0089336140756,-1.0379229600882947,0.009617248711152965,0.012932714378601976,74.9710106539873,-1.6060319474089368,-0.5681089873206417,retail_volume_index_ma6
2016-07-01,pre,75.27195333333333,75.20050965521561,0.5744498747721589,1e-4,0.010506544269633978,75.77495952998777,0.07144367811771701,-0.5030061966544395,retail_volume_index_ma6
2016-08-01,pre,77.543535,75.0850974796502,2.999487401117254,1e-4,0.01189538058887448,78.08458488076745,2.458437520349804,-0.5410498807674458,retail_volume_index_ma6
2016-09-01,pre,78.62769833333334,73.6728494163378,5.425969236758279,0.0023598334667821936,0.016775505326928123,79.09881865309607,4.9548489169955445,-0.4711203197627327,retail_volume_index_ma6
2016-10-01,pre,80.26255,73.47644043227655,6.339292147379463,0.0023598334667821936,0.015610909426069576,79.81573257965601,6.786109567723457,0.4468174203439901,retail_volume_index_ma6
