donor_state,scm_weight
PE,0.9999999999880195
CE,1.0943172710362391e-11
RO,8.95409778125987e-13
MA,1.377790595770668e-13
PI,1.998819356000055e-15
BA,1.0504792933611042e-15
AM,7.003524766482291e-16
PA,3.055663630528694e-16
PR,1.1594028688615554e-16
AC,0
AP,0
DF,0
ES,0
GO,0
MG,0
MS,0
MT,0
PB,0
RN,0
RS,0
SE,0
SP,0
