donor_state,scm_weight
SE,0.6957277650964456
PB,0.30427223490117405
MS,2.3787136739310195e-12
CE,5.096342341697518e-16
RO,2.8181950079392303e-16
PI,2.1204628194283626e-16
PR,1.5818210873884918e-16
AP,1.4732118146289226e-16
ES,1.0534153369554013e-16
MG,9.005235442613484e-17
AC,6.144595257261714e-17
DF,1.2347354544869053e-17
SP,8.981050740752952e-19
AM,0
BA,0
GO,0
MA,0
MT,0
PA,0
PE,0
RN,0
RS,0
