donor_state,scm_weight
GO,0.7985791153407338
PI,0.2014208846592599
MG,1.4570004063942593e-15
DF,1.159096211324531e-15
MA,9.451159672744053e-16
BA,5.000668070425767e-16
AP,4.951767693096806e-16
RJ,4.2895574004005944e-16
PA,3.866730752519544e-16
RS,3.6962863279561074e-16
PB,3.273116805795033e-16
AC,9.127600615185325e-17
ES,5.339151300955409e-17
PE,3.921948556220722e-17
SC,1.8885137527274862e-19
AL,0
CE,0
MS,0
MT,0
PR,0
RN,0
RO,0
SE,0
SP,0
