scm_rmspe_post,scm_rmspe_post_partial_window_ma6,scm_rmspe_pre,augmented_rmspe_post,augmented_rmspe_post_partial_window_ma6,augmented_rmspe_pre,scm_mean_gap_post,scm_mean_gap_post_partial_window_ma6,scm_mean_gap_pre,augmented_mean_gap_post,augmented_mean_gap_post_partial_window_ma6,augmented_mean_gap_pre,outcome,scm_post_pre_rmspe_ratio,augmented_post_pre_rmspe_ratio,scm_rmspe_post_partial_window_ma12,augmented_rmspe_post_partial_window_ma12,scm_mean_gap_post_partial_window_ma12,augmented_mean_gap_post_partial_window_ma12
0.5533209338711753,1.2967539544763957,0.2866545265240277,0.44620480065088414,0.9680315498897525,0.05593683645137887,0.3571042150646201,-1.212243818608501,0.0977285157116282,0.313412374664974,-0.904517003250115,-1.3010956277599572e-5,formal_hiring_balance_per_1000_ma6,1.9302710498966964,7.976940223259354,,,,
0.6001433342824247,,0.17864670651059272,0.5769997192005792,,0.04532292952859219,0.5779473159339467,,0.03601509922357055,0.5616101926387633,,-0.0012163335171381721,formal_hiring_balance_per_1000_ma12,3.359386500902773,12.73085665913489,0.7306021367995964,0.4805870972300668,-0.6131722284895431,-0.29888397125415983
