period_date,event_time,plot_time,analysis_period,treated_value,scm_synthetic_value,augmentation_correction,augmentation_lambda,augmentation_cv_rmse,augmented_synthetic_value,scm_gap,augmented_gap,outcome
2014-05-01,-20,-20,pre,-26.77808006218422,-7.412265736665053,-9.769895358899612,0.06951927961775606,0.27584956852348264,-17.182161095564666,-19.365814325519167,-9.595918966619553,formal_hiring_balance_construction_per_100k_wap
2014-06-01,-19,-19,pre,-13.175281772250292,-9.627625155518766,-2.0389124950106168,1e-4,0.5170827082983785,-11.666537650529383,-3.547656616731526,-1.508744121720909,formal_hiring_balance_construction_per_100k_wap
2014-07-01,-18,-18,pre,-27.314814814814813,-3.259365679225372,-21.242510095241105,0.023357214690901212,0.248593617724982,-24.501875774466477,-24.05544913558944,-2.8129390403483363,formal_hiring_balance_construction_per_100k_wap
2014-08-01,-17,-17,pre,-7.523148148148148,9.212236903862403,-18.264751717660197,1e-4,0.20400412357235975,-9.052514813797794,-16.73538505201055,1.529366665649646,formal_hiring_balance_construction_per_100k_wap
2014-09-01,-16,-16,pre,13.387345679012345,6.27808807900734,4.949809734263504,1e-4,0.29819155345301607,11.227897813270843,7.109257600005005,2.1594478657415017,formal_hiring_balance_construction_per_100k_wap
2014-10-01,-15,-15,pre,-21.20748949178449,-24.847445941473133,0.9910402246719229,1e-4,0.24701046451116107,-23.85640571680121,3.6399564496886434,2.6489162250167197,formal_hiring_balance_construction_per_100k_wap
2014-11-01,-14,-14,pre,-29.11730989682843,-38.79315657509352,11.321152162773243,1e-4,0.20110480001473094,-27.472004412320274,9.675846678265088,-1.6453054845081567,formal_hiring_balance_construction_per_100k_wap
2014-12-01,-13,-13,pre,-50.36301108139091,-31.90082503347108,10.320942417716356,0.2069138081114788,0.5209953044794583,-21.579882615754723,-18.46218604791983,-28.783128465636185,formal_hiring_balance_construction_per_100k_wap
2015-01-01,-12,-12,pre,-8.558387219475085,-2.6888212207951963,-5.882097522593132,1e-4,0.5132089681809413,-8.57091874338833,-5.869565998679889,0.012531523913244413,formal_hiring_balance_construction_per_100k_wap
2015-02-01,-11,-11,pre,-6.7706352225180675,-27.38253219460464,17.604600187472734,1e-4,0.36012656602937143,-9.777932007131906,20.611896972086573,3.007296784613838,formal_hiring_balance_construction_per_100k_wap
2015-03-01,-10,-10,pre,-4.526435907189045,-9.917743667065999,-2.5653914281959596,0.06951927961775606,0.2883779752665385,-12.483135095261957,5.391307759876954,7.956699188072912,formal_hiring_balance_construction_per_100k_wap
2015-04-01,-9,-9,pre,-23.553875236294896,-19.763525553419623,-1.3646073142075839,1e-4,0.13838064269444575,-21.128132867627208,-3.7903496828752736,-2.425742368667688,formal_hiring_balance_construction_per_100k_wap
2015-05-01,-8,-8,pre,-5.1795841209829865,-8.535117409491976,4.166908467180325,1e-4,0.2313599736145679,-4.368208942311651,3.3555332885089895,-0.8113751786713355,formal_hiring_balance_construction_per_100k_wap
2015-06-01,-7,-7,pre,17.277882797731568,-4.488562425499835,20.718522963470733,1e-4,0.15654300759898784,16.229960537970896,21.766445223231404,1.0479222597606714,formal_hiring_balance_construction_per_100k_wap
2015-07-01,-6,-6,pre,6.883651328095772,5.499643461228833,5.122534489645823,1e-4,0.19500852037858898,10.622177950874656,1.3840078668669396,-3.738526622778884,formal_hiring_balance_construction_per_100k_wap
2015-08-01,-5,-5,pre,-3.0303030303030303,-15.080627848218183,10.213607343656477,1e-4,0.2407093811018586,-4.867020504561706,12.050324817915154,1.836717474258676,formal_hiring_balance_construction_per_100k_wap
2015-09-01,-4,-4,pre,-17.58323980546203,-14.573595407857779,-3.4184410428612346,0.023357214690901212,0.24880156562791744,-17.992036450719013,-3.0096443976042497,0.40879664525698445,formal_hiring_balance_construction_per_100k_wap
2015-10-01,-3,-3,pre,-28.041543026706233,-30.102801151614376,5.851509355339844,1e-4,0.2677047538661047,-24.251291796274533,2.061258124908143,-3.7902512304317,formal_hiring_balance_construction_per_100k_wap
2015-11-01,-2,-2,pre,-11.387240356083089,-14.908976655526217,8.755614915458947,1e-4,0.22406970136511864,-6.15336174006727,3.5217362994431287,-5.233878616015819,formal_hiring_balance_construction_per_100k_wap
2015-12-01,-1,-1,pre,-29.89614243323442,-58.31533692022512,27.16379344705196,1e-4,0.1580454186700777,-31.15154347317316,28.4191944869907,1.2554010399387394,formal_hiring_balance_construction_per_100k_wap
2016-01-01,0,0,crisis,-20.7946528035648,-12.075101970014119,-0.5179251554630714,48.32930238571752,0.9124146499245424,-12.59302712547719,-8.719550833550683,-8.201625678087611,formal_hiring_balance_construction_per_100k_wap
