donor_state,scm_weight
RJ,0.24277321303229252
PE,0.17026415359744063
MA,0.15284157201136825
SE,0.1286019148361818
AL,0.11609774425918357
CE,0.06737895639403052
AC,0.04414018651478819
DF,0.04139120625202225
PB,0.031069901874300837
AP,0.005441151228390169
SC,8.176628624035711e-16
MG,2.4149361869892243e-16
GO,4.9929247838755804e-17
MS,3.7859779386026565e-17
ES,3.235161153883058e-17
MT,6.901891980524179e-18
BA,0
PA,0
PI,0
PR,0
RN,0
RO,0
RS,0
SP,0
