scm_rmspe_crisis,scm_rmspe_post,scm_rmspe_pre,augmented_rmspe_crisis,augmented_rmspe_post,augmented_rmspe_pre,scm_mean_gap_crisis,scm_mean_gap_post,scm_mean_gap_pre,augmented_mean_gap_crisis,augmented_mean_gap_post,augmented_mean_gap_pre,n_periods_crisis,n_periods_post,n_periods_pre,outcome,donor_count
20.536837927502923,18.328873547464397,18.737452491382697,43.882031220091825,19.406920428216544,3.4039109511298076,17.0054825528224,-1.979402430963325,7.882774444629537,-39.19486880344395,-6.714747716132387,0.1720731744950527,2,12,31,formal_hiring_balance_construction_per_100k_wap_ma6_clean,24
