donor_state,scm_weight
RS,0.6883611273181942
AC,0.19823454526014497
MG,0.06891175248496446
MA,0.04449257493668119
RN,6.970638322741061e-15
CE,3.453037257732258e-15
PB,1.6976177666345734e-15
PA,1.2959907831615033e-15
PR,5.730124597704169e-16
SP,4.915668001279448e-16
MS,2.0466012959783623e-16
RO,1.5639201290661808e-16
SE,1.3626494398952084e-16
PE,7.113090913663246e-17
DF,2.775557561562823e-17
AL,0
AP,0
BA,0
ES,0
GO,0
MT,0
PI,0
RJ,0
SC,0
