period_date,analysis_period,treated_value,scm_synthetic_value,augmentation_correction,augmentation_lambda,augmentation_cv_rmse,augmented_synthetic_value,scm_gap,augmented_gap,outcome
2016-01-01,pre,-84,27.520591804487054,-102.15228209783353,5.79044398060249e-4,0.026931396876022744,-74.63169029334648,-111.52059180448705,-9.36830970665352,formal_hiring_balance_ma6
2016-02-01,pre,-83.5,109.07361875474774,-153.48054631895832,1e-4,0.04286501711567109,-44.40692756421058,-192.57361875474774,-39.09307243578942,formal_hiring_balance_ma6
2016-03-01,pre,17.666666666666668,-120.12314123899364,89.59115500505672,1e-4,0.04654104868175918,-30.53198623393692,137.7898079056603,48.19865290060359,formal_hiring_balance_ma6
2016-04-01,pre,-2.75,-151.78825564087182,184.44770434532637,0.0011689518164985776,0.03566067810624397,32.65944870445455,149.03825564087182,-35.40944870445455,formal_hiring_balance_ma6
2016-05-01,pre,-10.8,-165.40508361394063,136.56120441753157,1e-4,0.054494881059675156,-28.843879196409063,154.60508361394062,18.043879196409062,formal_hiring_balance_ma6
2016-06-01,pre,-47.666666666666664,-242.89074180580272,179.7061182453518,1e-4,0.07682174219911866,-63.184623560450916,195.22407513913606,15.517956893784252,formal_hiring_balance_ma6
2016-07-01,pre,-48.666666666666664,-251.9284157063757,179.49105477049469,1e-4,0.03304885353000129,-72.437360935881,203.26174903970903,23.77069426921434,formal_hiring_balance_ma6
2016-08-01,pre,-24.333333333333332,-205.29112385972823,200.47504343018375,0.0016608827826277166,0.07045674535942961,-4.816080429544485,180.9577905263949,-19.517252903788847,formal_hiring_balance_ma6
2016-09-01,pre,-3.5,-16.616787720135267,54.767997139888806,1e-4,0.07170393619437226,38.15120941975354,13.116787720135267,-41.65120941975354,formal_hiring_balance_ma6
2016-10-01,pre,-27.333333333333332,10.248767194129083,-23.948250192352212,1e-4,0.03950867906725576,-13.699482998223129,-37.582100527462416,-13.633850335110203,formal_hiring_balance_ma6
2016-11-01,pre,-24,-180.68658285703094,109.92592326319213,1.4208308325339223e-4,0.03909976022298694,-70.76065959383881,156.68658285703094,46.76065959383881,formal_hiring_balance_ma6
2016-12-01,pre,-67,-861.589405489693,789.5665726401728,1e-4,0.020511673708328168,-72.02283284952023,794.589405489693,5.022832849520228,formal_hiring_balance_ma6
2017-01-01,pre,-9,-743.3466494496934,652.3362551674899,1e-4,0.06314458733731687,-91.01039428220349,734.3466494496934,82.01039428220349,formal_hiring_balance_ma6
2017-02-01,pre,7.833333333333333,-536.5409560788548,506.0409459734152,1e-4,0.03997536032794966,-30.500010105439628,544.3742894121882,38.333343438772964,formal_hiring_balance_ma6
2017-03-01,pre,-64,-689.5411353464401,650.945022777802,1e-4,0.040423363689452825,-38.59611256863809,625.5411353464401,-25.40388743136191,formal_hiring_balance_ma6
2017-04-01,pre,11.166666666666666,-638.770893604525,615.8897723264029,1e-4,0.055816974799777944,-22.881121278122123,649.9375602711916,34.04778794478879,formal_hiring_balance_ma6
2017-05-01,pre,59.5,-464.3106828593736,556.4469862817235,0.0016608827826277166,0.03942129438416314,92.1363034223499,523.8106828593736,-32.6363034223499,formal_hiring_balance_ma6
2017-06-01,pre,145,349.0391073733503,-237.2281141176371,0.055688139909452726,0.07498112257789316,111.81099325571321,-204.0391073733503,33.189006744286786,formal_hiring_balance_ma6
2017-07-01,pre,104.5,199.28270090864234,-55.129230706407824,0.039194067748472214,0.057940051516332663,144.15347020223453,-94.78270090864234,-39.65347020223453,formal_hiring_balance_ma6
2017-08-01,pre,146.33333333333334,-8.541463455764342,143.49661226515497,1e-4,0.07528846004997598,134.95514880939064,154.87479678909767,11.378184523942707,formal_hiring_balance_ma6
2017-09-01,pre,249.83333333333334,168.111042497258,14.504211748107423,0.0016608827826277166,0.04513277242136618,182.61525424536543,81.72229083607533,67.21807908796791,formal_hiring_balance_ma6
2017-10-01,pre,217.16666666666666,258.8396306085093,-44.84131143136814,2.0187602546790388e-4,0.05754262392091538,213.99831917714118,-41.67296394184265,3.1683474895254733,formal_hiring_balance_ma6
2017-11-01,pre,196.5,195.93366560787263,6.903922365775134,1e-4,0.054254733825293056,202.83758797364777,0.5663343921273736,-6.337587973647771,formal_hiring_balance_ma6
2017-12-01,pre,154.5,-461.6831240285784,616.3831435928546,0.0011689518164985776,0.03651884975372889,154.7000195642762,616.1831240285784,-0.2000195642762037,formal_hiring_balance_ma6
2018-01-01,pre,167.33333333333334,-197.51420495710624,417.2428810150649,1e-4,0.13336918405172887,219.72867605795864,364.8475382904396,-52.395342724625294,formal_hiring_balance_ma6
2018-02-01,pre,90,52.17694674477677,53.45096858573195,1e-4,0.06646392266751379,105.62791533050873,37.82305325522323,-15.627915330508728,formal_hiring_balance_ma6
2018-03-01,pre,0.5,-81.41330631175418,53.38407672052941,1e-4,0.03624583565039008,-28.029229591224777,81.91330631175418,28.529229591224777,formal_hiring_balance_ma6
2018-04-01,pre,10.666666666666666,-35.66603783509805,40.48486802710251,4.075392965871778e-4,0.020220587300647654,4.818830192004455,46.33270450176472,5.847836474662211,formal_hiring_balance_ma6
