period_date,analysis_period,treated_value,scm_synthetic_value,augmentation_correction,augmented_synthetic_value,scm_gap,augmented_gap,outcome
2001-11-01,pre,3.66470517518388,3.5485354877151893,-0.03071184752344347,3.5178236401917458,0.11616968746869061,0.1468815349921342,tax_confaz
2001-12-01,pre,3.65819759990898,3.531278949264431,0.20714915845446114,3.7384281077188923,0.1269186506445492,-0.08023050780991214,tax_confaz
2002-01-01,pre,3.70034598899575,3.6294995849204064,0.16442767488203955,3.793927259802446,0.07084640407534382,-0.09358127080669565,tax_confaz
2002-02-01,pre,3.69946039751504,3.6724065826267456,0.1675393736720383,3.839945956298784,0.027053814888294614,-0.1404855587837437,tax_confaz
2002-03-01,pre,3.72833381053113,3.522493129423037,0.026499622108579535,3.5489927515316166,0.20584068110809284,0.17934105899951325,tax_confaz
2002-04-01,pre,3.73063736506377,3.659529581196323,0.026607140820186042,3.686136722016509,0.07110778386744698,0.04450064304726098,tax_confaz
2002-05-01,pre,3.85298217758258,3.60321019654021,0.012656535037570256,3.6158667315777806,0.24977198104236997,0.2371154460047995,tax_confaz
2002-06-01,pre,3.64327345973152,3.5985921461153145,0.023696013386388534,3.622288159501703,0.04468131361620564,0.02098530022981704,tax_confaz
2002-07-01,pre,4.06442573895897,3.625815112483684,0.024240081460705606,3.6500551939443895,0.4386106264752865,0.4143705450145809,tax_confaz
2002-08-01,pre,3.6366873451834,3.5993660225337583,-0.009826760080237702,3.5895392624535205,0.03732132264964161,0.04714808272987936,tax_confaz
2002-09-01,pre,3.85434609848189,3.596795480979303,0.0037208663344562355,3.600516347313759,0.257550617502587,0.2538297511681309,tax_confaz
2002-10-01,pre,3.71832714791065,3.660809821581242,0.1326225149506961,3.7934323365319385,0.05751732632940776,-0.07510518862128857,tax_confaz
2002-11-01,pre,3.61438731267572,3.618829970270502,-0.062210625690636685,3.5566193445798655,-0.004442657594781796,0.057767968095854716,tax_confaz
2002-12-01,pre,3.67456442079999,3.6141804604867174,0.03631138342289452,3.6504918439096117,0.060383960313272755,0.02407257689037845,tax_confaz
2003-01-01,pre,3.63530690772179,3.6239465088117715,-0.012902943565749543,3.611043565246022,0.01136039891001861,0.024263342475768113,tax_confaz
2003-02-01,pre,3.68828706015191,3.5182647253373114,-0.09109494408827096,3.4271697812490403,0.1700223348145986,0.26111727890286973,tax_confaz
2003-03-01,pre,3.64178914828422,3.7072237985905616,0.0828844363650023,3.790108234955564,-0.06543465030634144,-0.14831908667134375,tax_confaz
2003-04-01,pre,3.6203334150502,3.611916254780181,0.026249676010974478,3.638165930791155,0.008417160270019153,-0.017832515740955124,tax_confaz
2003-05-01,pre,3.48001248880429,3.6621758717475688,-0.009741589044682895,3.652434282702886,-0.18216338294327894,-0.17242179389859613,tax_confaz
2003-06-01,pre,3.58295672680812,3.663825583936956,-0.0847507175404136,3.5790748663965424,-0.08086885712883563,0.0038818604115777866,tax_confaz
2003-07-01,pre,3.64160065893571,3.642796297744569,-0.06930818720027657,3.5734881105442926,-0.0011956388088592007,0.06811254839141734,tax_confaz
2003-08-01,pre,3.56880090937553,3.729980346545685,-0.09065104791140588,3.639329298634279,-0.16117943717015493,-0.07052838925874916,tax_confaz
2003-09-01,pre,3.78064910192416,3.7057670370913636,-0.2620627398787089,3.443704297212655,0.07488206483279658,0.33694480471150534,tax_confaz
2003-10-01,pre,3.40456713027021,3.6828352680405114,-0.13682866167994515,3.5460066063605664,-0.27826813777030157,-0.14143947609035656,tax_confaz
2003-11-01,pre,3.61218094939619,3.7435902436004067,-0.008355170944239227,3.7352350726561676,-0.13140929420421665,-0.12305412325997755,tax_confaz
2003-12-01,pre,3.48365547858798,3.7408857779227973,-0.021232104924841066,3.719653672997956,-0.2572302993348172,-0.23599819440997605,tax_confaz
2004-01-01,pre,3.53893092184261,3.7086500332092855,-0.16790347161415112,3.5407465615951343,-0.1697191113666756,-0.0018156397525244117,tax_confaz
2004-02-01,pre,3.55210588536838,3.688615259173289,-0.07637805117200745,3.6122372080012815,-0.13650937380490902,-0.06013132263290144,tax_confaz
2004-03-01,pre,3.54094802892259,3.693855648065233,-0.027960800833888497,3.665894847231345,-0.15290761914264328,-0.12494681830875498,tax_confaz
2004-04-01,pre,3.52445894502855,3.664730462225511,-0.09548687289470707,3.569243589330804,-0.14027151719696063,-0.04478464430225371,tax_confaz
2004-05-01,pre,3.68009279926077,3.6931629596159423,-0.16147664087270847,3.5316863187432337,-0.013070160355172167,0.14840648051753647,tax_confaz
2004-06-01,pre,3.61481446714572,3.795824407727233,-0.04032279935132979,3.755501608375903,-0.1810099405815131,-0.14068714123018333,tax_confaz
2004-07-01,pre,3.49867093236438,3.715476944398476,-0.13760029195585796,3.577876652442618,-0.216806012034096,-0.0792057200782379,tax_confaz
2004-08-01,pre,3.60221194567812,3.82163994750384,-0.06048713528314022,3.7611528122206996,-0.2194280018257202,-0.15894086654257977,tax_confaz
2004-09-01,pre,3.57424929578459,3.700704658132102,-0.08178930030412626,3.618915357827976,-0.12645536234751198,-0.04466606204338586,tax_confaz
2004-10-01,pre,3.68102599300973,3.7410704803421444,-0.23746400655607297,3.5036064737860713,-0.06004448733241441,0.17741951922365873,tax_confaz
2004-11-01,post,3.69523705128476,3.690455562369134,-0.09032780042327775,3.6001277619458563,0.004781488915626131,0.09510928933890384,tax_confaz
2004-12-01,post,3.64843720993185,3.7713538038431884,-0.32658827390287687,3.4447655299403115,-0.12291659391133836,0.20367167999153857,tax_confaz
2005-01-01,post,3.71496364437949,3.7618757436533277,-0.2063820591847549,3.5554936844685727,-0.04691209927383788,0.15946995991091706,tax_confaz
2005-02-01,post,3.71772414853737,3.7833098615770053,-0.03745861870084997,3.7458512428761552,-0.06558571303963534,-0.02812709433878524,tax_confaz
2005-03-01,post,3.77628155170847,3.7682975827680893,-0.05198858450803042,3.716308998260059,0.00798396894038067,0.05997255344841124,tax_confaz
2005-04-01,post,3.7551676975671,3.7216611469288052,-0.08877014377253205,3.6328910031562733,0.03350655063829455,0.12227669441082645,tax_confaz
2005-05-01,post,3.74806384270135,3.744504191409927,-0.2947758089012672,3.4497283825086598,0.003559651291423105,0.2983354601926904,tax_confaz
2005-06-01,post,3.74861436191061,3.7559677126810147,-0.2531277983343429,3.502839914346672,-0.007353350770404887,0.24577444756393785,tax_confaz
2005-07-01,post,3.79369024588827,3.7733281582867475,-0.029834563097746878,3.7434935951890007,0.02036208760152247,0.05019665069926926,tax_confaz
2005-08-01,post,3.8008113270024,3.773316898362383,-0.09097597111160825,3.6823409272507748,0.027494428640017166,0.11847039975162543,tax_confaz
2005-09-01,post,3.77757529526682,3.7905479210536237,-0.1780829394462009,3.612464981607423,-0.012972625786803693,0.165110313659397,tax_confaz
2005-10-01,post,3.82625254497903,3.7624621402577336,-0.06363699560774323,3.6988251446499905,0.06379040472129649,0.12742740032903965,tax_confaz
2005-11-01,post,3.91022122524058,3.7418221463873693,-0.16738991068567405,3.5744322357016953,0.1683990788532106,0.3357889895388846,tax_confaz
2005-12-01,post,3.86329151379161,3.8435814195349405,-0.1734886800985662,3.6700927394363743,0.019710094256669475,0.1931987743552357,tax_confaz
2006-01-01,post,3.86885037350072,3.831611792230029,-0.0380621115040723,3.7935496807259566,0.03723858127069102,0.07530069277476326,tax_confaz
2006-02-01,post,3.85363509407962,3.79160187489805,-0.05628924326704905,3.735312631631001,0.06203321918156979,0.11832246244861899,tax_confaz
2006-03-01,post,3.86989907407818,3.796977211150003,-0.06607645170230243,3.7309007594477004,0.07292186292817693,0.1389983146304794,tax_confaz
2006-04-01,post,3.92470928404368,3.7673609348025425,-0.041158651027392135,3.7262022837751503,0.1573483492411376,0.19850700026852985,tax_confaz
2006-05-01,post,3.86038382413546,3.761062473400285,-0.04211389181224905,3.718948581588036,0.0993213507351749,0.1414352425474239,tax_confaz
2006-06-01,post,3.79587196097919,3.755710462500467,-0.04759202954108062,3.7081184329593864,0.04016149847872308,0.08775352801980363,tax_confaz
2006-07-01,post,3.8895522446603,3.7858849862203594,-0.06175745569463463,3.724127530525725,0.10366725843994073,0.16542471413457527,tax_confaz
2006-08-01,post,3.89061676214526,3.764601929247931,-0.0700530322219198,3.694548897026011,0.12601483289732895,0.1960678651192489,tax_confaz
2006-09-01,post,3.95116506780153,3.866913454802147,-0.036196470868947034,3.8307169839332,0.08425161299938333,0.12044808386833017,tax_confaz
2006-10-01,post,3.91870490472945,3.8157142998907005,-0.0545215253053148,3.761192774585386,0.10299060483874944,0.15751213014406407,tax_confaz
