donor_state,scm_weight
TO,0.6342606457428897
AP,0.27565505987040134
AC,0.09008429438670373
PA,1.7751655380156918e-15
PE,1.6556280763696016e-15
BA,6.719376088970441e-16
RN,3.5328693782318086e-16
SC,2.315178824335857e-16
MT,1.737753037572827e-16
RJ,1.2120650642527354e-16
MG,1.0347848789900619e-16
RO,9.615870078906613e-17
RS,2.3677959285661935e-17
AM,9.252437293792492e-18
SE,8.747913112418202e-18
SP,8.032848028175471e-18
AL,0
CE,0
DF,0
ES,0
GO,0
MA,0
MS,0
PB,0
PR,0
