pseudo_treated_state,outcome,channel_slug,period_date,analysis_period,augmented_gap
AC,totalexp_siconfi,public_sector,2020-10-01,pre,-0.14676484471844464
AC,totalexp_siconfi,public_sector,2020-12-01,pre,-0.06012004327858822
AC,totalexp_siconfi,public_sector,2021-02-01,pre,0.07202906596955394
AC,totalexp_siconfi,public_sector,2021-04-01,pre,0.23762194027244643
AC,totalexp_siconfi,public_sector,2021-06-01,pre,0.2964589951491101
AC,totalexp_siconfi,public_sector,2021-08-01,pre,-0.06711290758957844
AC,totalexp_siconfi,public_sector,2021-10-01,pre,0.16597652973905053
AC,totalexp_siconfi,public_sector,2021-12-01,pre,-0.15832623755071396
AC,totalexp_siconfi,public_sector,2022-02-01,pre,-0.03788058286715135
AC,totalexp_siconfi,public_sector,2022-04-01,pre,0.052189732799929445
AC,totalexp_siconfi,public_sector,2022-06-01,pre,-0.06485426319096632
AC,totalexp_siconfi,public_sector,2022-08-01,pre,-0.018003124480995503
AC,totalexp_siconfi,public_sector,2022-10-01,post,0.05890185969144568
AC,totalexp_siconfi,public_sector,2022-12-01,post,-0.2908370422728037
AC,totalexp_siconfi,public_sector,2023-02-01,post,-0.2750718820261042
AC,totalexp_siconfi,public_sector,2023-04-01,post,0.017197952421244445
AC,totalexp_siconfi,public_sector,2023-06-01,post,-0.24844131850555407
AC,totalexp_siconfi,public_sector,2023-08-01,post,-0.17139781886681682
AC,totalexp_siconfi,public_sector,2023-10-01,post,-0.2697269622353655
AC,totalexp_siconfi,public_sector,2023-12-01,post,-0.15835571225662104
AC,totalexp_siconfi,public_sector,2024-02-01,post,-0.06829818618155592
AC,totalexp_siconfi,public_sector,2024-04-01,post,-0.19776590347252565
AC,totalexp_siconfi,public_sector,2024-06-01,post,-0.2967941569762571
AC,totalexp_siconfi,public_sector,2024-08-01,post,-0.17816056619813647
AM,retail,consumption,2019-10-01,pre,0.4752149730552446
AM,retail,consumption,2019-11-01,pre,2.256287600250559
AM,retail,consumption,2019-12-01,pre,-6.664332897337317
AM,retail,consumption,2020-01-01,pre,0.24846082005515768
AM,retail,consumption,2020-02-01,pre,1.8263413626535367
AM,retail,consumption,2020-03-01,pre,-3.386918531065888
AM,retail,consumption,2020-04-01,pre,-10.160697012548127
AM,retail,consumption,2020-05-01,pre,-2.0576104004558573
AM,retail,consumption,2020-06-01,pre,10.391989587252965
AM,retail,consumption,2020-07-01,pre,12.526492370751257
AM,retail,consumption,2020-08-01,pre,2.1099532421886096
AM,retail,consumption,2020-09-01,pre,2.997350674982698
AM,retail,consumption,2020-10-01,pre,3.7308910831067266
AM,retail,consumption,2020-11-01,pre,-2.2451142386480285
AM,retail,consumption,2020-12-01,pre,0.2860768951580326
AM,retail,consumption,2021-01-01,pre,-26.38798862063446
AM,retail,consumption,2021-02-01,pre,-9.54264239145391
AM,retail,consumption,2021-03-01,pre,12.657884734750155
AM,retail,consumption,2021-04-01,pre,5.03882836753634
AM,retail,consumption,2021-05-01,pre,6.825673083489789
AM,retail,consumption,2021-06-01,pre,0.36219436734380395
AM,retail,consumption,2021-07-01,pre,3.645507154836878
AM,retail,consumption,2021-08-01,pre,0.039643421583804184
AM,retail,consumption,2021-09-01,pre,-1.2737050513686938
AM,retail,consumption,2021-10-01,pre,1.2694770358929333
AM,retail,consumption,2021-11-01,pre,1.618668925019108
AM,retail,consumption,2021-12-01,pre,6.606114897558825
AM,retail,consumption,2022-01-01,pre,2.2021979957387714
AM,retail,consumption,2022-02-01,pre,2.7948080629153225
AM,retail,consumption,2022-03-01,pre,-2.42738646639566
AM,retail,consumption,2022-04-01,pre,4.27053282265139
AM,retail,consumption,2022-05-01,pre,0.08948871423933724
AM,retail,consumption,2022-06-01,pre,-0.7961387082550715
AM,retail,consumption,2022-07-01,pre,0.4357846307341049
AM,retail,consumption,2022-08-01,pre,-2.4998003480366293
AM,retail,consumption,2022-09-01,pre,-2.572632185694573
AM,retail,consumption,2022-10-01,post,0.49625724622696055
AM,retail,consumption,2022-11-01,post,-1.8888364348888302
AM,retail,consumption,2022-12-01,post,1.3439743311208758
AM,retail,consumption,2023-01-01,post,0.5495733110676184
AM,retail,consumption,2023-02-01,post,1.7558262226651635
AM,retail,consumption,2023-03-01,post,2.549903032746883
AM,retail,consumption,2023-04-01,post,0.7454517283458983
AM,retail,consumption,2023-05-01,post,0.18906443367566794
AM,retail,consumption,2023-06-01,post,-0.3085803836033989
AM,retail,consumption,2023-07-01,post,-0.17929736492557424
AM,retail,consumption,2023-08-01,post,0.3818839595100627
AM,retail,consumption,2023-09-01,post,0.33530078593304324
AM,retail,consumption,2023-10-01,post,0.34231462965738046
AM,retail,consumption,2023-11-01,post,0.40588501373940744
AM,retail,consumption,2023-12-01,post,1.59306356850324
AM,retail,consumption,2024-01-01,post,-1.0731743326501828
AM,retail,consumption,2024-02-01,post,-0.5145898636058064
AM,retail,consumption,2024-03-01,post,-1.2364520056899266
AM,retail,consumption,2024-04-01,post,-0.32607905068798004
AM,retail,consumption,2024-05-01,post,0.9428496514670286
