scm_rmspe_crisis,scm_rmspe_post,scm_rmspe_pre,augmented_rmspe_crisis,augmented_rmspe_post,augmented_rmspe_pre,scm_mean_gap_crisis,scm_mean_gap_post,scm_mean_gap_pre,augmented_mean_gap_crisis,augmented_mean_gap_post,augmented_mean_gap_pre,n_periods_crisis,n_periods_post,n_periods_pre,outcome,donor_count
7.137796653318547,2.2871921063350977,3.369479056033727,7.5697342336125875,12.16865815688,0.5373727373545888,-7.135359191021131,0.709182445527914,-0.5264239815427368,7.479678524149406,11.3371797631988,-0.06200356259808821,2,12,31,retail_volume_index_ma6_clean,24
