pseudo_treated_state,outcome,channel_slug,period_date,analysis_period,augmented_gap
AC,construction,labor_market,2015-08-01,post,-4.7165854687844995
AC,construction,labor_market,2015-09-01,post,7.298316593415317
AC,construction,labor_market,2015-10-01,post,15.425800389001129
AC,construction,labor_market,2015-11-01,post,10.253618158475039
AC,construction,labor_market,2015-12-01,post,-17.943341633945217
AC,construction,labor_market,2016-01-01,post,-4.772160631281553
AC,construction,labor_market,2016-02-01,post,8.926744352428706
AC,construction,labor_market,2016-03-01,post,-3.588861923948276
AC,icms_confaz,public_sector,2011-04-01,pre,-0.053336246566219714
AC,icms_confaz,public_sector,2011-05-01,pre,-0.4563157786926304
AC,icms_confaz,public_sector,2011-06-01,pre,-0.28367840315793735
AC,icms_confaz,public_sector,2011-07-01,pre,-0.05470808115404768
AC,icms_confaz,public_sector,2011-08-01,pre,0.15925278619525418
AC,icms_confaz,public_sector,2011-09-01,pre,-0.1537050363479917
AC,icms_confaz,public_sector,2011-10-01,pre,0.09211518313492828
AC,icms_confaz,public_sector,2011-11-01,pre,0.2210804075587598
AC,icms_confaz,public_sector,2011-12-01,pre,-0.26831651104752385
AC,icms_confaz,public_sector,2012-01-01,pre,-0.27017424656050704
AC,icms_confaz,public_sector,2012-02-01,pre,-0.291745104665905
AC,icms_confaz,public_sector,2012-03-01,pre,-0.19175936630556567
AC,icms_confaz,public_sector,2012-04-01,pre,-0.0029394787902061736
AC,icms_confaz,public_sector,2012-05-01,pre,0.45762556053183623
AC,icms_confaz,public_sector,2012-06-01,pre,0.13495613787955651
AC,icms_confaz,public_sector,2012-07-01,pre,0.16514124949577624
AC,icms_confaz,public_sector,2012-08-01,pre,0.004734157459778565
AC,icms_confaz,public_sector,2012-09-01,pre,0.12227779855845622
AC,icms_confaz,public_sector,2012-10-01,pre,0.2522854646129602
AC,icms_confaz,public_sector,2012-11-01,pre,-0.1307082673297133
AC,icms_confaz,public_sector,2012-12-01,pre,-0.29937991456549895
AC,icms_confaz,public_sector,2013-01-01,pre,-0.10131385110237101
AC,icms_confaz,public_sector,2013-02-01,pre,0.15255467043374793
AC,icms_confaz,public_sector,2013-03-01,pre,-0.43862414403906147
AC,icms_confaz,public_sector,2013-04-01,pre,0.14133720223828572
AC,icms_confaz,public_sector,2013-05-01,pre,0.021993138641434484
AC,icms_confaz,public_sector,2013-06-01,pre,-0.0732003299291284
AC,icms_confaz,public_sector,2013-07-01,pre,0.10453072488320814
AC,icms_confaz,public_sector,2013-08-01,pre,0.04501185210400571
AC,icms_confaz,public_sector,2013-09-01,pre,-0.20673700404082318
AC,icms_confaz,public_sector,2013-10-01,pre,0.3650669552176824
AC,icms_confaz,public_sector,2013-11-01,pre,0.33270275960858875
AC,icms_confaz,public_sector,2013-12-01,pre,-0.1394227951647995
AC,icms_confaz,public_sector,2014-01-01,pre,0.14214086288693473
AC,icms_confaz,public_sector,2014-02-01,pre,0.11790161086116147
AC,icms_confaz,public_sector,2014-03-01,pre,-0.2596928848614537
AC,icms_confaz,public_sector,2014-04-01,post,0.06998445827736699
AC,icms_confaz,public_sector,2014-05-01,post,-0.014595466900712672
AC,icms_confaz,public_sector,2014-06-01,post,0.2767748314280247
AC,icms_confaz,public_sector,2014-07-01,post,0.059499254647861655
AC,icms_confaz,public_sector,2014-08-01,post,-0.07736151191484097
AC,icms_confaz,public_sector,2014-09-01,post,0.23650622301641544
AC,icms_confaz,public_sector,2014-10-01,post,-0.08190434235222721
AC,icms_confaz,public_sector,2014-11-01,post,0.1445613256932008
AC,icms_confaz,public_sector,2014-12-01,post,-0.12795903975670875
AC,icms_confaz,public_sector,2015-01-01,post,0.16020018251073687
AC,icms_confaz,public_sector,2015-02-01,post,0.0014787340483071176
AC,icms_confaz,public_sector,2015-03-01,post,0.2691914397559483
AC,icms_confaz,public_sector,2015-04-01,post,-0.22808494493715692
AC,icms_confaz,public_sector,2015-05-01,post,-0.16424080268191066
AC,icms_confaz,public_sector,2015-06-01,post,-0.25313716669731257
AC,icms_confaz,public_sector,2015-07-01,post,0.046742241279201124
AC,icms_confaz,public_sector,2015-08-01,post,0.05453226455502591
AC,icms_confaz,public_sector,2015-09-01,post,0.0016196603321736447
AC,icms_confaz,public_sector,2015-10-01,post,-0.05517945205654229
AC,icms_confaz,public_sector,2015-11-01,post,0.10550219844178432
