period,period_date,year,quarter,sidra_period_code,sidra_period_label,uf,state_abbrev,state_name,macroregion,pnadc_population,pnadc_population_original_unit,unemployment_rate_pnadc,labor_income_real_pnadc,informality_rate_pnadc,formalization_rate_pnadc,income_variable_used,population_concept,formalization_rule,source_system,treated_unit,donor_pool_main,excluded_from_main_donor_pool,donor_pool_exclusion_reason,analysis_period,instability_start_date,removal_date
2017Q1,2017-01-01,2017,1,201701,1 trimestre 2017,25,PB,Paraiba,Northeast,3095000,Mil pessoas,0.134,2569,0.517,0.483,SIDRA table 6469 variable 5935,Pessoas de 14 anos ou mais de idade,1 - SIDRA table 8529 variable 12466 / 100,SIDRA/PNADCT,FALSE,TRUE,FALSE,,pre,2018-11-07,2018-12-10
2017Q1,2017-01-01,2017,1,201701,1 trimestre 2017,26,PE,Pernambuco,Northeast,7306000,Mil pessoas,0.173,2675,0.485,0.515,SIDRA table 6469 variable 5935,Pessoas de 14 anos ou mais de idade,1 - SIDRA table 8529 variable 12466 / 100,SIDRA/PNADCT,FALSE,TRUE,FALSE,,pre,2018-11-07,2018-12-10
2017Q1,2017-01-01,2017,1,201701,1 trimestre 2017,22,PI,Piaui,Northeast,2547000,Mil pessoas,0.128,2289,0.586,0.414,SIDRA table 6469 variable 5935,Pessoas de 14 anos ou mais de idade,1 - SIDRA table 8529 variable 12466 / 100,SIDRA/PNADCT,FALSE,TRUE,FALSE,,pre,2018-11-07,2018-12-10
2017Q1,2017-01-01,2017,1,201701,1 trimestre 2017,41,PR,Parana,South,9087000,Mil pessoas,0.104,3810,0.337,0.663,SIDRA table 6469 variable 5935,Pessoas de 14 anos ou mais de idade,1 - SIDRA table 8529 variable 12466 / 100,SIDRA/PNADCT,FALSE,TRUE,FALSE,,pre,2018-11-07,2018-12-10
2017Q1,2017-01-01,2017,1,201701,1 trimestre 2017,33,RJ,Rio de Janeiro,Southeast,14157000,Mil pessoas,0.146,3770,0.348,0.652,SIDRA table 6469 variable 5935,Pessoas de 14 anos ou mais de idade,1 - SIDRA table 8529 variable 12466 / 100,SIDRA/PNADCT,FALSE,TRUE,FALSE,,pre,2018-11-07,2018-12-10
2017Q1,2017-01-01,2017,1,201701,1 trimestre 2017,24,RN,Rio Grande do Norte,Northeast,2670000,Mil pessoas,0.165,2763,0.454,0.546,SIDRA table 6469 variable 5935,Pessoas de 14 anos ou mais de idade,1 - SIDRA table 8529 variable 12466 / 100,SIDRA/PNADCT,FALSE,TRUE,FALSE,,pre,2018-11-07,2018-12-10
2017Q1,2017-01-01,2017,1,201701,1 trimestre 2017,11,RO,Rondonia,North,1275000,Mil pessoas,0.081,2638,0.49700000000000005,0.5029999999999999,SIDRA table 6469 variable 5935,Pessoas de 14 anos ou mais de idade,1 - SIDRA table 8529 variable 12466 / 100,SIDRA/PNADCT,FALSE,TRUE,FALSE,,pre,2018-11-07,2018-12-10
2017Q1,2017-01-01,2017,1,201701,1 trimestre 2017,14,RR,Roraima,North,366000,Mil pessoas,0.104,3399,0.43700000000000006,0.563,SIDRA table 6469 variable 5935,Pessoas de 14 anos ou mais de idade,1 - SIDRA table 8529 variable 12466 / 100,SIDRA/PNADCT,TRUE,FALSE,TRUE,treated_unit,pre,2018-11-07,2018-12-10
2017Q1,2017-01-01,2017,1,201701,1 trimestre 2017,43,RS,Rio Grande do Sul,South,9117000,Mil pessoas,0.092,3920,0.326,0.6739999999999999,SIDRA table 6469 variable 5935,Pessoas de 14 anos ou mais de idade,1 - SIDRA table 8529 variable 12466 / 100,SIDRA/PNADCT,FALSE,TRUE,FALSE,,pre,2018-11-07,2018-12-10
2017Q1,2017-01-01,2017,1,201701,1 trimestre 2017,42,SC,Santa Catarina,South,5788000,Mil pessoas,0.079,3796,0.273,0.727,SIDRA table 6469 variable 5935,Pessoas de 14 anos ou mais de idade,1 - SIDRA table 8529 variable 12466 / 100,SIDRA/PNADCT,FALSE,TRUE,FALSE,,pre,2018-11-07,2018-12-10
2017Q1,2017-01-01,2017,1,201701,1 trimestre 2017,28,SE,Sergipe,Northeast,1730000,Mil pessoas,0.163,2744,0.495,0.505,SIDRA table 6469 variable 5935,Pessoas de 14 anos ou mais de idade,1 - SIDRA table 8529 variable 12466 / 100,SIDRA/PNADCT,FALSE,TRUE,FALSE,,pre,2018-11-07,2018-12-10
2017Q1,2017-01-01,2017,1,201701,1 trimestre 2017,35,SP,Sao Paulo,Southeast,36195000,Mil pessoas,0.14400000000000002,4742,0.28300000000000003,0.717,SIDRA table 6469 variable 5935,Pessoas de 14 anos ou mais de idade,1 - SIDRA table 8529 variable 12466 / 100,SIDRA/PNADCT,FALSE,TRUE,FALSE,,pre,2018-11-07,2018-12-10
2017Q1,2017-01-01,2017,1,201701,1 trimestre 2017,17,TO,Tocantins,North,1120000,Mil pessoas,0.127,2773,0.439,0.5609999999999999,SIDRA table 6469 variable 5935,Pessoas de 14 anos ou mais de idade,1 - SIDRA table 8529 variable 12466 / 100,SIDRA/PNADCT,FALSE,FALSE,TRUE,coded_rupture_in_main_estimation_window:TO_2018_01,pre,2018-11-07,2018-12-10
2017Q2,2017-04-01,2017,2,201702,2 trimestre 2017,12,AC,Acre,North,597000,Mil pessoas,0.15,2582,0.503,0.497,SIDRA table 6469 variable 5935,Pessoas de 14 anos ou mais de idade,1 - SIDRA table 8529 variable 12466 / 100,SIDRA/PNADCT,FALSE,TRUE,FALSE,,pre,2018-11-07,2018-12-10
2017Q2,2017-04-01,2017,2,201702,2 trimestre 2017,27,AL,Alagoas,Northeast,2471000,Mil pessoas,0.18,1990,0.476,0.524,SIDRA table 6469 variable 5935,Pessoas de 14 anos ou mais de idade,1 - SIDRA table 8529 variable 12466 / 100,SIDRA/PNADCT,FALSE,TRUE,FALSE,,pre,2018-11-07,2018-12-10
2017Q2,2017-04-01,2017,2,201702,2 trimestre 2017,13,AM,Amazonas,North,2748000,Mil pessoas,0.156,2580,0.573,0.4270000000000001,SIDRA table 6469 variable 5935,Pessoas de 14 anos ou mais de idade,1 - SIDRA table 8529 variable 12466 / 100,SIDRA/PNADCT,FALSE,FALSE,TRUE,coded_rupture_in_main_estimation_window:AM_2017_01,pre,2018-11-07,2018-12-10
2017Q2,2017-04-01,2017,2,201702,2 trimestre 2017,16,AP,Amapa,North,552000,Mil pessoas,0.17600000000000002,3362,0.482,0.518,SIDRA table 6469 variable 5935,Pessoas de 14 anos ou mais de idade,1 - SIDRA table 8529 variable 12466 / 100,SIDRA/PNADCT,FALSE,TRUE,FALSE,,pre,2018-11-07,2018-12-10
2017Q2,2017-04-01,2017,2,201702,2 trimestre 2017,29,BA,Bahia,Northeast,11440000,Mil pessoas,0.17600000000000002,2152,0.55,0.45,SIDRA table 6469 variable 5935,Pessoas de 14 anos ou mais de idade,1 - SIDRA table 8529 variable 12466 / 100,SIDRA/PNADCT,FALSE,TRUE,FALSE,,pre,2018-11-07,2018-12-10
2017Q2,2017-04-01,2017,2,201702,2 trimestre 2017,23,CE,Ceara,Northeast,7030000,Mil pessoas,0.133,2071,0.5429999999999999,0.4570000000000001,SIDRA table 6469 variable 5935,Pessoas de 14 anos ou mais de idade,1 - SIDRA table 8529 variable 12466 / 100,SIDRA/PNADCT,FALSE,TRUE,FALSE,,pre,2018-11-07,2018-12-10
2017Q2,2017-04-01,2017,2,201702,2 trimestre 2017,53,DF,Distrito Federal,Center-West,2287000,Mil pessoas,0.133,5708,0.273,0.727,SIDRA table 6469 variable 5935,Pessoas de 14 anos ou mais de idade,1 - SIDRA table 8529 variable 12466 / 100,SIDRA/PNADCT,FALSE,TRUE,FALSE,,pre,2018-11-07,2018-12-10
2017Q2,2017-04-01,2017,2,201702,2 trimestre 2017,32,ES,Espirito Santo,Southeast,3119000,Mil pessoas,0.135,3086,0.406,0.594,SIDRA table 6469 variable 5935,Pessoas de 14 anos ou mais de idade,1 - SIDRA table 8529 variable 12466 / 100,SIDRA/PNADCT,FALSE,TRUE,FALSE,,pre,2018-11-07,2018-12-10
2017Q2,2017-04-01,2017,2,201702,2 trimestre 2017,52,GO,Goias,Center-West,5375000,Mil pessoas,0.111,3025,0.407,0.593,SIDRA table 6469 variable 5935,Pessoas de 14 anos ou mais de idade,1 - SIDRA table 8529 variable 12466 / 100,SIDRA/PNADCT,FALSE,TRUE,FALSE,,pre,2018-11-07,2018-12-10
2017Q2,2017-04-01,2017,2,201702,2 trimestre 2017,21,MA,Maranhao,Northeast,5037000,Mil pessoas,0.14800000000000002,1830,0.616,0.384,SIDRA table 6469 variable 5935,Pessoas de 14 anos ou mais de idade,1 - SIDRA table 8529 variable 12466 / 100,SIDRA/PNADCT,FALSE,TRUE,FALSE,,pre,2018-11-07,2018-12-10
2017Q2,2017-04-01,2017,2,201702,2 trimestre 2017,31,MG,Minas Gerais,Southeast,16752000,Mil pessoas,0.122,2754,0.397,0.603,SIDRA table 6469 variable 5935,Pessoas de 14 anos ou mais de idade,1 - SIDRA table 8529 variable 12466 / 100,SIDRA/PNADCT,FALSE,TRUE,FALSE,,pre,2018-11-07,2018-12-10
2017Q2,2017-04-01,2017,2,201702,2 trimestre 2017,50,MS,Mato Grosso do Sul,Center-West,2062000,Mil pessoas,0.09,3231,0.35,0.65,SIDRA table 6469 variable 5935,Pessoas de 14 anos ou mais de idade,1 - SIDRA table 8529 variable 12466 / 100,SIDRA/PNADCT,FALSE,TRUE,FALSE,,pre,2018-11-07,2018-12-10
2017Q2,2017-04-01,2017,2,201702,2 trimestre 2017,51,MT,Mato Grosso,Center-West,2607000,Mil pessoas,0.087,3230,0.387,0.613,SIDRA table 6469 variable 5935,Pessoas de 14 anos ou mais de idade,1 - SIDRA table 8529 variable 12466 / 100,SIDRA/PNADCT,FALSE,TRUE,FALSE,,pre,2018-11-07,2018-12-10
2017Q2,2017-04-01,2017,2,201702,2 trimestre 2017,15,PA,Para,North,6132000,Mil pessoas,0.115,2028,0.625,0.375,SIDRA table 6469 variable 5935,Pessoas de 14 anos ou mais de idade,1 - SIDRA table 8529 variable 12466 / 100,SIDRA/PNADCT,FALSE,TRUE,FALSE,,pre,2018-11-07,2018-12-10
2017Q2,2017-04-01,2017,2,201702,2 trimestre 2017,25,PB,Paraiba,Northeast,3110000,Mil pessoas,0.115,2289,0.517,0.483,SIDRA table 6469 variable 5935,Pessoas de 14 anos ou mais de idade,1 - SIDRA table 8529 variable 12466 / 100,SIDRA/PNADCT,FALSE,TRUE,FALSE,,pre,2018-11-07,2018-12-10
2017Q2,2017-04-01,2017,2,201702,2 trimestre 2017,26,PE,Pernambuco,Northeast,7321000,Mil pessoas,0.19,2486,0.482,0.518,SIDRA table 6469 variable 5935,Pessoas de 14 anos ou mais de idade,1 - SIDRA table 8529 variable 12466 / 100,SIDRA/PNADCT,FALSE,TRUE,FALSE,,pre,2018-11-07,2018-12-10
2017Q2,2017-04-01,2017,2,201702,2 trimestre 2017,22,PI,Piaui,Northeast,2560000,Mil pessoas,0.136,2050,0.579,0.421,SIDRA table 6469 variable 5935,Pessoas de 14 anos ou mais de idade,1 - SIDRA table 8529 variable 12466 / 100,SIDRA/PNADCT,FALSE,TRUE,FALSE,,pre,2018-11-07,2018-12-10
2017Q2,2017-04-01,2017,2,201702,2 trimestre 2017,41,PR,Parana,South,9072000,Mil pessoas,0.08900000000000001,3425,0.34,0.6599999999999999,SIDRA table 6469 variable 5935,Pessoas de 14 anos ou mais de idade,1 - SIDRA table 8529 variable 12466 / 100,SIDRA/PNADCT,FALSE,TRUE,FALSE,,pre,2018-11-07,2018-12-10
2017Q2,2017-04-01,2017,2,201702,2 trimestre 2017,33,RJ,Rio de Janeiro,Southeast,14238000,Mil pessoas,0.158,3405,0.35200000000000004,0.6479999999999999,SIDRA table 6469 variable 5935,Pessoas de 14 anos ou mais de idade,1 - SIDRA table 8529 variable 12466 / 100,SIDRA/PNADCT,FALSE,TRUE,FALSE,,pre,2018-11-07,2018-12-10
2017Q2,2017-04-01,2017,2,201702,2 trimestre 2017,24,RN,Rio Grande do Norte,Northeast,2666000,Mil pessoas,0.158,2352,0.459,0.541,SIDRA table 6469 variable 5935,Pessoas de 14 anos ou mais de idade,1 - SIDRA table 8529 variable 12466 / 100,SIDRA/PNADCT,FALSE,TRUE,FALSE,,pre,2018-11-07,2018-12-10
2017Q2,2017-04-01,2017,2,201702,2 trimestre 2017,11,RO,Rondonia,North,1285000,Mil pessoas,0.091,2526,0.508,0.492,SIDRA table 6469 variable 5935,Pessoas de 14 anos ou mais de idade,1 - SIDRA table 8529 variable 12466 / 100,SIDRA/PNADCT,FALSE,TRUE,FALSE,,pre,2018-11-07,2018-12-10
2017Q2,2017-04-01,2017,2,201702,2 trimestre 2017,14,RR,Roraima,North,367000,Mil pessoas,0.109,3052,0.436,0.5640000000000001,SIDRA table 6469 variable 5935,Pessoas de 14 anos ou mais de idade,1 - SIDRA table 8529 variable 12466 / 100,SIDRA/PNADCT,TRUE,FALSE,TRUE,treated_unit,pre,2018-11-07,2018-12-10
2017Q2,2017-04-01,2017,2,201702,2 trimestre 2017,43,RS,Rio Grande do Sul,South,9103000,Mil pessoas,0.086,3527,0.33899999999999997,0.661,SIDRA table 6469 variable 5935,Pessoas de 14 anos ou mais de idade,1 - SIDRA table 8529 variable 12466 / 100,SIDRA/PNADCT,FALSE,TRUE,FALSE,,pre,2018-11-07,2018-12-10
2017Q2,2017-04-01,2017,2,201702,2 trimestre 2017,42,SC,Santa Catarina,South,5791000,Mil pessoas,0.075,3473,0.271,0.729,SIDRA table 6469 variable 5935,Pessoas de 14 anos ou mais de idade,1 - SIDRA table 8529 variable 12466 / 100,SIDRA/PNADCT,FALSE,TRUE,FALSE,,pre,2018-11-07,2018-12-10
2017Q2,2017-04-01,2017,2,201702,2 trimestre 2017,28,SE,Sergipe,Northeast,1734000,Mil pessoas,0.14300000000000002,2405,0.523,0.477,SIDRA table 6469 variable 5935,Pessoas de 14 anos ou mais de idade,1 - SIDRA table 8529 variable 12466 / 100,SIDRA/PNADCT,FALSE,TRUE,FALSE,,pre,2018-11-07,2018-12-10
2017Q2,2017-04-01,2017,2,201702,2 trimestre 2017,35,SP,Sao Paulo,Southeast,36352000,Mil pessoas,0.136,4199,0.29100000000000004,0.709,SIDRA table 6469 variable 5935,Pessoas de 14 anos ou mais de idade,1 - SIDRA table 8529 variable 12466 / 100,SIDRA/PNADCT,FALSE,TRUE,FALSE,,pre,2018-11-07,2018-12-10
2017Q2,2017-04-01,2017,2,201702,2 trimestre 2017,17,TO,Tocantins,North,1126000,Mil pessoas,0.117,2667,0.4320000000000001,0.568,SIDRA table 6469 variable 5935,Pessoas de 14 anos ou mais de idade,1 - SIDRA table 8529 variable 12466 / 100,SIDRA/PNADCT,FALSE,FALSE,TRUE,coded_rupture_in_main_estimation_window:TO_2018_01,pre,2018-11-07,2018-12-10
2017Q3,2017-07-01,2017,3,201703,3 trimestre 2017,12,AC,Acre,North,597000,Mil pessoas,0.13699999999999998,2567,0.516,0.484,SIDRA table 6469 variable 5935,Pessoas de 14 anos ou mais de idade,1 - SIDRA table 8529 variable 12466 / 100,SIDRA/PNADCT,FALSE,TRUE,FALSE,,pre,2018-11-07,2018-12-10
2017Q3,2017-07-01,2017,3,201703,3 trimestre 2017,27,AL,Alagoas,Northeast,2477000,Mil pessoas,0.161,1935,0.48,0.52,SIDRA table 6469 variable 5935,Pessoas de 14 anos ou mais de idade,1 - SIDRA table 8529 variable 12466 / 100,SIDRA/PNADCT,FALSE,TRUE,FALSE,,pre,2018-11-07,2018-12-10
2017Q3,2017-07-01,2017,3,201703,3 trimestre 2017,13,AM,Amazonas,North,2770000,Mil pessoas,0.163,2631,0.539,0.461,SIDRA table 6469 variable 5935,Pessoas de 14 anos ou mais de idade,1 - SIDRA table 8529 variable 12466 / 100,SIDRA/PNADCT,FALSE,FALSE,TRUE,coded_rupture_in_main_estimation_window:AM_2017_01,pre,2018-11-07,2018-12-10
2017Q3,2017-07-01,2017,3,201703,3 trimestre 2017,16,AP,Amapa,North,558000,Mil pessoas,0.17,3460,0.498,0.502,SIDRA table 6469 variable 5935,Pessoas de 14 anos ou mais de idade,1 - SIDRA table 8529 variable 12466 / 100,SIDRA/PNADCT,FALSE,TRUE,FALSE,,pre,2018-11-07,2018-12-10
2017Q3,2017-07-01,2017,3,201703,3 trimestre 2017,29,BA,Bahia,Northeast,11485000,Mil pessoas,0.168,2061,0.547,0.453,SIDRA table 6469 variable 5935,Pessoas de 14 anos ou mais de idade,1 - SIDRA table 8529 variable 12466 / 100,SIDRA/PNADCT,FALSE,TRUE,FALSE,,pre,2018-11-07,2018-12-10
2017Q3,2017-07-01,2017,3,201703,3 trimestre 2017,23,CE,Ceara,Northeast,7034000,Mil pessoas,0.119,2131,0.5479999999999999,0.45200000000000007,SIDRA table 6469 variable 5935,Pessoas de 14 anos ou mais de idade,1 - SIDRA table 8529 variable 12466 / 100,SIDRA/PNADCT,FALSE,TRUE,FALSE,,pre,2018-11-07,2018-12-10
2017Q3,2017-07-01,2017,3,201703,3 trimestre 2017,53,DF,Distrito Federal,Center-West,2302000,Mil pessoas,0.123,5774,0.28600000000000003,0.714,SIDRA table 6469 variable 5935,Pessoas de 14 anos ou mais de idade,1 - SIDRA table 8529 variable 12466 / 100,SIDRA/PNADCT,FALSE,TRUE,FALSE,,pre,2018-11-07,2018-12-10
2017Q3,2017-07-01,2017,3,201703,3 trimestre 2017,32,ES,Espirito Santo,Southeast,3120000,Mil pessoas,0.132,3050,0.408,0.5920000000000001,SIDRA table 6469 variable 5935,Pessoas de 14 anos ou mais de idade,1 - SIDRA table 8529 variable 12466 / 100,SIDRA/PNADCT,FALSE,TRUE,FALSE,,pre,2018-11-07,2018-12-10
2017Q3,2017-07-01,2017,3,201703,3 trimestre 2017,52,GO,Goias,Center-West,5423000,Mil pessoas,0.093,3056,0.408,0.5920000000000001,SIDRA table 6469 variable 5935,Pessoas de 14 anos ou mais de idade,1 - SIDRA table 8529 variable 12466 / 100,SIDRA/PNADCT,FALSE,TRUE,FALSE,,pre,2018-11-07,2018-12-10
2017Q3,2017-07-01,2017,3,201703,3 trimestre 2017,21,MA,Maranhao,Northeast,5065000,Mil pessoas,0.146,1896,0.61,0.39,SIDRA table 6469 variable 5935,Pessoas de 14 anos ou mais de idade,1 - SIDRA table 8529 variable 12466 / 100,SIDRA/PNADCT,FALSE,TRUE,FALSE,,pre,2018-11-07,2018-12-10
2017Q3,2017-07-01,2017,3,201703,3 trimestre 2017,31,MG,Minas Gerais,Southeast,16772000,Mil pessoas,0.123,2836,0.397,0.603,SIDRA table 6469 variable 5935,Pessoas de 14 anos ou mais de idade,1 - SIDRA table 8529 variable 12466 / 100,SIDRA/PNADCT,FALSE,TRUE,FALSE,,pre,2018-11-07,2018-12-10
2017Q3,2017-07-01,2017,3,201703,3 trimestre 2017,50,MS,Mato Grosso do Sul,Center-West,2055000,Mil pessoas,0.08,3322,0.35700000000000004,0.643,SIDRA table 6469 variable 5935,Pessoas de 14 anos ou mais de idade,1 - SIDRA table 8529 variable 12466 / 100,SIDRA/PNADCT,FALSE,TRUE,FALSE,,pre,2018-11-07,2018-12-10
2017Q3,2017-07-01,2017,3,201703,3 trimestre 2017,51,MT,Mato Grosso,Center-West,2641000,Mil pessoas,0.095,3316,0.377,0.623,SIDRA table 6469 variable 5935,Pessoas de 14 anos ou mais de idade,1 - SIDRA table 8529 variable 12466 / 100,SIDRA/PNADCT,FALSE,TRUE,FALSE,,pre,2018-11-07,2018-12-10
2017Q3,2017-07-01,2017,3,201703,3 trimestre 2017,15,PA,Para,North,6189000,Mil pessoas,0.111,2130,0.615,0.385,SIDRA table 6469 variable 5935,Pessoas de 14 anos ou mais de idade,1 - SIDRA table 8529 variable 12466 / 100,SIDRA/PNADCT,FALSE,TRUE,FALSE,,pre,2018-11-07,2018-12-10
2017Q3,2017-07-01,2017,3,201703,3 trimestre 2017,25,PB,Paraiba,Northeast,3109000,Mil pessoas,0.109,2305,0.522,0.478,SIDRA table 6469 variable 5935,Pessoas de 14 anos ou mais de idade,1 - SIDRA table 8529 variable 12466 / 100,SIDRA/PNADCT,FALSE,TRUE,FALSE,,pre,2018-11-07,2018-12-10
2017Q3,2017-07-01,2017,3,201703,3 trimestre 2017,26,PE,Pernambuco,Northeast,7345000,Mil pessoas,0.181,2550,0.494,0.506,SIDRA table 6469 variable 5935,Pessoas de 14 anos ou mais de idade,1 - SIDRA table 8529 variable 12466 / 100,SIDRA/PNADCT,FALSE,TRUE,FALSE,,pre,2018-11-07,2018-12-10
2017Q3,2017-07-01,2017,3,201703,3 trimestre 2017,22,PI,Piaui,Northeast,2559000,Mil pessoas,0.122,2033,0.594,0.406,SIDRA table 6469 variable 5935,Pessoas de 14 anos ou mais de idade,1 - SIDRA table 8529 variable 12466 / 100,SIDRA/PNADCT,FALSE,TRUE,FALSE,,pre,2018-11-07,2018-12-10
2017Q3,2017-07-01,2017,3,201703,3 trimestre 2017,41,PR,Parana,South,9109000,Mil pessoas,0.085,3463,0.345,0.655,SIDRA table 6469 variable 5935,Pessoas de 14 anos ou mais de idade,1 - SIDRA table 8529 variable 12466 / 100,SIDRA/PNADCT,FALSE,TRUE,FALSE,,pre,2018-11-07,2018-12-10
2017Q3,2017-07-01,2017,3,201703,3 trimestre 2017,33,RJ,Rio de Janeiro,Southeast,14200000,Mil pessoas,0.146,3455,0.37,0.63,SIDRA table 6469 variable 5935,Pessoas de 14 anos ou mais de idade,1 - SIDRA table 8529 variable 12466 / 100,SIDRA/PNADCT,FALSE,TRUE,FALSE,,pre,2018-11-07,2018-12-10
2017Q3,2017-07-01,2017,3,201703,3 trimestre 2017,24,RN,Rio Grande do Norte,Northeast,2662000,Mil pessoas,0.139,2328,0.479,0.521,SIDRA table 6469 variable 5935,Pessoas de 14 anos ou mais de idade,1 - SIDRA table 8529 variable 12466 / 100,SIDRA/PNADCT,FALSE,TRUE,FALSE,,pre,2018-11-07,2018-12-10
2017Q3,2017-07-01,2017,3,201703,3 trimestre 2017,11,RO,Rondonia,North,1291000,Mil pessoas,0.08199999999999999,2634,0.49700000000000005,0.5029999999999999,SIDRA table 6469 variable 5935,Pessoas de 14 anos ou mais de idade,1 - SIDRA table 8529 variable 12466 / 100,SIDRA/PNADCT,FALSE,TRUE,FALSE,,pre,2018-11-07,2018-12-10
2017Q3,2017-07-01,2017,3,201703,3 trimestre 2017,14,RR,Roraima,North,368000,Mil pessoas,0.092,3213,0.4429999999999999,0.557,SIDRA table 6469 variable 5935,Pessoas de 14 anos ou mais de idade,1 - SIDRA table 8529 variable 12466 / 100,SIDRA/PNADCT,TRUE,FALSE,TRUE,treated_unit,pre,2018-11-07,2018-12-10
2017Q3,2017-07-01,2017,3,201703,3 trimestre 2017,43,RS,Rio Grande do Sul,South,9098000,Mil pessoas,0.08199999999999999,3561,0.34299999999999997,0.657,SIDRA table 6469 variable 5935,Pessoas de 14 anos ou mais de idade,1 - SIDRA table 8529 variable 12466 / 100,SIDRA/PNADCT,FALSE,TRUE,FALSE,,pre,2018-11-07,2018-12-10
2017Q3,2017-07-01,2017,3,201703,3 trimestre 2017,42,SC,Santa Catarina,South,5826000,Mil pessoas,0.068,3547,0.276,0.724,SIDRA table 6469 variable 5935,Pessoas de 14 anos ou mais de idade,1 - SIDRA table 8529 variable 12466 / 100,SIDRA/PNADCT,FALSE,TRUE,FALSE,,pre,2018-11-07,2018-12-10
2017Q3,2017-07-01,2017,3,201703,3 trimestre 2017,28,SE,Sergipe,Northeast,1724000,Mil pessoas,0.139,2314,0.519,0.481,SIDRA table 6469 variable 5935,Pessoas de 14 anos ou mais de idade,1 - SIDRA table 8529 variable 12466 / 100,SIDRA/PNADCT,FALSE,TRUE,FALSE,,pre,2018-11-07,2018-12-10
2017Q3,2017-07-01,2017,3,201703,3 trimestre 2017,35,SP,Sao Paulo,Southeast,36414000,Mil pessoas,0.133,4234,0.299,0.7010000000000001,SIDRA table 6469 variable 5935,Pessoas de 14 anos ou mais de idade,1 - SIDRA table 8529 variable 12466 / 100,SIDRA/PNADCT,FALSE,TRUE,FALSE,,pre,2018-11-07,2018-12-10
2017Q3,2017-07-01,2017,3,201703,3 trimestre 2017,17,TO,Tocantins,North,1136000,Mil pessoas,0.119,2626,0.411,0.589,SIDRA table 6469 variable 5935,Pessoas de 14 anos ou mais de idade,1 - SIDRA table 8529 variable 12466 / 100,SIDRA/PNADCT,FALSE,FALSE,TRUE,coded_rupture_in_main_estimation_window:TO_2018_01,pre,2018-11-07,2018-12-10
2017Q4,2017-10-01,2017,4,201704,4 trimestre 2017,12,AC,Acre,North,596000,Mil pessoas,0.123,2506,0.536,0.464,SIDRA table 6469 variable 5935,Pessoas de 14 anos ou mais de idade,1 - SIDRA table 8529 variable 12466 / 100,SIDRA/PNADCT,FALSE,TRUE,FALSE,,pre,2018-11-07,2018-12-10
2017Q4,2017-10-01,2017,4,201704,4 trimestre 2017,27,AL,Alagoas,Northeast,2478000,Mil pessoas,0.158,2060,0.44,0.56,SIDRA table 6469 variable 5935,Pessoas de 14 anos ou mais de idade,1 - SIDRA table 8529 variable 12466 / 100,SIDRA/PNADCT,FALSE,TRUE,FALSE,,pre,2018-11-07,2018-12-10
2017Q4,2017-10-01,2017,4,201704,4 trimestre 2017,13,AM,Amazonas,North,2803000,Mil pessoas,0.136,2869,0.5479999999999999,0.45200000000000007,SIDRA table 6469 variable 5935,Pessoas de 14 anos ou mais de idade,1 - SIDRA table 8529 variable 12466 / 100,SIDRA/PNADCT,FALSE,FALSE,TRUE,coded_rupture_in_main_estimation_window:AM_2017_01,pre,2018-11-07,2018-12-10
2017Q4,2017-10-01,2017,4,201704,4 trimestre 2017,16,AP,Amapa,North,555000,Mil pessoas,0.18899999999999997,2969,0.5329999999999999,0.4670000000000001,SIDRA table 6469 variable 5935,Pessoas de 14 anos ou mais de idade,1 - SIDRA table 8529 variable 12466 / 100,SIDRA/PNADCT,FALSE,TRUE,FALSE,,pre,2018-11-07,2018-12-10
2017Q4,2017-10-01,2017,4,201704,4 trimestre 2017,29,BA,Bahia,Northeast,11441000,Mil pessoas,0.151,2347,0.5489999999999999,0.45100000000000007,SIDRA table 6469 variable 5935,Pessoas de 14 anos ou mais de idade,1 - SIDRA table 8529 variable 12466 / 100,SIDRA/PNADCT,FALSE,TRUE,FALSE,,pre,2018-11-07,2018-12-10
2017Q4,2017-10-01,2017,4,201704,4 trimestre 2017,23,CE,Ceara,Northeast,7048000,Mil pessoas,0.112,2246,0.55,0.45,SIDRA table 6469 variable 5935,Pessoas de 14 anos ou mais de idade,1 - SIDRA table 8529 variable 12466 / 100,SIDRA/PNADCT,FALSE,TRUE,FALSE,,pre,2018-11-07,2018-12-10
2017Q4,2017-10-01,2017,4,201704,4 trimestre 2017,53,DF,Distrito Federal,Center-West,2314000,Mil pessoas,0.134,6111,0.278,0.722,SIDRA table 6469 variable 5935,Pessoas de 14 anos ou mais de idade,1 - SIDRA table 8529 variable 12466 / 100,SIDRA/PNADCT,FALSE,TRUE,FALSE,,pre,2018-11-07,2018-12-10
2017Q4,2017-10-01,2017,4,201704,4 trimestre 2017,32,ES,Espirito Santo,Southeast,3107000,Mil pessoas,0.118,3154,0.406,0.594,SIDRA table 6469 variable 5935,Pessoas de 14 anos ou mais de idade,1 - SIDRA table 8529 variable 12466 / 100,SIDRA/PNADCT,FALSE,TRUE,FALSE,,pre,2018-11-07,2018-12-10
2017Q4,2017-10-01,2017,4,201704,4 trimestre 2017,52,GO,Goias,Center-West,5445000,Mil pessoas,0.095,3239,0.402,0.598,SIDRA table 6469 variable 5935,Pessoas de 14 anos ou mais de idade,1 - SIDRA table 8529 variable 12466 / 100,SIDRA/PNADCT,FALSE,TRUE,FALSE,,pre,2018-11-07,2018-12-10
