state_abbrev,period_date,year,month,retail,services,formal_hiring,construction,icms_confaz,tax_confaz,treated_unit,donor_pool_main,excluded_from_main_donor_pool,analysis_period,pre_instability_clean,instability_start_date,removal_date,donor_pool_exclusion_reason,event_time,icms_nominal,population,retail_ma6,retail_ma6_log,icms_pc,icms_sum6m_pc,icms_conf6m_pc_log
AC,2007-11-01,2007,11,42.5239455932107,,18.6830836392081,42.7091253052206,4.077261396395757,4.29786401238515,FALSE,TRUE,FALSE,pre,TRUE,2009-03-03,2009-04-17,,-17,35621367,655385,41.77769819638223,3.732362661178031,54.35181915973054,305.984537333018,5.723534569084173
AC,2007-12-01,2007,12,41.8549189064676,,32.2119255048366,74.224901793559,4.058216277724868,4.29710461216166,FALSE,TRUE,FALSE,pre,TRUE,2009-03-03,2009-04-17,,-16,35208057,655385,41.74905876459185,3.7316769064820576,53.72118220587899,313.3782753648619,5.747411008326068
AC,2008-01-01,2008,1,42.2798603449533,,-7.08330435565107,43.0595002161539,3.904912551848049,4.28650155283034,FALSE,TRUE,FALSE,pre,TRUE,2009-03-03,2009-04-17,,-15,31510999,680075,41.79654547550115,3.73281369198873,46.3345939786053,309.1807759937567,5.733926141409649
AC,2008-02-01,2008,2,42.6792354594032,,10.9210687115663,-24.9907783080465,3.915393844574389,4.234040450405,FALSE,TRUE,FALSE,pre,TRUE,2009-03-03,2009-04-17,,-14,31999075,680075,41.933739810876816,3.736090748974385,47.05227364628901,305.169840991694,5.720868477331277
AC,2008-03-01,2008,3,44.5553832809405,,15.0267235611313,-6.98041919303107,3.9802575744248414,4.20860211389407,FALSE,TRUE,FALSE,pre,TRUE,2009-03-03,2009-04-17,,-13,34307372,680075,42.39551941150968,3.747042682397147,50.44645369995956,307.401686484264,5.7281553173752755
AC,2008-04-01,2008,4,44.7867121215709,,-16.6898850671241,-6.16648166784831,4.055795899435558,4.24770973674041,FALSE,TRUE,FALSE,pre,TRUE,2009-03-03,2009-04-17,,-12,37202755,680075,43.1133426177577,3.7638325226995724,54.70390030511341,306.6102229955768,5.725577308985487
AC,2008-05-01,2008,5,44.9890296721485,,84.5039028404153,25.6692412030487,4.030212928634144,4.30282696710594,FALSE,TRUE,FALSE,pre,TRUE,2009-03-03,2009-04-17,,-11,36549576,680075,43.524189964247334,3.773316874665385,53.74344888431423,306.0018527201605,5.7235911565750985
AC,2008-06-01,2008,6,45.8129995427555,,23.4921130725551,6.10896457468198,4.092248299951081,4.31773134145196,FALSE,TRUE,FALSE,pre,TRUE,2009-03-03,2009-04-17,,-10,39176571,680075,44.18387007029531,3.788359791943995,57.606250781163844,309.88692129544535,5.736207460919735
AC,2008-07-01,2008,7,47.3593837879606,,25.308421229024,-7.56708024364501,3.951127846957456,4.24450802161119,FALSE,TRUE,FALSE,pre,TRUE,2009-03-03,2009-04-17,,-9,34200581,680075,45.030457310796535,3.8073390899535955,50.289425431018635,313.84175274785866,5.748888886731033
AC,2008-08-01,2008,8,46.6391552328352,,-3.6592380165509,-10.9923465054889,3.9404950683603897,4.19778712796294,FALSE,TRUE,FALSE,pre,TRUE,2009-03-03,2009-04-17,,-8,33933618,680075,45.690443939701865,3.821889171870762,49.896876079844134,316.68635518141383,5.757911868250834
AC,2008-09-01,2008,9,45.8163701560607,,12.5707429932673,6.16367967038268,4.159114930455229,4.33633661286097,FALSE,TRUE,FALSE,pre,TRUE,2009-03-03,2009-04-17,,-7,42335350,680075,45.90060841888857,3.826478372292125,62.25100172775061,328.4909032092049,5.794509145636229
AC,2008-10-01,2008,10,46.9745895302253,,17.5692318318243,-4.20911354931159,4.040519057913204,4.13936073042952,FALSE,TRUE,FALSE,pre,TRUE,2009-03-03,2009-04-17,,-6,37770090,680075,46.2652546536643,3.8343912399258606,55.53812447156564,329.3251273756571,5.797045491893792
AC,2008-11-01,2008,11,46.0707495278329,,-22.4411549115845,-12.6488362652765,4.126424815788072,4.34331835718907,FALSE,TRUE,FALSE,pre,TRUE,2009-03-03,2009-04-17,,-5,41306403,680075,46.445541296278364,3.8382804713367196,60.73801124875933,336.3196897401022,5.818062165174193
AC,2008-12-01,2008,12,41.3726213034407,,-74.9878622263103,3.27135970826737,,2.34416345997857,FALSE,TRUE,FALSE,pre,TRUE,2009-03-03,2009-04-17,,-4,0,680075,45.70547825639257,3.8222181650351192,0,278.71343895893835,5.63018415348659
AC,2009-01-01,2009,1,45.6256881382362,,36.9351320251428,-10.5138359173121,4.06651967375902,4.28121677003408,FALSE,TRUE,FALSE,pre,TRUE,2009-03-03,2009-04-17,,-3,34597061,691132,45.4165289814385,3.815876113269294,50.05854308583599,278.4825566137557,5.629355424062004
AC,2009-02-01,2009,2,45.0754281010313,,-3.76266028981702,-3.06835551082275,4.12843819616361,4.40373765849568,FALSE,TRUE,FALSE,pre,TRUE,2009-03-03,2009-04-17,,-2,41066358,691132,45.15590779280452,3.8101211194272566,59.41897929773184,288.0046598316434,5.662976659976035
AC,2009-03-01,2009,3,43.7487230290062,,3.38408817419186,12.3132031710521,4.0307340329586,4.28198392577312,FALSE,TRUE,FALSE,pre,TRUE,2009-03-03,2009-04-17,,-1,39692108,691132,44.811299938295434,3.802460338381631,57.430574767193534,283.18423287108635,5.646097685379429
AC,2009-04-01,2009,4,44.5027995122625,,41.7276086556621,38.9825425410686,4.02388061403277,4.23604641074053,FALSE,TRUE,FALSE,post,FALSE,2009-03-03,2009-04-17,,0,40394323,691132,44.39933493530163,3.7932244903913457,58.446610777680675,286.0927191772014,5.656315951207958
AC,2009-05-01,2009,5,44.5490889705612,,13.709449960197,30.0806899141951,3.94642515293107,4.16463915476797,FALSE,TRUE,FALSE,post,FALSE,2009-03-03,2009-04-17,,1,34342252,691132,44.145724842423014,3.787496089800194,49.6898595347922,275.0445674632342,5.61693314803837
AC,2009-06-01,2009,6,46.4094130177263,,14.078298207343,33.3983031270335,3.99478692652489,4.23451059100137,FALSE,TRUE,FALSE,post,FALSE,2009-03-03,2009-04-17,,2,37731170,691132,44.98519012813728,3.8063333273386943,54.59329042787774,329.637857891112,5.797994651545928
AC,2009-07-01,2009,7,46.6469261662842,,16.4765226894762,23.7950691960404,3.93370202744587,4.23166213320916,FALSE,TRUE,FALSE,post,FALSE,2009-03-03,2009-04-17,,3,35698395,691132,45.155396466145284,3.8101097957803787,51.65206501797052,331.2313798232465,5.802817163866137
AC,2009-08-01,2009,8,48.3520004174924,,63.1657455492229,33.3515677476191,4.0139512382878,4.11419654961508,FALSE,TRUE,FALSE,post,FALSE,2009-03-03,2009-04-17,,4,40079828,691132,45.701491852222134,3.822130941836096,57.99156745744662,329.8039679829613,5.79849844153572
AC,2009-09-01,2009,9,50.1247462598237,,24.8346291525558,7.84221452533795,4.0055865020704,4.24987694838054,FALSE,TRUE,FALSE,post,FALSE,2009-03-03,2009-04-17,,5,41044841,691132,46.764162390691716,3.8451171486963167,59.38784631589913,331.7612395316669,5.804415552161153
AC,2009-10-01,2009,10,50.8034265840289,,33.970397131698,-1.1964202688087,4.09506587449212,4.23163327657361,FALSE,TRUE,FALSE,post,FALSE,2009-03-03,2009-04-17,,6,43207338,691132,47.81426690265278,3.8673240657306667,62.51676669579762,335.8313954497838,5.816609234763227
AC,2009-11-01,2009,11,53.6330607707298,,51.9563506443456,2.25755796331165,4.05195923528239,4.28372935439627,FALSE,TRUE,FALSE,post,FALSE,2009-03-03,2009-04-17,,7,41591322,691132,49.32826220268088,3.8984971866235223,60.178550551848275,346.32008646683994,5.847363452806944
AC,2009-12-01,2009,12,52.6549450942173,,-6.75311641524228,-15.3717464916605,4.01772040342384,4.36025160069356,FALSE,TRUE,FALSE,post,FALSE,2009-03-03,2009-04-17,,8,39855501,691132,50.369184215429385,3.919379563784225,57.666988361123494,349.3937844000857,5.856199608188792
AC,2010-01-01,2010,1,52.8478270132777,,10.3261561700957,-26.7390798826316,4.01369366189181,4.10447349429338,FALSE,TRUE,FALSE,post,FALSE,2009-03-03,2009-04-17,,9,36394345,733559,51.4026676899283,3.9396900716965932,49.61338488110704,347.3551042632222,5.850347611901289
AC,2010-02-01,2010,2,55.2606985942758,,49.195566110432,2.05554799900139,3.91872539517533,4.05451093856214,FALSE,TRUE,FALSE,post,FALSE,2009-03-03,2009-04-17,,10,36877032,733559,52.55411738605886,3.9618434460339977,50.271391939843966,339.6349287456195,5.827871301756057
