event_id,state_abbrev,state_name,governor_name,governor_gender,party,term_start_date,legal_term_end_date,removal_date,return_date,event_type,event_subtype,removal_mechanism,initiating_institution,succession_type,vice_assumed,presidential_intervention,intervention_start_date,intervention_end_date,judicialization_level,electoral_justice_case,case_notes,sample_class,sample_note,include_main_sample,include_extended_sample,source_primary,source_secondary,instability_start_date,instability_start_type,instability_process_type,instability_initiating_actor,instability_start_source_id,instability_start_confidence,instability_duration_days,instability_coding_notes,regime,monthly_window_start,monthly_window_end,bim_window_start,bim_window_end,removal_month,monthly_pre_target,monthly_pre_floor,monthly_post,bim_pre_target,bim_pre_floor,bim_post,donor_exclusion_window_start,donor_exclusion_window_end,qualifying_monthly_outcomes,qualifying_bimonthly_outcomes,covariate_set,treatment_frame,sa_method,deflation,per_capita,event_id_v2,event_month_date
MA_2009_01,MA,Maranhao,Jackson Lago,M,PDT,2007-01-01,2010-12-31,2009-04-17,,electoral_cassation,abuse_of_power_political_and_economic,TSE_final_decision,TSE,second_placed_assumed,no,no,,,TSE_final_yes,yes,Cassacao confirmada pelo TSE e posse de Roseana Sarney como segunda colocada,main,Definitive electoral removal with clear transfer of power,1,1,TSE/Agencia Brasil,Correiro Braziliense 2009,2009-03-03,first_tse_cassation_decision,electoral_cassation_appeals,TSE,SRC_MA_2009_01_C,high,45,First TSE merits decision cassed Lago and Porto; final execution followed rejection of appeals in April.,confaz,2006-04-01,2011-03-01,2005-04-01,2016-12-01,2009-04-01,36,20,24,24,21,12,2006-04-01,2011-04-01,"retail,formal_hiring,construction,icms_confaz,tax_confaz",,"va_icms_secundario_real_pc,va_icms_terciario_real_pc,va_icms_energia_real_pc,va_icms_combustiveis_real_pc,fpe_real_pc,iof_est_real_pc",accountability: single cut at removal_date,monthly X-13 (freq 12); bimonthly STL (freq 6),IPCA real R$ of 200904 (CONFAZ); SICONFI panel real columns,"resident population (annual, year clamped)",MA_2009_01,2009-04-01
