dropped_donor,period_date,event_time,loo_gap
AC,2018-08-01,-31,-1.0239654200212218
AC,2018-09-01,-30,-0.2493129110979433
AC,2018-10-01,-29,0.3192875336282306
AC,2018-11-01,-28,1.585062620505445
AC,2018-12-01,-27,0.6499780054590645
AC,2019-01-01,-26,2.7359173011920825
AC,2019-02-01,-25,4.654501638900604
AC,2019-03-01,-24,3.9331138175050806
AC,2019-04-01,-23,3.45374409706329
AC,2019-05-01,-22,2.706925112467726
AC,2019-06-01,-21,3.8017027023022347
AC,2019-07-01,-20,2.368248806231428
AC,2019-08-01,-19,0.8803426485593102
AC,2019-09-01,-18,2.4290100074350525
AC,2019-10-01,-17,3.152932144100401
AC,2019-11-01,-16,3.8881852100334626
AC,2019-12-01,-15,2.208866637667116
AC,2020-01-01,-14,4.275636454430856
AC,2020-02-01,-13,4.366480799434011
AC,2020-03-01,-12,3.3166574679030014
AC,2020-04-01,-11,-2.6895733339717873
AC,2020-05-01,-10,-4.345365709741808
AC,2020-06-01,-9,-2.478051941640447
AC,2020-07-01,-8,-4.10819348739469
AC,2020-08-01,-7,-3.3350652198558937
AC,2020-09-01,-6,-1.5119748003676508
AC,2020-10-01,-5,5.2770025580455595
AC,2020-11-01,-4,8.022810826102525
AC,2020-12-01,-3,6.264558970705464
AC,2021-01-01,-2,7.356268041800199
AC,2021-02-01,-1,7.474677080415368
AC,2021-03-01,0,7.274147438377465
AC,2021-04-01,1,6.3211285526155905
AC,2021-05-01,2,5.0904195550722395
AC,2021-06-01,3,7.217031493324384
AC,2021-07-01,4,5.437241710830911
AC,2021-08-01,5,5.03801836421936
AC,2021-09-01,6,4.429714834609655
AC,2021-10-01,7,4.644498462119614
AC,2021-11-01,8,5.031968015903537
AC,2021-12-01,9,0.9908914635162516
AC,2022-01-01,10,1.8212242072546392
AC,2022-02-01,11,2.639921759613107
AC,2022-03-01,12,2.0131165909837945
AC,2022-04-01,13,1.339557675800827
AC,2022-05-01,14,0.49442478454566885
AC,2022-06-01,15,3.6716743092294317
