donor_state,scm_weight
MS,0.4299532683614461
RS,0.34104127232183284
PR,0.2043372431805743
PB,0.024668216123384896
CE,7.0366190958152624e-12
PA,3.3511364920866028e-12
MG,1.3339429259418151e-12
SE,7.704728427384668e-13
SP,2.6857066669656943e-13
RN,9.61492769899686e-16
RO,8.096283901630265e-17
GO,5.2881686519515e-17
MA,1.2148475856728972e-17
AC,1.0265765465295247e-17
AL,0
AP,0
BA,0
DF,0
ES,0
MT,0
PE,0
PI,0
