donor_state,scm_weight
MS,0.6295910785071798
PR,0.36126499955944985
ES,0.009143921933302039
PE,5.951393215101828e-14
SE,7.475843254958621e-15
MT,1.147746618353322e-15
AL,7.762205866073742e-17
RO,7.031622594269389e-17
MA,3.6579710715467164e-17
AC,0
AP,0
BA,0
CE,0
DF,0
GO,0
MG,0
PA,0
PB,0
PI,0
SP,0
