scm_rmspe_crisis,scm_rmspe_post,scm_rmspe_pre,augmented_rmspe_crisis,augmented_rmspe_post,augmented_rmspe_pre,scm_mean_gap_crisis,scm_mean_gap_post,scm_mean_gap_pre,augmented_mean_gap_crisis,augmented_mean_gap_post,augmented_mean_gap_pre,n_periods_crisis,n_periods_post,n_periods_pre,scm_rmspe_event,augmented_rmspe_event,scm_mean_gap_event,augmented_mean_gap_event,n_periods_event,outcome,donor_count,family,specification,status,skip_reason
34.233598157260666,22.685193307164596,41.37645661495832,41.01975275927828,24.63039054316302,35.57262209737638,9.156238655775347,1.0446783867625826,-7.974274205228265,20.757524711625805,2.381066736356819,-2.6679412788663925,16,12,36,,,,,0,formal_hiring_balance_sa_per_100k_wap,24,monthly,sa,estimated,
9.844727050309123,7.898994601474596,16.453786984882143,11.65930136464499,12.976179844399379,13.555451528727113,4.245486502014754,-3.250286956606183,-1.7204365246754958,1.4481470132831273,-4.968508328372474,-0.21582219626613855,16,12,36,,,,,0,formal_hiring_balance_construction_sa_per_100k_wap,24,monthly,sa,estimated,
4.26451033715111,10.11616736128549,1.883702762331759,4.7794036166083,12.590274073408985,1.3539911418412263,-0.5664368781423379,9.47876597365236,-0.3448182255095726,0.8942445889413868,11.977486690548686,-0.003129910612764143,16,12,36,,,,,0,retail_volume_index_sa,24,monthly,sa,estimated,
6.488092470656262,2.457144187255395,3.090104275670044,4.068350096893706,4.012613995943877,1.6762874038657531,-6.086371483972397,1.1541007575998847,-0.2799959895502215,-2.340984298411205,3.2149882776205416,-0.019054289992736766,16,12,36,,,,,0,services_volume_index_sa,24,monthly,sa,estimated,
13.746971047545951,56.417623221957975,27.354879958933445,17.327586668287715,55.68637265001885,0.02116049007462347,4.969830566793711,52.49957274635739,17.59862780596693,4.034475755698509,51.47190380080442,0.0011359141577050498,8,9,6,,,,,0,state_tax_revenue_real_pc_sa,24,bimonthly_fiscal,sa,estimated,
36.00747213869479,87.12114277123767,29.77614603109217,35.73287798573283,88.00353161660253,0.04158339837877395,33.28146084621108,85.52508654544486,26.680493158128797,27.965699069810434,86.44613856912585,-0.0011186078424808936,8,9,6,,,,,0,icms_revenue_real_pc_sa,24,bimonthly_fiscal,sa,estimated,
10.420732363713423,24.826522839180456,6.190407428986703,11.026995580698724,24.582419309803864,0.00123867513670546,0.4029586674213701,-1.8355289239151351,2.139406231330092,4.121428601569832,-1.2938588391605836,7.588020941741528e-4,8,9,6,,,,,0,public_investment_liquidated_real_pc_sa,24,bimonthly_fiscal,sa,estimated,
94.3149809858682,76.59558629136389,72.42793539005784,94.42686509875887,85.93234702955084,0.0268586360491333,-22.819850143968395,7.821415904134761,-6.063029325856746,-20.94704946336533,13.06199010492978,-0.0024530352717799055,8,9,6,,,,,0,liquidated_expenditure_total_real_pc_sa,24,bimonthly_fiscal,sa,estimated,
