scm_rmspe_post,scm_rmspe_pre,augmented_rmspe_post,augmented_rmspe_pre,scm_mean_gap_post,scm_mean_gap_pre,augmented_mean_gap_post,augmented_mean_gap_pre,outcome,scm_post_pre_rmspe_ratio,augmented_post_pre_rmspe_ratio
3.304337527707679,3.3593595590292016,3.391317084954647,0.36627514310611975,-2.6133771404230486,-0.5087469739578199,-0.2787454021206048,-0.004139032454719427,retail_volume_index_ma6,0.9836212735330353,9.258933205773374
