donor_state,scm_weight
MS,0.3594847812620825
PA,0.2848902192473278
ES,0.21112063825594363
AP,0.14450436123464416
RS,7.521058419397664e-16
AL,3.910879259324948e-16
PE,2.0130822563043514e-16
RJ,1.416648937658321e-16
SC,1.1501536470994451e-16
MA,1.0905651033442671e-16
MT,6.990652356143094e-17
GO,6.04310150514791e-17
DF,4.589715118671043e-17
AC,3.648382166156803e-17
BA,0
CE,0
MG,0
PB,0
PI,0
PR,0
RN,0
RO,0
SE,0
SP,0
