scm_rmspe_crisis,scm_rmspe_post,scm_rmspe_pre,augmented_rmspe_crisis,augmented_rmspe_post,augmented_rmspe_pre,scm_mean_gap_crisis,scm_mean_gap_post,scm_mean_gap_pre,augmented_mean_gap_crisis,augmented_mean_gap_post,augmented_mean_gap_pre,n_periods_crisis,n_periods_post,n_periods_pre,outcome,donor_count
980.0955912861061,393.1433971982369,237.4368355732176,1058.8121467581657,313.27274819440663,87.27167806284102,-980.0955912861061,-377.498628136398,39.56284243239892,-1058.8121467581657,-223.0987186006137,7.507506130412276,1,6,20,liquidated_expenditure_total_real_pc_ma4_clean,24
