pseudo_treated_state,period_date,event_time,augmented_gap
AC,2018-01-01,-31,0.722631379383845
AC,2018-02-01,-30,0.03684903310453591
AC,2018-03-01,-29,0.325352148401409
AC,2018-04-01,-28,0.12530429633207607
AC,2018-05-01,-27,-1.1547750022941794
AC,2018-06-01,-26,0.7079419851810465
AC,2018-07-01,-25,0.3400700979544573
AC,2018-08-01,-24,-0.619691584649366
AC,2018-09-01,-23,-0.32997883723435173
AC,2018-10-01,-22,0.50338519562404
AC,2018-11-01,-21,0.13044019624960512
AC,2018-12-01,-20,0.054406973165827655
AC,2019-01-01,-19,-0.7323224780234455
AC,2019-02-01,-18,0.8897744421699032
AC,2019-03-01,-17,-0.22831495460645068
AC,2019-04-01,-16,-0.5289757194640812
AC,2019-05-01,-15,-0.029330036912222912
AC,2019-06-01,-14,-0.05448170642075295
AC,2019-07-01,-13,0.31228314871109863
AC,2019-08-01,-12,-0.049484454761317354
AC,2019-09-01,-11,0.9517393323689245
AC,2019-10-01,-10,0.33447475279515215
AC,2019-11-01,-9,-0.463577827808032
AC,2019-12-01,-8,-0.8047395263334336
AC,2020-01-01,-7,0.25013277790569177
AC,2020-02-01,-6,0.7281071618736047
AC,2020-03-01,-5,0.006910627416200188
AC,2020-04-01,-4,-0.2971704064976295
AC,2020-05-01,-3,0.06770745082773794
AC,2020-06-01,-2,0.9405398313560217
AC,2020-07-01,-1,-0.5818458833004979
AC,2020-08-01,0,-0.8185791211001703
AC,2020-09-01,1,-0.5311268401073749
AC,2020-10-01,2,-0.1866806719543841
AC,2020-11-01,3,0.42407967142360903
AC,2020-12-01,4,0.49503679916275733
AC,2021-01-01,5,0.5942417332561376
AC,2021-02-01,6,0.6260207660803085
AC,2021-03-01,7,0.8802611940616036
AC,2021-04-01,8,0.3863866495119914
AC,2021-05-01,9,-0.3800790498274038
AC,2021-06-01,10,0.47978602870417175
AC,2021-07-01,11,0.16605742539881874
AC,2021-08-01,12,-1.5504486889598104
AC,2021-09-01,13,0.11978159665679655
AC,2021-10-01,14,2.712999295555605
AC,2021-11-01,15,1.6034812974846258
AC,2021-12-01,16,1.1390570839542407
AC,2022-01-01,17,0.49938026480252695
AC,2022-02-01,18,1.2981178722720426
AC,2022-03-01,19,-0.752094254870673
AC,2022-04-01,20,-2.4345632674767486
AC,2022-05-01,21,-2.465228975599163
AC,2022-06-01,22,-2.757343673680026
AC,2022-07-01,23,-1.947995960096442
AL,2018-01-01,-31,1.523630611945694
AL,2018-02-01,-30,0.337700977208065
AL,2018-03-01,-29,1.1725376683185749
AL,2018-04-01,-28,-1.0065387601099758
AL,2018-05-01,-27,-0.782136720897153
AL,2018-06-01,-26,-0.4542396580928054
AL,2018-07-01,-25,0.4872686673317723
AL,2018-08-01,-24,-1.8252201202022689
AL,2018-09-01,-23,2.0135626826201176
AL,2018-10-01,-22,1.052720456043141
AL,2018-11-01,-21,-0.16195001960847755
AL,2018-12-01,-20,4.199329215425931
