pseudo_treated_state,period_date,event_time,augmented_gap
AC,2018-01-01,-31,-0.016420475050109573
AC,2018-02-01,-30,-0.006813707956389692
AC,2018-03-01,-29,0.0011863908404938783
AC,2018-04-01,-28,0.0021554802607584023
AC,2018-05-01,-27,0.012068261634158084
AC,2018-06-01,-26,-0.0019622644473518136
AC,2018-07-01,-25,-0.004590654044299036
AC,2018-08-01,-24,0.0034272993263764207
AC,2018-09-01,-23,0.00548793715085516
AC,2018-10-01,-22,0.006146152132136429
AC,2018-11-01,-21,-0.00617538430595399
AC,2018-12-01,-20,-2.903420327431405e-4
AC,2019-01-01,-19,0.003384434460598662
AC,2019-02-01,-18,-0.003369649511262729
AC,2019-03-01,-17,-0.0036587182623950554
AC,2019-04-01,-16,3.323995328967655e-4
AC,2019-05-01,-15,0.006664207991654791
AC,2019-06-01,-14,-0.011356104266045719
AC,2019-07-01,-13,-0.005904681268696699
AC,2019-08-01,-12,-0.001985989331465987
AC,2019-09-01,-11,0.0016038951175563199
AC,2019-10-01,-10,0.002337273403335338
AC,2019-11-01,-9,-0.002506332938823519
AC,2019-12-01,-8,-0.00261671943598607
AC,2020-01-01,-7,-7.765821909444526e-5
AC,2020-02-01,-6,-0.0010383196560939112
AC,2020-03-01,-5,0.008355234158001323
AC,2020-04-01,-4,0.005181845675697794
AC,2020-05-01,-3,-0.006943275759242695
AC,2020-06-01,-2,-0.005041749112015381
AC,2020-07-01,-1,0.006009883431142171
AC,2020-08-01,0,-0.0034437808005876036
AC,2020-09-01,1,-0.00873760736682705
AC,2020-10-01,2,-0.0037820585136394413
AC,2020-11-01,3,0.017833624590230635
AC,2020-12-01,4,0.018435613893162284
AC,2021-01-01,5,0.02696762944812825
AC,2021-02-01,6,0.005181939792115564
AC,2021-03-01,7,0.019866728255260035
AC,2021-04-01,8,0.016389967598634314
AC,2021-05-01,9,0.0027783741300284603
AC,2021-06-01,10,0.007846232272560982
AC,2021-07-01,11,9.741956026809717e-4
AC,2021-08-01,12,0.018395250945647312
AC,2021-09-01,13,0.008933410116566343
AC,2021-10-01,14,0.015128350235939614
AC,2021-11-01,15,0.02534332961750696
AC,2021-12-01,16,0.02358517461275067
AC,2022-01-01,17,0.02595724731736304
AC,2022-02-01,18,0.024095730649117186
AC,2022-03-01,19,0.019988675883785056
AC,2022-04-01,20,0.015090004582800631
AC,2022-05-01,21,0.006911472725009915
AC,2022-06-01,22,9.601415837696692e-4
AC,2022-07-01,23,-0.003959862579316464
AL,2018-01-01,-31,0.0026911939824918463
AL,2018-02-01,-30,-0.0013266412339474343
AL,2018-03-01,-29,-0.00285384650596221
AL,2018-04-01,-28,0.0017357391148813406
AL,2018-05-01,-27,0.0016837031650478451
AL,2018-06-01,-26,-8.37859593603163e-4
AL,2018-07-01,-25,-0.0029614568681424203
AL,2018-08-01,-24,9.468881518381878e-4
AL,2018-09-01,-23,0.004962408384481698
AL,2018-10-01,-22,-0.0025699212780603276
AL,2018-11-01,-21,-0.0013357281820658429
AL,2018-12-01,-20,0.0019439375186536267
AL,2019-01-01,-19,5.892824915676442e-5
AL,2019-02-01,-18,-7.463537277105914e-4
AL,2019-03-01,-17,0.0022845834054496805
AL,2019-04-01,-16,6.666921393110314e-4
AL,2019-05-01,-15,-0.003102145689923397
AL,2019-06-01,-14,-0.002428351440486587
AL,2019-07-01,-13,0.00209969838173496
AL,2019-08-01,-12,-0.0016883531428613097
AL,2019-09-01,-11,-0.0012531690407220353
AL,2019-10-01,-10,0.002233236095831259
AL,2019-11-01,-9,0.003879861850804467
AL,2019-12-01,-8,-8.767010465380309e-4
AL,2020-01-01,-7,-0.0022504665818168235
AL,2020-02-01,-6,0.005362711032247169
AL,2020-03-01,-5,0.003805089719873145
AL,2020-04-01,-4,-0.006801224573987241
AL,2020-05-01,-3,-0.002131331312781093
AL,2020-06-01,-2,0.003246354942099572
AL,2020-07-01,-1,0.0015532825369142245
AL,2020-08-01,0,-0.011896858325412651
AL,2020-09-01,1,-0.02403664946393569
AL,2020-10-01,2,-0.03754027690491313
AL,2020-11-01,3,-0.029956776807819274
AL,2020-12-01,4,-0.030208965991167958
AL,2021-01-01,5,-0.04006799598115496
AL,2021-02-01,6,-0.04443125167239437
AL,2021-03-01,7,-0.04288507417818277
AL,2021-04-01,8,-0.04116227483214008
AL,2021-05-01,9,-0.05274776385574853
AL,2021-06-01,10,-0.05723567211121772
AL,2021-07-01,11,-0.05541096913905541
AL,2021-08-01,12,-0.054602466516368686
AL,2021-09-01,13,-0.05822477759975708
AL,2021-10-01,14,-0.05500142415628595
AL,2021-11-01,15,-0.04193926430710615
AL,2021-12-01,16,-0.039010821865098855
AL,2022-01-01,17,-0.028657628181281147
AL,2022-02-01,18,-0.02267067567704828
AL,2022-03-01,19,-0.018535767495855282
AL,2022-04-01,20,-0.01505444105161935
AL,2022-05-01,21,-0.015359600608555901
AL,2022-06-01,22,-0.006998387665008821
AL,2022-07-01,23,-0.003440687374562046
AP,2018-01-01,-31,0.03604059553354677
AP,2018-02-01,-30,0.019011253005264628
AP,2018-03-01,-29,-0.007933460167989459
AP,2018-04-01,-28,-0.012795157957170566
AP,2018-05-01,-27,-0.025303636177871347
AP,2018-06-01,-26,0.01546529273011732
AP,2018-07-01,-25,0.010628883302681302
AP,2018-08-01,-24,-0.009142986689758104
AP,2018-09-01,-23,-0.0029568841734706197
AP,2018-10-01,-22,0.004488459007989221
AP,2018-11-01,-21,0.015242970607499906
AP,2018-12-01,-20,-0.004028350272379022
AP,2019-01-01,-19,-0.008005386206219711
AP,2019-02-01,-18,0.004465433881651215
AP,2019-03-01,-17,0.003420369148435576
AP,2019-04-01,-16,-0.0036571675073027166
AP,2019-05-01,-15,-0.012696525792109448
AP,2019-06-01,-14,0.009285971287668282
AP,2019-07-01,-13,0.00517422085267949
AP,2019-08-01,-12,0.008430934090958964
AP,2019-09-01,-11,-0.0016317984998153179
AP,2019-10-01,-10,-0.0077999057196942445
AP,2019-11-01,-9,-0.0033653093522936217
AP,2019-12-01,-8,0.0010004834194434764
AP,2020-01-01,-7,0.008122506722916256
AP,2020-02-01,-6,-0.004215474096239902
AP,2020-03-01,-5,-0.008484589537049558
AP,2020-04-01,-4,-0.005693430008539835
AP,2020-05-01,-3,-0.02542626441236795
AP,2020-06-01,-2,-0.006450217439751604
AP,2020-07-01,-1,-0.011987046769837306
AP,2020-08-01,0,0.0028284272109875275
AP,2020-09-01,1,0.008124620127200721
AP,2020-10-01,2,0.014063339666134489
AP,2020-11-01,3,0.016382058642609998
AP,2020-12-01,4,0.024406796737800107
AP,2021-01-01,5,0.010135203504170853
AP,2021-02-01,6,0.036884557490283854
AP,2021-03-01,7,0.007720487222309558
AP,2021-04-01,8,0.013729697009872588
AP,2021-05-01,9,0.051236073328442266
AP,2021-06-01,10,0.04113863376500415
AP,2021-07-01,11,0.016344573478867197
AP,2021-08-01,12,0.001653735126966538
AP,2021-09-01,13,0.017524777397807334
AP,2021-10-01,14,0.011954190899383654
AP,2021-11-01,15,-0.020110749634293157
AP,2021-12-01,16,-0.0251949653369401
AP,2022-01-01,17,-0.02324824701163042
AP,2022-02-01,18,-0.021492414943198312
AP,2022-03-01,19,-0.021391122522991246
AP,2022-04-01,20,-0.018905247175664996
AP,2022-05-01,21,-0.018078706563541935
AP,2022-06-01,22,-0.011960804561873317
AP,2022-07-01,23,-0.0019388005329306068
BA,2018-01-01,-31,-4.218911269830983e-4
BA,2018-02-01,-30,-0.005513356731132291
BA,2018-03-01,-29,0.005614779349604859
BA,2018-04-01,-28,0.004127572453819894
BA,2018-05-01,-27,-0.0026103060828974733
BA,2018-06-01,-26,-0.005136660431656281
