pseudo_treated_state,outcome,channel_slug,period_date,analysis_period,augmented_gap
AC,retail,consumption,2017-10-01,pre,-2.9952118315412406
AC,retail,consumption,2017-11-01,pre,-4.625003875272824
AC,retail,consumption,2017-12-01,pre,6.757687575185827
AC,retail,consumption,2018-01-01,pre,-4.804192039159361
AC,retail,consumption,2018-02-01,pre,-4.55684895081059
AC,retail,consumption,2018-03-01,pre,-2.811629161256832
AC,retail,consumption,2018-04-01,pre,-8.827360661266496
AC,retail,consumption,2018-05-01,pre,-1.3118864713620866
AC,retail,consumption,2018-06-01,pre,0.8891181734562963
AC,retail,consumption,2018-07-01,pre,-3.8877176760446304
AC,retail,consumption,2018-08-01,pre,3.0045155880111025
AC,retail,consumption,2018-09-01,pre,4.483945290715312
AC,retail,consumption,2018-10-01,pre,3.25650503303153
AC,retail,consumption,2018-11-01,pre,2.4571517833524865
AC,retail,consumption,2018-12-01,pre,11.576933066851453
AC,retail,consumption,2019-01-01,pre,-0.6712556239184551
AC,retail,consumption,2019-02-01,pre,0.6092719545202954
AC,retail,consumption,2019-03-01,pre,0.7418266419207953
AC,retail,consumption,2019-04-01,pre,-0.5777788728345428
AC,retail,consumption,2019-05-01,pre,-1.4904579804933746
AC,retail,consumption,2019-06-01,pre,-0.619026976906909
AC,retail,consumption,2019-07-01,pre,0.08610606238252672
AC,retail,consumption,2019-08-01,pre,0.37121624954596655
AC,retail,consumption,2019-09-01,pre,-2.9087451395574107
AC,retail,consumption,2019-10-01,pre,-3.608199436166231
AC,retail,consumption,2019-11-01,pre,-1.4244574042449045
AC,retail,consumption,2019-12-01,pre,1.0196909661185032
AC,retail,consumption,2020-01-01,pre,-0.0496132212886522
AC,retail,consumption,2020-02-01,pre,5.9236838826390255
AC,retail,consumption,2020-03-01,pre,4.230977506966028
AC,retail,consumption,2020-04-01,pre,11.998837753685152
AC,retail,consumption,2020-05-01,pre,7.18336612731116
AC,retail,consumption,2020-06-01,pre,0.07063764345596724
AC,retail,consumption,2020-07-01,pre,-4.305828761227005
AC,retail,consumption,2020-08-01,pre,-1.6974045342122253
AC,retail,consumption,2020-09-01,pre,1.360800106220907
AC,retail,consumption,2020-10-01,post,0.02335600812024552
AC,retail,consumption,2020-11-01,post,6.626692022097274
AC,retail,consumption,2020-12-01,post,-2.9159861499979627
AC,retail,consumption,2021-01-01,post,1.361022853976479
AC,retail,consumption,2021-02-01,post,-10.367546113204781
AC,retail,consumption,2021-03-01,post,11.310649029948408
AC,retail,consumption,2021-04-01,post,-0.26007833771154765
AC,retail,consumption,2021-05-01,post,-5.670717565975565
AC,retail,consumption,2021-06-01,post,2.293664529254471
AC,retail,consumption,2021-07-01,post,3.377114343145905
AC,retail,consumption,2021-08-01,post,1.0600745084225451
AC,retail,consumption,2021-09-01,post,2.5830583261709137
AC,retail,consumption,2021-10-01,post,5.099544738641271
AC,retail,consumption,2021-11-01,post,5.715204707017648
AC,retail,consumption,2021-12-01,post,3.1316372769092027
AC,retail,consumption,2022-01-01,post,3.160151664041095
AC,retail,consumption,2022-02-01,post,0.3663448881802225
AC,retail,consumption,2022-03-01,post,0.9990164623702498
AC,retail,consumption,2022-04-01,post,2.6894445595156498
AC,retail,consumption,2022-05-01,post,1.9099115926994443
AC,retail,consumption,2022-06-01,post,-0.8026523660814746
AC,retail,consumption,2022-07-01,post,-0.5912918943046179
AC,retail,consumption,2022-08-01,post,-1.0396387478800477
AC,retail,consumption,2022-09-01,post,-0.9122176816625114
AC,services,consumption,2017-10-01,pre,-4.185403657196332
AC,services,consumption,2017-11-01,pre,4.307119930769247
AC,services,consumption,2017-12-01,pre,-0.9771897398351399
AC,services,consumption,2018-01-01,pre,-0.18519121782237846
AC,services,consumption,2018-02-01,pre,2.8040810146833905
AC,services,consumption,2018-03-01,pre,-4.1118587171582135
AC,services,consumption,2018-04-01,pre,-8.922796770994637
AC,services,consumption,2018-05-01,pre,3.2871658253751406
AC,services,consumption,2018-06-01,pre,5.364097771535469
AC,services,consumption,2018-07-01,pre,4.1558553317362055
AC,services,consumption,2018-08-01,pre,-1.1243236845147635
AC,services,consumption,2018-09-01,pre,2.4906068940713624
AC,services,consumption,2018-10-01,pre,3.8229108903691866
AC,services,consumption,2018-11-01,pre,-1.1497717722760967
AC,services,consumption,2018-12-01,pre,5.807437982061728
AC,services,consumption,2019-01-01,pre,-2.9281677217901603
AC,services,consumption,2019-02-01,pre,2.2168887761367984
AC,services,consumption,2019-03-01,pre,-0.37529452265343366
AC,services,consumption,2019-04-01,pre,0.6493848697855498
AC,services,consumption,2019-05-01,pre,2.9857578521130534
AC,services,consumption,2019-06-01,pre,0.9218331389064502
AC,services,consumption,2019-07-01,pre,1.6089639715918622
