event_id,state_abbrev,state_name,governor_name,governor_gender,party,term_start_date,legal_term_end_date,removal_date,return_date,event_type,event_subtype,removal_mechanism,initiating_institution,succession_type,vice_assumed,presidential_intervention,intervention_start_date,intervention_end_date,judicialization_level,electoral_justice_case,case_notes,sample_class,sample_note,include_main_sample,include_extended_sample,source_primary,source_secondary,instability_start_date,instability_start_type,instability_process_type,instability_initiating_actor,instability_start_source_id,instability_start_confidence,instability_duration_days,instability_coding_notes,regime,monthly_window_start,monthly_window_end,bim_window_start,bim_window_end,removal_month,monthly_pre_target,monthly_pre_floor,monthly_post,bim_pre_target,bim_pre_floor,bim_post,donor_exclusion_window_start,donor_exclusion_window_end,qualifying_monthly_outcomes,qualifying_bimonthly_outcomes,covariate_set,treatment_frame,sa_method,deflation,per_capita,event_id_v2,event_month_date
RR_2018_01,RR,Roraima,Suely Campos,FALSE,PP,2015-01-01,2018-12-31,2018-12-10,,federal_intervention,statewide_federal_intervention,presidential_decree_ratified_by_congress,Presidency_and_National_Congress,interventor_assumed,no,yes,2018-12-10,2018-12-31,federal_intervention,no,Intervencao federal total em Roraima retirou a governadora do cargo e nomeou Antonio Denarium como interventor,extended,Clear rupture but extremely short end-of-term intervention,0,1,Senado Noticias/EBC,Governo de Roraima,2018-11-07,pgr_intervention_request_public,federal_intervention_request,PGR,SRC_RR_2018_01_C,medium,33,PGR request is coded as public instability onset; decree/removal occurred on 2018-12-10 and this is not an individual legal process against Suely.,siconfi,2015-12-01,2020-11-01,2015-02-01,2020-10-01,2018-12-01,36,20,24,24,21,12,2014-12-01,2020-12-01,"retail,services,formal_hiring,construction","icms_siconfi,tax_siconfi,totalexp_siconfi","unemployment_rate,formalization_rate,labor_income_real,transfer_dependency_ratio,health_expenditure_real_pc,education_expenditure_real_pc,public_security_expenditure_real_pc",accountability: single cut at removal_date,monthly X-13 (freq 12); bimonthly STL (freq 6),IPCA real R$ of 201812 (CONFAZ); SICONFI panel real columns,"resident population (annual, year clamped)",RR_2018_01,2018-12-01
