donor_state,scm_weight
RS,0.5893969577001801
PR,0.3448410073863977
MS,0.06576203491264618
SE,7.004736425714767e-13
SP,7.051120080072076e-14
PA,4.4483225556998735e-15
BA,3.7367334200883346e-16
MA,1.210747557523927e-16
CE,5.0655546798111694e-17
PB,4.278375717754887e-17
AP,3.444897201236497e-17
DF,9.58177476421819e-19
AC,0
ES,0
GO,0
MG,0
MT,0
PE,0
PI,0
RN,0
RO,0
