period_date,event_time,treated_value,scm_synthetic_value,augmentation_correction,augmentation_lambda,augmented_synthetic_value,scm_gap,augmented_gap,outcome
2018-08-01,-31,7.258942512776461,7.23421698416181,0.03707372013315035,0.06951927961775606,7.27129070429496,0.024725528614650827,-0.012348191518499085,icms_conf6m_pc_log
2018-09-01,-30,7.291569875314827,7.266696167667223,0.007909402180249167,0.0026366508987303583,7.274605569847472,0.024873707647603993,0.016964305467355167,icms_conf6m_pc_log
2018-10-01,-29,7.315200022515112,7.280851298280506,0.025260329020598164,0.007847599703514606,7.306111627301105,0.03434872423460611,0.009088395214007505,icms_conf6m_pc_log
2018-11-01,-28,7.329309351838996,7.299056032550035,0.04159570744008936,8.858667904100823e-4,7.3406517399901245,0.03025331928896069,-0.01134238815112898,icms_conf6m_pc_log
2018-12-01,-27,7.367952027181503,7.353203014515088,0.055986483574579075,1e-4,7.409189498089668,0.014749012666414707,-0.04123747090816465,icms_conf6m_pc_log
2019-01-01,-26,7.396636582206609,7.352708848545144,0.04071076702142924,2.9763514416313193e-4,7.3934196155665735,0.04392773366146496,0.003216966640035679,icms_conf6m_pc_log
2019-02-01,-25,7.418359442266096,7.345320330213946,0.046549118816468046,2.9763514416313193e-4,7.391869449030414,0.0730391120521503,0.026489993235681908,icms_conf6m_pc_log
2019-03-01,-24,7.406418552850124,7.334109761933103,0.07623647255667916,2.9763514416313193e-4,7.410346234489782,0.07230879091702125,-0.003927681639657621,icms_conf6m_pc_log
2019-04-01,-23,7.399586099942129,7.33537610327397,0.07514609534016894,8.858667904100823e-4,7.410522198614139,0.06420999666815863,-0.010936098672010175,icms_conf6m_pc_log
2019-05-01,-22,7.395254823452928,7.322865803367909,0.0857743331255485,0.06951927961775606,7.4086401364934575,0.07238902008501835,-0.013385313040529923,icms_conf6m_pc_log
2019-06-01,-21,7.385773099019516,7.28020388127061,0.09263041890632538,0.615848211066026,7.372834300176935,0.10556921774890604,0.012938798842580645,icms_conf6m_pc_log
2019-07-01,-20,7.362447332038996,7.277639443854563,0.07932303980127536,0.023357214690901212,7.356962483655838,0.08480788818443319,0.005484848383157548,icms_conf6m_pc_log
2019-08-01,-19,7.35211700441802,7.290621010534816,0.08491735958740015,0.023357214690901212,7.375538370122216,0.061495993883204036,-0.02342136570419573,icms_conf6m_pc_log
2019-09-01,-18,7.361439639694546,7.296113297704195,0.0778302241010468,0.2069138081114788,7.373943521805241,0.06532634199035137,-0.012503882110695308,icms_conf6m_pc_log
2019-10-01,-17,7.363984359823746,7.295911534753448,0.0649588720400888,2.9763514416313193e-4,7.360870406793537,0.06807282507029822,0.0031139530302093377,icms_conf6m_pc_log
2019-11-01,-16,7.377287333244505,7.320813207112116,0.0601909396182392,0.007847599703514606,7.381004146730356,0.05647412613238867,-0.003716813485850956,icms_conf6m_pc_log
2019-12-01,-15,7.401018256354824,7.364535859780462,0.01778353099019641,8.858667904100823e-4,7.382319390770658,0.03648239657436214,0.01869886558416578,icms_conf6m_pc_log
2020-01-01,-14,7.434854735441776,7.3905713758546865,0.06446713058975141,0.06951927961775606,7.4550385064444376,0.044283359587089954,-0.02018377100266111,icms_conf6m_pc_log
2020-02-01,-13,7.45779626283096,7.3924874918327,0.05981946053584324,1e-4,7.452306952368543,0.06530877099825982,0.005489310462416519,icms_conf6m_pc_log
2020-03-01,-12,7.460489118866162,7.389805114664981,0.05812555949944119,0.0026366508987303583,7.447930674164422,0.0706840042011816,0.012558444701740612,icms_conf6m_pc_log
2020-04-01,-11,7.426732168465826,7.370147208057633,0.06576072372195887,2.9763514416313193e-4,7.4359079317795915,0.05658496040819294,-0.009175763313765906,icms_conf6m_pc_log
2020-05-01,-10,7.372863907059907,7.303635344349108,0.05135593055742085,0.2069138081114788,7.354991274906529,0.06922856271079869,0.0178726321533782,icms_conf6m_pc_log
2020-06-01,-9,7.321038354215991,7.238995447774643,0.10252439944562208,8.858667904100823e-4,7.341519847220265,0.08204290644134815,-0.020481493004274043,icms_conf6m_pc_log
2020-07-01,-8,7.297407613226225,7.207636624305233,0.08060652567337766,2.9763514416313193e-4,7.2882431499786104,0.08977098892099189,0.009164463247614663,icms_conf6m_pc_log
2020-08-01,-7,7.283513337034782,7.208937463480672,0.06741996926043202,2.9763514416313193e-4,7.276357432741104,0.07457587355411022,0.007155904293678184,icms_conf6m_pc_log
2020-09-01,-6,7.294746893516403,7.2296236843806145,0.06732853194405378,0.0026366508987303583,7.2969522163246685,0.0651232091357885,-0.002205322808265464,icms_conf6m_pc_log
2020-10-01,-5,7.361089894678721,7.278320354116191,0.08978120718677954,0.007847599703514606,7.368101561302971,0.08276954056252972,-0.007011666624249457,icms_conf6m_pc_log
2020-11-01,-4,7.420117732416909,7.363659894831244,0.07028539101301787,8.858667904100823e-4,7.433945285844262,0.056457837585664805,-0.013827553427352868,icms_conf6m_pc_log
2020-12-01,-3,7.486999699318655,7.417186763885535,0.05295045220304463,8.858667904100823e-4,7.47013721608858,0.06981293543312006,0.01686248323007522,icms_conf6m_pc_log
2021-01-01,-2,7.53330112217896,7.461285857960593,0.08117301064241282,0.0026366508987303583,7.542458868603006,0.07201526421836668,-0.00915774642404621,icms_conf6m_pc_log
2021-02-01,-1,7.546204523802845,7.465220119645419,0.0885221823413315,0.007847599703514606,7.553742301986751,0.0809844041574257,-0.0075377781839058855,icms_conf6m_pc_log
