dropped_donor,period_date,event_time,plot_time,analysis_period,loo_gap
DF,2019-06-01,6,1,post,-1.9493937271129909
DF,2019-07-01,7,2,post,-1.1018751439548709
DF,2019-08-01,8,3,post,-0.341639868380085
DF,2019-09-01,9,4,post,0.9331517087565544
DF,2019-10-01,10,5,post,1.0586667454809344
DF,2019-11-01,11,6,post,1.1454801868886761
DF,2019-12-01,12,7,post,-1.4819427494256132
ES,2016-04-01,-32,-32,pre,-1.4140090257193805
ES,2016-05-01,-31,-31,pre,-1.8371402824918164
ES,2016-06-01,-30,-30,pre,-0.8178789287290726
ES,2016-07-01,-29,-29,pre,0.4494922439101856
ES,2016-08-01,-28,-28,pre,2.4593113011058136
ES,2016-09-01,-27,-27,pre,4.879002811539493
ES,2016-10-01,-26,-26,pre,6.3398432402285465
ES,2016-11-01,-25,-25,pre,6.794591305709133
ES,2016-12-01,-24,-24,pre,6.801249631256496
ES,2017-01-01,-23,-23,pre,3.717964027524445
ES,2017-02-01,-22,-22,pre,1.054343663561653
ES,2017-03-01,-21,-21,pre,-2.102922515272681
ES,2017-04-01,-20,-20,pre,-4.6222507400360655
ES,2017-05-01,-19,-19,pre,-5.660543914529569
ES,2017-06-01,-18,-18,pre,-6.069028095986496
ES,2017-07-01,-17,-17,pre,-3.5374254957768017
ES,2017-08-01,-16,-16,pre,-1.7992978583702097
ES,2017-09-01,-15,-15,pre,-0.22148276346463547
ES,2017-10-01,-14,-14,pre,0.9202775243642662
ES,2017-11-01,-13,-13,pre,1.2759956848416607
ES,2017-12-01,-12,-12,pre,-0.6154708367005242
ES,2018-01-01,-11,-11,pre,-1.4088254688112016
ES,2018-02-01,-10,-10,pre,-1.663223286951137
ES,2018-03-01,-9,-9,pre,-2.9547264961178996
ES,2018-04-01,-8,-8,pre,-3.7085251803214874
ES,2018-05-01,-7,-7,pre,-3.0441812933860177
ES,2018-06-01,-6,-6,pre,-1.7233190156615024
ES,2018-07-01,-5,-5,pre,-1.2062573465649677
ES,2018-08-01,-4,-4,pre,-2.3004589058965195
ES,2018-09-01,-3,-3,pre,-1.8117415129775907
ES,2018-10-01,-2,-2,pre,-0.6511560622981278
ES,2018-11-01,-1,-1,pre,-1.8428950139827123
ES,2019-06-01,6,1,post,0.4787196505594551
ES,2019-07-01,7,2,post,1.3856008501520876
ES,2019-08-01,8,3,post,2.325743488917567
ES,2019-09-01,9,4,post,3.7745124638149576
ES,2019-10-01,10,5,post,4.071056053271661
ES,2019-11-01,11,6,post,3.9569488958632633
ES,2019-12-01,12,7,post,1.174051279296549
GO,2016-04-01,-32,-32,pre,-1.3759211403659748
GO,2016-05-01,-31,-31,pre,-1.7906116965542083
GO,2016-06-01,-30,-30,pre,-0.7826336361375041
GO,2016-07-01,-29,-29,pre,0.48533911534983076
GO,2016-08-01,-28,-28,pre,2.4934553495870233
GO,2016-09-01,-27,-27,pre,4.912612184774218
GO,2016-10-01,-26,-26,pre,6.368155885992735
GO,2016-11-01,-25,-25,pre,6.814149690253686
GO,2016-12-01,-24,-24,pre,6.831813636628738
GO,2017-01-01,-23,-23,pre,3.754432716869104
GO,2017-02-01,-22,-22,pre,1.0959485705819674
GO,2017-03-01,-21,-21,pre,-2.0575050654106803
GO,2017-04-01,-20,-20,pre,-4.567904264448558
GO,2017-05-01,-19,-19,pre,-5.592441608686286
GO,2017-06-01,-18,-18,pre,-6.007392738605816
GO,2017-07-01,-17,-17,pre,-3.471213819368586
GO,2017-08-01,-16,-16,pre,-1.7221590254800248
GO,2017-09-01,-15,-15,pre,-0.13113151551775104
GO,2017-10-01,-14,-14,pre,1.0176733656399222
GO,2017-11-01,-13,-13,pre,1.376116174948109
GO,2017-12-01,-12,-12,pre,-0.49300641054472294
GO,2018-01-01,-11,-11,pre,-1.287042652351289
GO,2018-02-01,-10,-10,pre,-1.5394450735251297
GO,2018-03-01,-9,-9,pre,-2.8324872070711393
GO,2018-04-01,-8,-8,pre,-3.587325969074044
GO,2018-05-01,-7,-7,pre,-2.9162713949283585
GO,2018-06-01,-6,-6,pre,-1.6068434523314465
GO,2018-07-01,-5,-5,pre,-1.087404039434034
GO,2018-08-01,-4,-4,pre,-2.1793208154148687
GO,2018-09-01,-3,-3,pre,-1.679454722952542
GO,2018-10-01,-2,-2,pre,-0.5042752396745271
GO,2018-11-01,-1,-1,pre,-1.685158414992756
GO,2019-06-01,6,1,post,0.6399747735614483
GO,2019-07-01,7,2,post,1.5526303863728117
GO,2019-08-01,8,3,post,2.5003298162766043
GO,2019-09-01,9,4,post,3.9517024248481363
GO,2019-10-01,10,5,post,4.254774293139889
GO,2019-11-01,11,6,post,4.147355197895877
GO,2019-12-01,12,7,post,1.3838031762010985
MA,2016-04-01,-32,-32,pre,-1.4620353591484871
MA,2016-05-01,-31,-31,pre,-1.8899446079555418
MA,2016-06-01,-30,-30,pre,-0.8458664612504947
MA,2016-07-01,-29,-29,pre,0.4225629496991701
MA,2016-08-01,-28,-28,pre,2.445944340754224
MA,2016-09-01,-27,-27,pre,4.873844997182616
MA,2016-10-01,-26,-26,pre,6.349173341040583
MA,2016-11-01,-25,-25,pre,6.840590811339396
MA,2016-12-01,-24,-24,pre,6.837344415373437
MA,2017-01-01,-23,-23,pre,3.761744729336769
MA,2017-02-01,-22,-22,pre,1.0943463727162168
MA,2017-03-01,-21,-21,pre,-2.0515076144414337
MA,2017-04-01,-20,-20,pre,-4.572898358855028
MA,2017-05-01,-19,-19,pre,-5.638481420491857
MA,2017-06-01,-18,-18,pre,-6.04036868946001
MA,2017-07-01,-17,-17,pre,-3.5262025529046213
MA,2017-08-01,-16,-16,pre,-1.8080329198935488
MA,2017-09-01,-15,-15,pre,-0.2559920377835141
MA,2017-10-01,-14,-14,pre,0.8663466923037078
MA,2017-11-01,-13,-13,pre,1.2116205761169283
MA,2017-12-01,-12,-12,pre,-0.7000509902374432
MA,2018-01-01,-11,-11,pre,-1.4722032670026266
MA,2018-02-01,-10,-10,pre,-1.7154583612804544
MA,2018-03-01,-9,-9,pre,-2.992722344326424
MA,2018-04-01,-8,-8,pre,-3.735318018887881
MA,2018-05-01,-7,-7,pre,-3.0715317802513766
MA,2018-06-01,-6,-6,pre,-1.728942774716046
MA,2018-07-01,-5,-5,pre,-1.2309286800759338
MA,2018-08-01,-4,-4,pre,-2.3251497507227583
MA,2018-09-01,-3,-3,pre,-1.864282895005374
MA,2018-10-01,-2,-2,pre,-0.7304062603444237
MA,2018-11-01,-1,-1,pre,-1.9503713887457792
MA,2019-06-01,6,1,post,0.34297868120579267
MA,2019-07-01,7,2,post,1.237576399643828
MA,2019-08-01,8,3,post,2.1687104800272436
MA,2019-09-01,9,4,post,3.6116721745978424
MA,2019-10-01,10,5,post,3.9036593551155363
MA,2019-11-01,11,6,post,3.8079196318492023
MA,2019-12-01,12,7,post,1.0324720478549665
MG,2016-04-01,-32,-32,pre,-1.5378986214265637
MG,2016-05-01,-31,-31,pre,-1.9744484995378144
MG,2016-06-01,-30,-30,pre,-0.890242969796617
MG,2016-07-01,-29,-29,pre,0.3836060278133715
MG,2016-08-01,-28,-28,pre,2.4237553200242274
MG,2016-09-01,-27,-27,pre,4.8571484017311235
MG,2016-10-01,-26,-26,pre,6.354428523350009
MG,2016-11-01,-25,-25,pre,6.891247649973863
MG,2016-12-01,-24,-24,pre,6.865294106922363
MG,2017-01-01,-23,-23,pre,3.7872079998704464
MG,2017-02-01,-22,-22,pre,1.1071570502438561
MG,2017-03-01,-21,-21,pre,-2.015224727539348
MG,2017-04-01,-20,-20,pre,-4.541613871044177
MG,2017-05-01,-19,-19,pre,-5.639167384140805
MG,2017-06-01,-18,-18,pre,-6.020222261222415
MG,2017-07-01,-17,-17,pre,-3.5142238294689463
MG,2017-08-01,-16,-16,pre,-1.8126515966384034
MG,2017-09-01,-15,-15,pre,-0.3031328227464485
MG,2017-10-01,-14,-14,pre,0.7968833046638935
MG,2017-11-01,-13,-13,pre,1.1246374784934545
MG,2017-12-01,-12,-12,pre,-0.8266242703986109
MG,2018-01-01,-11,-11,pre,-1.5772025992647798
MG,2018-02-01,-10,-10,pre,-1.8135609164268374
MG,2018-03-01,-9,-9,pre,-3.0657469993262225
MG,2018-04-01,-8,-8,pre,-3.7985376355393754
MG,2018-05-01,-7,-7,pre,-3.138530092082661
MG,2018-06-01,-6,-6,pre,-1.7658353539329994
MG,2018-07-01,-5,-5,pre,-1.294664342957688
MG,2018-08-01,-4,-4,pre,-2.3944567993082018
MG,2018-09-01,-3,-3,pre,-1.983222536040401
MG,2018-10-01,-2,-2,pre,-0.8953945210919869
MG,2018-11-01,-1,-1,pre,-2.1636312578521313
MG,2019-06-01,6,1,post,0.12217976222927973
MG,2019-07-01,7,2,post,1.0111742724609059
MG,2019-08-01,8,3,post,1.9285676012789423
MG,2019-09-01,9,4,post,3.360861754928848
MG,2019-10-01,10,5,post,3.6397764849855747
MG,2019-11-01,11,6,post,3.5491192443798525
MG,2019-12-01,12,7,post,0.7695045890689016
MS,2016-04-01,-32,-32,pre,-1.4331269795167287
MS,2016-05-01,-31,-31,pre,-1.8597857641258173
MS,2016-06-01,-30,-30,pre,-0.8339150863184983
MS,2016-07-01,-29,-29,pre,0.432902155774201
MS,2016-08-01,-28,-28,pre,2.445248007365592
MS,2016-09-01,-27,-27,pre,4.866819654573291
MS,2016-10-01,-26,-26,pre,6.331202780269564
MS,2016-11-01,-25,-25,pre,6.794338149256944
MS,2016-12-01,-24,-24,pre,6.7966822001304195
MS,2017-01-01,-23,-23,pre,3.7136251805958977
MS,2017-02-01,-22,-22,pre,1.0484665091639158
MS,2017-03-01,-21,-21,pre,-2.1097294644343236
MS,2017-04-01,-20,-20,pre,-4.6324244825163845
MS,2017-05-01,-19,-19,pre,-5.6798962927087615
MS,2017-06-01,-18,-18,pre,-6.086490948453488
MS,2017-07-01,-17,-17,pre,-3.5605813157347512
MS,2017-08-01,-16,-16,pre,-1.83027579420218
MS,2017-09-01,-15,-15,pre,-0.2597898584145497
MS,2017-10-01,-14,-14,pre,0.8764223788035252
MS,2017-11-01,-13,-13,pre,1.2301941248104669
MS,2017-12-01,-12,-12,pre,-0.6708098828530069
MS,2018-01-01,-11,-11,pre,-1.4604246402585517
MS,2018-02-01,-10,-10,pre,-1.7132307680678736
MS,2018-03-01,-9,-9,pre,-3.0030373182991354
MS,2018-04-01,-8,-8,pre,-3.754419841764445
MS,2018-05-01,-7,-7,pre,-3.0923241500242824
MS,2018-06-01,-6,-6,pre,-1.7645095456867779
MS,2018-07-01,-5,-5,pre,-1.250611316740617
MS,2018-08-01,-4,-4,pre,-2.3450357850211105
MS,2018-09-01,-3,-3,pre,-1.8626346465821655
MS,2018-10-01,-2,-2,pre,-0.7097549481689924
MS,2018-11-01,-1,-1,pre,-1.9079627459304334
MS,2019-06-01,6,1,post,0.4052342360389929
MS,2019-07-01,7,2,post,1.307126993909904
MS,2019-08-01,8,3,post,2.243471774965343
MS,2019-09-01,9,4,post,3.6908554013328683
MS,2019-10-01,10,5,post,3.9851656006855194
MS,2019-11-01,11,6,post,3.87312765249078
MS,2019-12-01,12,7,post,1.0855243515776039
MT,2016-04-01,-32,-32,pre,-1.4607019687031908
MT,2016-05-01,-31,-31,pre,-1.8894979691627611
MT,2016-06-01,-30,-30,pre,-0.8472566180936809
MT,2016-07-01,-29,-29,pre,0.4218037462742359
MT,2016-08-01,-28,-28,pre,2.442220811149795
MT,2016-09-01,-27,-27,pre,4.867133979274342
MT,2016-10-01,-26,-26,pre,6.340827486969815
MT,2016-11-01,-25,-25,pre,6.824922239644664
MT,2016-12-01,-24,-24,pre,6.819750567062556
MT,2017-01-01,-23,-23,pre,3.738487447136606
MT,2017-02-01,-22,-22,pre,1.0692484171309502
MT,2017-03-01,-21,-21,pre,-2.0777187406751523
MT,2017-04-01,-20,-20,pre,-4.600656889209134
MT,2017-05-01,-19,-19,pre,-5.661536420747694
MT,2017-06-01,-18,-18,pre,-6.0609185841962585
MT,2017-07-01,-17,-17,pre,-3.5401322356362073
MT,2017-08-01,-16,-16,pre,-1.8170437983376502
MT,2017-09-01,-15,-15,pre,-0.26354100272646974
MT,2017-10-01,-14,-14,pre,0.8626953333545373
MT,2017-11-01,-13,-13,pre,1.2089212641364213
MT,2017-12-01,-12,-12,pre,-0.7050525892737056
MT,2018-01-01,-11,-11,pre,-1.4832701569020657
MT,2018-02-01,-10,-10,pre,-1.731157310419377
MT,2018-03-01,-9,-9,pre,-3.009789156631129
MT,2018-04-01,-8,-8,pre,-3.7558596075305246
MT,2018-05-01,-7,-7,pre,-3.093771930777166
MT,2018-06-01,-6,-6,pre,-1.7537376409401304
MT,2018-07-01,-5,-5,pre,-1.252344718720181
MT,2018-08-01,-4,-4,pre,-2.3482585799335283
MT,2018-09-01,-3,-3,pre,-1.8861822708623635
MT,2018-10-01,-2,-2,pre,-0.7514118740528488
MT,2018-11-01,-1,-1,pre,-1.9695939975400023
MT,2019-06-01,6,1,post,0.33648487358358636
MT,2019-07-01,7,2,post,1.2353665446036075
MT,2019-08-01,8,3,post,2.1668003781038294
MT,2019-09-01,9,4,post,3.6098927473525606
MT,2019-10-01,10,5,post,3.900127979705175
MT,2019-11-01,11,6,post,3.7946973333001637
MT,2019-12-01,12,7,post,1.0111197789505013
PA,2016-04-01,-32,-32,pre,-1.4277557870106108
PA,2016-05-01,-31,-31,pre,-1.8580674443625327
PA,2016-06-01,-30,-30,pre,-0.8401612381927777
PA,2016-07-01,-29,-29,pre,0.42858145661678293
PA,2016-08-01,-28,-28,pre,2.429194638622704
PA,2016-09-01,-27,-27,pre,4.839506250230272
PA,2016-10-01,-26,-26,pre,6.297120757982071
PA,2016-11-01,-25,-25,pre,6.731525575313128
PA,2016-12-01,-24,-24,pre,6.726973759288072
PA,2017-01-01,-23,-23,pre,3.622602472990721
PA,2017-02-01,-22,-22,pre,0.9508861682758152
PA,2017-03-01,-21,-21,pre,-2.213242426610634
PA,2017-04-01,-20,-20,pre,-4.742293687585942
PA,2017-05-01,-19,-19,pre,-5.772024425322712
PA,2017-06-01,-18,-18,pre,-6.169970562174626
PA,2017-07-01,-17,-17,pre,-3.619720539589977
PA,2017-08-01,-16,-16,pre,-1.8715086174813536
PA,2017-09-01,-15,-15,pre,-0.2945007859562736
PA,2017-10-01,-14,-14,pre,0.8566325750588675
PA,2017-11-01,-13,-13,pre,1.2146727385956382
PA,2017-12-01,-12,-12,pre,-0.6948200641223536
PA,2018-01-01,-11,-11,pre,-1.507972137460186
PA,2018-02-01,-10,-10,pre,-1.7784453538709215
PA,2018-03-01,-9,-9,pre,-3.0746370410029016
PA,2018-04-01,-8,-8,pre,-3.8392782692783385
PA,2018-05-01,-7,-7,pre,-3.183927642607685
PA,2018-06-01,-6,-6,pre,-1.8660922119985344
PA,2018-07-01,-5,-5,pre,-1.3383987478453179
PA,2018-08-01,-4,-4,pre,-2.4389573005775134
PA,2018-09-01,-3,-3,pre,-1.950306499184137
PA,2018-10-01,-2,-2,pre,-0.7929298872181505
PA,2018-11-01,-1,-1,pre,-1.9828299705143309
PA,2019-06-01,6,1,post,0.3772446223046728
PA,2019-07-01,7,2,post,1.2946017453825789
PA,2019-08-01,8,3,post,2.232062027385325
