dropped_donor,period_date,event_time,plot_time,analysis_period,loo_gap
PB,2016-02-01,-17,-17,pre,-201.03682200109506
PB,2016-04-01,-16,-16,pre,28.641548940014445
PB,2016-06-01,-15,-15,pre,558.6614923348563
PB,2016-08-01,-14,-14,pre,514.6460095786574
PB,2016-10-01,-13,-13,pre,433.04941000156305
PB,2016-12-01,-12,-12,pre,286.1115763361099
PB,2017-02-01,-11,-11,pre,-196.4589746267411
PB,2017-04-01,-10,-10,pre,-41.45605165148595
PB,2017-06-01,-9,-9,pre,2.6393793877336975
PB,2017-08-01,-8,-8,pre,-39.80673959857336
PB,2017-10-01,-7,-7,pre,-42.94335663392235
PB,2017-12-01,-6,-6,pre,134.77930556339766
PB,2018-02-01,-5,-5,pre,78.34997116404156
PB,2018-04-01,-4,-4,pre,57.957454013921506
PB,2018-06-01,-3,-3,pre,43.130850019760146
PB,2018-08-01,-2,-2,pre,-183.45594035334148
PB,2018-10-01,-1,-1,pre,-245.01472911848305
PB,2019-08-01,4,1,post,-350.96485291676504
PB,2019-10-01,5,2,post,-314.39612471962164
PB,2019-12-01,6,3,post,-176.47114509299445
PE,2015-08-01,-20,-20,pre,-117.53845213885825
PE,2015-10-01,-19,-19,pre,-71.55487295038847
PE,2015-12-01,-18,-18,pre,-185.0383587544568
PE,2016-02-01,-17,-17,pre,-200.42955214252083
PE,2016-04-01,-16,-16,pre,29.330503628110364
PE,2016-06-01,-15,-15,pre,559.3776583173944
PE,2016-08-01,-14,-14,pre,515.3555667809951
PE,2016-10-01,-13,-13,pre,433.876219747111
PE,2016-12-01,-12,-12,pre,286.7521006720558
PE,2017-02-01,-11,-11,pre,-196.03983272761616
PE,2017-04-01,-10,-10,pre,-41.26693382767576
PE,2017-06-01,-9,-9,pre,2.6963048437248744
PE,2017-08-01,-8,-8,pre,-39.88926000268475
PE,2017-10-01,-7,-7,pre,-42.944462537246636
PE,2017-12-01,-6,-6,pre,134.75593270383683
PE,2018-02-01,-5,-5,pre,78.27816761240365
PE,2018-04-01,-4,-4,pre,58.02690930453241
PE,2018-06-01,-3,-3,pre,43.25692302373727
PE,2018-08-01,-2,-2,pre,-183.22808803775
PE,2018-10-01,-1,-1,pre,-244.70040571235677
PE,2019-08-01,4,1,post,-350.8444172329721
PE,2019-10-01,5,2,post,-314.20757371412674
PE,2019-12-01,6,3,post,-176.34904853614125
PI,2015-08-01,-20,-20,pre,-116.80589091846082
PI,2015-10-01,-19,-19,pre,-70.84302175445532
PI,2015-12-01,-18,-18,pre,-184.3592389427347
PI,2016-02-01,-17,-17,pre,-199.93919814973856
PI,2016-04-01,-16,-16,pre,29.886815912312386
PI,2016-06-01,-15,-15,pre,559.9559429861765
PI,2016-08-01,-14,-14,pre,515.9285150384305
PI,2016-10-01,-13,-13,pre,434.54384626316914
PI,2016-12-01,-12,-12,pre,287.2693067562509
PI,2017-02-01,-11,-11,pre,-195.7013869758955
PI,2017-04-01,-10,-10,pre,-41.11422629787671
PI,2017-06-01,-9,-9,pre,2.7422706104443932
PI,2017-08-01,-8,-8,pre,-39.95589299796802
PI,2017-10-01,-7,-7,pre,-42.945355524250544
PI,2017-12-01,-6,-6,pre,134.73705975168355
PI,2018-02-01,-5,-5,pre,78.22018818575907
PI,2018-04-01,-4,-4,pre,58.08299257395106
PI,2018-06-01,-3,-3,pre,43.358723565989976
PI,2018-08-01,-2,-2,pre,-183.04410345306337
PI,2018-10-01,-1,-1,pre,-244.44659805988
PI,2019-08-01,4,1,post,-350.747168674362
PI,2019-10-01,5,2,post,-314.05532387479616
PI,2019-12-01,6,3,post,-176.250458867431
PR,2015-08-01,-20,-20,pre,-117.3710197043581
PR,2015-10-01,-19,-19,pre,-71.39217394937691
PR,2015-12-01,-18,-18,pre,-184.88314076006577
PR,2016-02-01,-17,-17,pre,-200.31747801069628
PR,2016-04-01,-16,-16,pre,29.4576530287311
PR,2016-06-01,-15,-15,pre,559.5098296735032
PR,2016-08-01,-14,-14,pre,515.486518459729
PR,2016-10-01,-13,-13,pre,434.02881086142224
PR,2016-12-01,-12,-12,pre,286.8703120534519
PR,2017-02-01,-11,-11,pre,-195.96247837881083
PR,2017-04-01,-10,-10,pre,-41.23203136112693
PR,2017-06-01,-9,-9,pre,2.706810669071274
PR,2017-08-01,-8,-8,pre,-39.90448948016365
PR,2017-10-01,-7,-7,pre,-42.94466663619892
PR,2017-12-01,-6,-6,pre,134.75161914720275
PR,2018-02-01,-5,-5,pre,78.26491597380823
PR,2018-04-01,-4,-4,pre,58.03972756201324
PR,2018-06-01,-3,-3,pre,43.28019031138092
PR,2018-08-01,-2,-2,pre,-183.18603696259947
PR,2018-10-01,-1,-1,pre,-244.64239604439672
PR,2019-08-01,4,1,post,-350.82219033578804
PR,2019-10-01,5,2,post,-314.17277585621423
PR,2019-12-01,6,3,post,-176.32651511804556
RJ,2015-08-01,-20,-20,pre,-114.64217639471599
RJ,2015-10-01,-19,-19,pre,-68.74047697254832
RJ,2015-12-01,-18,-18,pre,-182.35337054697538
RJ,2016-02-01,-17,-17,pre,-198.4908740692772
RJ,2016-04-01,-16,-16,pre,31.52995635642992
RJ,2016-06-01,-15,-15,pre,561.6639817163625
RJ,2016-08-01,-14,-14,pre,517.6207919859914
RJ,2016-10-01,-13,-13,pre,436.5157677203815
RJ,2016-12-01,-12,-12,pre,288.7969419694516
RJ,2017-02-01,-11,-11,pre,-194.70174357673636
RJ,2017-04-01,-10,-10,pre,-40.663184813768794
RJ,2017-06-01,-9,-9,pre,2.878036460723024
RJ,2017-08-01,-8,-8,pre,-40.15270218703313
RJ,2017-10-01,-7,-7,pre,-42.947993077223146
RJ,2017-12-01,-6,-6,pre,134.68131604094378
RJ,2018-02-01,-5,-5,pre,78.04893843338232
RJ,2018-04-01,-4,-4,pre,58.248641779953914
RJ,2018-06-01,-3,-3,pre,43.659404663485475
RJ,2018-08-01,-2,-2,pre,-182.50068113299017
RJ,2018-10-01,-1,-1,pre,-243.6969442581717
RJ,2019-08-01,4,1,post,-350.4599324506037
RJ,2019-10-01,5,2,post,-313.60563423880694
RJ,2019-12-01,6,3,post,-175.95926150116907
RN,2015-08-01,-20,-20,pre,-118.43418093604987
RN,2015-10-01,-19,-19,pre,-72.42527886016637
RN,2015-12-01,-18,-18,pre,-185.8687428304247
RN,2016-02-01,-17,-17,pre,-201.02912550226847
RN,2016-04-01,-16,-16,pre,28.65028070707558
RN,2016-06-01,-15,-15,pre,558.6705689760988
RN,2016-08-01,-14,-14,pre,514.6550024606468
RN,2016-10-01,-13,-13,pre,433.05988893468543
RN,2016-12-01,-12,-12,pre,286.1196943000266
RN,2017-02-01,-11,-11,pre,-196.45366244947854
RN,2017-04-01,-10,-10,pre,-41.453654784443415
RN,2017-06-01,-9,-9,pre,2.640100857275911
RN,2017-08-01,-8,-8,pre,-39.80778545682415
RN,2017-10-01,-7,-7,pre,-42.94337065006721
RN,2017-12-01,-6,-6,pre,134.7790093372937
RN,2018-02-01,-5,-5,pre,78.34906113048532
RN,2018-04-01,-4,-4,pre,57.95833428577498
RN,2018-06-01,-3,-3,pre,43.13244786084283
RN,2018-08-01,-2,-2,pre,-183.45305256786128
RN,2018-10-01,-1,-1,pre,-245.01074540400646
RN,2019-08-01,4,1,post,-350.96332652271417
RN,2019-10-01,5,2,post,-314.3937350363972
RN,2019-12-01,6,3,post,-176.46959764914413
RO,2015-08-01,-20,-20,pre,-117.42256863334046
RO,2015-10-01,-19,-19,pre,-71.44226555363434
RO,2015-12-01,-18,-18,pre,-184.93092911955728
RO,2016-02-01,-17,-17,pre,-200.35198328131742
RO,2016-04-01,-16,-16,pre,29.418506399566468
RO,2016-06-01,-15,-15,pre,559.4691368897513
RO,2016-08-01,-14,-14,pre,515.4462011890196
RO,2016-10-01,-13,-13,pre,433.98183126312324
RO,2016-12-01,-12,-12,pre,286.83391725262686
RO,2017-02-01,-11,-11,pre,-195.98629415767164
RO,2017-04-01,-10,-10,pre,-41.242777097317685
RO,2017-06-01,-9,-9,pre,2.7035761461536367
RO,2017-08-01,-8,-8,pre,-39.899800644015386
RO,2017-10-01,-7,-7,pre,-42.94460379842985
RO,2017-12-01,-6,-6,pre,134.75294720065403
RO,2018-02-01,-5,-5,pre,78.26899587491516
RO,2018-04-01,-4,-4,pre,58.035781089824695
RO,2018-06-01,-3,-3,pre,43.27302680233106
RO,2018-08-01,-2,-2,pre,-183.19898360519073
RO,2018-10-01,-1,-1,pre,-244.66025600243893
RO,2019-08-01,4,1,post,-350.8290335304723
RO,2019-10-01,5,2,post,-314.183489385603
RO,2019-12-01,6,3,post,-176.33345268408175
RS,2015-08-01,-20,-20,pre,-117.79491826516528
RS,2015-10-01,-19,-19,pre,-71.8040885976859
RS,2015-12-01,-18,-18,pre,-185.27611530306513
RS,2016-02-01,-17,-17,pre,-200.6012226944688
RS,2016-04-01,-16,-16,pre,29.135741398595655
RS,2016-06-01,-15,-15,pre,559.175203662724
RS,2016-08-01,-14,-14,pre,515.154980378022
RS,2016-10-01,-13,-13,pre,433.64248694550406
RS,2016-12-01,-12,-12,pre,286.57102933328315
RS,2017-02-01,-11,-11,pre,-196.15832094195935
RS,2017-04-01,-10,-10,pre,-41.32039599237328
RS,2017-06-01,-9,-9,pre,2.6802124519990684
RS,2017-08-01,-8,-8,pre,-39.865932114558746
RS,2017-10-01,-7,-7,pre,-42.94414990681753
RS,2017-12-01,-6,-6,pre,134.76254003276608
RS,2018-02-01,-5,-5,pre,78.29846592816943
RS,2018-04-01,-4,-4,pre,58.00727482423622
RS,2018-06-01,-3,-3,pre,43.221283148200655
RS,2018-08-01,-2,-2,pre,-183.29250014750164
RS,2018-10-01,-1,-1,pre,-244.78926253911573
RS,2019-08-01,4,1,post,-350.8784634811393
RS,2019-10-01,5,2,post,-314.26087564361546
RS,2019-12-01,6,3,post,-176.38356430043905
SC,2015-08-01,-20,-20,pre,-118.26482208980974
SC,2015-10-01,-19,-19,pre,-72.26070790843846
SC,2015-12-01,-18,-18,pre,-185.71173895883862
SC,2016-02-01,-17,-17,pre,-200.91576188956174
SC,2016-04-01,-16,-16,pre,28.77889303869142
SC,2016-06-01,-15,-15,pre,558.804261043847
SC,2016-08-01,-14,-14,pre,514.7874608178925
SC,2016-10-01,-13,-13,pre,433.2142357023429
SC,2016-12-01,-12,-12,pre,286.23926577508314
SC,2017-02-01,-11,-11,pre,-196.37541809196
SC,2017-04-01,-10,-10,pre,-41.41835074384039
SC,2017-06-01,-9,-9,pre,2.650727558517019
SC,2017-08-01,-8,-8,pre,-39.823190158678926
SC,2017-10-01,-7,-7,pre,-42.94357709730002
SC,2017-12-01,-6,-6,pre,134.77464615057397
SC,2018-02-01,-5,-5,pre,78.33565702374949
SC,2018-04-01,-4,-4,pre,57.97130002508652
SC,2018-06-01,-3,-3,pre,43.155982852748366
SC,2018-08-01,-2,-2,pre,-183.41051766957798
SC,2018-10-01,-1,-1,pre,-244.95206829962126
SC,2019-08-01,4,1,post,-350.94084389158706
SC,2019-10-01,5,2,post,-314.3585368080169
SC,2019-12-01,6,3,post,-176.44680497040235
SE,2015-08-01,-20,-20,pre,-117.38636237318474
SE,2015-10-01,-19,-19,pre,-71.40708287009124
SE,2015-12-01,-18,-18,pre,-184.89736415884227
SE,2016-02-01,-17,-17,pre,-200.32774792222062
SE,2016-04-01,-16,-16,pre,29.446001695157975
SE,2016-06-01,-15,-15,pre,559.4977181531083
