scm_rmspe_post,scm_rmspe_pre,augmented_rmspe_post,augmented_rmspe_pre,scm_mean_gap_post,scm_mean_gap_pre,augmented_mean_gap_post,augmented_mean_gap_pre,outcome,scm_post_pre_rmspe_ratio,augmented_post_pre_rmspe_ratio
0.6631305360166226,0.17864670651059272,0.5349718187948608,0.04532292952859219,0.03201752473984717,0.03601509922357055,0.1672170341878402,-0.0012163335171381721,formal_hiring_balance_per_1000_ma12,3.711966198365391,11.803557809681548
