period_date,year,month,state_abbrev,state_name,macroregion,formal_hiring_balance,post_2020_caged_dummy,caged_method_break_dummy,source_regime,source_component,series_version,retail_volume_index,services_volume_index,quarter,pnadc_population,unemployment_rate_pnadc,formalization_rate_pnadc,treated_unit,donor_pool_main,excluded_from_main_donor_pool,donor_pool_exclusion_reason,analysis_period,formal_hiring_balance_per_100k_wap,instability_start_date,removal_date,formal_hiring_balance_per_100k_wap_ma6_clean,retail_volume_index_ma6_clean,services_volume_index_ma6_clean,formal_hiring_balance_per_100k_wap_ma6_visual,retail_volume_index_ma6_visual,services_volume_index_ma6_visual
2018-11-01,2018,11,AC,Acre,North,-304,0,0,old_caged,complete,old_complete_novo_mov_for_exc_v1,125.09410327306172,87.3700174886884,4,620000,0.133,0.494,FALSE,TRUE,FALSE,,crisis,-49.03225806451613,2018-11-07,2018-12-10,,,,-49.03225806451613,125.09410327306172,87.3700174886884
2018-12-01,2018,12,AC,Acre,North,-711,0,0,old_caged,complete,old_complete_novo_mov_for_exc_v1,143.15120680190068,100.3425413982654,4,620000,0.133,0.494,FALSE,TRUE,FALSE,,crisis,-114.6774193548387,2018-11-07,2018-12-10,,,,-81.85483870967741,134.1226550374812,93.8562794434769
2019-01-01,2019,1,AC,Acre,North,-777,0,0,old_caged,complete,old_complete_novo_mov_for_exc_v1,106.82719551478039,71.48956246256454,1,622000,0.182,0.48,FALSE,TRUE,FALSE,,post,-124.91961414790997,2018-11-07,2018-12-10,,,,-124.91961414790997,106.82719551478039,71.48956246256454
2019-02-01,2019,2,AC,Acre,North,41,0,0,old_caged,complete,old_complete_novo_mov_for_exc_v1,101.06795046536932,77.12914592174413,1,622000,0.182,0.48,FALSE,TRUE,FALSE,,post,6.591639871382637,2018-11-07,2018-12-10,,,,-59.163987138263664,103.94757299007486,74.30935419215433
2019-03-01,2019,3,AC,Acre,North,-317,0,0,old_caged,complete,old_complete_novo_mov_for_exc_v1,111.68090673491508,78.76377971093811,1,622000,0.182,0.48,FALSE,TRUE,FALSE,,post,-50.964630225080384,2018-11-07,2018-12-10,,,,-56.43086816720257,106.5253509050216,75.79416269841559
2019-04-01,2019,4,AC,Acre,North,377,0,0,old_caged,complete,old_complete_novo_mov_for_exc_v1,104.85306824057776,81.1832848021624,2,620000,0.138,0.492,FALSE,TRUE,FALSE,,post,60.806451612903224,2018-11-07,2018-12-10,,,,-27.121538222176124,106.10728023891063,77.14144322435229
2019-05-01,2019,5,AC,Acre,North,371,0,0,old_caged,complete,old_complete_novo_mov_for_exc_v1,115.27836449662351,85.57742692850452,2,620000,0.138,0.492,FALSE,TRUE,FALSE,,post,59.83870967741935,2018-11-07,2018-12-10,,,,-9.729488642257028,107.94149709045321,78.82863996518275
2019-06-01,2019,6,AC,Acre,North,247,0,0,old_caged,complete,old_complete_novo_mov_for_exc_v1,109.24036209007964,78.16661341701898,2,620000,0.138,0.492,FALSE,TRUE,FALSE,,post,39.83870967741935,2018-11-07,2018-12-10,-1.4681222556442977,108.15797459039095,78.71830220715545,-1.4681222556442977,108.15797459039095,78.71830220715545
2019-07-01,2019,7,AC,Acre,North,201,0,0,old_caged,complete,old_complete_novo_mov_for_exc_v1,117.04825574434723,86.07305803144179,3,623000,0.131,0.492,FALSE,TRUE,FALSE,,post,32.263242375601926,2018-11-07,2018-12-10,24.729020498274352,109.8614846286521,81.14888480196832,24.729020498274352,109.8614846286521,81.14888480196832
2019-08-01,2019,8,AC,Acre,North,260,0,0,old_caged,complete,old_complete_novo_mov_for_exc_v1,116.77900162506654,81.42110694736874,3,623000,0.131,0.492,FALSE,TRUE,FALSE,,post,41.73354735152488,2018-11-07,2018-12-10,30.586005078298058,112.47999315526829,81.86421163957243,30.586005078298058,112.47999315526829,81.86421163957243
2019-09-01,2019,9,AC,Acre,North,492,0,0,old_caged,complete,old_complete_novo_mov_for_exc_v1,113.03284841101106,86.45284385869023,3,623000,0.131,0.492,FALSE,TRUE,FALSE,,post,78.97271268057784,2018-11-07,2018-12-10,52.242228895907765,112.70531676795096,83.14572233086444,52.242228895907765,112.70531676795096,83.14572233086444
2019-10-01,2019,10,AC,Acre,North,-367,0,0,old_caged,complete,old_complete_novo_mov_for_exc_v1,117.38912492668426,83.43232430709351,4,629000,0.138,0.506,FALSE,TRUE,FALSE,,post,-58.34658187599364,2018-11-07,2018-12-10,32.38338998109162,114.79465954896871,83.52056224835296,32.38338998109162,114.79465954896871,83.52056224835296
2019-11-01,2019,11,AC,Acre,North,-613,0,0,old_caged,complete,old_complete_novo_mov_for_exc_v1,131.4644746721994,85.33950471277576,4,629000,0.138,0.506,FALSE,TRUE,FALSE,,post,-97.45627980922099,2018-11-07,2018-12-10,6.167558399984895,117.49234457823135,83.4809085457315,6.167558399984895,117.49234457823135,83.4809085457315
2019-12-01,2019,12,AC,Acre,North,-559,0,0,old_caged,complete,old_complete_novo_mov_for_exc_v1,151.50371700052094,93.38230905998483,4,629000,0.138,0.506,FALSE,TRUE,FALSE,,post,-88.87122416534181,2018-11-07,2018-12-10,-15.2840972404753,124.53623706330491,86.01685781955915,-15.2840972404753,124.53623706330491,86.01685781955915
2020-01-01,2020,1,AC,Acre,North,138,1,1,novo_caged,mov_for_exc,old_complete_novo_mov_for_exc_v1,114.48953145693896,70.25872232868109,1,625000,0.13699999999999998,0.48,FALSE,TRUE,FALSE,,post,22.08,2018-11-07,2018-12-10,-16.98130430307562,124.10978301540352,83.38113520243236,-16.98130430307562,124.10978301540352,83.38113520243236
2020-02-01,2020,2,AC,Acre,North,953,1,1,novo_caged,mov_for_exc,old_complete_novo_mov_for_exc_v1,109.54924946925253,86.77361536966778,1,625000,0.13699999999999998,0.48,FALSE,TRUE,FALSE,,post,152.48,2018-11-07,2018-12-10,1.4764378050035643,122.90482432276787,84.2732199394822,1.4764378050035643,122.90482432276787,84.2732199394822
2020-03-01,2020,3,AC,Acre,North,110,1,1,novo_caged,mov_for_exc,old_complete_novo_mov_for_exc_v1,98.19452626359308,78.14642646344953,1,625000,0.13699999999999998,0.48,FALSE,TRUE,FALSE,,post,17.6,2018-11-07,2018-12-10,-8.752347641759409,120.43177063153152,82.88881704027541,-8.752347641759409,120.43177063153152,82.88881704027541
2020-04-01,2020,4,AC,Acre,North,-564,1,1,novo_caged,mov_for_exc,old_complete_novo_mov_for_exc_v1,77.65530303176436,62.73752193363905,2,624000,0.14400000000000002,0.505,FALSE,TRUE,FALSE,,post,-90.38461538461539,2018-11-07,2018-12-10,-14.092019893196367,113.80946698237821,79.43968331136634,-14.092019893196367,113.80946698237821,79.43968331136634
2020-05-01,2020,5,AC,Acre,North,-112,1,1,novo_caged,mov_for_exc,old_complete_novo_mov_for_exc_v1,96.22003892083855,63.38046594290813,2,624000,0.14400000000000002,0.505,FALSE,TRUE,FALSE,,post,-17.94871794871795,2018-11-07,2018-12-10,-0.8407595831125269,107.93539435715141,75.7798435163884,-0.8407595831125269,107.93539435715141,75.7798435163884
2020-06-01,2020,6,AC,Acre,North,-43,1,1,novo_caged,mov_for_exc,old_complete_novo_mov_for_exc_v1,104.1780297228874,67.92920792907876,2,624000,0.14400000000000002,0.505,FALSE,TRUE,FALSE,,post,-6.891025641025641,2018-11-07,2018-12-10,12.822606837606836,100.04777981087915,71.53765999457072,12.822606837606836,100.04777981087915,71.53765999457072
2020-07-01,2020,7,AC,Acre,North,192,1,1,novo_caged,mov_for_exc,old_complete_novo_mov_for_exc_v1,127.0283272359582,69.66730554114136,3,638000,0.172,0.528,FALSE,TRUE,FALSE,,post,30.094043887147336,2018-11-07,2018-12-10,14.158280818798058,102.13757910738235,71.43909052998077,14.158280818798058,102.13757910738235,71.43909052998077
2020-08-01,2020,8,AC,Acre,North,641,1,1,novo_caged,mov_for_exc,old_complete_novo_mov_for_exc_v1,147.31528386840165,79.09493126428734,3,638000,0.172,0.528,FALSE,TRUE,FALSE,,post,100.47021943573668,2018-11-07,2018-12-10,5.489984058087507,108.4319181739072,70.1593098457507,5.489984058087507,108.4319181739072,70.1593098457507
2020-09-01,2020,9,AC,Acre,North,525,1,1,novo_caged,mov_for_exc,old_complete_novo_mov_for_exc_v1,135.5593157000048,78.766290571319,3,638000,0.172,0.528,FALSE,TRUE,FALSE,,post,82.2884012539185,2018-11-07,2018-12-10,16.271384267073923,114.65938307997583,70.26262053039561,16.271384267073923,114.65938307997583,70.26262053039561
2020-10-01,2020,10,AC,Acre,North,661,1,1,novo_caged,mov_for_exc,old_complete_novo_mov_for_exc_v1,138.76828521338626,74.09057728682978,4,640000,0.157,0.532,FALSE,TRUE,FALSE,,post,103.28125,2018-11-07,2018-12-10,48.54902849784315,124.84488011024614,72.15479642259406,48.54902849784315,124.84488011024614,72.15479642259406
2020-11-01,2020,11,AC,Acre,North,516,1,1,novo_caged,mov_for_exc,old_complete_novo_mov_for_exc_v1,158.28058007558099,87.15902334081255,4,640000,0.157,0.532,FALSE,TRUE,FALSE,,post,80.625,2018-11-07,2018-12-10,64.97798148929614,135.18830363603655,76.11788932224479,64.97798148929614,135.18830363603655,76.11788932224479
2020-12-01,2020,12,AC,Acre,North,-441,1,1,novo_caged,mov_for_exc,old_complete_novo_mov_for_exc_v1,159.15883871205023,98.96013990950713,4,640000,0.157,0.532,FALSE,TRUE,FALSE,,post,-68.90625,2018-11-07,2018-12-10,54.64211076280042,144.351771800897,81.28971131898287,54.64211076280042,144.351771800897,81.28971131898287
2015-11-01,2015,11,AC,Acre,North,-754,0,0,old_caged,complete,old_complete_novo_mov_for_exc_v1,100,100,4,575000,0.077,0.468,FALSE,TRUE,FALSE,,pre,-131.1304347826087,2018-11-07,2018-12-10,,,,-131.1304347826087,100,100
2015-12-01,2015,12,AC,Acre,North,-973,0,0,old_caged,complete,old_complete_novo_mov_for_exc_v1,134.48559127821378,106.14320200927054,4,575000,0.077,0.468,FALSE,TRUE,FALSE,,pre,-169.2173913043478,2018-11-07,2018-12-10,,,,-150.17391304347825,117.24279563910689,103.07160100463527
2016-01-01,2016,1,AC,Acre,North,-286,0,0,old_caged,complete,old_complete_novo_mov_for_exc_v1,98.43620941947049,91.37165573411372,1,574000,0.08800000000000001,0.456,FALSE,TRUE,FALSE,,pre,-49.825783972125436,2018-11-07,2018-12-10,,,,-116.72453668636065,110.97393356589475,99.17161924779475
2016-02-01,2016,2,AC,Acre,North,-531,0,0,old_caged,complete,old_complete_novo_mov_for_exc_v1,90.61728223600514,90.64403386823152,1,574000,0.08800000000000001,0.456,FALSE,TRUE,FALSE,,pre,-92.50871080139373,2018-11-07,2018-12-10,,,,-110.67058021511892,105.88477073342236,97.03972290290395
2016-03-01,2016,3,AC,Acre,North,-638,0,0,old_caged,complete,old_complete_novo_mov_for_exc_v1,95.7201608940605,99.28475048961778,1,574000,0.08800000000000001,0.456,FALSE,TRUE,FALSE,,pre,-111.14982578397212,2018-11-07,2018-12-10,,,,-110.76642932888956,103.85184876554997,97.48872842024672
2016-04-01,2016,4,AC,Acre,North,-463,0,0,old_caged,complete,old_complete_novo_mov_for_exc_v1,94.4032873230022,99.56051755746414,2,582000,0.111,0.517,FALSE,TRUE,FALSE,,pre,-79.55326460481099,2018-11-07,2018-12-10,-105.5642352082098,102.27708852512535,97.83402660978295,-105.5642352082098,102.27708852512535,97.83402660978295
2016-05-01,2016,5,AC,Acre,North,147,0,0,old_caged,complete,old_complete_novo_mov_for_exc_v1,96.95473308182545,98.30298588605353,2,582000,0.111,0.517,FALSE,TRUE,FALSE,,pre,25.257731958762886,2018-11-07,2018-12-10,-79.49954075131454,101.76954403876293,97.55119092412521,-79.49954075131454,101.76954403876293,97.55119092412521
2016-06-01,2016,6,AC,Acre,North,191,0,0,old_caged,complete,old_complete_novo_mov_for_exc_v1,91.93415580706345,108.7952891892541,2,582000,0.111,0.517,FALSE,TRUE,FALSE,,pre,32.81786941580756,2018-11-07,2018-12-10,-45.82699729795531,94.67763812690454,97.99320545412246,-45.82699729795531,94.67763812690454,97.99320545412246
2016-07-01,2016,7,AC,Acre,North,765,0,0,old_caged,complete,old_complete_novo_mov_for_exc_v1,97.8600740172347,97.09683587924873,3,588000,0.122,0.532,FALSE,TRUE,FALSE,,pre,130.10204081632654,2018-11-07,2018-12-10,-15.839026499879978,94.58161555986524,98.9474021449783,-15.839026499879978,94.58161555986524,98.9474021449783
2016-08-01,2016,8,AC,Acre,North,-29,0,0,old_caged,complete,old_complete_novo_mov_for_exc_v1,92.18107281653465,102.4761813961985,3,588000,0.122,0.532,FALSE,TRUE,FALSE,,pre,-4.931972789115647,2018-11-07,2018-12-10,-1.2429034978336297,94.84224732328683,100.9194267329728,-1.2429034978336297,94.84224732328683,100.9194267329728
2016-09-01,2016,9,AC,Acre,North,-65,0,0,old_caged,complete,old_complete_novo_mov_for_exc_v1,86.91357853230143,96.77717424133807,3,588000,0.122,0.532,FALSE,TRUE,FALSE,,pre,-11.054421768707483,2018-11-07,2018-12-10,15.43966383804381,93.37448359632698,100.50149735825951,15.43966383804381,93.37448359632698,100.50149735825951
2016-10-01,2016,10,AC,Acre,North,-336,0,0,old_caged,complete,old_complete_novo_mov_for_exc_v1,93.33333076141511,100.6884397076922,4,593000,0.117,0.499,FALSE,TRUE,FALSE,,pre,-56.6610455311973,2018-11-07,2018-12-10,19.25503368364609,93.19615750272914,100.68948438329753,19.25503368364609,93.19615750272914,100.68948438329753
2016-11-01,2016,11,AC,Acre,North,-1007,0,0,old_caged,complete,old_complete_novo_mov_for_exc_v1,95.88476366064722,97.53322523290959,4,593000,0.117,0.499,FALSE,TRUE,FALSE,,pre,-169.81450252951097,2018-11-07,2018-12-10,-13.257005397732886,93.0178292658661,100.56119094110687,-13.257005397732886,93.0178292658661,100.56119094110687
2016-12-01,2016,12,AC,Acre,North,-642,0,0,old_caged,complete,old_complete_novo_mov_for_exc_v1,127.24279949698425,100.02141509179926,4,593000,0.117,0.499,FALSE,TRUE,FALSE,,pre,-108.26306913996628,2018-11-07,2018-12-10,-36.77049515702853,98.90260321418623,99.09887859153106,-36.77049515702853,98.90260321418623,99.09887859153106
2017-01-01,2017,1,AC,Acre,North,25,0,0,old_caged,complete,old_complete_novo_mov_for_exc_v1,96.23761798192638,88.30426678874058,1,598000,0.159,0.497,FALSE,TRUE,FALSE,,pre,4.1806020066889635,2018-11-07,2018-12-10,-57.757401625301455,98.63219387496818,97.6334504097797,-57.757401625301455,98.63219387496818,97.6334504097797
2017-02-01,2017,2,AC,Acre,North,-244,0,0,old_caged,complete,old_complete_novo_mov_for_exc_v1,85.61990366365895,91.13112258748166,1,598000,0.159,0.497,FALSE,TRUE,FALSE,,pre,-40.802675585284284,2018-11-07,2018-12-10,-63.73585209132956,97.53866568282223,95.74260727499356,-63.73585209132956,97.53866568282223,95.74260727499356
2017-03-01,2017,3,AC,Acre,North,-545,0,0,old_caged,complete,old_complete_novo_mov_for_exc_v1,90.35004707253339,95.21365420430834,1,598000,0.159,0.497,FALSE,TRUE,FALSE,,pre,-91.1371237458194,2018-11-07,2018-12-10,-77.08296908751488,98.11141043952755,95.48202060215527,-77.08296908751488,98.11141043952755,95.48202060215527
2017-04-01,2017,4,AC,Acre,North,-329,0,0,old_caged,complete,old_complete_novo_mov_for_exc_v1,92.03013979532933,95.60887818397111,2,597000,0.15,0.497,FALSE,TRUE,FALSE,,pre,-55.108877721943045,2018-11-07,2018-12-10,-76.82427445263917,97.89421194517992,94.63542701486843,-76.82427445263917,97.89421194517992,94.63542701486843
2017-05-01,2017,5,AC,Acre,North,200,0,0,old_caged,complete,old_complete_novo_mov_for_exc_v1,99.44527581701162,95.30906689878177,2,597000,0.15,0.497,FALSE,TRUE,FALSE,,pre,33.50083752093802,2018-11-07,2018-12-10,-42.938384444231005,98.48763063790732,94.26473395918045,-42.938384444231005,98.48763063790732,94.26473395918045
2017-06-01,2017,6,AC,Acre,North,251,0,0,old_caged,complete,old_complete_novo_mov_for_exc_v1,94.17668846753153,95.4172249388842,2,597000,0.15,0.497,FALSE,TRUE,FALSE,,pre,42.04355108877722,2018-11-07,2018-12-10,-17.887281072773753,92.97661213299853,93.49736893369462,-17.887281072773753,92.97661213299853,93.49736893369462
2017-07-01,2017,7,AC,Acre,North,239,0,0,old_caged,complete,old_complete_novo_mov_for_exc_v1,103.68879943757292,91.5889452275822,3,597000,0.13699999999999998,0.484,FALSE,TRUE,FALSE,,pre,40.03350083752094,2018-11-07,2018-12-10,-11.911797934301758,94.21847570893962,94.04481534016821,-11.911797934301758,94.21847570893962,94.04481534016821
2017-08-01,2017,8,AC,Acre,North,141,0,0,old_caged,complete,old_complete_novo_mov_for_exc_v1,104.66095880854344,98.10982248581001,3,597000,0.13699999999999998,0.484,FALSE,TRUE,FALSE,,pre,23.618090452261306,2018-11-07,2018-12-10,-1.1750035947108255,97.39198489975371,95.2079319898896,-1.1750035947108255,97.39198489975371,95.2079319898896
2017-09-01,2017,9,AC,Acre,North,217,0,0,old_caged,complete,old_complete_novo_mov_for_exc_v1,101.96861050960374,92.25280397603841,3,597000,0.13699999999999998,0.484,FALSE,TRUE,FALSE,,pre,36.348408710217754,2018-11-07,2018-12-10,20.072585147962034,99.32841213926542,94.71445695184462,20.072585147962034,99.32841213926542,94.71445695184462
2017-10-01,2017,10,AC,Acre,North,-216,0,0,old_caged,complete,old_complete_novo_mov_for_exc_v1,103.21834415532226,88.60278625445861,4,596000,0.123,0.464,FALSE,TRUE,FALSE,,pre,-36.241610738255034,2018-11-07,2018-12-10,23.217129645243368,101.19311286593091,93.54677496359253,23.217129645243368,101.19311286593091,93.54677496359253
2017-11-01,2017,11,AC,Acre,North,-343,0,0,old_caged,complete,old_complete_novo_mov_for_exc_v1,107.60304036741395,96.93263834658752,4,596000,0.123,0.464,FALSE,TRUE,FALSE,,pre,-57.5503355704698,2018-11-07,2018-12-10,8.041934130008732,102.55274029099797,93.81737020489349,8.041934130008732,102.55274029099797,93.81737020489349
2017-12-01,2017,12,AC,Acre,North,-392,0,0,old_caged,complete,old_complete_novo_mov_for_exc_v1,137.4186454041043,102.04143865749755,4,596000,0.123,0.464,FALSE,TRUE,FALSE,,pre,-65.77181208053692,2018-11-07,2018-12-10,-9.927293064876958,109.7597331137601,94.92140582466239,-9.927293064876958,109.7597331137601,94.92140582466239
2018-01-01,2018,1,AC,Acre,North,-369,0,0,old_caged,complete,old_complete_novo_mov_for_exc_v1,99.55813158885265,81.84341364932816,1,603000,0.146,0.469,FALSE,TRUE,FALSE,,pre,-61.19402985074627,2018-11-07,2018-12-10,-26.79854817958816,109.07128847230672,93.29715056162004,-26.79854817958816,109.07128847230672,93.29715056162004
2018-02-01,2018,2,AC,Acre,North,-428,0,0,old_caged,complete,old_complete_novo_mov_for_exc_v1,93.73869079331719,89.62295064667393,1,603000,0.146,0.469,FALSE,TRUE,FALSE,,pre,-70.97844112769486,2018-11-07,2018-12-10,-42.564636776247525,107.25091046976901,91.88267192176403,-42.564636776247525,107.25091046976901,91.88267192176403
2018-03-01,2018,3,AC,Acre,North,-157,0,0,old_caged,complete,old_complete_novo_mov_for_exc_v1,106.38962220707364,87.19212848909523,1,603000,0.146,0.469,FALSE,TRUE,FALSE,,pre,-26.036484245439468,2018-11-07,2018-12-10,-52.962118935523726,107.98774575268067,91.0392260072735,-52.962118935523726,107.98774575268067,91.0392260072735
2018-04-01,2018,4,AC,Acre,North,230,0,0,old_caged,complete,old_complete_novo_mov_for_exc_v1,99.13283919068421,82.93497381063455,2,603000,0.13699999999999998,0.489,FALSE,TRUE,FALSE,,pre,38.14262023217247,2018-11-07,2018-12-10,-40.56474710711914,107.30682825857433,90.0945905999695,-40.56474710711914,107.30682825857433,90.0945905999695
2018-05-01,2018,5,AC,Acre,North,-191,0,0,old_caged,complete,old_complete_novo_mov_for_exc_v1,108.32117137501308,91.99373049079679,2,603000,0.13699999999999998,0.489,FALSE,TRUE,FALSE,,pre,-31.674958540630183,2018-11-07,2018-12-10,-36.25218426881254,107.42651675984084,89.27143929067103,-36.25218426881254,107.42651675984084,89.27143929067103
2018-06-01,2018,6,AC,Acre,North,189,0,0,old_caged,complete,old_complete_novo_mov_for_exc_v1,103.23111372932388,90.32175220209736,2,603000,0.13699999999999998,0.489,FALSE,TRUE,FALSE,,pre,31.34328358208955,2018-11-07,2018-12-10,-20.06633499170813,101.7285948140441,87.318158214771,-20.06633499170813,101.7285948140441,87.318158214771
2018-07-01,2018,7,AC,Acre,North,371,0,0,old_caged,complete,old_complete_novo_mov_for_exc_v1,102.0611095486708,88.02337792961004,3,610000,0.133,0.497,FALSE,TRUE,FALSE,,pre,60.81967213114754,2018-11-07,2018-12-10,0.26928200527417445,102.14575780734714,88.34815226148464,0.26928200527417445,102.14575780734714,88.34815226148464
2018-08-01,2018,8,AC,Acre,North,-172,0,0,old_caged,complete,old_complete_novo_mov_for_exc_v1,109.30361841889527,89.61459930671143,3,610000,0.133,0.497,FALSE,TRUE,FALSE,,pre,-28.19672131147541,2018-11-07,2018-12-10,7.39956864131075,104.73991241161015,88.3467603714909,7.39956864131075,104.73991241161015,88.3467603714909
2018-09-01,2018,9,AC,Acre,North,285,0,0,old_caged,complete,old_complete_novo_mov_for_exc_v1,108.77090985593787,86.3926559881109,3,610000,0.133,0.497,FALSE,TRUE,FALSE,,pre,46.721311475409834,2018-11-07,2018-12-10,19.525867928118966,105.13679368642084,88.21351495466018,19.525867928118966,105.13679368642084,88.21351495466018
2018-10-01,2018,10,AC,Acre,North,207,0,0,old_caged,complete,old_complete_novo_mov_for_exc_v1,112.5221168893112,88.0063386488369,4,620000,0.133,0.494,FALSE,TRUE,FALSE,,pre,33.38709677419355,2018-11-07,2018-12-10,18.73328068512248,107.36833996952535,89.0587424276939,18.73328068512248,107.36833996952535,89.0587424276939
2018-11-01,2018,11,AL,Alagoas,Northeast,211,0,0,old_caged,complete,old_complete_novo_mov_for_exc_v1,108.68369754505615,89.9232541359683,4,2492000,0.161,0.56,FALSE,TRUE,FALSE,,crisis,8.46709470304976,2018-11-07,2018-12-10,,,,8.46709470304976,108.68369754505615,89.9232541359683
2018-12-01,2018,12,AL,Alagoas,Northeast,-1540,0,0,old_caged,complete,old_complete_novo_mov_for_exc_v1,126.86948484222542,94.60111420720337,4,2492000,0.161,0.56,FALSE,TRUE,FALSE,,crisis,-61.79775280898876,2018-11-07,2018-12-10,,,,-26.6653290529695,117.77659119364078,92.26218417158583
2019-01-01,2019,1,AL,Alagoas,Northeast,-5034,0,0,old_caged,complete,old_complete_novo_mov_for_exc_v1,98.28942629050555,106.2057987005487,1,2489000,0.162,0.534,FALSE,TRUE,FALSE,,post,-202.24989955805543,2018-11-07,2018-12-10,,,,-202.24989955805543,98.28942629050555,106.2057987005487
2019-02-01,2019,2,AL,Alagoas,Northeast,-2255,0,0,old_caged,complete,old_complete_novo_mov_for_exc_v1,88.41363337943942,86.45488474610052,1,2489000,0.162,0.534,FALSE,TRUE,FALSE,,post,-90.59863398955403,2018-11-07,2018-12-10,,,,-146.42426677380473,93.35152983497248,96.33034172332461
2019-03-01,2019,3,AL,Alagoas,Northeast,-9636,0,0,old_caged,complete,old_complete_novo_mov_for_exc_v1,93.87495209160925,88.34018720867051,1,2489000,0.162,0.534,FALSE,TRUE,FALSE,,post,-387.143431096826,2018-11-07,2018-12-10,,,,-226.66398821481184,93.52600392051806,93.66695688510657
2019-04-01,2019,4,AL,Alagoas,Northeast,-4692,0,0,old_caged,complete,old_complete_novo_mov_for_exc_v1,92.41377020995286,83.28149797004545,2,2495000,0.149,0.518,FALSE,TRUE,FALSE,,post,-188.0561122244489,2018-11-07,2018-12-10,,,,-217.0120192172211,93.24794549287677,91.07059215634129
2019-05-01,2019,5,AL,Alagoas,Northeast,-746,0,0,old_caged,complete,old_complete_novo_mov_for_exc_v1,97.30211114706172,82.64035596607135,2,2495000,0.149,0.518,FALSE,TRUE,FALSE,,post,-29.899799599198396,2018-11-07,2018-12-10,,,,-179.58957529361655,94.05877862371376,89.3845449182873
2019-06-01,2019,6,AL,Alagoas,Northeast,-861,0,0,old_caged,complete,old_complete_novo_mov_for_exc_v1,88.39019406959149,81.39890773440777,2,2495000,0.149,0.518,FALSE,TRUE,FALSE,,post,-34.50901803607214,2018-11-07,2018-12-10,-155.40948241735916,93.11401453136004,88.05360538764072,-155.40948241735916,93.11401453136004,88.05360538764072
2019-07-01,2019,7,AL,Alagoas,Northeast,1470,0,0,old_caged,complete,old_complete_novo_mov_for_exc_v1,93.11283042114752,90.54425252193933,3,2506000,0.156,0.518,FALSE,TRUE,FALSE,,post,58.659217877094974,2018-11-07,2018-12-10,-111.92462951150075,92.2512485531337,85.44334769120582,-111.92462951150075,92.2512485531337,85.44334769120582
2019-08-01,2019,8,AL,Alagoas,Northeast,3498,0,0,old_caged,complete,old_complete_novo_mov_for_exc_v1,96.24783811330964,82.19971559202378,3,2506000,0.156,0.518,FALSE,TRUE,FALSE,,post,139.58499600957703,2018-11-07,2018-12-10,-73.56069117831224,93.55694934211208,84.73415283219303,-73.56069117831224,93.55694934211208,84.73415283219303
2019-09-01,2019,9,AL,Alagoas,Northeast,16529,0,0,old_caged,complete,old_complete_novo_mov_for_exc_v1,92.33935343736569,82.54906464232279,3,2506000,0.156,0.518,FALSE,TRUE,FALSE,,post,659.5770151636074,2018-11-07,2018-12-10,100.89271653175999,93.3010162330715,83.76896573780175,100.89271653175999,93.3010162330715,83.76896573780175
2019-10-01,2019,10,AL,Alagoas,Northeast,2290,0,0,old_caged,complete,old_complete_novo_mov_for_exc_v1,98.7377385134478,86.96603286223544,4,2493000,0.13699999999999998,0.5389999999999999,FALSE,TRUE,FALSE,,post,91.85720016044925,2018-11-07,2018-12-10,147.54493526257636,94.35501095032065,84.38305488650008,147.54493526257636,94.35501095032065,84.38305488650008
2019-11-01,2019,11,AL,Alagoas,Northeast,1327,0,0,old_caged,complete,old_complete_novo_mov_for_exc_v1,107.50886792282881,86.92788899657661,4,2493000,0.13699999999999998,0.5389999999999999,FALSE,TRUE,FALSE,,post,53.229041315683915,2018-11-07,2018-12-10,161.3997420817234,96.05613707961516,85.09764372491762,161.3997420817234,96.05613707961516,85.09764372491762
2019-12-01,2019,12,AL,Alagoas,Northeast,-1159,0,0,old_caged,complete,old_complete_novo_mov_for_exc_v1,124.13236854327221,87.80074863558225,4,2493000,0.13699999999999998,0.5389999999999999,FALSE,TRUE,FALSE,,post,-46.49017248295227,2018-11-07,2018-12-10,159.4028830072434,102.01316615856194,86.1646172084467,159.4028830072434,102.01316615856194,86.1646172084467
2020-01-01,2020,1,AL,Alagoas,Northeast,-5042,1,1,novo_caged,mov_for_exc,old_complete_novo_mov_for_exc_v1,98.38397293670567,103.17835411302104,1,2472000,0.168,0.527,FALSE,TRUE,FALSE,,post,-203.96440129449837,2018-11-07,2018-12-10,115.63227981197782,102.89168991115497,88.27030080696032,115.63227981197782,102.89168991115497,88.27030080696032
2020-02-01,2020,2,AL,Alagoas,Northeast,-8484,1,1,novo_caged,mov_for_exc,old_complete_novo_mov_for_exc_v1,91.64877428906073,85.14442202088536,1,2472000,0.168,0.527,FALSE,TRUE,FALSE,,post,-343.20388349514565,2018-11-07,2018-12-10,35.16746656119071,102.12517927378015,88.76108521177058,35.16746656119071,102.12517927378015,88.76108521177058
2020-03-01,2020,3,AL,Alagoas,Northeast,-6139,1,1,novo_caged,mov_for_exc,old_complete_novo_mov_for_exc_v1,85.66119449192412,81.21774722837327,1,2472000,0.168,0.527,FALSE,TRUE,FALSE,,post,-248.34142394822007,2018-11-07,2018-12-10,-116.15227329078053,101.01215278287322,88.53919897611233,-116.15227329078053,101.01215278287322,88.53919897611233
