state_abbrev,period,period_date,year,bimester,uf,state_name,macroregion,total_revenue_nominal,total_revenue_real,state_tax_revenue_nominal,state_tax_revenue_real,federal_current_transfers_nominal,federal_capital_transfers_nominal,federal_transfers_nominal,federal_transfers_real,transfer_dependency_ratio,own_revenue_ratio,liquidated_expenditure_total_nominal,liquidated_expenditure_total_real,liquidated_expenditure_health_nominal,liquidated_expenditure_health_real,liquidated_expenditure_education_nominal,liquidated_expenditure_education_real,liquidated_expenditure_public_security_nominal,liquidated_expenditure_public_security_real,public_investment_liquidated_cumulative_nominal,public_investment_liquidated_nominal,public_investment_liquidated_real,public_investment_flow_is_derived,public_investment_negative_flow_flag,ipca_month_code,deflator_base_month,source_system,source_frequency,fiscal_series_version,original_public_investment_missing,investment_recovered_from_raw,public_investment_imputed_adjacent_mean,public_investment_imputation_method,quarter,icms_revenue_cumulative_nominal,icms_revenue_nominal,icms_revenue_flow_is_derived,icms_revenue_negative_flow_flag,pnadc_population,treated_unit,donor_pool_main,excluded_from_main_donor_pool,donor_pool_exclusion_reason,analysis_period,fiscal_deflator_factor,icms_revenue_real,icms_revenue_real_pc,state_tax_revenue_real_pc,public_investment_liquidated_real_pc,liquidated_expenditure_total_real_pc,liquidated_expenditure_health_real_pc,liquidated_expenditure_education_real_pc,liquidated_expenditure_public_security_real_pc,public_investment_share_total,priority_expenditure_share_total,instability_start_date,removal_date,icms_revenue_real_pc_ma4_clean,public_investment_share_total_ma4_clean,priority_expenditure_share_total_ma4_clean,icms_revenue_real_pc_ma4_visual,public_investment_share_total_ma4_visual,priority_expenditure_share_total_ma4_visual
AM,2018B2,2018-04-01,2018,2,13,Amazonas,North,2879394166.58,4408069835.951315,1462516275.82,2238968861.8725195,549716409.53,2715172.47,552431582,845718526.9404857,0.19185688031595569,0.5079249978328265,2313000432.18,3540976624.1713104,408510817.67,625389963.6011864,329639569.27,504645824.0765833,251868664.27,385586202.2908244,59353385.98,35563492.489999995,54444216.19164747,TRUE,FALSE,201804,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,FALSE,FALSE,FALSE,,2,2587226081.92,1288510776.88,TRUE,FALSE,2863000,FALSE,FALSE,TRUE,nearby_treated_event_AM_2017_01,pre,1.5309018428647436,1972583522.8766747,688.9917998172108,782.0359280029758,19.016491858766145,1236.8063654108664,218.4386879501175,176.2646958004133,134.67907869047306,0.01537548026157585,0.42802372080705076,2018-11-07,2018-12-10,693.401634377452,0.030817349353324763,0.4287550202158883,693.401634377452,0.030817349353324763,0.4287550202158883
AM,2018B3,2018-06-01,2018,3,13,Amazonas,North,2961034397.98,4458809026.169679,1412468256.93,2126934498.7934096,543850511.19,7442310.67,551292821.86,830152264.306294,0.18618251183981135,0.4770185236259253,2501466044.44,3766778050.675442,407690212.51,613911409.0200112,372168822.29,560422298.7810085,264662298.13,398535945.61207974,174431256.86,115077870.88000004,173287500.38911188,TRUE,FALSE,201806,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,FALSE,FALSE,FALSE,,2,3838421882.55,1251195800.63,TRUE,FALSE,2863000,FALSE,FALSE,TRUE,nearby_treated_event_AM_2017_01,pre,1.5058281758602505,1884085890.1066787,658.0809954965696,742.9041211293782,60.526545717468345,1315.6751836100043,214.42941286063962,195.74652419874553,139.20221642056575,0.046004170688538105,0.4175636664154022,2018-11-07,2018-12-10,682.8947831122543,0.03376225924255308,0.41743331085668317,682.8947831122543,0.03376225924255308,0.41743331085668317
AM,2018B4,2018-08-01,2018,4,13,Amazonas,North,2661753285.83,3998551884.4749007,1459246518.02,2192116356.3898263,465761077.98,10500855.2,476261933.18,715452502.8891709,0.17892790279076892,0.5482275633088853,3004627679.96,4513626313.831409,489400021.71,735188865.7330505,496829754.28,746349994.4999694,322651197.47,484694641.13743186,429951241.71,255519984.84999996,383848466.4909022,TRUE,FALSE,201808,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,FALSE,FALSE,FALSE,,3,5119983814.86,1281561932.3099995,TRUE,FALSE,2875000,FALSE,FALSE,TRUE,nearby_treated_event_AM_2017_01,pre,1.5022248326925813,1925194159.3495703,669.6327510781114,762.4752543964613,133.51251008379205,1569.9569787239684,255.7178663419306,259.59999808694585,168.5894403956285,0.08504214567223907,0.43562168523902606,2018-11-07,2018-12-10,679.3671317428661,0.03946802670339946,0.41714318424581176,679.3671317428661,0.03946802670339946,0.41714318424581176
AM,2018B5,2018-10-01,2018,5,13,Amazonas,North,2758636511.37,4105823672.216091,1510599662.23,2248304851.6404176,409345926.81,8508161.05,417854087.86,621914195.0730683,0.15147123810540897,0.5475892369306034,2770791934.22,4123915226.749509,407324721.59,606242785.9886833,560939319.16,834875463.2193735,283165630.45,421450286.7150906,694724377.75,264773136.04,394075770.8524781,TRUE,FALSE,201810,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,FALSE,FALSE,FALSE,,4,6465206750.46,1345222935.6000004,TRUE,FALSE,2884000,FALSE,FALSE,TRUE,nearby_treated_event_AM_2017_01,pre,1.4883525449233792,2002165979.6895597,694.2323091850068,779.5786586825303,136.6420842068232,1429.9289967924788,210.2090103982952,289.48525076954695,146.1339413020425,0.09555864977445006,0.4516505392355588,2018-11-07,2018-12-10,677.7344638942246,0.06049511159920077,0.43321490292425946,677.7344638942246,0.06049511159920077,0.43321490292425946
AP,2018B6,2018-12-01,2018,6,16,Amapa,North,986294160.85,1468839847.0557594,268434028.16,399765721.5442652,506218166.5,,506218166.5,753886055.269661,0.5132527258031571,0.2721642678373563,1611731955.5,2400273886.8202033,137501012.49,204773559.6262338,213143201.37,317423786.66368204,119369380.6,177771003.5234715,95772557.54,30121974.230000004,44859188.84775757,TRUE,FALSE,201812,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,FALSE,FALSE,FALSE,,4,726858089.54,132533590.69999993,TRUE,FALSE,569000,FALSE,TRUE,FALSE,,crisis,1.4892512856305424,197375820.339207,346.88193381231457,702.5759605347367,78.83864472365127,4218.407533954663,359.88323308652684,557.8625424669281,312.42707121875486,0.01868919588471856,0.29162019953509566,2018-11-07,2018-12-10,,,,346.88193381231457,0.01868919588471856,0.29162019953509566
AP,2019B1,2019-02-01,2019,1,16,Amapa,North,973527315.3,1439015729.8264768,191068689.73,282427463.1822492,542531621.09,,542531621.09,801941069.7646277,0.55728443625931,0.19626433354992273,415683455.52,614440932.1864506,8692545.98,12848854.059739713,145887364.94,215642858.32791743,8187421.72,12102206.539702777,1190770.63,1190770.63,1760133.11620059,TRUE,FALSE,201902,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,FALSE,FALSE,FALSE,,1,121488237.36,121488237.36,TRUE,FALSE,565000,FALSE,TRUE,FALSE,,post,1.478146228884223,179577379.90747538,317.8360706326998,499.8716162517685,3.1152798516824602,1087.5060746662843,22.74133461900834,381.6687758016238,21.419834583544738,0.0028646091495520385,0.3915655782749061,2018-11-07,2018-12-10,,,,317.8360706326998,0.0028646091495520385,0.3915655782749061
AP,2019B2,2019-04-01,2019,2,16,Amapa,North,942167732.11,1374460990.478829,197281774.41,287800243.86075175,497576259.64,,497576259.64,725878349.8474755,0.5281185532916415,0.20939135112193263,698739293.89,1019340685.5653162,192136909.65,280294769.33333117,163693853.24,238801232.5105593,69155650.62,100886223.13088892,11918676.45,10727905.82,15650173.060054742,TRUE,FALSE,201904,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,FALSE,FALSE,FALSE,,2,246071824.24,124583586.88000001,TRUE,FALSE,580000,FALSE,TRUE,FALSE,,post,1.4588283419563741,181746067.4831283,313.35528876401435,496.20731700129613,26.983057000094384,1757.4839406298556,483.26684367815716,411.72626294924015,173.941764018774,0.015353231045982739,0.6082188553387756,2018-11-07,2018-12-10,,,,315.59567969835706,0.00910892009776739,0.49989221680684087
AP,2019B3,2019-06-01,2019,3,16,Amapa,North,1072117100.36,1561848156.093488,170558228.96,248467313.24246088,520963405.47,,520963405.47,758933640.6930621,0.4859202463005848,0.15908544775820593,691869558.52,1007907805.8439986,129454428.95,188587758.8239208,183681820.08,267585613.4591203,59641806.33,86885513.91570626,31108016.36,19189339.91,27954814.959131747,TRUE,FALSE,201906,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,FALSE,FALSE,FALSE,,2,366562110.01,120490285.76999998,TRUE,FALSE,580000,FALSE,TRUE,FALSE,,post,1.4567887738839762,175528895.67180818,302.63602702035894,428.3919193835532,48.19795682608922,1737.7720790413769,325.1513083171048,461.3545059640005,149.80261019949356,0.027735488104215084,0.5387981748429883,2018-11-07,2018-12-10,,,,311.2757954723577,0.01531777609991662,0.5128608694855566
AP,2019B4,2019-08-01,2019,4,16,Amapa,North,832340038.33,1208912899.7439983,175814340.25,255357442.99247265,441354424.99,652042.25,442006467.24,641981997.031909,0.5310407368205403,0.21122898353268263,628042382.47,912185528.4978085,153415175.34,222824297.69584307,188181799.87,273320271.6240004,25896275.06,37612441.470634475,55141244.54,24033228.18,34906502.42848684,TRUE,FALSE,201908,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,FALSE,FALSE,FALSE,,3,496942978.94,130380868.93,TRUE,FALSE,573000,FALSE,TRUE,FALSE,,post,1.4524267055199591,189368655.9228295,330.48631051104627,445.6499877704584,60.918852405736196,1591.9468211131039,388.8731198880333,476.998728837697,65.64125911105494,0.038266889068028775,0.5851408448339139,2018-11-07,2018-12-10,316.0784242320298,0.02105505434194466,0.5309308633226459,316.0784242320298,0.02105505434194466,0.5309308633226459
AP,2019B5,2019-10-01,2019,5,16,Amapa,North,927895203.51,1346891112.9471376,205875381.3,298839481.4399802,394955090.6,3388395,398343485.6,578217560.1570979,0.42929792512469545,0.22187352679615535,671878299.13,975268442.6614592,168830825.78,245067264.0341521,153667409.65,223056728.4153028,63010432.6,91463121.45041706,97124550.06,41983305.52,60941085.67770293,TRUE,FALSE,201910,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,FALSE,FALSE,FALSE,,4,642160017.54,145217038.59999996,TRUE,FALSE,568000,FALSE,TRUE,FALSE,,post,1.451555205644106,210790548.328051,371.1101202958644,526.125847605599,107.29064379877278,1717.0219060941183,431.45645076435227,392.70550777342044,161.02662227186102,0.062486473479442986,0.5737775256756863,2018-11-07,2018-12-10,329.396936647821,0.03596052042441739,0.5764838501728411,329.396936647821,0.03596052042441739,0.5764838501728411
AP,2019B6,2019-12-01,2019,6,16,Amapa,North,1235707588.72,1764305447.6011665,272056290.44,388433638.87944734,689756487.15,,689756487.15,984813186.3117791,0.5581874655835689,0.220162353070768,1647676483,2352502016.963765,101215868.1,144512916.40726075,262045950.02,374141181.4270799,326323645.44,465914906.2337916,134791607.74,37667057.68000001,53779871.27906983,TRUE,FALSE,201912,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,FALSE,FALSE,FALSE,,4,803618608.97,161458591.43000007,TRUE,FALSE,568000,FALSE,TRUE,FALSE,,post,1.42776937174005,230525631.64804462,405.85498529585317,683.8620402807171,94.68287197019337,4141.7289031052205,254.4241486043323,658.6992630758449,820.2727222425908,0.022860712080697947,0.41851994045848134,2018-11-07,2018-12-10,352.5218607807807,0.037837390683096196,0.5290591214527675,352.5218607807807,0.037837390683096196,0.5290591214527675
AP,2020B1,2020-02-01,2020,1,16,Amapa,North,978609312.9,1390823596.16943,132999072.08,189021548.51698717,620688078.18,,620688078.18,882137144.6339521,0.6342552334196164,0.13590619905902185,452108231.63,642547325.3570937,107512606.8,152799557.95638934,95324447.05,135477445.90336958,77807732.3,110582260.5821988,2292900.92,2292900.92,3258727.1152818743,TRUE,FALSE,202002,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,FALSE,FALSE,FALSE,,1,101779400.76,101779400.76,TRUE,FALSE,573000,FALSE,TRUE,FALSE,,post,1.4212245661630571,144651384.68946692,252.4456975383367,329.8805384240614,5.6871328364430616,1121.3740407628163,266.66589521184875,236.43533316469384,192.9882383633487,0.005071575254742282,0.6207469064170377,2018-11-07,2018-12-10,339.97427841027513,0.032171412470727995,0.5495463043462798,339.97427841027513,0.032171412470727995,0.5495463043462798
AP,2020B2,2020-04-01,2020,2,16,Amapa,North,807155104.97,1149911161.5371542,124406580.62,177235471.52554637,482691313.29,1193500,483884813.29,689365085.1916173,0.5994942115964005,0.15412970797554937,602600845.2,858493533.1270162,80944544.28,115317408.4633584,149639052.24,213182838.4818464,109515673.96,156021184.8682398,10975710.31,8682809.39,12369939.023592878,TRUE,FALSE,202004,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,FALSE,FALSE,FALSE,,2,186720923.51,84941522.74999999,TRUE,FALSE,580000,FALSE,TRUE,FALSE,,post,1.4246470776888585,121011692.16022916,208.64084855211925,305.5783991819765,21.327481075160136,1480.1612640120968,198.8231180402731,367.556618072149,269.0020428762755,0.014408890161974832,0.5643856512798664,2018-11-07,2018-12-10,309.5129129205434,0.026206912744214512,0.5443575059577679,309.5129129205434,0.026206912744214512,0.5443575059577679
AP,2020B3,2020-06-01,2020,3,16,Amapa,North,1024723335.49,1461637244.7604966,96654151.68,137864829.52363387,555800562.08,33109.35,555833671.4300001,792825895.4555492,0.542423161627536,0.09432219247137778,851252738.39,1214203545.5260007,147697521.7,210671691.7618671,279238281.5,398297821.73170674,111070439.86,158427827.36442438,25089641.67,14113931.36,20131724.37017317,TRUE,FALSE,202006,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,FALSE,FALSE,FALSE,,2,252209730.73,65488807.22,TRUE,FALSE,580000,FALSE,TRUE,FALSE,,post,1.4263725574879915,93411437.44122945,161.05420248487835,237.69798193729977,34.709869603746846,2093.454388837932,363.22705476183984,686.7203822960461,273.1514264903869,0.016580189083084895,0.6320170482829194,2018-11-07,2018-12-10,256.99893346779686,0.014730341645124989,0.5589173866095762,256.99893346779686,0.014730341645124989,0.5589173866095762
AP,2020B4,2020-08-01,2020,4,16,Amapa,North,1378346990.91,1954293227.4214911,177940031.8,252292783.54960412,886156035.87,2008981.38,888165017.25,1259287312.6225026,0.6443696856505078,0.12909668826027765,704027639.25,998207604.0195414,188240296.89,266897043.89825773,159706375.48,226440141.73131913,91789203.17,130143584.51721624,37395522.34,12305880.670000002,17447928.141055707,TRUE,FALSE,202008,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,FALSE,FALSE,FALSE,,3,355688754.82,103479024.09,TRUE,FALSE,588000,FALSE,TRUE,FALSE,,post,1.4178528631105038,146718030.5778873,249.520460166475,429.0693597782383,29.67334717866617,1697.6319796250705,453.9065372419349,385.1022818559849,221.33262672995957,0.01747925789264388,0.6246003012160861,2018-11-07,2018-12-10,217.91530218545233,0.013384978098111473,0.6104374767989774,217.91530218545233,0.013384978098111473,0.6104374767989774
AP,2020B5,2020-10-01,2020,5,16,Amapa,North,869622715.96,1214708836.229542,179762527.46,251096396.77197847,576869837.77,,576869837.77,805784941.4846159,0.663356450082123,0.20671323800638683,707574163.29,988355723.3061308,190351872.1,265887834.7921872,194848729.12,272169147.20181626,36376463.98,50811474.23628721,49940176.29,12544653.949999996,17522658.64362233,TRUE,FALSE,202010,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,FALSE,FALSE,FALSE,,4,478425143.31,122736388.49000001,TRUE,FALSE,596000,FALSE,TRUE,FALSE,,post,1.396822799055556,171440985.71657193,287.652660598275,421.30267914761487,29.40043396580928,1658.3149719901523,446.1205281748108,456.65964295606756,85.25415140316646,0.017729101203570314,0.5958061883432795,2018-11-07,2018-12-10,226.7170429504369,0.01654935958531848,0.6042022972805379,226.7170429504369,0.01654935958531848,0.6042022972805379
AP,2020B6,2020-12-01,2020,6,16,Amapa,North,1405288734.05,1919706308.1129637,244446710.61,333928452.55584663,639635751.63,7535124.54,647170876.17,884073132.6650903,0.4605252006147327,0.17394767686318235,1437521218.32,1963737760.0701308,268483110.14,366763575.1068416,223385509.26,305157624.10729676,295989472.38,404338868.9421435,117326725.49,67386549.19999999,92053953.35973844,TRUE,FALSE,202012,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,FALSE,FALSE,FALSE,,4,608941579.01,130516435.69999999,TRUE,FALSE,596000,FALSE,TRUE,FALSE,,post,1.366058277988487,178293057.40153706,299.14942517036417,560.2826385165212,154.45294187875578,3294.862013540488,615.3751260181906,512.0094364216388,678.420921043865,0.04687690751358314,0.5480671044986402,2018-11-07,2018-12-10,249.34418710499813,0.024666363923220556,0.6001226605852312,249.34418710499813,0.024666363923220556,0.6001226605852312
AP,2015B1,2015-02-01,2015,1,16,Amapa,North,698078115.85,1274574721.0629482,143135382.36,261341440.0243664,,,0,0,0,0.20504207066527827,274523089.71,501233576.22579736,11592764.31,21166462.608235843,13474751.43,24602658.57836347,72110315.93,131661462.7008162,560150,560150,1022740.8849997836,TRUE,FALSE,201502,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,TRUE,TRUE,FALSE,,1,125945704.96,125945704.96,TRUE,FALSE,520000,FALSE,TRUE,FALSE,,pre,1.8258339462640074,229955943.50211915,442.22296827330604,502.5796923545508,1.966809394230353,963.9107235111487,40.70473578506893,47.31280495839129,253.1951205784927,0.0020404476745170316,0.35398782584246913,2018-11-07,2018-12-10,,,,442.22296827330604,0.0020404476745170316,0.35398782584246913
AP,2015B2,2015-04-01,2015,2,16,Amapa,North,585593864.52,1047826763.5469148,137224521.64,245541381.32436657,,,0,0,0,0.2343339470478918,699077216.26,1250887110.2731383,109054534.15,195135684.45969993,209768048,375346444.26570314,70507803.83,126162462.36211447,5579099.36,5018949.36,8980608.887706418,TRUE,FALSE,201504,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,TRUE,TRUE,FALSE,,2,233340500.5,107394795.54,TRUE,FALSE,519000,FALSE,TRUE,FALSE,,pre,1.7893404064364615,192165847.1007043,370.2617477855574,473.1047809718046,17.303678010995025,2410.1871103528674,375.9839777643544,723.2108752711043,243.0875960734383,0.007179391980260673,0.556920433000066,2018-11-07,2018-12-10,,,,406.2423580294317,0.004609919827388852,0.45545412942126756
AP,2015B3,2015-06-01,2015,3,16,Amapa,North,698100183.05,1230244089.1576571,114504953.08,201789148.78733876,,,0,0,0,0.16402366860831896,677908184.46,1194660246.728199,136726630.18,240949841.7182659,151712338.03,267358771.19850007,89932499.95,158485743.4118944,19869271,14290171.64,25183203.81517394,TRUE,FALSE,201506,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,TRUE,TRUE,FALSE,,2,333057163.04,99716662.54000002,TRUE,FALSE,519000,FALSE,TRUE,FALSE,,pre,1.7622744113641688,175728122.780878,338.5898319477418,388.80375488889933,48.52255070361067,2301.850186374179,464.2578838502233,515.1421410375724,305.36752102484473,0.021079803972839026,0.558145596754225,2018-11-07,2018-12-10,,,,383.69151600220175,0.010099881209205576,0.48968461853225337
AP,2015B4,2015-08-01,2015,4,16,Amapa,North,687331485.06,1201162233.0644095,122361595.53,213835871.8069037,,,0,0,0,0.17802413855567603,655112169.84,1144856614.2201295,44884510.75,78438977.89400287,186668286.74,326216536.0042439,93843040.44,163997602.99446234,107252920.6,87383649.6,152709343.2620671,TRUE,FALSE,201508,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,TRUE,TRUE,FALSE,,3,436030214.31,102973051.26999998,TRUE,FALSE,522000,FALSE,TRUE,FALSE,,pre,1.7475734186097343,179952967.2325893,344.7374851199029,409.6472639978998,292.54663460166114,2193.211904636263,150.2662411762507,624.9358927284366,314.1716532460964,0.13338730926238473,0.4967024776985481,2018-11-07,2018-12-10,373.95300828162704,0.040921738222500365,0.4914390833238271,373.95300828162704,0.040921738222500365,0.4914390833238271
AP,2015B5,2015-10-01,2015,5,16,Amapa,North,669435580.99,1154142221.8596056,131082249.82,225992706.9156944,,,0,0,0,0.1958101026332481,451880155.79,779065203.3261524,55888625.09,96354935.067329,71944327.66,124035812.45698416,66256725.79,114230087.08817875,163054798.21,55801877.610000014,96205377.84009013,TRUE,FALSE,201510,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,TRUE,TRUE,FALSE,,4,551026013.42,114995799.10999995,TRUE,FALSE,523000,FALSE,TRUE,FALSE,,pre,1.724052701460525,198258818.11220726,379.07995814953586,432.1084262250371,183.94909720858533,1489.6084193616682,184.2350574901128,237.16216530972116,218.41316842864006,0.12348822335967448,0.42951582638251173,2018-11-07,2018-12-10,358.1672557506845,0.07128368214378973,0.5103210834588378,358.1672557506845,0.07128368214378973,0.5103210834588378
AP,2015B6,2015-12-01,2015,6,16,Amapa,North,740595289.57,1252039979.1572058,120633443.43,203941202.60399425,,,0,0,0,0.1628871329981608,767971112.78,1298321160.8011782,182011483.19,307706053.26411575,179420560.53,303325875.8596553,57841929.44,97786752.29290004,234367566.58,71312768.37,120560363.10392736,TRUE,FALSE,201512,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,TRUE,TRUE,FALSE,,4,660868070.43,109842057.00999999,TRUE,FALSE,523000,FALSE,TRUE,FALSE,,pre,1.6905859337616873,185697436.51655534,355.0620201081364,389.9449380573504,230.516946661429,2482.4496382431707,588.34809419525,579.9729939955168,186.9727577302104,0.09285865989392873,0.5459501876864332,2018-11-07,2018-12-10,354.36732383132926,0.09270349912220674,0.5075785221304295,354.36732383132926,0.09270349912220674,0.5075785221304295
AP,2016B1,2016-02-01,2016,1,16,Amapa,North,771929971.75,1277155227.8739796,117698050.18,194730980.2690803,,,0,0,0,0.15247244502396148,218716900.18,361866286.7254815,5219656.79,8635902.479526201,709116.16,1173230.013158796,39108186.79,64704347.59553124,621054.55,621054.55,1027532.4114300682,TRUE,FALSE,201602,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,TRUE,TRUE,FALSE,,1,96446644.15,96446644.15,TRUE,FALSE,524000,FALSE,TRUE,FALSE,,pre,1.6544962297274337,159570609.11603847,304.5240631985467,371.62400814709986,1.9609397164695959,690.5845166516823,16.480729922759927,2.2389885747305267,123.48157938078481,0.0028395361743371616,0.20591440214695533,2018-11-07,2018-12-10,345.85088164403044,0.08814343217258128,0.4195207234786121,345.85088164403044,0.08814343217258128,0.4195207234786121
AP,2016B2,2016-04-01,2016,2,16,Amapa,North,670724784.82,1098260598.7698677,130220154.97,213225556.30270576,,,0,0,0,0.1941484166340248,617434706.76,1011002166.752367,86097649.02,140978323.3085075,127611465.88,208954027.1944491,80023645.24,131032606.109249,13108575.27,12487520.72,20447361.262755264,TRUE,FALSE,201604,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,TRUE,TRUE,FALSE,,2,192338675.1,95892030.94999999,TRUE,FALSE,528000,FALSE,TRUE,FALSE,,pre,1.6374236104374815,157015875.5303317,297.37855214077973,403.8362808763367,38.72606299764254,1914.776830970392,267.0044002055066,395.7462636258506,248.16781460085036,0.020224844154823264,0.47573088607436415,2018-11-07,2018-12-10,334.0111483992497,0.05985281589569091,0.4142778255725661,334.0111483992497,0.05985281589569091,0.4142778255725661
AP,2016B3,2016-06-01,2016,3,16,Amapa,North,664563281.78,1075985433.3171144,109724165.52,177652914.3562879,,,0,0,0,0.16510717418228288,560971776.38,908261826.1276784,37556024.4,60806451.83926899,103527890.92,167620609.84410462,113900228.43,184414321.4080597,27715176.69,14606601.420000002,23649351.068709716,TRUE,FALSE,201606,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,TRUE,TRUE,FALSE,,2,284755072.16,92416397.06000003,TRUE,FALSE,528000,FALSE,TRUE,FALSE,,pre,1.6190864930652507,149630140.21760118,283.3904170787901,336.46385294751497,44.79043763013204,1720.1928525145424,115.16373454407005,317.46327621989514,349.26954812132516,0.026038032633758652,0.4545400579605537,2018-11-07,2018-12-10,310.0887631315632,0.03549026821421195,0.4205338834670766,310.0887631315632,0.03549026821421195,0.4205338834670766
AP,2016B4,2016-08-01,2016,4,16,Amapa,North,1046832750.38,1678757074.873017,127348251.98,204222478.6208993,,,0,0,0,0.1216510010159432,795658322.01,1275960306.7166324,191928660.48,307787081.1118033,280090004.12,449167334.36834,51826867.81,83112341.46329816,42403571.6,14688394.91,23555096.900379144,TRUE,FALSE,201608,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,TRUE,TRUE,FALSE,,3,383121812.57,98366740.40999997,TRUE,FALSE,538000,FALSE,TRUE,FALSE,,pre,1.6036535676435697,157746174.19596535,293.2085022229839,379.5956851689578,43.78270799326978,2371.6734325587963,572.094946304467,834.8835211307435,154.48390606560994,0.018460681555990052,0.6583800079997356,2018-11-07,2018-12-10,294.62538366027513,0.016890773629727282,0.4486413385454022,294.62538366027513,0.016890773629727282,0.4486413385454022
AP,2016B5,2016-10-01,2016,5,16,Amapa,North,695413522.27,1111420008.6642408,196281315.24,313699653.657253,,,0,0,0,0.2822512202513545,557511579.18,891023116.9218967,104824590.35,167532185.36033705,128136386.49,204789437.10793588,84148957.99,134488088.91872662,60300403.01,17896831.409999996,28602976.335340586,TRUE,FALSE,201610,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,TRUE,TRUE,FALSE,,4,483484587.66,100362775.09000003,TRUE,FALSE,546000,FALSE,TRUE,FALSE,,pre,1.598214548713827,160401247.29813173,293.77517820170647,574.5414902147492,52.38640354457983,1631.9104705529244,306.83550432296164,375.0722291354137,246.31518116982897,0.03210127301090865,0.5687952442107339,2018-11-07,2018-12-10,291.93816241106504,0.024206207838870154,0.5393615490613468,291.93816241106504,0.024206207838870154,0.5393615490613468
AP,2016B6,2016-12-01,2016,6,16,Amapa,North,969721878.52,1542411513.329352,196513862.9,312569254.5252133,,,0,0,0,0.20264971560703737,932887808.59,1483824309.3059475,180357966.99,286872154.75701344,250374299.93,398238104.56169224,37220433.72,59201743.069320686,104400560.3,44100157.29,70144431.97625396,TRUE,FALSE,201612,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,TRUE,TRUE,FALSE,,4,587587006.71,104102419.05000001,TRUE,FALSE,546000,FALSE,TRUE,FALSE,,pre,1.5905710157673223,165582290.41219395,303.2642681542014,572.4711621340903,128.46965563416475,2717.626940120783,525.4068768443469,729.3738178785572,108.4281008595617,0.04727273406719136,0.5016173395461995,2018-11-07,2018-12-10,293.40959141442045,0.030968180316962177,0.5458331624293057,293.40959141442045,0.030968180316962177,0.5458331624293057
AP,2017B1,2017-02-01,2017,1,16,Amapa,North,704514544.76,1112665918.515405,116355596.24,183764703.4084878,,,0,0,0,0.165157124299879,232354388.76,366965893.4845734,7446992.62,11761311.310517311,68560206.34,108279673.61112314,9763107.01,15419236.5645857,5197585.78,5197585.78,8208739.761272644,TRUE,FALSE,201702,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,TRUE,TRUE,FALSE,,1,94943195.23,94943195.23,TRUE,FALSE,553000,FALSE,TRUE,FALSE,,pre,1.5793370439136156,149947305.2942615,271.15245080336615,332.30506945477,14.844014034851073,663.5911274585415,21.268194051568376,195.80411141251926,27.882887096900003,0.022369217158917588,0.3691357259388484,2018-11-07,2018-12-10,290.3500998455645,0.03005097644825191,0.5244820794238794,290.3500998455645,0.03005097644825191,0.5244820794238794
