donor_state,scm_weight
AC,0.41159664031298254
MS,0.33444771613914537
RO,0.12282516281030825
GO,0.09874797414829453
SC,0.03238250658926748
MA,5.386207404711475e-16
PI,4.549847543100526e-16
BA,2.8464696106375004e-16
PA,2.782648745190906e-16
MT,1.1441724640074937e-16
ES,8.329318375587698e-17
SE,4.7476782744446674e-17
PE,3.2320757748946857e-17
DF,3.2239450441972093e-17
SP,2.759980803654414e-17
RJ,6.4355305244993495e-18
PB,1.1567372704782425e-18
AL,0
AP,0
CE,0
MG,0
PR,0
RN,0
RS,0
