dropped_donor,period_date,analysis_period,loo_gap
AC,2013-01-01,pre,40.630357303564544
AC,2013-02-01,pre,13.788374081049984
AC,2013-03-01,pre,19.508646619500038
AC,2013-04-01,pre,-17.181828459060725
AC,2013-05-01,pre,61.77921090094016
AC,2013-06-01,pre,21.24333689057198
AC,2013-07-01,pre,71.06847676041134
AC,2013-08-01,pre,3.768213447228563
AC,2013-09-01,pre,-31.987878321442786
AC,2013-10-01,pre,92.109736378621193
AC,2013-11-01,pre,65.11317415182168
AC,2013-12-01,pre,1.9780035980774304
AC,2014-01-01,pre,-74.59197370926687
AC,2014-02-01,pre,-53.251955318011554
AC,2014-03-01,pre,-37.00524646712981
AC,2014-04-01,pre,-15.570759933298696
AC,2014-05-01,pre,-32.55423855988884
AC,2014-06-01,pre,-32.637186643020684
AC,2014-07-01,pre,-40.9846500629208
AC,2014-08-01,pre,-60.45113546696692
AC,2014-09-01,pre,-21.26807842429014
AC,2014-10-01,pre,-34.61356018970483
AC,2014-11-01,pre,7.106912703332494
AC,2014-12-01,pre,71.74511105830139
AC,2015-01-01,pre,24.678296490855587
AC,2015-02-01,pre,-3.5558460592083705
AC,2015-03-01,pre,-13.94107482847184
AC,2015-04-01,pre,3.3848886328239587
AC,2015-05-01,pre,-25.07736090255213
AC,2015-06-01,pre,-43.13837778798694
AC,2015-07-01,pre,-51.60541598834891
AC,2015-08-01,pre,-16.557254621434794
AC,2015-09-01,pre,-12.98580984367608
AC,2015-10-01,pre,-62.569745520327515
AC,2015-11-01,pre,-46.00878953040001
AC,2015-12-01,pre,-54.926194960833925
AC,2016-01-01,pre,-69.77899409562364
AC,2016-02-01,pre,-3.981847520430776
AC,2016-03-01,pre,-37.820637743949206
AC,2016-04-01,pre,-1.621524050171054
AC,2016-05-01,pre,65.38524351404718
AC,2016-06-01,pre,0.3620292128139937
AC,2016-07-01,pre,-4.025599597271366
AC,2016-08-01,pre,21.403490351831657
AC,2016-09-01,pre,26.754759389715787
AC,2016-10-01,pre,25.988586544367237
AC,2016-11-01,pre,18.06906824394636
AC,2016-12-01,pre,10.686393887058358
AC,2017-01-01,pre,55.70644817191912
AC,2017-02-01,pre,-9.471808065811551
AC,2017-03-01,pre,-32.1183642031347
AC,2017-04-01,pre,-7.917265430978729
AC,2017-05-01,post,10.405219948931645
AC,2017-06-01,post,-17.104362233922522
AC,2017-07-01,post,-12.367602805972982
AC,2017-08-01,post,22.841011558412195
AC,2017-09-01,post,-15.615379514901996
AC,2017-10-01,post,-1.2864157019158853
AC,2017-11-01,post,3.12977797269756
AC,2017-12-01,post,32.45885775728338
AC,2018-01-01,post,-10.419753264731426
AC,2018-02-01,post,22.006580585878375
AC,2018-03-01,post,21.60795961101983
AC,2018-04-01,post,-52.67571743820993
AL,2013-01-01,pre,47.65980197193893
AL,2013-02-01,pre,10.341907402764328
AL,2013-03-01,pre,25.76447459587802
AL,2013-04-01,pre,-31.289739388300703
AL,2013-05-01,pre,59.16494212116359
AL,2013-06-01,pre,21.767153822002147
AL,2013-07-01,pre,72.34608250081924
AL,2013-08-01,pre,5.875388651274166
AL,2013-09-01,pre,-38.09167537999324
AL,2013-10-01,pre,99.14220400626051
AL,2013-11-01,pre,52.53356659900513
AL,2013-12-01,pre,3.0260059205765906
AL,2014-01-01,pre,-85.67224669008884
AL,2014-02-01,pre,-49.22674706759173
AL,2014-03-01,pre,-36.37323920383956
AL,2014-04-01,pre,-17.331360851108137
AL,2014-05-01,pre,-38.092007530647024
AL,2014-06-01,pre,-34.70911756988342
AL,2014-07-01,pre,-43.46224052833574
AL,2014-08-01,pre,-61.45762000539355
AL,2014-09-01,pre,-32.682735536339294
AL,2014-10-01,pre,-26.654286389982587
AL,2014-11-01,pre,10.409147949598822
AL,2014-12-01,pre,68.73843519731406
AL,2015-01-01,pre,25.42262760682746
