dropped_donor,period_date,event_time,plot_time,analysis_period,loo_gap
MG,2019-04-01,11,8,post,29.11190371242691
MG,2019-06-01,12,9,post,31.361777472179654
MG,2019-08-01,13,10,post,36.81543622156369
MG,2019-10-01,14,11,post,44.38852713785735
MG,2019-12-01,15,12,post,58.39922170884938
MS,2015-08-01,-11,-11,pre,46.71261020087991
MS,2015-10-01,-10,-10,pre,53.095598512322226
MS,2015-12-01,-9,-9,pre,34.632122459691686
MS,2016-02-01,-8,-8,pre,15.074523633034516
MS,2016-04-01,-7,-7,pre,7.078784166128401
MS,2016-06-01,-6,-6,pre,-7.116164913593764
MS,2016-08-01,-5,-5,pre,-2.3113901283815608
MS,2016-10-01,-4,-4,pre,9.674426501813343
MS,2016-12-01,-3,-3,pre,1.1807308902642148
MS,2017-02-01,-2,-2,pre,4.65221725633188
MS,2017-04-01,-1,-1,pre,3.17899987263678
MS,2018-02-01,4,1,post,50.82361106586069
MS,2018-04-01,5,2,post,56.72161811597118
MS,2018-06-01,6,3,post,57.492476153260895
MS,2018-08-01,7,4,post,56.02283541782526
MS,2018-10-01,8,5,post,50.95081582986859
MS,2018-12-01,9,6,post,34.926590842693486
MS,2019-02-01,10,7,post,28.361045426496503
MS,2019-04-01,11,8,post,28.19500032317285
MS,2019-06-01,12,9,post,30.35993672744064
MS,2019-08-01,13,10,post,35.534068086337186
MS,2019-10-01,14,11,post,42.90922989711629
MS,2019-12-01,15,12,post,56.977172315452776
MT,2015-08-01,-11,-11,pre,46.977081040784356
MT,2015-10-01,-10,-10,pre,53.33485130204667
MT,2015-12-01,-9,-9,pre,34.903205527586124
MT,2016-02-01,-8,-8,pre,15.340175512033227
MT,2016-04-01,-7,-7,pre,7.331249370844432
MT,2016-06-01,-6,-6,pre,-6.865000938896969
MT,2016-08-01,-5,-5,pre,-2.0538346603384525
MT,2016-10-01,-4,-4,pre,9.923935477140503
MT,2016-12-01,-3,-3,pre,1.4568789310068837
MT,2017-02-01,-2,-2,pre,4.909757829929447
MT,2017-04-01,-1,-1,pre,3.464788771136625
MT,2018-02-01,4,1,post,51.124857181187565
MT,2018-04-01,5,2,post,57.044356040353136
MT,2018-06-01,6,3,post,57.84225439384204
MT,2018-08-01,7,4,post,56.37612973073908
MT,2018-10-01,8,5,post,51.31752981580621
MT,2018-12-01,9,6,post,35.24231064951266
MT,2019-02-01,10,7,post,28.641585961313524
MT,2019-04-01,11,8,post,28.51400878851848
MT,2019-06-01,12,9,post,30.685301230106745
MT,2019-08-01,13,10,post,35.86131065093474
MT,2019-10-01,14,11,post,43.26179067861074
MT,2019-12-01,15,12,post,57.3201527193778
PA,2015-08-01,-11,-11,pre,44.222633302392296
PA,2015-10-01,-10,-10,pre,52.15919295994979
PA,2015-12-01,-9,-9,pre,32.8474253031315
PA,2016-02-01,-8,-8,pre,14.920678336566255
PA,2016-04-01,-7,-7,pre,8.679075126105488
PA,2016-06-01,-6,-6,pre,-3.811921870217475
PA,2016-08-01,-5,-5,pre,3.0869630749955377
PA,2016-10-01,-4,-4,pre,15.527832044337458
PA,2016-12-01,-3,-3,pre,6.144919457574474
PA,2017-02-01,-2,-2,pre,9.48620379032235
PA,2017-04-01,-1,-1,pre,7.106853120535106
PA,2018-02-01,4,1,post,51.8037399137873
PA,2018-04-01,5,2,post,56.12669757959816
PA,2018-06-01,6,3,post,55.54646143185494
PA,2018-08-01,7,4,post,53.84567931150309
PA,2018-10-01,8,5,post,47.93877391884621
PA,2018-12-01,9,6,post,30.144268418403158
PA,2019-02-01,10,7,post,24.07702864028846
PA,2019-04-01,11,8,post,24.315071232365824
PA,2019-06-01,12,9,post,27.020199403905565
PA,2019-08-01,13,10,post,35.09691595473822
PA,2019-10-01,14,11,post,43.03202949601956
PA,2019-12-01,15,12,post,57.18748271762081
PB,2015-08-01,-11,-11,pre,47.432489095350604
PB,2015-10-01,-10,-10,pre,53.74494445754192
PB,2015-12-01,-9,-9,pre,35.354076831791986
PB,2016-02-01,-8,-8,pre,15.788589101223863
PB,2016-04-01,-7,-7,pre,7.772853887241183
PB,2016-06-01,-6,-6,pre,-6.425992332121268
PB,2016-08-01,-5,-5,pre,-1.6633781932677039
PB,2016-10-01,-4,-4,pre,10.310076693211784
PB,2016-12-01,-3,-3,pre,1.914087466039291
PB,2017-02-01,-2,-2,pre,5.365997201054313
PB,2017-04-01,-1,-1,pre,3.9668249371485444
PB,2018-02-01,4,1,post,51.69090255554016
PB,2018-04-01,5,2,post,57.6460925149662
PB,2018-06-01,6,3,post,58.475887247789956
PB,2018-08-01,7,4,post,57.00031445597682
PB,2018-10-01,8,5,post,51.96122965704785
PB,2018-12-01,9,6,post,35.96950542394114
PB,2019-02-01,10,7,post,29.381571020472165
PB,2019-04-01,11,8,post,29.24175369697184
