period_date,event_time,treated_value,scm_synthetic_value,augmentation_correction,augmentation_lambda,augmented_synthetic_value,scm_gap,augmented_gap,outcome
2016-05-01,-31,4.36585944217614,4.423101069216229,-0.09670556026413785,0.023357214690901212,4.326395508952091,-0.057241627040089504,0.03946393322404873,retail_ma6_log
2016-06-01,-30,4.358562206152167,4.419251232722074,-0.06301856392121774,8.858667904100823e-4,4.356232668800856,-0.06068902656990627,0.0023295373513114725,retail_ma6_log
2016-07-01,-29,4.3640462722999525,4.414814265460268,-0.049248469164527006,2.9763514416313193e-4,4.365565796295741,-0.05076799316031533,-0.0015195239957881412,retail_ma6_log
2016-08-01,-28,4.371669537221499,4.404114627594907,-0.03541806736889232,0.2069138081114788,4.368696560226014,-0.03244509037340748,0.002972976995485155,retail_ma6_log
2016-09-01,-27,4.37926578021033,4.394404791780935,-0.010000761409174089,1e-4,4.384404030371761,-0.015139011570604488,-0.0051382501614307685,retail_ma6_log
2016-10-01,-26,4.384172552074396,4.385513618786505,-0.0010594128894822145,2.9763514416313193e-4,4.384454205897023,-0.0013410667121087627,-2.8165382262645977e-4,retail_ma6_log
2016-11-01,-25,4.39826365360403,4.380949073365319,0.014886531656382263,2.9763514416313193e-4,4.395835605021702,0.017314580238710242,0.002428048582327591,retail_ma6_log
2016-12-01,-24,4.406169633928697,4.37450740678885,0.027149637672699033,0.0026366508987303583,4.401657044461549,0.03166222713984723,0.004512589467148054,retail_ma6_log
2017-01-01,-23,4.377941347915499,4.37682506853378,0.01800000273505919,8.858667904100823e-4,4.394825071268839,0.0011162793817192096,-0.016883723353339875,retail_ma6_log
2017-02-01,-22,4.357212047403979,4.3829253248723195,-0.009173890826860855,0.007847599703514606,4.373751434045459,-0.0257132774683404,-0.01653938664147958,retail_ma6_log
2017-03-01,-21,4.335686588041975,4.3878461245799105,-0.06411222914914352,1e-4,4.323733895430767,-0.05215953653793548,0.011952692611208349,retail_ma6_log
2017-04-01,-20,4.316924898109241,4.394973910144364,-0.07716197418763945,8.858667904100823e-4,4.317811935956724,-0.07804901203512227,-8.870378474830076e-4,retail_ma6_log
2017-05-01,-19,4.2991538715911775,4.403857983305823,-0.09966275245925615,8.858667904100823e-4,4.304195230846567,-0.10470411171464544,-0.005041359255389288,retail_ma6_log
2017-06-01,-18,4.284882673121514,4.412956924652173,-0.10988942605315843,2.9763514416313193e-4,4.303067498599015,-0.1280742515306592,-0.01818482547750122,retail_ma6_log
2017-07-01,-17,4.307823469505585,4.415149082753457,-0.1410305018415501,0.2069138081114788,4.274118580911907,-0.10732561324787238,0.03370488859367793,retail_ma6_log
2017-08-01,-16,4.320379312483039,4.420133714717799,-0.13059806443198912,0.007847599703514606,4.289535650285809,-0.09975440223475918,0.030843662197230337,retail_ma6_log
