donor_state,scm_weight
AP,0.3970045814754201
AC,0.385783450415339
RS,0.1903700480190785
MT,0.026841920090125766
SE,3.495128743136444e-14
PE,1.1177911188892394e-15
MG,4.001102009899167e-16
ES,2.0575544068167115e-16
AL,0
BA,0
CE,0
DF,0
GO,0
MA,0
MS,0
PA,0
PB,0
PI,0
PR,0
RN,0
RO,0
SP,0
