period_date,event_time,treated_value,scm_synthetic_value,augmentation_correction,augmentation_lambda,augmented_synthetic_value,scm_gap,augmented_gap,outcome
2014-10-01,-31,-0.8505985038243373,1.0413939370188028,-0.5747567126471318,1e-4,0.466637224371671,-1.8919924408431401,-1.3172357281960083,formal_hiring_6m_per1k
2014-11-01,-30,-0.06324632274262902,1.3380793198671785,-1.1931015159052683,0.615848211066026,0.1449778039619103,-1.4013256426098075,-0.20822412670453933,formal_hiring_6m_per1k
2014-12-01,-29,-1.2016801321099515,-1.2106901123749145,-0.5731532759384695,0.2069138081114788,-1.7838433883133842,0.009009980264963025,0.5821632562034327,formal_hiring_6m_per1k
2015-01-01,-28,-1.727379278964517,-1.40620614671204,0.06934876935234767,0.023357214690901212,-1.3368573773596923,-0.3211731322524771,-0.3905219016048247,formal_hiring_6m_per1k
2015-02-01,-27,-2.2882760637995334,-2.1035677073486316,-0.701189633933501,1.8329807108324339,-2.8047573412821327,-0.18470835645090178,0.5164812774825993,formal_hiring_6m_per1k
2015-03-01,-26,-2.873040796925402,-2.85537166789058,-0.18615019855581738,0.2069138081114788,-3.0415218664463977,-0.017669129034822095,0.1684810695209955,formal_hiring_6m_per1k
2015-04-01,-25,-3.64417865819473,-3.793522819982436,-0.24904864202314583,0.06951927961775606,-4.042571462005582,0.14934416178770604,0.39839280381085196,formal_hiring_6m_per1k
2015-05-01,-24,-4.965548901871247,-4.7228964616118,0.20210834200729258,0.615848211066026,-4.520788119604507,-0.2426524402594472,-0.4447607822667399,formal_hiring_6m_per1k
2015-06-01,-23,-4.644855086005866,-3.0477742019054523,-1.0656142242151119,0.615848211066026,-4.113388426120564,-1.5970808841004138,-0.531466659885302,formal_hiring_6m_per1k
2015-07-01,-22,-4.795680206056568,-3.7283969499499063,-1.1750204475218808,1.8329807108324339,-4.903417397471787,-1.0672832561066619,0.10773719141521898,formal_hiring_6m_per1k
2015-08-01,-21,-4.6981770981450035,-3.724554830367654,-0.8571402931484093,1.8329807108324339,-4.581695123516063,-0.9736222677773494,-0.1164819746289405,formal_hiring_6m_per1k
2015-09-01,-20,-4.69259098258757,-3.752272682086015,-0.8708563616743276,0.06951927961775606,-4.6231290437603425,-0.9403183005015547,-0.06946193882722707,formal_hiring_6m_per1k
2015-10-01,-19,-4.659582117930009,-3.4626534619222897,-0.7931771795263156,0.023357214690901212,-4.255830641448606,-1.1969286560077195,-0.4037514764814034,formal_hiring_6m_per1k
2015-11-01,-18,-4.276425373558782,-3.1514990217498005,-1.514427401413258,0.2069138081114788,-4.665926423163058,-1.1249263518089814,0.38950104960427634,formal_hiring_6m_per1k
2015-12-01,-17,-5.489374192552388,-5.0191617700713085,-0.26840528475251413,0.615848211066026,-5.287567054823823,-0.47021242248107953,-0.20180713772856507,formal_hiring_6m_per1k
