pseudo_treated_state,period_date,event_time,augmented_gap
AC,2007-07-01,-31,-0.2631336656012131
AC,2007-08-01,-30,0.08839320490900437
AC,2007-09-01,-29,0.09012230297928703
AC,2007-10-01,-28,-0.12264487954484427
AC,2007-11-01,-27,-0.005724829448419122
AC,2007-12-01,-26,-0.006340053031364867
AC,2008-01-01,-25,0.07656956696489203
AC,2008-02-01,-24,-0.12774067892059104
AC,2008-03-01,-23,-0.01211089040675617
AC,2008-04-01,-22,0.21998598875522912
AC,2008-05-01,-21,0.035132103674295756
AC,2008-06-01,-20,0.07555046007547261
AC,2008-07-01,-19,-0.12461621511680576
AC,2008-08-01,-18,0.03128681164398461
AC,2008-09-01,-17,-0.004383416401730678
AC,2008-10-01,-16,-0.053971026708658165
AC,2008-11-01,-15,-0.0239367069117149
AC,2008-12-01,-14,-0.4170998007576996
AC,2009-01-01,-13,0.09214040600304862
AC,2009-02-01,-12,-0.04608317329427436
AC,2009-03-01,-11,-0.02216471030811462
AC,2009-04-01,-10,-0.024298625853094613
AC,2009-05-01,-9,0.0021130590601003973
AC,2009-06-01,-8,0.006331830758266044
AC,2009-07-01,-7,-0.02780467470765302
AC,2009-08-01,-6,-0.078366742870565
AC,2009-09-01,-5,-0.07891183362659682
AC,2009-10-01,-4,-0.20621619137271363
AC,2009-11-01,-3,-0.025825020264634624
AC,2009-12-01,-2,0.22054560981205285
AC,2010-01-01,-1,-0.11694200653023579
AC,2010-02-01,0,-0.35062685413807504
AC,2010-03-01,1,-0.36643617249048166
AC,2010-04-01,2,-0.35044025486017016
AC,2010-05-01,3,-0.4023786666137861
AC,2010-06-01,4,-0.43164981611086706
AC,2010-07-01,5,-0.43349004721653994
AC,2010-08-01,6,-0.3448978240542857
AC,2010-09-01,7,-0.18743621580449688
AC,2010-10-01,8,-0.10906666471250936
AC,2010-11-01,9,0.01016923319220897
AC,2010-12-01,10,0.05821742837070776
AC,2011-01-01,11,-0.23877151016476272
AC,2011-02-01,12,-0.2085588222925603
AC,2011-03-01,13,-0.21030671188733052
AC,2011-04-01,14,-0.23302438172443019
AC,2011-05-01,15,0.3809474459184834
AC,2011-06-01,16,0.3878443767683448
AC,2011-07-01,17,0.8201626011581249
AC,2011-08-01,18,-0.2638313635757772
AC,2011-09-01,19,-0.28433344788491954
AC,2011-10-01,20,-0.45448376762155895
AC,2011-11-01,21,-0.3474656845846118
AC,2011-12-01,22,-0.47381955710621426
AC,2012-01-01,23,-0.4872331231155025
AL,2007-07-01,-31,0.006945673265399854
AL,2007-08-01,-30,0.049228073729789656
AL,2007-09-01,-29,0.03124122583252209
AL,2007-10-01,-28,0.03599473702273137
AL,2007-11-01,-27,0.0019082951800672987
AL,2007-12-01,-26,0.054241350897271445
AL,2008-01-01,-25,0.035882302416347045
AL,2008-02-01,-24,-0.002791728703730456
AL,2008-03-01,-23,-0.016341279418188748
AL,2008-04-01,-22,0.0031869856912818406
AL,2008-05-01,-21,0.0028686386814866793
AL,2008-06-01,-20,-0.03411432543982151
AL,2008-07-01,-19,-0.002278003943462892
AL,2008-08-01,-18,-0.012671217236920995
AL,2008-09-01,-17,-0.022621414641474935
AL,2008-10-01,-16,-0.006276495766475598
AL,2008-11-01,-15,-0.033083805691117796
AL,2008-12-01,-14,0.045241357958826
AL,2009-01-01,-13,-0.02369103892669422
AL,2009-02-01,-12,-0.019107845617376995
AL,2009-03-01,-11,0.03044671736126947
AL,2009-04-01,-10,0.005497394511093212
AL,2009-05-01,-9,0.011544145954700546
AL,2009-06-01,-8,-0.013741412031103017
AL,2009-07-01,-7,0.00315661301406589
AL,2009-08-01,-6,-0.01161015119631248
AL,2009-09-01,-5,-0.012155453911391056
AL,2009-10-01,-4,0.056855383653612535
AL,2009-11-01,-3,-0.030582853502889584
AL,2009-12-01,-2,-0.02247056214062848
AL,2010-01-01,-1,0.023126580826335008
AL,2010-02-01,0,0.08159977072120395
AL,2010-03-01,1,0.01671170661823229
AL,2010-04-01,2,0.03441622122885235
AL,2010-05-01,3,0.20256024219738933
AL,2010-06-01,4,-0.022494742927631428
AL,2010-07-01,5,0.17284800865564787
AL,2010-08-01,6,0.051710946639577315
