pseudo_treated_state,period_date,event_time,augmented_gap
AC,2007-07-01,-31,-1.673936386761985
AC,2007-08-01,-30,-3.1606446670040533
AC,2007-09-01,-29,1.2171106511693333
AC,2007-10-01,-28,2.3942891934688295
AC,2007-11-01,-27,1.153221058818445
AC,2007-12-01,-26,-1.2627236751252362
AC,2008-01-01,-25,-0.48887970224667776
AC,2008-02-01,-24,2.5417956105995243
AC,2008-03-01,-23,-2.2071102023426956
AC,2008-04-01,-22,-2.1582341680900177
AC,2008-05-01,-21,-1.494016355266501
AC,2008-06-01,-20,1.3255750554654657
AC,2008-07-01,-19,0.9083325663489674
AC,2008-08-01,-18,-3.877443468415298
AC,2008-09-01,-17,3.4423577653151805
AC,2008-10-01,-16,2.0660648642344546
AC,2008-11-01,-15,1.2610753500288914
AC,2008-12-01,-14,-0.7379234709870051
AC,2009-01-01,-13,-0.7464640337373287
AC,2009-02-01,-12,2.1089687200375065
AC,2009-03-01,-11,-3.0827074948215754
AC,2009-04-01,-10,-1.0075101950727319
AC,2009-05-01,-9,-0.701139208449953
AC,2009-06-01,-8,2.5480929311442253
AC,2009-07-01,-7,0.5060100839966872
AC,2009-08-01,-6,-2.7417640587517336
AC,2009-09-01,-5,2.5114197983315822
AC,2009-10-01,-4,1.8308012977652846
AC,2009-11-01,-3,1.2577542416897516
AC,2009-12-01,-2,-1.8690604144987353
AC,2010-01-01,-1,-0.5229610750937483
AC,2010-02-01,0,1.231898976354247
AC,2010-03-01,1,-4.564312596161511
AC,2010-04-01,2,-2.5298090360429564
AC,2010-05-01,3,-0.9228010196074713
AC,2010-06-01,4,0.5655583056371802
AC,2010-07-01,5,1.2108113370277525
AC,2010-08-01,6,0.952155869771584
AC,2010-09-01,7,1.8093517458622812
AC,2010-10-01,8,1.1705066939491333
AC,2010-11-01,9,-0.26155834616995666
AC,2010-12-01,10,-1.157991627362121
AC,2011-01-01,11,-1.1891317151318737
AC,2011-02-01,12,-0.3835690019989162
AC,2011-03-01,13,-3.0540141121975104
AC,2011-04-01,14,-3.3000720422365317
AC,2011-05-01,15,-2.1414765476351043
AC,2011-06-01,16,0.2110886862147503
AC,2011-07-01,17,-1.1105355403274437
AC,2011-08-01,18,-1.982896376709903
AC,2011-09-01,19,-0.49338995521590645
AC,2011-10-01,20,1.4616431415272437
AC,2011-11-01,21,0.47370114717042333
AC,2011-12-01,22,-1.4527504442547656
AC,2012-01-01,23,-0.10298335484010801
AL,2007-07-01,-31,-1.4068689326528894
AL,2007-08-01,-30,-5.999939780331317
AL,2007-09-01,-29,3.4318152251724863
AL,2007-10-01,-28,4.045482776998231
AL,2007-11-01,-27,1.986758726268702
AL,2007-12-01,-26,-2.2857913238280876
AL,2008-01-01,-25,-1.379019052449884
AL,2008-02-01,-24,3.1391093901076594
AL,2008-03-01,-23,-3.7443483970119402
AL,2008-04-01,-22,-3.958515929571101
AL,2008-05-01,-21,-3.4113070457571286
AL,2008-06-01,-20,1.8595294632642645
AL,2008-07-01,-19,0.4430887016109679
AL,2008-08-01,-18,-4.429944744513728
AL,2008-09-01,-17,2.6953116932810977
AL,2008-10-01,-16,3.004280079830579
AL,2008-11-01,-15,2.445705114365845
AL,2008-12-01,-14,-1.9400339929587904
AL,2009-01-01,-13,0.018442636135445056
AL,2009-02-01,-12,3.9660732651352886
AL,2009-03-01,-11,-2.8958009363985058
AL,2009-04-01,-10,-4.417249853600188
AL,2009-05-01,-9,-1.5588719427227158
AL,2009-06-01,-8,3.0096739648733895
AL,2009-07-01,-7,-0.08405032954621561
AL,2009-08-01,-6,-3.603755991896743
AL,2009-09-01,-5,2.2265890744922645
AL,2009-10-01,-4,4.220535276595854
AL,2009-11-01,-3,1.9415101594804742
AL,2009-12-01,-2,-2.814245584578698
AL,2010-01-01,-1,-1.0229294263470692
AL,2010-02-01,0,1.4148587292581656
AL,2010-03-01,1,-9.025555141645398
AL,2010-04-01,2,-9.904931912840825
AL,2010-05-01,3,-6.727846945121128
AL,2010-06-01,4,-2.467945126615625
AL,2010-07-01,5,-4.692503020147852
AL,2010-08-01,6,-6.446800638172156
AL,2010-09-01,7,-1.918250243239374
AL,2010-10-01,8,-3.253710071406827
AL,2010-11-01,9,-4.309032267042939
AL,2010-12-01,10,-5.440092701481021
AL,2011-01-01,11,-2.4846001793410952
AL,2011-02-01,12,1.3046811242028191
AL,2011-03-01,13,-3.0103695482217585
AL,2011-04-01,14,-4.87920586819287
AL,2011-05-01,15,-4.5444567900675725
AL,2011-06-01,16,-2.3834185683839646
AL,2011-07-01,17,-5.780187638439532
AL,2011-08-01,18,-8.60095482246966
AL,2011-09-01,19,0.200158731628437
AL,2011-10-01,20,3.5831711009732867
AL,2011-11-01,21,0.8710068115234932
AL,2011-12-01,22,-0.9728748463240482
AL,2012-01-01,23,-0.5646310900927105
AM,2007-07-01,-31,0.6958106762730152
AM,2007-08-01,-30,1.2191936065851223
AM,2007-09-01,-29,-1.3567340650159858
AM,2007-10-01,-28,-1.6348513938318154
AM,2007-11-01,-27,-0.5764770286221257
AM,2007-12-01,-26,1.3421090663784607
AM,2008-01-01,-25,0.46051423331916874
AM,2008-02-01,-24,-0.49513948059658097
AM,2008-03-01,-23,1.3696447416143036
AM,2008-04-01,-22,1.5265133986679524
AM,2008-05-01,-21,0.8795996300615742
AM,2008-06-01,-20,-1.0447930382642987
AM,2008-07-01,-19,0.0051825284994828635
AM,2008-08-01,-18,1.4278757776786888
AM,2008-09-01,-17,-1.1809844218456824
AM,2008-10-01,-16,-1.157369529775858
AM,2008-11-01,-15,-0.9875066580703011
AM,2008-12-01,-14,1.0009877717490219
AM,2009-01-01,-13,-0.1914592295626507
AM,2009-02-01,-12,-1.4453598009975224
AM,2009-03-01,-11,0.35194591148128396
AM,2009-04-01,-10,1.1438552561389077
AM,2009-05-01,-9,0.583325944301091
AM,2009-06-01,-8,-1.6947626694811349
AM,2009-07-01,-7,-0.08528345783159952
AM,2009-08-01,-6,1.5343905484911158
AM,2009-09-01,-5,-0.36663475393046685
AM,2009-10-01,-4,-0.7599752144069001
AM,2009-11-01,-3,-0.6639979816377233
AM,2009-12-01,-2,1.0677341191329415
AM,2010-01-01,-1,0.3258931131261007
AM,2010-02-01,0,-0.7580013181890646
AM,2010-03-01,1,0.6936330324675399
AM,2010-04-01,2,-0.24832287076709325
AM,2010-05-01,3,-0.67362808110265
AM,2010-06-01,4,-1.617878175272717
AM,2010-07-01,5,-1.1377314553268194
AM,2010-08-01,6,-0.8037889066301664
AM,2010-09-01,7,-2.729442031497669
AM,2010-10-01,8,-1.7925513198008023
AM,2010-11-01,9,-0.5531891816853864
AM,2010-12-01,10,-0.5499233727630735
AM,2011-01-01,11,0.6406746544205415
AM,2011-02-01,12,0.7014470917446474
AM,2011-03-01,13,3.5872038503612362
AM,2011-04-01,14,3.843037745501381
AM,2011-05-01,15,3.2726291745164247
AM,2011-06-01,16,3.1224191777888324
AM,2011-07-01,17,3.262356442768648
AM,2011-08-01,18,3.415131170052259
AM,2011-09-01,19,0.5882451620915372
AM,2011-10-01,20,0.37740744220068656
AM,2011-11-01,21,1.47692229966602
AM,2011-12-01,22,1.2817355417694456
AM,2012-01-01,23,0.8999886810787423
AP,2007-07-01,-31,-2.679262620471646
AP,2007-08-01,-30,-1.5475318984661453
AP,2007-09-01,-29,-2.5988392905357807
AP,2007-10-01,-28,-2.8587764015621526
AP,2007-11-01,-27,-0.5349459226785584
AP,2007-12-01,-26,1.2081596133230086
AP,2008-01-01,-25,0.15296078577595207
AP,2008-02-01,-24,-0.6349270174013604
AP,2008-03-01,-23,0.028993923358117346
AP,2008-04-01,-22,1.2608221117085674
AP,2008-05-01,-21,1.1989904176217503
AP,2008-06-01,-20,-0.4883410717948955
AP,2008-07-01,-19,0.21695680517113747
AP,2008-08-01,-18,4.312895992026136
AP,2008-09-01,-17,3.594975346609491
AP,2008-10-01,-16,0.8486140259033892
AP,2008-11-01,-15,2.3140191906164325
AP,2008-12-01,-14,2.2515738420121134
AP,2009-01-01,-13,0.017217426929022783
AP,2009-02-01,-12,-1.2097852524991564
AP,2009-03-01,-11,0.03437914326110025
AP,2009-04-01,-10,2.849322510885249
AP,2009-05-01,-9,0.6306399355317178
AP,2009-06-01,-8,-0.6497705546357143
AP,2009-07-01,-7,0.4091802580160296
AP,2009-08-01,-6,1.4369286324352144
AP,2009-09-01,-5,-1.5338084986092462
AP,2009-10-01,-4,-4.890144722085717
AP,2009-11-01,-3,-2.4128067957500114
AP,2009-12-01,-2,2.0562124256274874
AP,2010-01-01,-1,1.4255139747447854
AP,2010-02-01,0,-0.8597498491665403
AP,2010-03-01,1,2.068297146643514
AP,2010-04-01,2,4.451860430447942
AP,2010-05-01,3,4.302225499471389
AP,2010-06-01,4,0.0033532193105880737
AP,2010-07-01,5,3.7426692951455576
AP,2010-08-01,6,3.9826992268215258
AP,2010-09-01,7,2.106729329271124
AP,2010-10-01,8,1.518288292771953
AP,2010-11-01,9,0.9159316243578659
AP,2010-12-01,10,0.8576843968696306
AP,2011-01-01,11,1.2325949931293778
AP,2011-02-01,12,-2.424240911013902
AP,2011-03-01,13,-0.5960277432293326
AP,2011-04-01,14,1.4842787665196668
AP,2011-05-01,15,3.7901923352998814
AP,2011-06-01,16,3.785698713904466
AP,2011-07-01,17,3.791834313049405
AP,2011-08-01,18,6.310875782850044
AP,2011-09-01,19,6.073074097129413
AP,2011-10-01,20,2.7001575362564108
AP,2011-11-01,21,0.9338257222875956
AP,2011-12-01,22,3.4514811612289975
AP,2012-01-01,23,2.3143131873416056
BA,2007-07-01,-31,0.23674751547518058
BA,2007-08-01,-30,0.49793561117231233
BA,2007-09-01,-29,0.09316657211591473
BA,2007-10-01,-28,0.2912722617032988
BA,2007-11-01,-27,0.059244380025969434
BA,2007-12-01,-26,0.02774402792298769
BA,2008-01-01,-25,-0.11478440353836339
BA,2008-02-01,-24,-1.0287507514691443
BA,2008-03-01,-23,-0.25326148121884784
BA,2008-04-01,-22,-0.40779516632056056
BA,2008-05-01,-21,-0.07316594348974892
BA,2008-06-01,-20,-0.6720091245281323
BA,2008-07-01,-19,0.06805061789277733
BA,2008-08-01,-18,0.1664965351538754
BA,2008-09-01,-17,0.5965784534003613
BA,2008-10-01,-16,-0.37127525610008405
BA,2008-11-01,-15,-0.5662067911813049
BA,2008-12-01,-14,0.1970556748292065
BA,2009-01-01,-13,-0.1651054834290736
BA,2009-02-01,-12,0.09637487974667636
BA,2009-03-01,-11,0.09666273418773974
BA,2009-04-01,-10,0.692703491730218
BA,2009-05-01,-9,0.41029516169193797
BA,2009-06-01,-8,-0.3031610537799436
BA,2009-07-01,-7,0.02668052194482584
BA,2009-08-01,-6,-0.16946636088453904
BA,2009-09-01,-5,0.0012746756217025812
BA,2009-10-01,-4,-0.31487666735765973
BA,2009-11-01,-3,-0.13736793737384767
BA,2009-12-01,-2,0.4414708537837333
BA,2010-01-01,-1,0.33373936770016366
BA,2010-02-01,0,0.3752758425832532
BA,2010-03-01,1,-0.5902015297304
BA,2010-04-01,2,-0.7614217393431324
BA,2010-05-01,3,-0.4933935384415489
BA,2010-06-01,4,-1.4026795822631035
BA,2010-07-01,5,-2.2150147535807583
BA,2010-08-01,6,-1.9524488407898763
BA,2010-09-01,7,-0.5781310646989297
BA,2010-10-01,8,-0.18213524750362797
BA,2010-11-01,9,-0.08861489160882297
BA,2010-12-01,10,0.5173125282232687
BA,2011-01-01,11,0.5725040302710593
BA,2011-02-01,12,0.04682989676392757
BA,2011-03-01,13,-0.6181640928415455
BA,2011-04-01,14,-0.6016908546296154
BA,2011-05-01,15,-0.9622978549095196
BA,2011-06-01,16,0.5755729476277192
BA,2011-07-01,17,-1.0549233994636418
BA,2011-08-01,18,-0.559498876311816
BA,2011-09-01,19,-0.7093139554611998
BA,2011-10-01,20,-0.4500294565979508
BA,2011-11-01,21,-0.23621277666759521
BA,2011-12-01,22,-0.04396039354998085
BA,2012-01-01,23,0.6386634344909926
CE,2007-07-01,-31,-0.19307930771777682
CE,2007-08-01,-30,-0.052143251664749535
CE,2007-09-01,-29,-0.45810039969244265
CE,2007-10-01,-28,-0.5328115546010874
CE,2007-11-01,-27,0.4432740329667313
CE,2007-12-01,-26,0.7509610787845769
CE,2008-01-01,-25,-0.09402701437727767
CE,2008-02-01,-24,-0.8710697068036164
CE,2008-03-01,-23,-0.026899033809045014
CE,2008-04-01,-22,-0.27620632688560154
CE,2008-05-01,-21,-0.7353081014033788
CE,2008-06-01,-20,-0.5246028867938184
CE,2008-07-01,-19,0.5834223407441179
CE,2008-08-01,-18,0.7486915814491102
CE,2008-09-01,-17,-0.49701333976491036
CE,2008-10-01,-16,-0.09418157399159188
CE,2008-11-01,-15,0.19134912341070187
CE,2008-12-01,-14,0.2562902866920074
CE,2009-01-01,-13,-0.7547897378635036
CE,2009-02-01,-12,-0.9026158555004908
CE,2009-03-01,-11,0.606941113732974
CE,2009-04-01,-10,0.7966899303207258
CE,2009-05-01,-9,-0.08876249125859836
CE,2009-06-01,-8,-0.4459386021252023
CE,2009-07-01,-7,0.1918986332415269
CE,2009-08-01,-6,0.3671974349954379
CE,2009-09-01,-5,-0.18222628291706044
CE,2009-10-01,-4,-0.2050332167201976
CE,2009-11-01,-3,0.16152701050003593
CE,2009-12-01,-2,1.170864651455025
CE,2010-01-01,-1,-0.3926814900275648
CE,2010-02-01,0,-0.01847469680392777
CE,2010-03-01,1,-0.33700619448239966
CE,2010-04-01,2,-0.5791806019307861
CE,2010-05-01,3,-1.1188283050245946
CE,2010-06-01,4,-1.815263867117363
CE,2010-07-01,5,-0.7889009986506466
CE,2010-08-01,6,-0.7357964935631536
CE,2010-09-01,7,-1.2159447094191078
CE,2010-10-01,8,-1.6949572508827773
CE,2010-11-01,9,-1.0458501349667761
CE,2010-12-01,10,0.2204978633075605
CE,2011-01-01,11,-0.00123613081498819
CE,2011-02-01,12,0.2516447905164809
CE,2011-03-01,13,0.7678929286419085
CE,2011-04-01,14,1.4182236358117688
CE,2011-05-01,15,0.9353596121043197
CE,2011-06-01,16,0.22238442523653967
CE,2011-07-01,17,0.5313495703618405
CE,2011-08-01,18,0.4775193093700256
CE,2011-09-01,19,-0.25113502854492875
CE,2011-10-01,20,3.209409580927741
CE,2011-11-01,21,0.5266974269099585
CE,2011-12-01,22,1.026647111872522
CE,2012-01-01,23,0.14847489583547824
ES,2007-07-01,-31,-0.3569139856479522
ES,2007-08-01,-30,0.16272196568757114
ES,2007-09-01,-29,-0.15142205452568724
ES,2007-10-01,-28,-2.1445271045512753
ES,2007-11-01,-27,-2.7545221437544996
ES,2007-12-01,-26,-0.20048865111581837
ES,2008-01-01,-25,0.8636592100469089
ES,2008-02-01,-24,-1.9231473607171754
ES,2008-03-01,-23,-0.8591534122182645
ES,2008-04-01,-22,0.5950920188466613
ES,2008-05-01,-21,2.143211230943791
ES,2008-06-01,-20,-0.7993719178717917
ES,2008-07-01,-19,-1.2486395680465971
ES,2008-08-01,-18,0.25445875040481525
ES,2008-09-01,-17,0.6759721031826356
ES,2008-10-01,-16,-0.16280609263789625
ES,2008-11-01,-15,-1.680598923700376
ES,2008-12-01,-14,0.8958260831195535
ES,2009-01-01,-13,0.7322066627181374
ES,2009-02-01,-12,0.37737165337504797
ES,2009-03-01,-11,-0.28392602819165536
ES,2009-04-01,-10,0.450195019509422
ES,2009-05-01,-9,2.3493509261875536
ES,2009-06-01,-8,-0.937959430120409
ES,2009-07-01,-7,-0.9585394111658441
ES,2009-08-01,-6,-0.06178594476223287
ES,2009-09-01,-5,0.11063043638619519
ES,2009-10-01,-4,0.13220035698623178
ES,2009-11-01,-3,-1.9127164701940265
ES,2009-12-01,-2,1.452927774302998
ES,2010-01-01,-1,1.0895617150738017
ES,2010-02-01,0,0.6252491603973
ES,2010-03-01,1,0.4595252617432619
ES,2010-04-01,2,0.3049143839011679
ES,2010-05-01,3,0.5179597371849223
ES,2010-06-01,4,-1.7316693494409243
ES,2010-07-01,5,-3.0107416004227856
ES,2010-08-01,6,-2.985646931933405
ES,2010-09-01,7,-1.6682977491942976
ES,2010-10-01,8,-2.362009386342068
ES,2010-11-01,9,-2.7650657675118175
ES,2010-12-01,10,-0.6445956405567754
ES,2011-01-01,11,-0.626172233070216
ES,2011-02-01,12,-1.825010486179693
ES,2011-03-01,13,-2.526757010470408
ES,2011-04-01,14,-1.547020581277005
ES,2011-05-01,15,0.2037654610092936
ES,2011-06-01,16,-1.7826908043966858
ES,2011-07-01,17,-2.114173191989079
ES,2011-08-01,18,-0.8874164968178011
ES,2011-09-01,19,0.9401233363234649
ES,2011-10-01,20,0.21095029028125456
ES,2011-11-01,21,-0.7072642137074028
ES,2011-12-01,22,2.6396757311631633
ES,2012-01-01,23,2.63333546531281
GO,2007-07-01,-31,-1.3704456536400986
GO,2007-08-01,-30,-1.064927057659852
GO,2007-09-01,-29,0.891491650917982
GO,2007-10-01,-28,1.214818922769524
GO,2007-11-01,-27,-0.33394311491568995
GO,2007-12-01,-26,-0.2110725506547133
GO,2008-01-01,-25,0.512880928833183
GO,2008-02-01,-24,0.4481393026294105
GO,2008-03-01,-23,-1.117285980091058
GO,2008-04-01,-22,-0.14918021809672943
GO,2008-05-01,-21,0.6914304184037618
GO,2008-06-01,-20,0.5182121843113823
GO,2008-07-01,-19,-0.8690863559427857
GO,2008-08-01,-18,-1.291366913426911
GO,2008-09-01,-17,1.1463973689094615
GO,2008-10-01,-16,0.4943323151247361
GO,2008-11-01,-15,0.5032102527260855
GO,2008-12-01,-14,0.19303850407466383
GO,2009-01-01,-13,0.6688580981351433
GO,2009-02-01,-12,1.1642140048176075
GO,2009-03-01,-11,-1.399604821472685
GO,2009-04-01,-10,-0.00615981981512187
GO,2009-05-01,-9,0.39456139840821547
GO,2009-06-01,-8,0.6274312617307682
GO,2009-07-01,-7,-0.7447346015939882
GO,2009-08-01,-6,-0.6052726961548265
GO,2009-09-01,-5,1.4219306806282104
GO,2009-10-01,-4,0.4899751266416512
GO,2009-11-01,-3,-0.5718669604131108
GO,2009-12-01,-2,-2.144431105963405
GO,2010-01-01,-1,0.2118981234230667
GO,2010-02-01,0,0.28698276941172585
GO,2010-03-01,1,-2.6315374010229107
GO,2010-04-01,2,-1.8652189534761017
GO,2010-05-01,3,-1.3081099715368785
GO,2010-06-01,4,0.08287352932749492
GO,2010-07-01,5,-0.6285302206481056
GO,2010-08-01,6,-0.8507761230365833
GO,2010-09-01,7,-0.24520756708259484
GO,2010-10-01,8,-1.727095601490265
GO,2010-11-01,9,-1.9824304244291282
GO,2010-12-01,10,-2.414221813611391
GO,2011-01-01,11,-1.0224218423002787
GO,2011-02-01,12,-0.1368098230282233
GO,2011-03-01,13,-0.6192850671959345
GO,2011-04-01,14,0.16168312137464547
GO,2011-05-01,15,1.0311429655544595
GO,2011-06-01,16,1.7113528867078376
GO,2011-07-01,17,0.6023510827179859
GO,2011-08-01,18,1.427852070404139
GO,2011-09-01,19,2.4994906194315414
GO,2011-10-01,20,2.178831566007709
GO,2011-11-01,21,0.28861931131730767
GO,2011-12-01,22,-0.19022534716628892
GO,2012-01-01,23,0.026246248939031602
MG,2007-07-01,-31,-0.10445962613334103
MG,2007-08-01,-30,-0.8546725596053601
MG,2007-09-01,-29,-0.7022670545913217
MG,2007-10-01,-28,-0.3055616730119439
