period_date,event_time,treated_value,scm_synthetic_value,augmentation_correction,augmentation_lambda,augmented_synthetic_value,scm_gap,augmented_gap,outcome
2019-03-01,-31,6.842780847769981,6.878212998598919,-0.025208898954017442,0.2069138081114788,6.8530040996449015,-0.035432150828937914,-0.010223251874920791,icms_conf6m_pc_log
2019-04-01,-30,6.838312613255292,6.864579959887543,-0.02102521004473905,0.0026366508987303583,6.843554749842804,-0.02626734663225072,-0.005242136587511936,icms_conf6m_pc_log
2019-05-01,-29,6.81782897574689,6.856033078825418,-0.03983233717936031,0.0026366508987303583,6.816200741646058,-0.038204103078528284,0.0016282341008322376,icms_conf6m_pc_log
2019-06-01,-28,6.817479767486009,6.814038647365373,-0.008756582391891865,1e-4,6.805282064973481,0.003441120120635688,0.01219770251252772,icms_conf6m_pc_log
2019-07-01,-27,6.816439944907736,6.834373269148966,-0.01069917705173855,0.007847599703514606,6.823674092097227,-0.01793332424122962,-0.007234147189491225,icms_conf6m_pc_log
2019-08-01,-26,6.8385990735189415,6.853150298654938,-0.011247532127713757,8.858667904100823e-4,6.841902766527225,-0.014551225135996937,-0.0033036930082834814,icms_conf6m_pc_log
2019-09-01,-25,6.869755047616698,6.901492550209095,-0.030539481835577757,0.007847599703514606,6.870953068373518,-0.031737502592397604,-0.0011980207568198509,icms_conf6m_pc_log
2019-10-01,-24,6.8852121614842146,6.915605420332812,-0.032228574561715476,8.858667904100823e-4,6.883376845771097,-0.03039325884859778,0.00183531571311768,icms_conf6m_pc_log
2019-11-01,-23,6.899013544589466,6.924114873649116,-0.008986599860945181,0.0026366508987303583,6.915128273788171,-0.025101329059650013,-0.016114729198704936,icms_conf6m_pc_log
2019-12-01,-22,6.9140608691718715,6.953437193616658,-0.03955772360191607,1e-4,6.9138794700147415,-0.03937632444478645,1.813991571300022e-4,icms_conf6m_pc_log
2020-01-01,-21,6.9301346168935,6.945627237173797,-0.04006403546570922,8.858667904100823e-4,6.9055632017080875,-0.015492620280297409,0.02457141518541217,icms_conf6m_pc_log
2020-02-01,-20,6.910463211252586,6.946143985994748,-0.04203508600203714,8.858667904100823e-4,6.904108899992711,-0.035680774742162136,0.006354311259874734,icms_conf6m_pc_log
2020-03-01,-19,6.891526899042986,6.919480503197402,-0.01078240781898232,1e-4,6.90869809537842,-0.02795360415441639,-0.017171196335434402,icms_conf6m_pc_log
2020-04-01,-18,6.866136878324035,6.8854118011491625,-0.013839781914775879,0.2069138081114788,6.871572019234387,-0.01927492282512766,-0.005435140910352132,icms_conf6m_pc_log
2020-05-01,-17,6.834286309984732,6.844702453384713,-0.019028415889511062,1e-4,6.825674037495202,-0.010416143399980982,0.008612272489529893,icms_conf6m_pc_log
2020-06-01,-16,6.811916287794642,6.800716431123054,0.012778652310869325,0.007847599703514606,6.813495083433923,0.011199856671588293,-0.0015787956392809832,icms_conf6m_pc_log
2020-07-01,-15,6.808178392387476,6.7844196610124285,0.0067272088191482615,0.0026366508987303583,6.791146869831577,0.02375873137504758,0.017031522555899237,icms_conf6m_pc_log
2020-08-01,-14,6.847494584544722,6.825797937909222,0.026075439962404343,8.858667904100823e-4,6.851873377871626,0.021696646635500194,-0.004378793326903718,icms_conf6m_pc_log
2020-09-01,-13,6.889679830548229,6.868495086636203,0.019081665885391084,0.2069138081114788,6.8875767525215945,0.02118474391202607,0.002103078026634897,icms_conf6m_pc_log
2020-10-01,-12,6.943209879625428,6.928438261356351,0.012140828450507629,0.06951927961775606,6.9405790898068584,0.014771618269077358,0.0026307898185695677,icms_conf6m_pc_log
2020-11-01,-11,7.014468975578767,7.0022573166304625,0.010432858172313302,8.858667904100823e-4,7.012690174802776,0.01221165894830456,0.0017788007759911295,icms_conf6m_pc_log
2020-12-01,-10,7.0591014191131665,7.057331508116795,-0.0025194241094689948,0.0026366508987303583,7.0548120840073265,0.001769910996371138,0.004289335105839953,icms_conf6m_pc_log
2021-01-01,-9,7.092358510168145,7.102489424276543,-0.005780440027290413,0.0026366508987303583,7.096708984249252,-0.01013091410839806,-0.004350474081107336,icms_conf6m_pc_log
2021-02-01,-8,7.088602317949913,7.090970552050781,-0.001965465134598958,0.0026366508987303583,7.089005086916182,-0.0023682341008672836,-4.02768966268674e-4,icms_conf6m_pc_log
2021-03-01,-7,7.072193106057241,7.094217551726619,-0.027126267478456412,0.007847599703514606,7.067091284248162,-0.02202444566937789,0.005101821809078366,icms_conf6m_pc_log
2021-04-01,-6,7.06661743407753,7.0758012870524105,-8.187499272982093e-4,8.858667904100823e-4,7.074982537125113,-0.009183852974880224,-0.008365103047582423,icms_conf6m_pc_log
2021-05-01,-5,7.051851754918845,7.070647697311589,-0.028769169830851957,0.0026366508987303583,7.041878527480737,-0.01879594239274418,0.009973227438107912,icms_conf6m_pc_log
2021-06-01,-4,7.045809268078489,7.080692587945768,-0.03151567668487344,0.0026366508987303583,7.049176911260894,-0.03488331986727822,-0.0033676431824050113,icms_conf6m_pc_log
2021-07-01,-3,7.050209047478475,7.098415397588791,-0.03255723631794813,0.0026366508987303583,7.065858161270843,-0.048206350110316265,-0.01564911379236822,icms_conf6m_pc_log
2021-08-01,-2,7.091716289870206,7.1475341167553506,-0.03296020979808583,0.007847599703514606,7.114573906957265,-0.055817826885144584,-0.022857617087058912,icms_conf6m_pc_log
2021-09-01,-1,7.140938893972573,7.172531769186875,-0.040688962388811326,0.023357214690901212,7.131842806798064,-0.03159287521430265,0.009096087174508938,icms_conf6m_pc_log
2021-10-01,0,7.1767330106869345,7.207170372502002,-0.07296199746338544,0.06951927961775606,7.134208375038617,-0.03043736181506773,0.04252463564831732,icms_conf6m_pc_log
2021-11-01,1,7.217496475361187,7.237683436390394,-0.054004287889355226,0.06951927961775606,7.183679148501039,-0.020186961029206252,0.03381732686014871,icms_conf6m_pc_log
2021-12-01,2,7.289385169729868,7.262812868343759,-0.06273850425015595,0.615848211066026,7.200074364093603,0.026572301386108776,0.08931080563626459,icms_conf6m_pc_log
2022-01-01,3,7.31760630046919,7.304467220111812,-0.07278087364129787,0.615848211066026,7.231686346470514,0.01313908035737743,0.08591995399867525,icms_conf6m_pc_log
2022-02-01,4,7.306601249709511,7.296010370512162,-0.03413987988793525,1.8329807108324339,7.261870490624227,0.010590879197349246,0.04473075908528479,icms_conf6m_pc_log
2022-03-01,5,7.304619714058146,7.306441926086306,-0.19390985817198714,0.0026366508987303583,7.1125320679143185,-0.0018222120281601306,0.19208764614382723,icms_conf6m_pc_log
2022-04-01,6,7.318791960762223,7.331174787268593,-0.00765663214095445,5.455594781168514,7.323518155127639,-0.01238282650637057,-0.004726194365415992,icms_conf6m_pc_log
2022-05-01,7,7.318206642272728,7.3506489211052735,-0.0023631576447503823,5.455594781168514,7.348285763460523,-0.032442278832545135,-0.030079121187794655,icms_conf6m_pc_log
2022-06-01,8,7.295805872946596,7.372306370862793,0.004854023681352672,5.455594781168514,7.377160394544146,-0.07650049791619651,-0.0813545215975493,icms_conf6m_pc_log
2022-07-01,9,7.304044962770622,7.369071756286793,-0.00192605278221993,1.8329807108324339,7.3671457035045735,-0.06502679351617147,-0.06310074073395189,icms_conf6m_pc_log
2022-08-01,10,7.326713479650083,7.382068673423044,-0.1418957478068862,0.0026366508987303583,7.240172925616157,-0.05535519377296083,0.08654055403392569,icms_conf6m_pc_log
2022-09-01,11,7.334863981865155,7.384301372470919,-0.12429641538640432,0.0026366508987303583,7.260004957084514,-0.04943739060576391,0.07485902478064066,icms_conf6m_pc_log
2022-10-01,12,7.331284014331563,7.36922489800291,-0.1036350764060611,8.858667904100823e-4,7.2655898215968495,-0.037940883671347514,0.06569419273471322,icms_conf6m_pc_log
