period_date,event_time,plot_time,analysis_period,treated_value,scm_synthetic_value,augmentation_correction,augmentation_lambda,augmentation_cv_rmse,augmented_synthetic_value,scm_gap,augmented_gap,outcome
2014-10-01,-15,-15,pre,-21.291486443761208,3.597246208678928,-24.885495954642952,1e-4,0.001585746389668837,-21.288249745964023,-24.888732652440137,-0.0032366977971847177,formal_hiring_balance_per_100k_wap_ma6_v5
2014-11-01,-14,-14,pre,-1.583614067745875,14.195772960198758,-15.78204952199797,1e-4,0.009269510840153901,-1.5862765617992132,-15.779387027944633,0.0026624940533381825,formal_hiring_balance_per_100k_wap_ma6_v5
2014-12-01,-13,-13,pre,-29.59166609663627,-33.19715024093413,3.4902280403410497,1e-4,0.011077119498024757,-29.706922200593077,3.605484144297858,0.1152561039568063,formal_hiring_balance_per_100k_wap_ma6_v5
2015-01-01,-12,-12,pre,-43.21082099600967,-43.37243199860981,0.27278469822377793,1e-4,0.016276993031959355,-43.09964730038603,0.1616110026001394,-0.11117369562364132,formal_hiring_balance_per_100k_wap_ma6_v5
2015-02-01,-11,-11,pre,-57.232253357748874,-61.92952214410285,4.719039725979159,1e-4,0.0066194720838183615,-57.21048241812369,4.697268786353973,-0.021770939625184837,formal_hiring_balance_per_100k_wap_ma6_v5
2015-03-01,-10,-10,pre,-71.8929501873497,-77.06356130194463,5.171694464617655,1e-4,0.004558806630249238,-71.89186683732697,5.170611114594934,-0.0010833500227249715,formal_hiring_balance_per_100k_wap_ma6_v5
2015-04-01,-9,-9,pre,-90.9715716481632,-92.76395968065628,1.7647499818038608,1e-4,0.004050748536743722,-90.99920969885243,1.7923880324930792,0.02763805068921954,formal_hiring_balance_per_100k_wap_ma6_v5
2015-05-01,-8,-8,pre,-123.79307055297804,-118.71305912804357,-5.067177459616152,1e-4,0.008025583891243904,-123.78023658765972,-5.080011424934469,-0.012833965318321816,formal_hiring_balance_per_100k_wap_ma6_v5
2015-06-01,-7,-7,pre,-115.48934225231967,-88.98643224536838,-26.539823153054986,1e-4,0.007169330856176906,-115.52625539842336,-26.502910006951296,0.03691314610368579,formal_hiring_balance_per_100k_wap_ma6_v5
2015-07-01,-6,-6,pre,-118.97097922225667,-97.23083389646499,-21.696926891184273,1e-4,0.009845890231010405,-118.92776078764926,-21.740145325791687,-0.04321843460741093,formal_hiring_balance_per_100k_wap_ma6_v5
2015-08-01,-5,-5,pre,-116.36618235122704,-98.56447826232943,-17.807072729237134,1e-4,0.007903567527650911,-116.37155099156656,-17.80170408889761,0.0053686403395261095,formal_hiring_balance_per_100k_wap_ma6_v5
2015-09-01,-4,-4,pre,-116.05870132160126,-96.92345071656862,-19.107542981357135,1e-4,0.00994171703575554,-116.03099369792577,-19.13525060503264,-0.027707623675496507,formal_hiring_balance_per_100k_wap_ma6_v5
2015-10-01,-3,-3,pre,-114.790283875699,-94.90765527553687,-19.9455485906436,1e-4,0.005182659145457657,-114.85320386618046,-19.882628600162136,0.06291999048146124,formal_hiring_balance_per_100k_wap_ma6_v5
2015-11-01,-2,-2,pre,-104.89449904008173,-84.57773461369128,-20.318313772578204,1e-4,0.012714058119885855,-104.89604838626948,-20.31676442639045,0.0015493461877582604,formal_hiring_balance_per_100k_wap_ma6_v5
2015-12-01,-1,-1,pre,-133.9659138551874,-107.80786224994159,-26.06963751956966,1e-4,0.009149043011723746,-133.87749976951125,-26.158051605245817,-0.08841408567616327,formal_hiring_balance_per_100k_wap_ma6_v5
2016-06-01,5,5,crisis,-93.57202523417664,-69.95063055321855,-7.31446978322973,1.8329807108324339,0.46186924188040995,-77.26510033644827,-23.62139468095809,-16.306924897728365,formal_hiring_balance_per_100k_wap_ma6_v5
2016-07-01,6,6,crisis,-68.88475581810992,-77.66818920168963,-11.913555874150212,5.455594781168514,0.4955190248927688,-89.58174507583985,8.783433383579705,20.696989257729925,formal_hiring_balance_per_100k_wap_ma6_v5
2016-08-01,7,7,crisis,-46.18891371147843,-62.58179889736318,-4.8896298126970406,48.32930238571752,0.8288749027580798,-67.47142871006022,16.39288518588475,21.282514998581796,formal_hiring_balance_per_100k_wap_ma6_v5
2016-09-01,8,8,crisis,-20.91922431947364,-52.68859885987647,-8.087095305384137,48.32930238571752,0.9446648671735239,-60.77569416526061,31.769374540402833,39.856469845786975,formal_hiring_balance_per_100k_wap_ma6_v5
2016-10-01,9,9,crisis,-5.187564238417526,-48.29495598313739,1.0868729837924536,0.007847599703514606,0.8820836931381704,-47.20808299934494,43.10739174471986,42.020518760927416,formal_hiring_balance_per_100k_wap_ma6_v5
2016-11-01,10,10,crisis,-6.13276936580036,-37.27056087969746,-12.18419488872149,5.455594781168514,0.7615604764095714,-49.454755768418956,31.137791513897103,43.32198640261859,formal_hiring_balance_per_100k_wap_ma6_v5
2016-12-01,11,11,crisis,-29.50658299495509,-60.420305994555484,3.5615306934281628,16.23776739188721,0.6045841875101899,-56.858775301127324,30.913722999600395,27.352192306172235,formal_hiring_balance_per_100k_wap_ma6_v5
2017-01-01,12,12,crisis,-34.09072915377408,-52.757138008687235,9.357054029811067,0.023357214690901212,0.6872531794326106,-43.40008397887617,18.666408854913158,9.30935482510209,formal_hiring_balance_per_100k_wap_ma6_v5
2017-02-01,13,13,crisis,-50.984643906379475,-53.84114949779138,18.93146044953644,0.615848211066026,0.8471846459678669,-34.90968904825493,2.856505591411903,-16.074954858124542,formal_hiring_balance_per_100k_wap_ma6_v5
2017-03-01,14,14,crisis,-64.42378741513687,-58.47977610783038,19.9597245877131,0.2069138081114788,0.8624631954615051,-38.52005152011728,-5.944011307306489,-25.903735895019594,formal_hiring_balance_per_100k_wap_ma6_v5
2017-04-01,15,15,crisis,-69.13222868293632,-53.99738824657149,18.985889495213335,5.455594781168514,0.7166838535262403,-35.011498751358154,-15.134840436364826,-34.12072993157816,formal_hiring_balance_per_100k_wap_ma6_v5
2017-10-01,21,21,post,34.81781694188768,14.287248804822388,-13.179408720913502,0.615848211066026,0.8414961645533378,1.1078400839088864,20.530568137065288,33.70997685797879,formal_hiring_balance_per_100k_wap_ma6_v5
2017-11-01,22,22,post,38.53111980256773,24.545694850867825,-4.955189818799644,1.8329807108324339,0.7549623257393474,19.59050503206818,13.985424951699905,18.94061477049955,formal_hiring_balance_per_100k_wap_ma6_v5
2017-12-01,23,23,post,27.239774043025072,1.7923675897993665,2.4483155398013072,16.23776739188721,0.6415448211438343,4.240683129600674,25.447406453225707,22.999090913424396,formal_hiring_balance_per_100k_wap_ma6_v5
2018-01-01,24,24,post,11.359001484922118,8.139911882470946,67.64625077109812,0.0026366508987303583,0.43571646277470594,75.78616265356906,3.219089602451172,-64.42716116864695,formal_hiring_balance_per_100k_wap_ma6_v5
2018-02-01,25,25,post,3.5162293547214345,12.604757153714838,37.85204709006086,0.2069138081114788,0.521996447837957,50.45680424377569,-9.088527798993404,-46.94057488905426,formal_hiring_balance_per_100k_wap_ma6_v5
2018-03-01,26,26,post,4.944425070117375,8.7793821428525,38.994087663871056,0.2069138081114788,0.4740038431669341,47.773469806723554,-3.8349570727351248,-42.82904473660618,formal_hiring_balance_per_100k_wap_ma6_v5
2018-04-01,27,27,post,-11.90131764678853,1.1683145079985997,42.889725830015514,0.2069138081114788,0.5092265425562121,44.058040338014116,-13.069632154787131,-55.95935798480265,formal_hiring_balance_per_100k_wap_ma6_v5
2018-05-01,28,28,post,-21.29970643793412,-7.202726851541872,13.147764248960144,5.455594781168514,0.5630116007183028,5.945037397418272,-14.096979586392248,-27.24474383535239,formal_hiring_balance_per_100k_wap_ma6_v5
2018-06-01,29,29,post,-5.734133700077408,10.734925274677881,2.829578341290615,1.8329807108324339,0.45567973980128085,13.564503615968496,-16.46905897475529,-19.298637316045905,formal_hiring_balance_per_100k_wap_ma6_v5
2018-07-01,30,30,post,6.224512556555343,3.429520827862346,-4.17033868736293,5.455594781168514,0.44269503242299424,-0.7408178595005843,2.794991728692997,6.965330416055927,formal_hiring_balance_per_100k_wap_ma6_v5
2018-08-01,31,31,post,16.290828871342434,2.4468280774277966,-14.168157856616999,5.455594781168514,0.7461000416258045,-11.721329779189201,13.844000793914638,28.012158650531635,formal_hiring_balance_per_100k_wap_ma6_v5
2018-09-01,32,32,post,23.59758842199578,15.055873229977756,-13.457556651931196,0.2069138081114788,0.7246639046612445,1.5983165780465605,8.541715192018025,21.99927184394922,formal_hiring_balance_per_100k_wap_ma6_v5
2018-10-01,33,33,post,31.796323087129664,17.429190898790996,-16.350704656236974,0.615848211066026,0.6727094484373821,1.0784862425540211,14.367132188338669,30.717836844575643,formal_hiring_balance_per_100k_wap_ma6_v5
2018-11-01,34,34,post,40.51039290096922,29.772836349109138,-18.01801415402772,1.8329807108324339,0.552797442956253,11.754822195081417,10.737556551860084,28.755570705887806,formal_hiring_balance_per_100k_wap_ma6_v5
2018-12-01,35,35,post,27.590757603167905,11.202438695373809,0.6394719005358228,5.455594781168514,0.5778274958775326,11.841910595909631,16.388318907794094,15.748847007258274,formal_hiring_balance_per_100k_wap_ma6_v5
