donor_state,scm_weight
MA,0.41195606753450886
MT,0.3490565419880481
AP,0.23898739047716855
AC,2.4907781163290316e-13
MS,1.5677329846239347e-14
PB,3.762934991494859e-15
GO,2.907812020717671e-15
AL,2.1868776137323228e-15
PA,8.772712713789071e-16
ES,9.00378657598547e-17
BA,0
CE,0
DF,0
MG,0
PE,0
PI,0
PR,0
RJ,0
RN,0
RO,0
RS,0
SC,0
SE,0
SP,0
