pseudo_treated_state,rmspe_pre,rmspe_post,post_pre_ratio
AC,0.045474843006900495,0.11990327589790149,2.6366946638981688
AL,0.01601907927304631,0.04626503526432392,2.8881207512450127
AP,0.0207705775360782,0.08671964128317332,4.175119403037423
BA,0.011761162885078225,0.0968360947910076,8.233547629364674
CE,0.026401581457194734,0.08830443014252752,3.3446644204134808
DF,0.038210291453555166,0.18179858386324416,4.75784342247746
ES,0.014823146120166194,0.1072154297796083,7.232973952388336
GO,0.0069693580164433555,0.04886704529794556,7.011699669130168
MA,0.025615251018716638,0.20924060276558706,8.168594663105134
MG,0.05465207251574344,0.15066804887466434,2.7568588333271697
MS,0.022040821646511295,0.09191582071350977,4.170253822096445
MT,0.03716036862726338,0.17034736479708812,4.584113965761623
PA,0.02932446550156018,0.045902126412876325,1.565318433866566
PB,0.01360173338215676,0.039002630448192785,2.8674750013375374
PE,0.01558204461034939,0.12429828223847206,7.97702004754336
PI,0.016113769122124793,0.12066530448281715,7.488335197575798
PR,0.024845901496545874,0.04972659755180565,2.0014004144192046
RN,0.009175439597759315,0.0829793512193607,9.043637673733327
RO,0.01716783645785273,0.07147252040732588,4.163164099494534
RS,0.016924357870765613,0.060869830667669066,3.596581396616111
SE,0.012718696458863775,0.1286267273023429,10.113200493333714
SP,0.015609747640744971,0.04473725673859016,2.86598206250406
