pseudo_treated_state,period_date,event_time,augmented_gap
AC,2016-05-01,-31,-1.3386231486942894
AC,2016-06-01,-30,1.1528518460721453
AC,2016-07-01,-29,0.6742243757599111
AC,2016-08-01,-28,0.387473675664011
AC,2016-09-01,-27,-2.4555156436965064
AC,2016-10-01,-26,0.9541729571698114
AC,2016-11-01,-25,-0.3651323046888766
AC,2016-12-01,-24,-0.6691946086057079
AC,2017-01-01,-23,-0.13488616708649204
AC,2017-02-01,-22,-0.33484950773371924
AC,2017-03-01,-21,-0.21975698570863944
AC,2017-04-01,-20,-0.6793612577328298
AC,2017-05-01,-19,0.257220348507303
AC,2017-06-01,-18,0.7334275049640757
AC,2017-07-01,-17,-1.0912162076613925
AC,2017-08-01,-16,-0.8691334433211041
AC,2017-09-01,-15,-0.39721160245548637
AC,2017-10-01,-14,0.24867784662586767
AC,2017-11-01,-13,1.04056866105774
AC,2017-12-01,-12,0.1957801763947346
AC,2018-01-01,-11,-0.1634598035012712
AC,2018-02-01,-10,-0.5452227813673296
AC,2018-03-01,-9,0.4063274713820486
AC,2018-04-01,-8,0.08976645946469297
AC,2018-05-01,-7,-1.127763723671634
AC,2018-06-01,-6,0.1790430378981298
AC,2018-07-01,-5,0.18893277160914013
AC,2018-08-01,-4,-0.5595697140230496
AC,2018-09-01,-3,-1.0352131868265713
AC,2018-10-01,-2,0.25938145850879724
AC,2018-11-01,-1,1.0049343394106651
AC,2018-12-01,0,0.243335075942044
AC,2019-01-01,1,1.3067880252592383
AC,2019-02-01,2,1.6157845176339698
AC,2019-03-01,3,3.0944138748986636
AC,2019-04-01,4,1.931906927945683
AC,2019-05-01,5,0.33826135803541124
AC,2019-06-01,6,-0.22948689221430302
AC,2019-07-01,7,0.2158843091769217
AC,2019-08-01,8,-0.009598254685387664
AC,2019-09-01,9,0.03319424490567524
AC,2019-10-01,10,-0.47031487416397955
AC,2019-11-01,11,-1.1607009030891327
AC,2019-12-01,12,-1.3518621562114987
AC,2020-01-01,13,-0.8007608124721073
AC,2020-02-01,14,-0.3765220298282109
AC,2020-03-01,15,0.4019047402938677
AC,2020-04-01,16,0.42808265815181334
AC,2020-05-01,17,-0.37570909443790806
AC,2020-06-01,18,0.16473067403715358
AC,2020-07-01,19,-1.444479622345892
