pseudo_treated_state,rmspe_pre,rmspe_post,post_pre_ratio
AC,0.0077897645164305964,0.03724089177067059,4.780746798201674
AL,0.0032974321513853035,0.06076442712435637,18.4278021001367
AP,0.012639519579419469,0.11189059115081777,8.852440193455271
BA,0.0031391093549949464,0.026342613561093027,8.39174765261895
CE,0.0027582838626666866,0.035313086788370106,12.802557150238227
DF,0.00822594322971309,0.08085181673913112,9.82888095399014
ES,0.007562932521102844,0.0357125509426038,4.72205071815134
GO,0.004159297468055088,0.020925872828465985,5.031107534189193
MA,0.003975217065009942,0.05907263399039192,14.860228516916013
MG,0.011269065254099328,0.047617340126170415,4.225491560522177
MS,0.0050389612780486915,0.040819548245165455,8.10078625191829
MT,0.0037925053860435585,0.037019856075829645,9.761319314683883
PA,0.007143347481801264,0.05687991388919883,7.962641329447971
PB,0.0073168563542687255,0.07258419902354452,9.92013448250876
PE,0.0026030174722137785,0.028174094349068046,10.823628596356262
PI,0.006534911655650867,0.09189172301506605,14.061662629456585
PR,0.0049253643495333465,0.026115523364590595,5.302252079496395
RN,0.006746337860446701,0.04406018621394975,6.530978306359586
RO,0.00499530975204955,0.05181946466109069,10.373623905870788
RS,0.005733859396005557,0.030744216804755028,5.361871417037661
SE,0.00400638033464104,0.016712356207852854,4.171435263734199
SP,0.0036238614298352485,0.026764433680491632,7.3856117841979465
