competencia,uf,formal_hiring_balance,year,month,source_series
200906,21,1584,2009,06,old_caged_adjusted
200906,22,479,2009,06,old_caged_adjusted
200906,23,1180,2009,06,old_caged_adjusted
200906,24,-415,2009,06,old_caged_adjusted
200906,25,617,2009,06,old_caged_adjusted
200906,26,1139,2009,06,old_caged_adjusted
200906,27,-1273,2009,06,old_caged_adjusted
200906,28,214,2009,06,old_caged_adjusted
200906,29,3625,2009,06,old_caged_adjusted
200906,31,4132,2009,06,old_caged_adjusted
200906,32,804,2009,06,old_caged_adjusted
200906,33,1746,2009,06,old_caged_adjusted
200906,35,5863,2009,06,old_caged_adjusted
200906,41,546,2009,06,old_caged_adjusted
200906,42,781,2009,06,old_caged_adjusted
200906,43,784,2009,06,old_caged_adjusted
200906,50,940,2009,06,old_caged_adjusted
200906,51,1322,2009,06,old_caged_adjusted
200906,52,2633,2009,06,old_caged_adjusted
200906,53,1431,2009,06,old_caged_adjusted
200907,11,465,2009,07,old_caged_adjusted
200907,12,330,2009,07,old_caged_adjusted
200907,13,972,2009,07,old_caged_adjusted
200907,14,95,2009,07,old_caged_adjusted
200907,15,1323,2009,07,old_caged_adjusted
200907,16,124,2009,07,old_caged_adjusted
200907,17,378,2009,07,old_caged_adjusted
200907,21,1356,2009,07,old_caged_adjusted
200907,22,399,2009,07,old_caged_adjusted
200907,23,1117,2009,07,old_caged_adjusted
200907,24,510,2009,07,old_caged_adjusted
200907,25,519,2009,07,old_caged_adjusted
200907,26,1764,2009,07,old_caged_adjusted
200907,27,457,2009,07,old_caged_adjusted
200907,28,450,2009,07,old_caged_adjusted
200907,29,3879,2009,07,old_caged_adjusted
200907,31,1888,2009,07,old_caged_adjusted
200907,32,967,2009,07,old_caged_adjusted
200907,33,2173,2009,07,old_caged_adjusted
200907,35,8430,2009,07,old_caged_adjusted
200907,41,1464,2009,07,old_caged_adjusted
200907,42,565,2009,07,old_caged_adjusted
200907,43,1090,2009,07,old_caged_adjusted
200907,50,229,2009,07,old_caged_adjusted
200907,51,1552,2009,07,old_caged_adjusted
200907,52,1665,2009,07,old_caged_adjusted
200907,53,1136,2009,07,old_caged_adjusted
200908,11,629,2009,08,old_caged_adjusted
200908,12,507,2009,08,old_caged_adjusted
200908,13,1219,2009,08,old_caged_adjusted
200908,14,53,2009,08,old_caged_adjusted
200908,15,2098,2009,08,old_caged_adjusted
200908,16,450,2009,08,old_caged_adjusted
200908,17,585,2009,08,old_caged_adjusted
200908,21,1709,2009,08,old_caged_adjusted
200908,22,523,2009,08,old_caged_adjusted
200908,23,849,2009,08,old_caged_adjusted
200908,24,723,2009,08,old_caged_adjusted
200908,25,567,2009,08,old_caged_adjusted
200908,26,2093,2009,08,old_caged_adjusted
200908,27,526,2009,08,old_caged_adjusted
200908,28,502,2009,08,old_caged_adjusted
200908,29,3406,2009,08,old_caged_adjusted
200908,31,859,2009,08,old_caged_adjusted
200908,32,426,2009,08,old_caged_adjusted
200908,33,3622,2009,08,old_caged_adjusted
200908,35,9183,2009,08,old_caged_adjusted
200908,41,1411,2009,08,old_caged_adjusted
200908,42,1245,2009,08,old_caged_adjusted
200908,43,1390,2009,08,old_caged_adjusted
200908,50,800,2009,08,old_caged_adjusted
200908,51,1079,2009,08,old_caged_adjusted
200908,52,1785,2009,08,old_caged_adjusted
200908,53,1051,2009,08,old_caged_adjusted
200909,11,539,2009,09,old_caged_adjusted
200909,12,731,2009,09,old_caged_adjusted
200909,13,1490,2009,09,old_caged_adjusted
200909,14,129,2009,09,old_caged_adjusted
200909,15,1884,2009,09,old_caged_adjusted
200909,16,258,2009,09,old_caged_adjusted
200909,17,677,2009,09,old_caged_adjusted
200909,21,1575,2009,09,old_caged_adjusted
200909,22,677,2009,09,old_caged_adjusted
200909,23,1518,2009,09,old_caged_adjusted
200909,24,1094,2009,09,old_caged_adjusted
200909,25,827,2009,09,old_caged_adjusted
200909,26,6779,2009,09,old_caged_adjusted
200909,27,1759,2009,09,old_caged_adjusted
200909,28,325,2009,09,old_caged_adjusted
200909,29,2091,2009,09,old_caged_adjusted
200909,31,2313,2009,09,old_caged_adjusted
200909,32,889,2009,09,old_caged_adjusted
200909,33,4619,2009,09,old_caged_adjusted
200909,35,8970,2009,09,old_caged_adjusted
200909,41,1213,2009,09,old_caged_adjusted
200909,42,1117,2009,09,old_caged_adjusted
200909,43,2039,2009,09,old_caged_adjusted
200909,50,711,2009,09,old_caged_adjusted
200909,51,1031,2009,09,old_caged_adjusted
200909,52,1233,2009,09,old_caged_adjusted
200909,53,1001,2009,09,old_caged_adjusted
200910,11,422,2009,10,old_caged_adjusted
200910,12,384,2009,10,old_caged_adjusted
200910,13,1349,2009,10,old_caged_adjusted
200910,14,175,2009,10,old_caged_adjusted
200910,15,1892,2009,10,old_caged_adjusted
200910,16,314,2009,10,old_caged_adjusted
200910,17,491,2009,10,old_caged_adjusted
200910,21,2136,2009,10,old_caged_adjusted
200910,22,876,2009,10,old_caged_adjusted
200910,23,1554,2009,10,old_caged_adjusted
200910,24,652,2009,10,old_caged_adjusted
200910,25,1059,2009,10,old_caged_adjusted
200910,26,2787,2009,10,old_caged_adjusted
200910,27,3396,2009,10,old_caged_adjusted
200910,28,280,2009,10,old_caged_adjusted
200910,29,3071,2009,10,old_caged_adjusted
200910,31,3488,2009,10,old_caged_adjusted
200910,32,694,2009,10,old_caged_adjusted
200910,33,4265,2009,10,old_caged_adjusted
200910,35,6289,2009,10,old_caged_adjusted
200910,41,2089,2009,10,old_caged_adjusted
200910,42,945,2009,10,old_caged_adjusted
200910,43,1598,2009,10,old_caged_adjusted
200910,50,723,2009,10,old_caged_adjusted
200910,51,1196,2009,10,old_caged_adjusted
200910,52,1635,2009,10,old_caged_adjusted
200910,53,404,2009,10,old_caged_adjusted
200911,11,152,2009,11,old_caged_adjusted
200911,12,580,2009,11,old_caged_adjusted
200911,13,1276,2009,11,old_caged_adjusted
200911,14,314,2009,11,old_caged_adjusted
200911,15,422,2009,11,old_caged_adjusted
200911,16,98,2009,11,old_caged_adjusted
200911,17,479,2009,11,old_caged_adjusted
200911,21,1909,2009,11,old_caged_adjusted
200911,22,571,2009,11,old_caged_adjusted
200911,23,1806,2009,11,old_caged_adjusted
200911,24,793,2009,11,old_caged_adjusted
200911,25,647,2009,11,old_caged_adjusted
200911,26,2283,2009,11,old_caged_adjusted
200911,27,1180,2009,11,old_caged_adjusted
200911,28,444,2009,11,old_caged_adjusted
200911,29,2290,2009,11,old_caged_adjusted
200911,31,3816,2009,11,old_caged_adjusted
200911,32,191,2009,11,old_caged_adjusted
200911,33,2007,2009,11,old_caged_adjusted
200911,35,5677,2009,11,old_caged_adjusted
200911,41,1634,2009,11,old_caged_adjusted
200911,42,764,2009,11,old_caged_adjusted
200911,43,1671,2009,11,old_caged_adjusted
200911,50,538,2009,11,old_caged_adjusted
200911,51,200,2009,11,old_caged_adjusted
200911,52,1007,2009,11,old_caged_adjusted
200911,53,1582,2009,11,old_caged_adjusted
200912,11,-242,2009,12,old_caged_adjusted
200912,12,761,2009,12,old_caged_adjusted
200912,13,-245,2009,12,old_caged_adjusted
200912,14,45,2009,12,old_caged_adjusted
200912,15,514,2009,12,old_caged_adjusted
200912,16,-50,2009,12,old_caged_adjusted
200912,17,-110,2009,12,old_caged_adjusted
200912,21,39,2009,12,old_caged_adjusted
200912,22,233,2009,12,old_caged_adjusted
200912,23,223,2009,12,old_caged_adjusted
200912,24,52,2009,12,old_caged_adjusted
200912,25,449,2009,12,old_caged_adjusted
200912,26,-316,2009,12,old_caged_adjusted
200912,27,533,2009,12,old_caged_adjusted
200912,28,366,2009,12,old_caged_adjusted
200912,29,913,2009,12,old_caged_adjusted
200912,31,-1257,2009,12,old_caged_adjusted
200912,32,447,2009,12,old_caged_adjusted
200912,33,-249,2009,12,old_caged_adjusted
200912,35,-10477,2009,12,old_caged_adjusted
200912,41,-1421,2009,12,old_caged_adjusted
200912,42,-1282,2009,12,old_caged_adjusted
200912,43,605,2009,12,old_caged_adjusted
200912,50,-340,2009,12,old_caged_adjusted
200912,51,-261,2009,12,old_caged_adjusted
200912,52,-19,2009,12,old_caged_adjusted
200912,53,-568,2009,12,old_caged_adjusted
201001,11,447,2010,01,old_caged_adjusted
201001,12,289,2010,01,old_caged_adjusted
201001,13,1437,2010,01,old_caged_adjusted
201001,14,246,2010,01,old_caged_adjusted
201001,15,2288,2010,01,old_caged_adjusted
201001,16,-26,2010,01,old_caged_adjusted
201001,17,984,2010,01,old_caged_adjusted
201001,21,2439,2010,01,old_caged_adjusted
201001,22,928,2010,01,old_caged_adjusted
201001,23,991,2010,01,old_caged_adjusted
201001,24,896,2010,01,old_caged_adjusted
201001,25,753,2010,01,old_caged_adjusted
201001,26,2246,2010,01,old_caged_adjusted
201001,27,249,2010,01,old_caged_adjusted
201001,28,2031,2010,01,old_caged_adjusted
201001,29,6959,2010,01,old_caged_adjusted
201001,31,4816,2010,01,old_caged_adjusted
201001,32,260,2010,01,old_caged_adjusted
201001,33,-585,2010,01,old_caged_adjusted
201001,35,10401,2010,01,old_caged_adjusted
201001,41,2759,2010,01,old_caged_adjusted
201001,42,3206,2010,01,old_caged_adjusted
201001,43,3190,2010,01,old_caged_adjusted
201001,50,1297,2010,01,old_caged_adjusted
201001,51,2426,2010,01,old_caged_adjusted
201001,52,3643,2010,01,old_caged_adjusted
201001,53,2290,2010,01,old_caged_adjusted
201002,11,582,2010,02,old_caged_adjusted
201002,12,339,2010,02,old_caged_adjusted
201002,13,824,2010,02,old_caged_adjusted
201002,14,165,2010,02,old_caged_adjusted
201002,15,2060,2010,02,old_caged_adjusted
201002,16,101,2010,02,old_caged_adjusted
201002,17,926,2010,02,old_caged_adjusted
201002,21,1782,2010,02,old_caged_adjusted
201002,22,675,2010,02,old_caged_adjusted
201002,23,2668,2010,02,old_caged_adjusted
201002,24,-11,2010,02,old_caged_adjusted
201002,25,517,2010,02,old_caged_adjusted
201002,26,1874,2010,02,old_caged_adjusted
201002,27,464,2010,02,old_caged_adjusted
201002,28,496,2010,02,old_caged_adjusted
201002,29,2602,2010,02,old_caged_adjusted
201002,31,3885,2010,02,old_caged_adjusted
201002,32,930,2010,02,old_caged_adjusted
201002,33,2743,2010,02,old_caged_adjusted
201002,35,11370,2010,02,old_caged_adjusted
201002,41,1557,2010,02,old_caged_adjusted
201002,42,1431,2010,02,old_caged_adjusted
201002,43,1408,2010,02,old_caged_adjusted
201002,50,1000,2010,02,old_caged_adjusted
201002,51,1648,2010,02,old_caged_adjusted
201002,52,3976,2010,02,old_caged_adjusted
201002,53,1088,2010,02,old_caged_adjusted
201003,11,795,2010,03,old_caged_adjusted
201003,12,625,2010,03,old_caged_adjusted
201003,13,1395,2010,03,old_caged_adjusted
201003,14,207,2010,03,old_caged_adjusted
201003,15,1330,2010,03,old_caged_adjusted
201003,16,66,2010,03,old_caged_adjusted
201003,17,622,2010,03,old_caged_adjusted
201003,21,1961,2010,03,old_caged_adjusted
201003,22,902,2010,03,old_caged_adjusted
201003,23,1206,2010,03,old_caged_adjusted
201003,24,106,2010,03,old_caged_adjusted
201003,25,695,2010,03,old_caged_adjusted
201003,26,2432,2010,03,old_caged_adjusted
201003,27,363,2010,03,old_caged_adjusted
201003,28,-301,2010,03,old_caged_adjusted
201003,29,4001,2010,03,old_caged_adjusted
201003,31,4004,2010,03,old_caged_adjusted
201003,32,107,2010,03,old_caged_adjusted
201003,33,5530,2010,03,old_caged_adjusted
201003,35,14520,2010,03,old_caged_adjusted
201003,41,1896,2010,03,old_caged_adjusted
201003,42,1172,2010,03,old_caged_adjusted
201003,43,2684,2010,03,old_caged_adjusted
201003,50,1071,2010,03,old_caged_adjusted
201003,51,1329,2010,03,old_caged_adjusted
201003,52,3761,2010,03,old_caged_adjusted
201003,53,1489,2010,03,old_caged_adjusted
201004,11,570,2010,04,old_caged_adjusted
201004,12,905,2010,04,old_caged_adjusted
201004,13,969,2010,04,old_caged_adjusted
201004,14,209,2010,04,old_caged_adjusted
201004,15,1628,2010,04,old_caged_adjusted
201004,16,193,2010,04,old_caged_adjusted
201004,17,598,2010,04,old_caged_adjusted
201004,21,1760,2010,04,old_caged_adjusted
201004,22,518,2010,04,old_caged_adjusted
201004,23,1357,2010,04,old_caged_adjusted
201004,24,577,2010,04,old_caged_adjusted
201004,25,490,2010,04,old_caged_adjusted
201004,26,46,2010,04,old_caged_adjusted
201004,27,687,2010,04,old_caged_adjusted
201004,28,635,2010,04,old_caged_adjusted
201004,29,3693,2010,04,old_caged_adjusted
201004,31,4755,2010,04,old_caged_adjusted
201004,32,799,2010,04,old_caged_adjusted
201004,33,3678,2010,04,old_caged_adjusted
201004,35,8394,2010,04,old_caged_adjusted
201004,41,1383,2010,04,old_caged_adjusted
201004,42,742,2010,04,old_caged_adjusted
201004,43,1413,2010,04,old_caged_adjusted
201004,50,1145,2010,04,old_caged_adjusted
201004,51,1254,2010,04,old_caged_adjusted
201004,52,2555,2010,04,old_caged_adjusted
201004,53,2012,2010,04,old_caged_adjusted
201005,11,864,2010,05,old_caged_adjusted
201005,12,524,2010,05,old_caged_adjusted
201005,13,1165,2010,05,old_caged_adjusted
201005,14,53,2010,05,old_caged_adjusted
201005,15,1830,2010,05,old_caged_adjusted
201005,16,221,2010,05,old_caged_adjusted
201005,17,614,2010,05,old_caged_adjusted
201005,21,1829,2010,05,old_caged_adjusted
201005,22,1253,2010,05,old_caged_adjusted
201005,23,702,2010,05,old_caged_adjusted
201005,24,543,2010,05,old_caged_adjusted
201005,25,690,2010,05,old_caged_adjusted
201005,26,2558,2010,05,old_caged_adjusted
201005,27,1029,2010,05,old_caged_adjusted
201005,28,190,2010,05,old_caged_adjusted
201005,29,3180,2010,05,old_caged_adjusted
201005,31,6943,2010,05,old_caged_adjusted
201005,32,344,2010,05,old_caged_adjusted
201005,33,2974,2010,05,old_caged_adjusted
201005,35,11417,2010,05,old_caged_adjusted
201005,41,1078,2010,05,old_caged_adjusted
201005,42,1007,2010,05,old_caged_adjusted
201005,43,2297,2010,05,old_caged_adjusted
201005,50,864,2010,05,old_caged_adjusted
201005,51,1795,2010,05,old_caged_adjusted
201005,52,2496,2010,05,old_caged_adjusted
201005,53,797,2010,05,old_caged_adjusted
201006,11,510,2010,06,old_caged_adjusted
201006,12,332,2010,06,old_caged_adjusted
201006,13,2128,2010,06,old_caged_adjusted
201006,14,63,2010,06,old_caged_adjusted
201006,15,2181,2010,06,old_caged_adjusted
201006,16,193,2010,06,old_caged_adjusted
201006,17,709,2010,06,old_caged_adjusted
201006,21,1925,2010,06,old_caged_adjusted
201006,22,560,2010,06,old_caged_adjusted
201006,23,509,2010,06,old_caged_adjusted
201006,24,587,2010,06,old_caged_adjusted
201006,25,461,2010,06,old_caged_adjusted
201006,26,1906,2010,06,old_caged_adjusted
201006,27,352,2010,06,old_caged_adjusted
201006,28,401,2010,06,old_caged_adjusted
201006,29,3246,2010,06,old_caged_adjusted
201006,31,5065,2010,06,old_caged_adjusted
201006,32,201,2010,06,old_caged_adjusted
201006,33,3347,2010,06,old_caged_adjusted
201006,35,9853,2010,06,old_caged_adjusted
201006,41,-694,2010,06,old_caged_adjusted
201006,42,994,2010,06,old_caged_adjusted
201006,43,1605,2010,06,old_caged_adjusted
201006,50,807,2010,06,old_caged_adjusted
201006,51,1355,2010,06,old_caged_adjusted
201006,52,1835,2010,06,old_caged_adjusted
201006,53,800,2010,06,old_caged_adjusted
201007,11,160,2010,07,old_caged_adjusted
201007,12,306,2010,07,old_caged_adjusted
201007,13,1038,2010,07,old_caged_adjusted
201007,14,167,2010,07,old_caged_adjusted
201007,15,1912,2010,07,old_caged_adjusted
201007,16,240,2010,07,old_caged_adjusted
201007,17,378,2010,07,old_caged_adjusted
201007,21,996,2010,07,old_caged_adjusted
201007,22,580,2010,07,old_caged_adjusted
201007,23,422,2010,07,old_caged_adjusted
201007,24,658,2010,07,old_caged_adjusted
201007,25,736,2010,07,old_caged_adjusted
201007,26,2399,2010,07,old_caged_adjusted
201007,27,1179,2010,07,old_caged_adjusted
201007,28,322,2010,07,old_caged_adjusted
201007,29,2915,2010,07,old_caged_adjusted
201007,31,2492,2010,07,old_caged_adjusted
201007,32,671,2010,07,old_caged_adjusted
201007,33,2691,2010,07,old_caged_adjusted
201007,35,7348,2010,07,old_caged_adjusted
201007,41,586,2010,07,old_caged_adjusted
201007,42,198,2010,07,old_caged_adjusted
201007,43,1488,2010,07,old_caged_adjusted
201007,50,709,2010,07,old_caged_adjusted
201007,51,1341,2010,07,old_caged_adjusted
201007,52,1720,2010,07,old_caged_adjusted
201007,53,1014,2010,07,old_caged_adjusted
201008,11,427,2010,08,old_caged_adjusted
201008,12,396,2010,08,old_caged_adjusted
201008,13,1217,2010,08,old_caged_adjusted
201008,14,294,2010,08,old_caged_adjusted
201008,15,2233,2010,08,old_caged_adjusted
201008,16,451,2010,08,old_caged_adjusted
201008,17,922,2010,08,old_caged_adjusted
201008,21,1449,2010,08,old_caged_adjusted
201008,22,518,2010,08,old_caged_adjusted
201008,23,1069,2010,08,old_caged_adjusted
201008,24,549,2010,08,old_caged_adjusted
201008,25,718,2010,08,old_caged_adjusted
201008,26,2826,2010,08,old_caged_adjusted
201008,27,1316,2010,08,old_caged_adjusted
201008,28,473,2010,08,old_caged_adjusted
201008,29,4296,2010,08,old_caged_adjusted
201008,31,2704,2010,08,old_caged_adjusted
201008,32,497,2010,08,old_caged_adjusted
201008,33,2691,2010,08,old_caged_adjusted
201008,35,17346,2010,08,old_caged_adjusted
201008,41,1756,2010,08,old_caged_adjusted
201008,42,1261,2010,08,old_caged_adjusted
201008,43,1609,2010,08,old_caged_adjusted
201008,50,585,2010,08,old_caged_adjusted
201008,51,1262,2010,08,old_caged_adjusted
201008,52,1776,2010,08,old_caged_adjusted
201008,53,732,2010,08,old_caged_adjusted
201009,11,189,2010,09,old_caged_adjusted
201009,12,269,2010,09,old_caged_adjusted
201009,13,1028,2010,09,old_caged_adjusted
201009,14,144,2010,09,old_caged_adjusted
201009,15,2050,2010,09,old_caged_adjusted
201009,16,146,2010,09,old_caged_adjusted
201009,17,433,2010,09,old_caged_adjusted
201009,21,689,2010,09,old_caged_adjusted
201009,22,409,2010,09,old_caged_adjusted
201009,23,1256,2010,09,old_caged_adjusted
201009,24,577,2010,09,old_caged_adjusted
201009,25,590,2010,09,old_caged_adjusted
201009,26,1481,2010,09,old_caged_adjusted
201009,27,1562,2010,09,old_caged_adjusted
201009,28,206,2010,09,old_caged_adjusted
201009,29,1645,2010,09,old_caged_adjusted
201009,31,1550,2010,09,old_caged_adjusted
201009,32,267,2010,09,old_caged_adjusted
201009,33,1602,2010,09,old_caged_adjusted
201009,35,4382,2010,09,old_caged_adjusted
201009,41,627,2010,09,old_caged_adjusted
201009,42,530,2010,09,old_caged_adjusted
201009,43,463,2010,09,old_caged_adjusted
201009,50,464,2010,09,old_caged_adjusted
201009,51,687,2010,09,old_caged_adjusted
201009,52,877,2010,09,old_caged_adjusted
201009,53,1461,2010,09,old_caged_adjusted
201010,11,383,2010,10,old_caged_adjusted
201010,12,452,2010,10,old_caged_adjusted
201010,13,623,2010,10,old_caged_adjusted
201010,14,476,2010,10,old_caged_adjusted
201010,15,2284,2010,10,old_caged_adjusted
201010,16,963,2010,10,old_caged_adjusted
201010,17,432,2010,10,old_caged_adjusted
201010,21,-402,2010,10,old_caged_adjusted
201010,22,462,2010,10,old_caged_adjusted
201010,23,1037,2010,10,old_caged_adjusted
201010,24,790,2010,10,old_caged_adjusted
201010,25,679,2010,10,old_caged_adjusted
201010,26,2274,2010,10,old_caged_adjusted
201010,27,1200,2010,10,old_caged_adjusted
201010,28,498,2010,10,old_caged_adjusted
201010,29,3214,2010,10,old_caged_adjusted
201010,31,2551,2010,10,old_caged_adjusted
201010,32,930,2010,10,old_caged_adjusted
201010,33,3818,2010,10,old_caged_adjusted
201010,35,6670,2010,10,old_caged_adjusted
201010,41,1582,2010,10,old_caged_adjusted
201010,42,1007,2010,10,old_caged_adjusted
201010,43,1272,2010,10,old_caged_adjusted
201010,50,525,2010,10,old_caged_adjusted
201010,51,941,2010,10,old_caged_adjusted
201010,52,1324,2010,10,old_caged_adjusted
201010,53,1147,2010,10,old_caged_adjusted
201011,11,179,2010,11,old_caged_adjusted
201011,12,84,2010,11,old_caged_adjusted
201011,13,1836,2010,11,old_caged_adjusted
201011,14,315,2010,11,old_caged_adjusted
201011,15,1853,2010,11,old_caged_adjusted
201011,16,332,2010,11,old_caged_adjusted
201011,17,486,2010,11,old_caged_adjusted
201011,21,1413,2010,11,old_caged_adjusted
201011,22,485,2010,11,old_caged_adjusted
201011,23,970,2010,11,old_caged_adjusted
201011,24,456,2010,11,old_caged_adjusted
201011,25,288,2010,11,old_caged_adjusted
201011,26,2241,2010,11,old_caged_adjusted
201011,27,889,2010,11,old_caged_adjusted
201011,28,282,2010,11,old_caged_adjusted
201011,29,3650,2010,11,old_caged_adjusted
201011,31,1950,2010,11,old_caged_adjusted
201011,32,453,2010,11,old_caged_adjusted
201011,33,2947,2010,11,old_caged_adjusted
201011,35,-9432,2010,11,old_caged_adjusted
201011,41,567,2010,11,old_caged_adjusted
201011,42,1148,2010,11,old_caged_adjusted
201011,43,1273,2010,11,old_caged_adjusted
201011,50,469,2010,11,old_caged_adjusted
201011,51,754,2010,11,old_caged_adjusted
201011,52,1968,2010,11,old_caged_adjusted
201011,53,928,2010,11,old_caged_adjusted
201012,11,-111,2010,12,old_caged_adjusted
201012,12,-128,2010,12,old_caged_adjusted
201012,13,-165,2010,12,old_caged_adjusted
201012,14,-30,2010,12,old_caged_adjusted
201012,15,908,2010,12,old_caged_adjusted
201012,16,-93,2010,12,old_caged_adjusted
201012,17,139,2010,12,old_caged_adjusted
201012,21,632,2010,12,old_caged_adjusted
201012,22,-1335,2010,12,old_caged_adjusted
201012,23,29,2010,12,old_caged_adjusted
201012,24,307,2010,12,old_caged_adjusted
201012,25,569,2010,12,old_caged_adjusted
201012,26,168,2010,12,old_caged_adjusted
201012,27,-143,2010,12,old_caged_adjusted
201012,28,160,2010,12,old_caged_adjusted
201012,29,-1025,2010,12,old_caged_adjusted
201012,31,-1450,2010,12,old_caged_adjusted
201012,32,224,2010,12,old_caged_adjusted
201012,33,795,2010,12,old_caged_adjusted
201012,35,-8628,2010,12,old_caged_adjusted
201012,41,-2243,2010,12,old_caged_adjusted
201012,42,-403,2010,12,old_caged_adjusted
201012,43,690,2010,12,old_caged_adjusted
201012,50,-335,2010,12,old_caged_adjusted
201012,51,-729,2010,12,old_caged_adjusted
201012,52,532,2010,12,old_caged_adjusted
201012,53,-698,2010,12,old_caged_adjusted
201101,11,653,2011,01,old_caged_adjusted
201101,12,391,2011,01,old_caged_adjusted
201101,13,1911,2011,01,old_caged_adjusted
201101,14,294,2011,01,old_caged_adjusted
201101,15,1640,2011,01,old_caged_adjusted
201101,16,318,2011,01,old_caged_adjusted
201101,17,802,2011,01,old_caged_adjusted
201101,21,922,2011,01,old_caged_adjusted
201101,22,508,2011,01,old_caged_adjusted
201101,23,1212,2011,01,old_caged_adjusted
201101,24,867,2011,01,old_caged_adjusted
201101,25,685,2011,01,old_caged_adjusted
201101,26,2415,2011,01,old_caged_adjusted
201101,27,1735,2011,01,old_caged_adjusted
201101,28,1112,2011,01,old_caged_adjusted
201101,29,5978,2011,01,old_caged_adjusted
201101,31,3855,2011,01,old_caged_adjusted
201101,32,537,2011,01,old_caged_adjusted
201101,33,2628,2011,01,old_caged_adjusted
201101,35,9625,2011,01,old_caged_adjusted
201101,41,2195,2011,01,old_caged_adjusted
201101,42,1631,2011,01,old_caged_adjusted
201101,43,1656,2011,01,old_caged_adjusted
201101,50,928,2011,01,old_caged_adjusted
201101,51,1962,2011,01,old_caged_adjusted
201101,52,2522,2011,01,old_caged_adjusted
201101,53,1099,2011,01,old_caged_adjusted
201102,11,705,2011,02,old_caged_adjusted
201102,12,599,2011,02,old_caged_adjusted
201102,13,1912,2011,02,old_caged_adjusted
201102,14,233,2011,02,old_caged_adjusted
201102,15,2560,2011,02,old_caged_adjusted
201102,16,220,2011,02,old_caged_adjusted
201102,17,781,2011,02,old_caged_adjusted
201102,21,1842,2011,02,old_caged_adjusted
201102,22,445,2011,02,old_caged_adjusted
201102,23,1463,2011,02,old_caged_adjusted
201102,24,890,2011,02,old_caged_adjusted
201102,25,840,2011,02,old_caged_adjusted
201102,26,3136,2011,02,old_caged_adjusted
201102,27,1425,2011,02,old_caged_adjusted
201102,28,900,2011,02,old_caged_adjusted
201102,29,4872,2011,02,old_caged_adjusted
201102,31,6666,2011,02,old_caged_adjusted
201102,32,2143,2011,02,old_caged_adjusted
201102,33,5557,2011,02,old_caged_adjusted
201102,35,12837,2011,02,old_caged_adjusted
201102,41,2089,2011,02,old_caged_adjusted
201102,42,1738,2011,02,old_caged_adjusted
201102,43,1803,2011,02,old_caged_adjusted
201102,50,2122,2011,02,old_caged_adjusted
201102,51,2744,2011,02,old_caged_adjusted
201102,52,3266,2011,02,old_caged_adjusted
201102,53,2483,2011,02,old_caged_adjusted
201103,11,456,2011,03,old_caged_adjusted
201103,12,556,2011,03,old_caged_adjusted
201103,13,1162,2011,03,old_caged_adjusted
201103,14,217,2011,03,old_caged_adjusted
201103,15,1801,2011,03,old_caged_adjusted
201103,16,213,2011,03,old_caged_adjusted
201103,17,554,2011,03,old_caged_adjusted
201103,21,1004,2011,03,old_caged_adjusted
201103,22,450,2011,03,old_caged_adjusted
201103,23,687,2011,03,old_caged_adjusted
201103,24,270,2011,03,old_caged_adjusted
201103,25,151,2011,03,old_caged_adjusted
201103,26,1455,2011,03,old_caged_adjusted
201103,27,513,2011,03,old_caged_adjusted
201103,28,412,2011,03,old_caged_adjusted
201103,29,3606,2011,03,old_caged_adjusted
201103,31,2387,2011,03,old_caged_adjusted
201103,32,190,2011,03,old_caged_adjusted
201103,33,2295,2011,03,old_caged_adjusted
201103,35,8187,2011,03,old_caged_adjusted
201103,41,1313,2011,03,old_caged_adjusted
201103,42,-101,2011,03,old_caged_adjusted
201103,43,2108,2011,03,old_caged_adjusted
201103,50,669,2011,03,old_caged_adjusted
201103,51,575,2011,03,old_caged_adjusted
201103,52,1421,2011,03,old_caged_adjusted
201103,53,880,2011,03,old_caged_adjusted
201104,11,715,2011,04,old_caged_adjusted
201104,12,665,2011,04,old_caged_adjusted
201104,13,1408,2011,04,old_caged_adjusted
201104,14,26,2011,04,old_caged_adjusted
201104,15,2230,2011,04,old_caged_adjusted
201104,16,400,2011,04,old_caged_adjusted
201104,17,485,2011,04,old_caged_adjusted
201104,21,509,2011,04,old_caged_adjusted
201104,22,1179,2011,04,old_caged_adjusted
201104,23,806,2011,04,old_caged_adjusted
201104,24,562,2011,04,old_caged_adjusted
201104,25,690,2011,04,old_caged_adjusted
201104,26,366,2011,04,old_caged_adjusted
201104,27,915,2011,04,old_caged_adjusted
201104,28,599,2011,04,old_caged_adjusted
201104,29,3678,2011,04,old_caged_adjusted
201104,31,4008,2011,04,old_caged_adjusted
201104,32,619,2011,04,old_caged_adjusted
201104,33,4928,2011,04,old_caged_adjusted
201104,35,11517,2011,04,old_caged_adjusted
201104,41,178,2011,04,old_caged_adjusted
201104,42,808,2011,04,old_caged_adjusted
201104,43,1252,2011,04,old_caged_adjusted
201104,50,772,2011,04,old_caged_adjusted
201104,51,1615,2011,04,old_caged_adjusted
201104,52,2512,2011,04,old_caged_adjusted
201104,53,1776,2011,04,old_caged_adjusted
201105,11,421,2011,05,old_caged_adjusted
201105,12,881,2011,05,old_caged_adjusted
201105,13,1233,2011,05,old_caged_adjusted
201105,14,91,2011,05,old_caged_adjusted
201105,15,1295,2011,05,old_caged_adjusted
201105,16,490,2011,05,old_caged_adjusted
