pre_rmspe,post_rmspe,mean_abs_gap_post,post_pre_ratio,pseudo_treated_state,outcome,channel_slug
4.234531825352197,10.82261236358953,9.051019120326472,2.555799037521553,AC,retail,consumption
26.93082790035048,43.618049767734306,34.93079471858697,1.6196327097380716,AC,formal_hiring,labor_market
10.86115203778322,48.16517805474746,36.20214113838696,4.4346288392974245,AC,construction,labor_market
14.685008263981198,33.99040299318973,23.57937529587607,2.3146328815190413,AC,icms_confaz,public_sector
16.663937953516275,77.18962385483938,57.86148305730037,4.632135817485538,AC,tax_confaz,public_sector
2.0491823636901274,11.737909067972563,8.385158374900808,5.728093934419368,AL,retail,consumption
48.58925785442544,103.99610161426479,72.1318939916732,2.1403105584744586,AL,formal_hiring,labor_market
4.081077794484037,14.311350233248133,11.916015569774551,3.5067575169949654,AL,construction,labor_market
3.400111517829255,5.4212806615889955,3.4299321568013412,1.5944420155519259,AL,icms_confaz,public_sector
3.173147848545808,5.7988078099630815,3.2093972015197765,1.827462219455221,AL,tax_confaz,public_sector
2.3368596132418915,4.626300483589815,3.9469130430392743,1.9797083476366024,AM,retail,consumption
23.364009657884626,40.42853134238348,33.18559909282781,1.7303764180195034,AM,formal_hiring,labor_market
5.755149102131666,14.360021015981996,11.474356646017476,2.495160552949557,AM,construction,labor_market
6.111381733114162,12.673300721206191,10.432293960815995,2.073721013455379,AM,icms_confaz,public_sector
5.542484632356901,11.480937544892038,9.91406793800891,2.0714423776417137,AM,tax_confaz,public_sector
4.987009374547734,27.928899532028023,22.819387929993947,5.600330264981879,AP,retail,consumption
37.86901854552078,62.65113828340629,50.618869964524855,1.6544167419627194,AP,formal_hiring,labor_market
14.92431863454352,31.104702582310615,21.6003327045384,2.084162322179072,AP,construction,labor_market
7.107318071828668,14.334313415291238,10.846620857287157,2.0168385979668293,AP,icms_confaz,public_sector
11.165687073515663,29.408720750018897,23.97548131422649,2.633847837252632,AP,tax_confaz,public_sector
1.1765542316873512,3.1142721951286645,2.660562782319891,2.646943176314399,BA,retail,consumption
12.66273611923378,25.15480996771124,19.638905003317934,1.9865224806748443,BA,formal_hiring,labor_market
5.21098204350301,14.995510244457234,12.215235521743333,2.8776745187893056,BA,construction,labor_market
4.4023079783677055,9.285352125262644,8.50632361250154,2.1092009398001004,BA,icms_confaz,public_sector
3.9520318525922478,7.050753525770884,5.437195839257613,1.7840831725954076,BA,tax_confaz,public_sector
1.4803962495239325,8.522748337480188,6.943897506028932,5.757072365065058,CE,retail,consumption
14.663795830396731,26.522402667303314,22.281801898038516,1.808699669176023,CE,formal_hiring,labor_market
2.328517687056558,8.215774961467265,6.939879409613523,3.5283283468860804,CE,construction,labor_market
2.029728210064374,2.486996759570105,1.8906166976877934,1.2252856058453405,CE,icms_confaz,public_sector
2.3523722867802372,3.5542466988310055,2.7555915256485126,1.510920154435168,CE,tax_confaz,public_sector
2.1442017893471643,7.527550232558622,7.145923760767266,3.5106538339614493,ES,retail,consumption
25.478837991943266,59.70919253382529,44.705091296044145,2.3434817770224097,ES,formal_hiring,labor_market
3.732044178642938,9.159930060113437,7.496673166575851,2.4544002218763152,ES,construction,labor_market
6.036395337812956,24.949665359852002,21.73334334192943,4.133205988607682,ES,icms_confaz,public_sector
6.227703137740772,26.535550117193537,22.622640750886195,4.260888730611501,ES,tax_confaz,public_sector
1.1922747271961676,3.5038125493822454,2.988529646642716,2.938762744407108,GO,retail,consumption
21.630240775278146,39.67561887542103,27.6490686840255,1.8342661687227952,GO,formal_hiring,labor_market
4.997301594296649,13.950882132002581,11.593103442360523,2.79168304509068,GO,construction,labor_market
5.694575838189381,10.001598796683218,8.250158122212552,1.756337799491538,GO,icms_confaz,public_sector
4.83677602802597,55.03806454064769,54.27714733269855,11.379080656565016,GO,tax_confaz,public_sector
1.0372292594084924,3.368335222934779,2.637429857758956,3.247435600549547,MG,retail,consumption
38.216072464814054,44.88975088877341,36.168577357742315,1.1746301488752902,MG,formal_hiring,labor_market
6.822806349752931,11.48795740971262,8.236697768272046,1.6837583863315457,MG,construction,labor_market
3.4025435587832487,9.679948523893422,6.617326970332286,2.8449153865806722,MG,icms_confaz,public_sector
4.555918424164802,15.29142538875512,14.320257911939878,3.3563870036936336,MG,tax_confaz,public_sector
2.1687003544970715,8.17811069047704,7.622353075181095,3.7709730961765664,MS,retail,consumption
26.001620412654606,57.76645077089427,42.719210766553275,2.221648107084133,MS,formal_hiring,labor_market
8.844136972997143,15.256031664050939,12.05868133846291,1.7249881713309674,MS,construction,labor_market
5.062340661082604,10.274672037884129,7.6080896847079975,2.0296287282426477,MS,icms_confaz,public_sector
5.381307917229451,27.82176381076694,25.173027837244245,5.170074680486019,MS,tax_confaz,public_sector
2.009772670129907,6.372948519546044,5.643533253161522,3.1709797900347163,MT,retail,consumption
21.047993031783882,60.512050577487514,47.82432637788734,2.874955844298801,MT,formal_hiring,labor_market
7.031693345957799,14.915441887984986,12.04204088688262,2.121173543007133,MT,construction,labor_market
4.456142734406602,11.552678687312628,9.117758698651215,2.592528869892905,MT,icms_confaz,public_sector
6.423081046630915,24.498303590948566,20.933786454685734,3.814104697277424,MT,tax_confaz,public_sector
