donor_state,scm_weight
PA,0.26011593621828955
MG,0.22835025005787082
RO,0.1796793426076403
AC,0.12858328020127263
RR,0.07662886782509495
GO,0.07082326984583037
PI,0.05581905323777824
PE,3.4914175901004926e-12
BA,1.2991618674782881e-12
CE,1.2748588868793575e-12
PR,1.4931068242477452e-13
AM,7.226361238114804e-15
RS,5.650845598331234e-16
SP,2.2959474940407523e-16
AL,1.4730342877359285e-16
AP,1.0671887338936379e-16
MT,9.338195618703268e-17
ES,1.180436173748402e-17
MS,0
RJ,0
RN,0
SC,0
SE,0
