donor_state,scm_weight
AL,0.526909999718976
CE,0.27104454802809524
PI,0.15760679583875586
AC,0.034327546648664053
AM,0.010111109764922936
SC,2.3260720235753927e-13
ES,2.3052204906547537e-13
MT,6.454007485768649e-14
GO,3.4249644627750947e-14
SP,2.2573506119361722e-14
BA,8.418285819573576e-16
SE,4.522231570712042e-16
AP,3.5508066652195545e-18
RJ,1.2629199853460895e-19
MG,0
MS,0
PA,0
PE,0
PR,0
RN,0
RO,0
RR,0
RS,0
