donor_state,scm_weight
BA,0.29819705622931997
PI,0.2890563964244061
AL,0.1432308088672301
RN,0.12224437882375523
MG,0.0827650748264663
CE,0.06450628482882166
MT,1.8536621608222275e-16
SP,1.294052271275067e-16
AM,9.407013506262239e-17
GO,8.716900159202809e-17
SE,5.4190550613433473e-17
PE,5.0027210951497517e-17
AC,0
AP,0
ES,0
MS,0
PA,0
PR,0
RJ,0
RO,0
RR,0
RS,0
SC,0
